Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/22 - 01:53:01.4742339,22.81046,0.6039789,0.274487,-0.7947643,356.7319,301.3788,359.055,0.504479,-0.1140479,-0.6557048,356.5262,288.0818,15.7968
2018/06/22 - 01:53:01.4822131,22.82192,0.603843,0.2745309,-0.7947747,356.6858,301.4281,359.0797,0.5045496,-0.1138877,-0.6556637,356.5333,288.0825,15.90202
2018/06/22 - 01:53:01.4951807,22.83222,0.6037397,0.2745797,-0.7947471,356.624,301.4102,359.0393,0.5047286,-0.1135221,-0.6555358,356.4214,288.0821,15.97633
2018/06/22 - 01:53:01.5061489,22.84407,0.6035941,0.2746399,-0.7947435,356.5529,301.4141,359.0242,0.504878,-0.1131611,-0.6553414,356.2536,288.0789,15.94694
2018/06/22 - 01:53:01.5171193,22.85537,0.6034885,0.2747316,-0.7946959,356.4629,301.3507,359.0373,0.5049434,-0.1129142,-0.6551236,356.1092,288.0797,15.96005
2018/06/22 - 01:53:01.5281148,22.86585,0.6033891,0.2748026,-0.7946858,356.3928,301.3189,359.0564,0.504883,-0.1127642,-0.6548435,356.0458,288.1116,15.97672
2018/06/22 - 01:53:01.5400783,22.87721,0.6032934,0.274868,-0.7947418,356.3235,301.297,359.038,0.5047206,-0.1128594,-0.6547359,356.1728,288.1111,15.9994
2018/06/22 - 01:53:01.5500313,22.88815,0.6032233,0.2748773,-0.7947755,356.2472,301.2337,359.0365,0.504618,-0.1126121,-0.6543636,356.2292,288.1259,16.09336
2018/06/22 - 01:53:01.5669862,22.89948,0.6031837,0.2748544,-0.7948568,356.2249,301.2027,358.9965,0.5046641,-0.1122007,-0.6539646,356.1332,288.1819,16.17222
2018/06/22 - 01:53:01.5749662,22.91046,0.6031865,0.2748107,-0.7949035,356.2141,301.1531,358.9773,0.5048484,-0.1116898,-0.6535064,355.9619,288.2754,16.08469
2018/06/22 - 01:53:01.5829438,22.92374,0.6032034,0.2747822,-0.7949176,356.2198,301.1369,358.9827,0.5049675,-0.1112914,-0.6531333,355.8506,288.3173,15.98442
2018/06/22 - 01:53:01.5949121,22.93258,0.6031476,0.2747922,-0.7949969,356.2231,301.0778,358.9552,0.5050688,-0.1109094,-0.6527715,355.8115,288.3555,15.86618
2018/06/22 - 01:53:01.6048853,22.94314,0.6030484,0.2747556,-0.7950941,356.1715,301.0019,358.9032,0.5051327,-0.1105667,-0.6524762,355.8014,288.3829,15.80577
2018/06/22 - 01:53:01.6178503,22.95478,0.6029901,0.2746887,-0.7951022,356.1039,300.9674,358.9478,0.5051816,-0.1102002,-0.6522736,355.7625,288.3707,15.78714
2018/06/22 - 01:53:01.6278234,22.96592,0.6029693,0.2747205,-0.7951468,356.1208,300.875,358.92,0.5052236,-0.1098464,-0.6521233,355.6782,288.353,15.78876
2018/06/22 - 01:53:01.6397932,22.97712,0.6028755,0.2747225,-0.7951304,356.0863,300.8119,358.9111,0.5052765,-0.1094287,-0.6519725,355.5672,288.3868,15.83109
2018/06/22 - 01:53:01.6497652,22.98812,0.6027899,0.2747073,-0.7951098,356.0544,300.8078,358.9359,0.5053355,-0.1090331,-0.6518051,355.4742,288.4839,15.87754
2018/06/22 - 01:53:01.6627299,22.99964,0.6026728,0.2747243,-0.7950816,356.0189,300.7337,358.9332,0.5054039,-0.1086586,-0.6516572,355.3473,288.5712,15.89904
2018/06/22 - 01:53:01.6717064,23.01077,0.6026695,0.2747898,-0.795063,356.0565,300.7151,358.9199,0.5054524,-0.108301,-0.6515503,355.2676,288.6352,15.90016
2018/06/22 - 01:53:01.6836980,23.02135,0.6026045,0.2747574,-0.7950276,356.0102,300.689,358.9256,0.5055029,-0.1079458,-0.6514656,355.2203,288.6671,15.90228
2018/06/22 - 01:53:01.6946452,23.03214,0.6024947,0.2747257,-0.7949901,355.9733,300.6278,358.9206,0.5056151,-0.1075587,-0.6514386,355.1552,288.6837,15.90717
2018/06/22 - 01:53:01.7056154,23.04328,0.6024581,0.2747655,-0.794951,355.9919,300.6267,358.8934,0.5057374,-0.1072712,-0.6514396,355.1393,288.6948,15.91466
2018/06/22 - 01:53:01.7176064,23.05491,0.6023821,0.2747727,-0.7949157,355.9864,300.5786,358.8751,0.5060108,-0.1067717,-0.6514847,355.0899,288.5807,15.87039
2018/06/22 - 01:53:01.7285743,23.06582,0.6022491,0.2747604,-0.7948617,355.947,300.5021,358.8585,0.5063564,-0.1061719,-0.6515011,354.9485,288.4731,15.75175
2018/06/22 - 01:53:01.7395260,23.07777,0.6021411,0.2747828,-0.7948217,355.9337,300.4712,358.8219,0.506741,-0.1055717,-0.6515258,354.7778,288.3948,15.5898
2018/06/22 - 01:53:01.7494983,23.08832,0.6019921,0.27475,-0.7946962,355.8762,300.3958,358.8513,0.5070693,-0.1049906,-0.6515788,354.6245,288.3568,15.47012
2018/06/22 - 01:53:01.7624636,23.09949,0.6018511,0.2747665,-0.7946001,355.8571,300.3221,358.8433,0.5073555,-0.1044694,-0.6516062,354.5525,288.3744,15.36576
2018/06/22 - 01:53:01.7714401,23.11082,0.6017213,0.2747779,-0.7945262,355.8309,300.2844,358.8289,0.5076084,-0.1039462,-0.6515809,354.4989,288.4775,15.24659
2018/06/22 - 01:53:01.7844048,23.12132,0.6015974,0.2747841,-0.7944205,355.8166,300.2465,358.8486,0.5078416,-0.1034255,-0.6515516,354.3833,288.5698,15.15556
2018/06/22 - 01:53:01.7943971,23.13247,0.6015068,0.2747692,-0.7943851,355.7953,300.2191,358.8388,0.5080698,-0.10296,-0.651585,354.2397,288.6812,15.10288
2018/06/22 - 01:53:01.8063463,23.14338,0.6013849,0.2747924,-0.7943721,355.8001,300.1506,358.812,0.5083169,-0.1025999,-0.6517236,354.1305,288.7361,15.10785
2018/06/22 - 01:53:01.8173170,23.15555,0.6012666,0.2747659,-0.7943478,355.7643,300.0985,358.8269,0.5084632,-0.1023344,-0.6519105,354.0927,288.7036,15.16882
2018/06/22 - 01:53:01.8273121,23.16602,0.6011746,0.2747951,-0.7943612,355.7766,300.0215,358.8222,0.5085072,-0.1021744,-0.6520284,354.0992,288.6594,15.2109
2018/06/22 - 01:53:01.8392588,23.17683,0.6010972,0.2747976,-0.7943748,355.7882,299.9427,358.8546,0.5085005,-0.1021415,-0.6519482,354.1609,288.7393,15.15492
2018/06/22 - 01:53:01.8502290,23.18821,0.6009111,0.2747478,-0.7944049,355.7557,299.7966,358.8611,0.5086491,-0.1018291,-0.6516595,354.2618,289.146,14.95061
2018/06/22 - 01:53:01.8621970,23.19974,0.6008417,0.2748329,-0.7944887,355.87,299.7004,358.8506,0.5087799,-0.1016521,-0.6513986,354.294,289.4512,14.8292
2018/06/22 - 01:53:01.8721702,23.2111,0.6007296,0.2747882,-0.7945049,355.84,299.6668,358.8739,0.508997,-0.1014801,-0.6512471,354.191,289.6481,14.78527
2018/06/22 - 01:53:01.8841382,23.22147,0.6005839,0.2747586,-0.794534,355.8238,299.5906,358.8953,0.5092183,-0.1013282,-0.6512365,354.0623,289.7003,14.81593
2018/06/22 - 01:53:01.8951089,23.23273,0.6003816,0.2747484,-0.7945497,355.8103,299.463,358.8978,0.5093893,-0.1012134,-0.6513543,353.9345,289.5961,14.92933
2018/06/22 - 01:53:01.9050824,23.2438,0.6002246,0.2748119,-0.7945938,355.853,299.4064,358.8813,0.5094659,-0.1011594,-0.6514617,353.8994,289.4578,14.97881
2018/06/22 - 01:53:01.9180474,23.25506,0.6000151,0.2747178,-0.7945771,355.8201,299.3172,358.9842,0.5095344,-0.1010984,-0.6515743,353.9468,289.254,14.9847
2018/06/22 - 01:53:01.9270302,23.26655,0.5998964,0.274733,-0.7946483,355.8834,299.1857,358.9939,0.5096657,-0.1009551,-0.6516637,353.9801,289.0677,14.96559
2018/06/22 - 01:53:01.9400139,23.27691,0.5997219,0.2746608,-0.7947212,355.8745,299.0474,359.0103,0.5098231,-0.1007764,-0.6517274,353.937,288.9941,14.94828
2018/06/22 - 01:53:01.9499863,23.28852,0.5995919,0.2745919,-0.7948105,355.8959,298.9442,359.0816,0.5100236,-0.1005295,-0.6518134,353.8353,288.9905,14.95362
2018/06/22 - 01:53:01.9619492,23.29939,0.5994383,0.2745475,-0.7949449,355.9082,298.8542,359.1224,0.510232,-0.1002814,-0.651958,353.7327,288.9485,15.0096
2018/06/22 - 01:53:01.9719039,23.31036,0.5993518,0.2744939,-0.7950465,355.9136,298.6941,359.1534,0.5103631,-0.1000203,-0.6521126,353.635,288.9,15.09652
2018/06/22 - 01:53:01.9838716,23.32176,0.5991826,0.2744731,-0.7952106,355.9355,298.5901,359.1732,0.5104882,-0.09977642,-0.6522347,353.5734,288.8343,15.12748
2018/06/22 - 01:53:01.9948435,23.33271,0.5990853,0.2744173,-0.7953596,355.9597,298.4521,359.233,0.5105994,-0.09955051,-0.6523245,353.537,288.7684,15.10152
2018/06/22 - 01:53:02.0058193,23.34362,0.5989308,0.2743722,-0.7956071,355.9816,298.3624,359.2134,0.5106695,-0.09932362,-0.6523842,353.5333,288.7282,15.05815
2018/06/22 - 01:53:02.0167901,23.35518,0.598851,0.2742596,-0.7957828,355.9827,298.2216,359.3069,0.5108062,-0.09906434,-0.6525091,353.5284,288.6817,15.06197
2018/06/22 - 01:53:02.0277608,23.36583,0.598751,0.2741573,-0.7959823,355.991,298.0733,359.3799,0.511004,-0.0986418,-0.6526978,353.4476,288.5854,15.07732
2018/06/22 - 01:53:02.0397285,23.37733,0.5986252,0.2740952,-0.7962044,356.0362,297.9528,359.457,0.5111656,-0.09831485,-0.6528668,353.3409,288.4975,15.08015
2018/06/22 - 01:53:02.0497017,23.38836,0.59851,0.274063,-0.7964117,356.0973,297.8024,359.5049,0.5112674,-0.09801863,-0.6530852,353.1765,288.3703,15.14018
2018/06/22 - 01:53:02.0616695,23.39946,0.5982549,0.2739932,-0.7966022,356.107,297.7139,359.5787,0.5113244,-0.09782573,-0.6533303,353.0621,288.2493,15.23459
2018/06/22 - 01:53:02.0736383,23.41063,0.5981027,0.2739473,-0.7967635,356.1471,297.4961,359.6207,0.5113275,-0.09769351,-0.6536276,353.061,288.1283,15.39713
2018/06/22 - 01:53:02.0836112,23.42229,0.5979412,0.2738377,-0.7969895,356.1578,297.3549,359.7163,0.5113983,-0.09750574,-0.6539174,353.0851,287.9874,15.53209
2018/06/22 - 01:53:02.0945814,23.43301,0.5977802,0.2737784,-0.7972025,356.2094,297.196,359.8138,0.5116216,-0.09716025,-0.6542001,353.0276,287.7762,15.55868
2018/06/22 - 01:53:02.1055530,23.44303,0.5975876,0.2737751,-0.7973821,356.2634,297.0124,359.8475,0.5119427,-0.09668066,-0.6544723,352.8334,287.5916,15.50234
2018/06/22 - 01:53:02.1176345,23.45536,0.5972684,0.2736578,-0.7974414,356.2218,296.8527,-0.005607713,0.5122711,-0.09619161,-0.6547412,352.6393,287.4585,15.45889
2018/06/22 - 01:53:02.1276068,23.46637,0.5969326,0.2736352,-0.7975483,356.2603,296.694,0.07263269,0.5125777,-0.09574112,-0.654955,352.4435,287.3929,15.41814
2018/06/22 - 01:53:02.1395760,23.47747,0.5967454,0.2735904,-0.7977058,356.3086,296.46,0.1746616,0.5127555,-0.09534776,-0.655092,352.2896,287.4026,15.36712
2018/06/22 - 01:53:02.1625190,23.48841,0.5964748,0.2734885,-0.7979172,356.3275,296.333,0.2715802,0.5127789,-0.09504703,-0.6551454,352.2812,287.4439,15.35166
2018/06/22 - 01:53:02.1714961,23.4998,0.5962704,0.2734176,-0.7981153,356.3947,296.1856,0.363949,0.5128165,-0.09484877,-0.6552312,352.4493,287.4555,15.35994
2018/06/22 - 01:53:02.1784763,23.51978,0.5960744,0.2732964,-0.7983222,356.4013,295.9918,0.467044,0.5130478,-0.09427605,-0.6553603,352.3972,287.4342,15.25996
2018/06/22 - 01:53:02.1854586,23.52749,0.5958647,0.2732286,-0.7985631,356.4503,295.816,0.5630188,0.5132512,-0.09376588,-0.655393,352.291,287.424,15.08351
2018/06/22 - 01:53:02.1964276,23.53497,0.5952886,0.2730652,-0.7989834,356.5136,295.5025,0.8011616,0.5136852,-0.09277345,-0.655498,352.0842,287.4195,14.76164
2018/06/22 - 01:53:02.2064264,23.54474,0.5953099,0.2730622,-0.7989545,356.5132,295.4537,0.7681561,0.5137115,-0.09269875,-0.6555313,352.056,287.4139,14.76671
2018/06/22 - 01:53:02.2179484,23.55584,0.5950763,0.2730069,-0.7991607,356.6057,295.2857,0.8890714,0.5139188,-0.09217896,-0.6556766,351.9843,287.4246,14.72408
2018/06/22 - 01:53:02.2278995,23.56694,0.594812,0.2729279,-0.7993493,356.6483,295.0836,0.94639,0.5141542,-0.09161334,-0.655897,351.889,287.4005,14.6982
2018/06/22 - 01:53:02.2418643,23.57781,0.5945776,0.2728155,-0.7995015,356.6543,294.9016,1.039881,0.5144911,-0.09094946,-0.6562707,351.7049,287.2757,14.67099
2018/06/22 - 01:53:02.2498424,23.58978,0.5943355,0.2727844,-0.7997372,356.7175,294.746,1.041375,0.5149933,-0.09014648,-0.6568907,351.3892,286.9216,14.6602
2018/06/22 - 01:53:02.2628071,23.59985,0.5941042,0.2726808,-0.7998884,356.7005,294.6038,1.145316,0.515552,-0.08930474,-0.6575572,350.9922,286.4998,14.61394
2018/06/22 - 01:53:02.2717836,23.61097,0.5938773,0.2726078,-0.8000912,356.7018,294.4364,1.20223,0.5161259,-0.08845369,-0.6583154,350.5279,286.0561,14.5708
2018/06/22 - 01:53:02.2847483,23.62167,0.5936602,0.2725128,-0.8003097,356.7013,294.2869,1.278305,0.5166242,-0.08767282,-0.659048,350.1176,285.6667,14.56078
2018/06/22 - 01:53:02.2947223,23.63303,0.5934408,0.2724603,-0.8004829,356.7792,294.1294,1.347692,0.5171095,-0.0869781,-0.6597819,349.7271,285.272,14.5574
2018/06/22 - 01:53:02.3056928,23.64385,0.5932423,0.272346,-0.8007081,356.8342,293.9643,1.363549,0.5174969,-0.08634896,-0.6605535,349.4043,284.9038,14.59697
2018/06/22 - 01:53:02.3179580,23.65529,0.5930781,0.2722201,-0.8009088,356.8781,293.7582,1.372113,0.5177011,-0.08583707,-0.6613232,349.1828,284.6229,14.72887
2018/06/22 - 01:53:02.3279486,23.66625,0.5928995,0.2721062,-0.801128,356.9434,293.6389,1.370976,0.5178467,-0.08539769,-0.6620522,349.0821,284.411,14.84403
2018/06/22 - 01:53:02.3399200,23.67718,0.5926864,0.2720114,-0.8013131,356.9618,293.5217,1.38414,0.5179569,-0.08505464,-0.6627987,349.0576,284.1951,14.93304
2018/06/22 - 01:53:02.3498716,23.68844,0.5924844,0.2719007,-0.8014414,356.941,293.3788,1.446941,0.518126,-0.08475016,-0.6635882,348.9946,283.9005,15.00388
2018/06/22 - 01:53:02.3628380,23.69949,0.5922714,0.2718504,-0.8016086,356.9682,293.2713,1.496956,0.5183849,-0.08441239,-0.6644362,348.8851,283.5653,15.08715
2018/06/22 - 01:53:02.3738084,23.71107,0.592102,0.2718324,-0.8018735,357.0548,293.1287,1.443524,0.5187399,-0.08403128,-0.6653591,348.6794,283.1587,15.17603
2018/06/22 - 01:53:02.3838132,23.72235,0.5919168,0.2717488,-0.8021421,357.1557,293.017,1.436864,0.5192002,-0.08361356,-0.6663325,348.3661,282.7018,15.22839
2018/06/22 - 01:53:02.3957707,23.73344,0.5917557,0.2716287,-0.8023185,357.2324,292.7982,1.423376,0.5196825,-0.0831997,-0.6673217,347.9898,282.2423,15.28095
2018/06/22 - 01:53:02.4067210,23.7448,0.5915908,0.2714995,-0.8025583,357.3159,292.6478,1.417141,0.5201095,-0.0828494,-0.6682904,347.6415,281.8088,15.36381
2018/06/22 - 01:53:02.4186870,23.75524,0.5914071,0.2713719,-0.8028119,357.3699,292.4997,1.357794,0.5204486,-0.08265053,-0.669335,347.3481,281.3174,15.45188
2018/06/22 - 01:53:02.4286605,23.7669,0.5911798,0.2712627,-0.8029885,357.4218,292.3716,1.354344,0.5205607,-0.08260006,-0.6703117,347.2064,280.8694,15.5906
2018/06/22 - 01:53:02.4406287,23.77739,0.5909719,0.2712151,-0.8031719,357.4961,292.2333,1.359725,0.5204725,-0.08270029,-0.6712028,347.1251,280.5382,15.77592
2018/06/22 - 01:53:02.4496050,23.78858,0.5907328,0.2711436,-0.8033965,357.5323,292.0914,1.309833,0.5204122,-0.08287732,-0.6721252,347.0386,280.2148,15.98941
2018/06/22 - 01:53:02.4675565,23.79932,0.5905461,0.2710126,-0.8035785,357.5744,291.9389,1.377257,0.5200785,-0.08346865,-0.6730227,347.0757,279.9913,16.33849
2018/06/22 - 01:53:02.4765328,23.81041,0.5903656,0.2709088,-0.8038566,357.6699,291.765,1.343491,0.5195405,-0.08432256,-0.6737947,347.1536,279.8165,16.69943
2018/06/22 - 01:53:02.4855093,23.82494,0.5902095,0.2707318,-0.8040997,357.7404,291.5529,1.350471,0.5189187,-0.08523177,-0.6743722,347.3238,279.7281,16.90529
2018/06/22 - 01:53:02.4964792,23.83479,0.5900212,0.2705944,-0.8044428,357.8549,291.3871,1.313376,0.518102,-0.08636728,-0.6747252,347.649,279.6943,16.99912
2018/06/22 - 01:53:02.5054554,23.84482,0.5898467,0.2705046,-0.8047609,357.9827,291.1422,1.212702,0.5171251,-0.08773669,-0.6749136,348.0822,279.7176,16.97128
2018/06/22 - 01:53:02.5179303,23.8552,0.5896748,0.2703934,-0.8051433,358.0998,290.9399,1.151231,0.515858,-0.08945299,-0.6749372,348.7202,279.8491,16.91581
2018/06/22 - 01:53:02.5279040,23.86678,0.5895178,0.2702005,-0.8054752,358.1419,290.7406,1.159321,0.5143797,-0.09138914,-0.6749926,349.6105,280.0661,17.01139
2018/06/22 - 01:53:02.5408696,23.87726,0.5894734,0.270058,-0.8059002,358.2365,290.5248,1.126445,0.5128493,-0.09346631,-0.6751081,350.556,280.2652,17.20221
2018/06/22 - 01:53:02.5498444,23.88945,0.589416,0.2699151,-0.8063336,358.3381,290.3277,1.093712,0.51113,-0.09586994,-0.6752464,351.66,280.5114,17.45399
2018/06/22 - 01:53:02.5618127,23.89965,0.5892537,0.2697431,-0.8067152,358.373,290.1327,1.041659,0.5093789,-0.09829807,-0.6754338,352.8457,280.7971,17.73177
2018/06/22 - 01:53:02.5717862,23.91052,0.5891621,0.2696107,-0.8070135,358.4332,289.8596,1.032358,0.5075721,-0.1009011,-0.6757379,354.1555,281.1135,18.07489
2018/06/22 - 01:53:02.5847517,23.92125,0.5890406,0.2694815,-0.8073313,358.502,289.6438,1.010427,0.5059179,-0.103527,-0.6761822,355.36,281.3407,18.4155
2018/06/22 - 01:53:02.5947246,23.9332,0.5889555,0.2693825,-0.8076627,358.6257,289.4849,1.029561,0.5044633,-0.1062657,-0.676812,356.4395,281.4197,18.7455
2018/06/22 - 01:53:02.6046984,23.94303,0.5888491,0.2692041,-0.8079541,358.6967,289.3349,1.002213,0.5032213,-0.1089486,-0.6775792,357.3687,281.3935,18.99448
2018/06/22 - 01:53:02.6156688,23.954,0.5887313,0.2690584,-0.8081315,358.797,289.1807,0.9612924,0.5021651,-0.1116304,-0.6785742,358.1357,281.215,19.21373
2018/06/22 - 01:53:02.6276593,23.96493,0.588575,0.2688988,-0.808225,358.8863,289.0587,0.8999525,0.5012577,-0.1142603,-0.6798789,358.7532,280.8816,19.46341
2018/06/22 - 01:53:02.6396049,23.977,0.5885192,0.2687972,-0.8084728,359.042,289.0203,0.8347942,0.5005717,-0.1168791,-0.6813849,359.2587,280.4169,19.70604
2018/06/22 - 01:53:02.6495786,23.98777,0.5884757,0.2686357,-0.8086056,359.1163,288.9183,0.7754264,0.4999951,-0.1194945,-0.6829666,359.7205,279.8308,19.82354
2018/06/22 - 01:53:02.6615461,23.99932,0.5883269,0.2684869,-0.8086091,359.1592,288.8958,0.8157707,0.4996379,-0.1221751,-0.684919,0.09743526,279.0345,19.86357
2018/06/22 - 01:53:02.6715477,24.01041,0.5882433,0.2684451,-0.8086908,359.2888,288.8994,0.7744381,0.4992053,-0.1248417,-0.6869507,0.5352769,278.2757,20.00834
2018/06/22 - 01:53:02.6895001,24.02079,0.5881392,0.2683275,-0.8086133,359.2476,288.959,0.8497257,0.4987831,-0.127522,-0.68914,0.9457552,277.5302,20.32022
2018/06/22 - 01:53:02.6984747,24.03286,0.5880679,0.2682601,-0.8086357,359.3163,288.9918,0.8109106,0.4983557,-0.1304325,-0.6910883,1.36888,276.9293,20.71562
2018/06/22 - 01:53:02.7064545,24.04743,0.5880232,0.2682014,-0.8086361,359.3213,289.0515,0.83003,0.4977157,-0.1333907,-0.6927489,2.012631,276.4683,21.0749
2018/06/22 - 01:53:02.7184225,24.05553,0.5879556,0.2681279,-0.8086681,359.435,289.1615,0.8574302,0.4968981,-0.1364818,-0.6940879,2.852149,276.257,21.50379
2018/06/22 - 01:53:02.7273987,24.06692,0.5878261,0.2680546,-0.8086207,359.3996,289.2294,0.8697925,0.495996,-0.1396294,-0.6947422,3.560715,276.4098,21.9844
2018/06/22 - 01:53:02.7403688,24.07744,0.5877352,0.268037,-0.8085518,359.4301,289.291,0.8936572,0.4951771,-0.142598,-0.6952114,4.058081,276.6101,22.35058
2018/06/22 - 01:53:02.7503420,24.08869,0.587621,0.2680212,-0.808471,359.4791,289.4216,0.9281795,0.4943358,-0.1453157,-0.6946458,4.264142,277.4617,22.52349
2018/06/22 - 01:53:02.7623100,24.09986,0.5874734,0.2680425,-0.8084124,359.493,289.5445,0.8853135,0.4933885,-0.1477928,-0.6936214,4.519114,278.4897,22.57563
2018/06/22 - 01:53:02.7722835,24.11124,0.5873473,0.2680453,-0.8083093,359.4822,289.5773,0.8994766,0.4925259,-0.1501441,-0.6925657,4.866813,279.249,22.62074
2018/06/22 - 01:53:02.7842518,24.12167,0.5871537,0.2680255,-0.8081454,359.4539,289.6967,0.9786387,0.491793,-0.1523142,-0.6912858,5.201595,279.8593,22.47927
2018/06/22 - 01:53:02.7952225,24.13272,0.5869888,0.2680822,-0.8080454,359.4622,289.7733,0.9690349,0.4911327,-0.1541795,-0.6896935,5.588984,280.4052,22.1053
2018/06/22 - 01:53:02.8052071,24.14395,0.5868355,0.268153,-0.8078936,359.4434,289.8609,0.9830194,0.4906745,-0.1557701,-0.6880667,5.941264,280.797,21.72512
2018/06/22 - 01:53:02.8171640,24.15513,0.5866064,0.2681766,-0.8077524,359.379,289.9361,0.9451012,0.4902139,-0.1571731,-0.6862382,6.260879,281.3962,21.36207
2018/06/22 - 01:53:02.8271375,24.16599,0.5864073,0.2682422,-0.8075099,359.3727,290.0137,0.9958228,0.4897846,-0.1582926,-0.6843364,6.485835,282.0959,21.01383
2018/06/22 - 01:53:02.8401028,24.1769,0.5862326,0.2683049,-0.807358,359.3659,290.0663,0.9617321,0.4894765,-0.1591609,-0.6823297,6.632601,282.807,20.73818
2018/06/22 - 01:53:02.8490781,24.18821,0.5859691,0.2682456,-0.8071488,359.269,290.2128,0.9912805,0.4892879,-0.1596756,-0.6804575,6.810075,283.5785,20.63432
2018/06/22 - 01:53:02.8620676,24.19905,0.5858859,0.2682626,-0.8070074,359.3118,290.1793,1.026907,0.4890031,-0.1602193,-0.6788056,7.030352,284.2756,20.62942
2018/06/22 - 01:53:02.8730147,24.21044,0.5857949,0.2682332,-0.8069441,359.3116,290.1499,1.05967,0.488932,-0.1600785,-0.6775184,7.106441,284.951,20.9658
2018/06/22 - 01:53:02.8839849,24.22188,0.5856865,0.2681985,-0.8068805,359.2951,290.1337,1.105932,0.4892124,-0.1594355,-0.6764927,6.858901,285.504,21.36749
2018/06/22 - 01:53:02.8949553,24.23233,0.5855538,0.2681817,-0.8068063,359.2668,290.0894,1.159077,0.4898662,-0.157879,-0.6756592,6.132525,285.7437,21.68349
2018/06/22 - 01:53:02.9049291,24.24399,0.5854117,0.2682143,-0.8067376,359.2401,290.0337,1.209923,0.4908139,-0.1560843,-0.6747463,5.247276,286.1389,21.75154
2018/06/22 - 01:53:02.9238993,24.25485,0.5852237,0.2682785,-0.8067439,359.2139,289.9531,1.187568,0.4916207,-0.1536822,-0.6738167,4.52342,286.4856,21.5355
2018/06/22 - 01:53:02.9328544,24.2717,0.5850967,0.2683218,-0.806704,359.2058,289.8466,1.154918,0.4922826,-0.1517901,-0.6730089,4.059822,286.5946,21.30471
2018/06/22 - 01:53:02.9408343,24.28182,0.5849987,0.2683243,-0.8066596,359.1871,289.7883,1.134649,0.4928986,-0.1499481,-0.672313,3.662963,286.5548,21.05268
2018/06/22 - 01:53:02.9508097,24.28913,0.584901,0.2683281,-0.8066491,359.2051,289.784,1.099815,0.4933457,-0.1480586,-0.6716986,3.396475,286.3759,20.77838
2018/06/22 - 01:53:02.9627746,24.30084,0.5848612,0.2683423,-0.8065426,359.2426,289.7036,1.066257,0.4936396,-0.1463055,-0.6709411,3.183087,286.3772,20.57498
2018/06/22 - 01:53:02.9737454,24.31165,0.5848715,0.2683364,-0.806567,359.2562,289.7687,1.078741,0.4939212,-0.1446809,-0.670111,2.974151,286.5112,20.3734
2018/06/22 - 01:53:02.9837194,24.3224,0.5848593,0.2683604,-0.8064541,359.2742,289.7718,1.032443,0.4939874,-0.1431698,-0.6691259,2.840182,286.9695,20.28328
2018/06/22 - 01:53:02.9956868,24.33303,0.584862,0.2683896,-0.8062909,359.2787,289.818,0.9916371,0.4940933,-0.1417247,-0.6682115,2.656944,287.5292,20.29033
2018/06/22 - 01:53:03.0056598,24.34436,0.5848432,0.2684231,-0.8058892,359.2251,289.9946,0.9492453,0.4942086,-0.140312,-0.6674826,2.386607,288.0218,20.49383
2018/06/22 - 01:53:03.0176280,24.35529,0.5849082,0.2684793,-0.8056054,359.1893,290.177,0.9164484,0.4943953,-0.1388286,-0.6668135,2.073604,288.5506,20.73231
2018/06/22 - 01:53:03.0276012,24.36589,0.5850242,0.2686038,-0.8053651,359.1852,290.3831,0.9303365,0.4946237,-0.1373432,-0.6662745,1.681584,289.0871,20.97821
2018/06/22 - 01:53:03.0405671,24.37759,0.5851202,0.2686853,-0.8051206,359.1252,290.5579,0.9298208,0.4949281,-0.1359482,-0.6658748,1.329863,289.4479,21.11724
2018/06/22 - 01:53:03.0495427,24.38864,0.5852153,0.2687483,-0.8048602,359.036,290.6944,0.9776428,0.4953213,-0.1345832,-0.6658319,0.967544,289.5573,21.19282
2018/06/22 - 01:53:03.0625080,24.39942,0.5852971,0.2688573,-0.8047274,358.939,290.8564,0.9714087,0.4956841,-0.1332313,-0.6659495,0.6074005,289.5065,21.22063
2018/06/22 - 01:53:03.0784659,24.41066,0.5854379,0.268975,-0.8046709,358.8546,290.9741,0.9688659,0.4959899,-0.1320128,-0.6663333,0.3526987,289.0982,20.98088
2018/06/22 - 01:53:03.0854650,24.4266,0.5855674,0.2690515,-0.8045672,358.7895,291.1062,1.010224,0.4963102,-0.1308826,-0.6665457,0.1343132,288.8191,20.76208
2018/06/22 - 01:53:03.0954199,24.43456,0.5857005,0.2691334,-0.8044666,358.7349,291.1781,0.9987165,0.4966119,-0.1298725,-0.6668508,-0.005118373,288.4317,20.4656
2018/06/22 - 01:53:03.1053934,24.44422,0.5858372,0.269226,-0.8043762,358.7077,291.2433,1.017285,0.497071,-0.1290388,-0.6673008,359.8031,288.1253,20.1666
2018/06/22 - 01:53:03.1173626,24.45496,0.5859602,0.2692812,-0.8042924,358.6491,291.2947,1.055062,0.4974522,-0.128215,-0.6676869,359.6184,287.936,19.90242
