Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
5.313751,0.01814603,0.02136585,-0.3088119,328.8244,354.1949,354.0584,0.02945439,-0.2262385,0.00753748,326.9803,352.9396,352.2294
5.325059,0.01871912,0.02104844,-0.3091797,329.2617,356.1551,353.7867,0.03960854,-0.2258958,0.008607846,327.1104,355.6822,351.1778
5.336267,0.01930923,0.02069285,-0.30952,329.7178,358.1205,353.59,0.04991103,-0.2256692,0.009320574,327.1969,358.5161,350.2738
5.347361,0.02003078,0.02028592,-0.3098667,330.1999,0.1019805,353.4756,0.06039329,-0.225517,0.009356756,327.174,1.319581,349.6152
5.35791,0.02056589,0.02002617,-0.3101811,330.7419,2.21677,353.3309,0.07102689,-0.2253616,0.009088809,327.004,4.136055,349.1024
5.370275,0.02112228,0.01974862,-0.3104934,331.202,4.353072,353.1703,0.08179466,-0.2254025,0.008142502,326.7997,6.85714,348.9771
5.380605,0.02164185,0.01950059,-0.3108321,331.7109,6.493504,352.9379,0.09245643,-0.2254869,0.007161824,326.7084,9.471382,348.908
5.391657,0.02218071,0.01919703,-0.3111631,332.2701,8.719937,352.7332,0.1034205,-0.2257407,0.005162772,326.5051,11.97764,348.9223
5.402762,0.02267702,0.01882677,-0.3114766,332.8441,10.96032,352.6234,0.1143405,-0.2260292,0.003215621,326.4002,14.51772,348.6702
5.414129,0.02320563,0.01842035,-0.3118978,333.4948,13.23456,352.6069,0.1250829,-0.2265467,0.0009904797,326.6313,16.7346,348.5427
5.425118,0.02371203,0.01793527,-0.3122299,334.0567,15.56753,352.5791,0.1357344,-0.2271207,-0.001024836,326.9698,18.89038,348.4239
5.436025,0.02424157,0.01743462,-0.3125671,334.5976,17.83797,352.6315,0.146187,-0.2281142,-0.003434862,327.6695,20.91036,348.311
5.447032,0.0246591,0.01695311,-0.3130447,335.2672,20.19166,352.6676,0.1565886,-0.2290853,-0.005990177,328.3022,23.06419,348.2473
5.458362,0.02511217,0.01639049,-0.3135096,335.8568,22.39695,352.7292,0.1669189,-0.2303093,-0.008938052,328.8795,25.26242,348.3066
5.469403,0.0253001,0.01586087,-0.3139873,336.5044,24.69371,352.629,0.1769142,-0.2317777,-0.01220774,329.3179,27.35295,348.6097
5.48032,0.02552442,0.01527967,-0.3144623,337.1545,26.9535,352.6265,0.1868558,-0.2333385,-0.01598938,329.7349,29.43359,349.0574
5.491722,0.02570678,0.0146898,-0.3150599,337.8089,29.04567,352.6302,0.1966631,-0.2350061,-0.02008726,330.0932,31.52426,349.2377
5.502842,0.02575688,0.01407875,-0.3155621,338.4032,31.21334,352.5673,0.2062203,-0.2368541,-0.02471478,330.6556,33.30913,349.2872
5.51358,0.02581627,0.01356131,-0.3161571,339.0752,33.28578,352.5847,0.2154036,-0.238681,-0.02956145,331.5761,34.5916,349.1359
5.524899,0.02582098,0.01303969,-0.3168408,339.6965,35.37079,352.5366,0.2243083,-0.2406112,-0.03451705,332.4906,35.64031,348.8567
5.536128,0.02587515,0.01247583,-0.3175662,340.291,37.49702,352.5535,0.2326829,-0.24274,-0.03983974,333.4976,36.53892,348.5395
5.546975,0.02596946,0.01189979,-0.3183604,340.8909,39.56897,352.5492,0.2407839,-0.2447926,-0.04520193,334.4674,37.78733,348.2387
5.558275,0.02593011,0.0112856,-0.3192278,341.5234,41.71136,352.5542,0.2481641,-0.2469796,-0.05097752,335.2778,39.2674,348.0056
5.569619,0.02589995,0.01070591,-0.320198,342.1993,43.7487,352.5922,0.2551367,-0.2490848,-0.05687706,335.791,40.76468,348.1038
5.580214,0.02586932,0.01005867,-0.3212229,342.8088,45.80339,352.6781,0.2615622,-0.2509107,-0.06336422,335.9373,42.45023,348.222
5.591249,0.02576284,0.009455952,-0.3222097,343.4215,47.80621,352.7977,0.2679665,-0.25269,-0.07007719,335.9638,44.42041,348.2059
5.60246,0.02548315,0.008938154,-0.323255,343.9771,49.61251,352.8372,0.2737954,-0.2546384,-0.07706109,335.8186,46.51576,348.3934
5.613654,0.02515198,0.008353443,-0.3241681,344.4269,51.36706,352.9264,0.2793133,-0.2566934,-0.08388811,335.9765,48.16597,348.8568
5.624595,0.02465362,0.007907596,-0.3250884,344.9117,53.02647,353.0125,0.2851905,-0.2585657,-0.09089474,336.5528,49.6087,348.7568
5.636021,0.02410917,0.0074508,-0.3260138,345.2987,54.51278,353.0494,0.2913734,-0.2604394,-0.09815032,337.2221,51.05698,348.1359
5.647096,0.02348895,0.007023841,-0.32682,345.6841,55.98911,353.1214,0.2973427,-0.2623847,-0.1054942,338.1078,52.27435,347.6084
5.657837,0.02273061,0.006573534,-0.3275963,345.9381,57.26251,353.2596,0.3030403,-0.264307,-0.1127414,338.9865,53.38303,347.4672
5.669555,0.0219142,0.006208238,-0.3283233,346.2274,58.49593,353.3084,0.3082283,-0.2662266,-0.1198808,339.7616,54.41398,347.4613
5.680024,0.02113167,0.005850414,-0.3290796,346.3629,59.6142,353.3276,0.3132081,-0.2681951,-0.1268549,340.4688,55.44736,347.5296
5.692598,0.02029703,0.005605103,-0.3298545,346.4817,60.70012,353.3737,0.3181244,-0.2701044,-0.1340007,341.1051,56.86187,347.4522
5.703464,0.01944274,0.005363805,-0.3306845,346.6013,61.73682,353.4609,0.3229562,-0.2721427,-0.14113,341.609,58.69091,347.4121
5.713896,0.01857961,0.005141946,-0.3315309,346.6859,62.74803,353.5284,0.3276879,-0.2740332,-0.1482638,341.8471,60.91734,347.769
5.724457,0.01764438,0.004934809,-0.3323878,346.8208,63.72482,353.5506,0.3323609,-0.2757159,-0.1555448,341.9506,63.38857,347.8828
5.735893,0.01669134,0.004737914,-0.3332969,346.9963,64.71386,353.5584,0.3365387,-0.2771527,-0.1629732,342.0443,65.60835,347.9433
5.746539,0.01561355,0.00451301,-0.3340772,347.1231,65.65052,353.4866,0.340469,-0.2784646,-0.1701685,342.2991,67.02745,348.0041
5.757694,0.01455092,0.004306572,-0.3349481,347.3015,66.62709,353.5092,0.3443168,-0.2796002,-0.1771654,342.8889,67.79111,348.2263
5.768865,0.01354531,0.004089611,-0.3358692,347.3469,67.56895,353.4851,0.3483269,-0.2804976,-0.1843801,343.5306,68.89884,347.9819
5.780061,0.01253068,0.003962449,-0.3368904,347.3526,68.46034,353.4091,0.352151,-0.2813146,-0.1913693,344.1856,70.06609,347.8035
5.791037,0.0114691,0.003852698,-0.3377167,347.3299,69.49952,353.3669,0.3561675,-0.2817676,-0.1987568,344.7618,71.43012,347.6988
5.802458,0.01043034,0.003828327,-0.3386915,347.2958,70.44069,353.3091,0.3599081,-0.2818631,-0.2064889,345.062,73.19491,347.0968
5.813313,0.009314507,0.003823936,-0.3396653,347.2768,71.37285,353.1916,0.3633744,-0.2819807,-0.2135905,345.5935,74.55246,346.8907
5.824446,0.008237588,0.003793884,-0.3406284,347.228,72.36075,353.1031,0.3666955,-0.2824116,-0.2204828,345.9749,75.5979,346.9736
5.835669,0.007073873,0.003781542,-0.3415972,347.252,73.2457,353.0142,0.3699197,-0.2833485,-0.2257708,346.8439,76.2534,347.458
5.846524,0.005889265,0.003708216,-0.3425135,347.2773,74.14038,352.9428,0.3734693,-0.2845442,-0.2309873,347.8072,77.02161,347.7345
5.857744,0.004603556,0.003658558,-0.3434341,347.3841,75.00668,352.8802,0.3770286,-0.2858858,-0.2360756,348.4696,77.93099,348.035
5.869464,0.00335225,0.003489543,-0.344416,347.4979,75.84195,352.8058,0.3804502,-0.2872033,-0.2412746,348.7167,78.94588,348.3052
5.880662,0.002036514,0.003300142,-0.3452961,347.635,76.65865,352.755,0.3840261,-0.2885902,-0.2463094,349.1824,80.07422,348.7736
5.891335,0.0006727576,0.003116617,-0.3462045,347.8772,77.49511,352.704,0.3871544,-0.2895852,-0.2517363,349.6383,81.12538,348.7251
5.902394,-0.0006553284,0.002884494,-0.3469757,348.011,78.28598,352.6404,0.3887424,-0.2902408,-0.2569326,349.547,81.2275,348.2812
5.913355,-0.001989738,0.002748961,-0.3477567,348.1384,79.11307,352.5396,0.3900169,-0.2906926,-0.261102,349.7867,80.9594,348.2712
5.92448,-0.003268921,0.002620241,-0.3485476,348.1345,79.90427,352.5124,0.3914973,-0.2910633,-0.2648452,350.1454,80.76858,348.8947
5.935674,-0.004554781,0.002675409,-0.3493223,348.106,80.68896,352.4254,0.3930071,-0.2913158,-0.2685928,351.0545,81.06912,349.1429
5.947129,-0.005860832,0.002792596,-0.3500368,348.0599,81.42205,352.3829,0.3942936,-0.2910956,-0.2732348,351.6402,81.84147,348.6536
5.958031,-0.007080364,0.002744207,-0.3506402,347.9103,82.13474,352.3959,0.3951983,-0.2907436,-0.2776713,351.8812,82.8878,348.4847
5.969415,-0.008389692,0.002795178,-0.3512521,347.9268,82.73237,352.3399,0.3953791,-0.289941,-0.2817754,351.4943,83.87235,348.8632
5.980268,-0.009697386,0.002829266,-0.3517258,347.9456,83.25587,352.3022,0.3953558,-0.2889542,-0.285891,350.8966,85.01127,349.1566
5.991328,-0.01091414,0.002804714,-0.3521113,347.9516,83.81952,352.3037,0.3949305,-0.2878898,-0.2899249,350.1854,86.15174,349.4304
6.002365,-0.01215561,0.002830273,-0.3523883,347.9821,84.28876,352.2522,0.3947817,-0.2872763,-0.2935151,349.9296,86.91261,349.9905
6.013542,-0.01329439,0.00282885,-0.3526964,348.0104,84.72395,352.2557,0.3947213,-0.2867948,-0.2969059,350.3372,87.23753,349.9758
6.024972,-0.01439152,0.002859388,-0.353036,348.012,85.12908,352.2783,0.3947929,-0.2866805,-0.300142,351.017,87.02194,349.6029
6.035946,-0.01547307,0.002919152,-0.3530844,347.9617,85.56193,352.2774,0.3950954,-0.2869079,-0.3034365,352.2159,86.57541,348.7535
6.046821,-0.01658865,0.003002121,-0.353224,348.0326,85.97242,352.2469,0.3951916,-0.2871428,-0.3067947,352.8493,86.64508,348.0961
6.058281,-0.01760053,0.002889107,-0.3534387,348.0049,86.42139,352.2822,0.3951553,-0.2872188,-0.3102037,353.0113,87.04021,347.8708
6.069273,-0.01861822,0.00275329,-0.3537821,348.0673,86.84734,352.2327,0.3950947,-0.287273,-0.3135435,352.8779,87.75795,347.8059
6.080049,-0.01963731,0.002575351,-0.3539399,348.1499,87.30669,352.287,0.3951521,-0.2871758,-0.3168814,352.5507,88.43261,347.9536
6.091326,-0.02062212,0.002396275,-0.3541256,348.2552,87.76112,352.2878,0.3947526,-0.2871145,-0.3203036,352.2166,89.01234,347.9704
6.102555,-0.021576,0.002301104,-0.3541303,348.3154,88.22842,352.2558,0.3940973,-0.2871051,-0.3234136,351.6858,89.71259,348.2721
6.113823,-0.02245045,0.00223357,-0.3542763,348.2894,88.61434,352.2296,0.3934402,-0.2871349,-0.3263794,351.2796,90.27132,348.7421
6.124968,-0.02328517,0.002219114,-0.3543682,348.2132,89.05252,352.2668,0.3924969,-0.2871436,-0.329361,350.9607,90.75995,348.8575
6.135889,-0.02410432,0.002246581,-0.3541872,348.1258,89.51654,352.2266,0.3915678,-0.2873948,-0.3321464,350.9288,90.94012,348.9004
6.146815,-0.02487916,0.002291875,-0.3539691,348.0624,89.99859,352.2123,0.3909399,-0.2876772,-0.3350285,351.2097,91.04257,348.8606
6.157804,-0.0256486,0.002321657,-0.3538308,348.0301,90.38844,352.2649,0.3902859,-0.2881078,-0.3380877,351.5999,91.26496,348.5449
6.169001,-0.0263909,0.00231864,-0.3536114,347.9849,90.77589,352.2862,0.3894778,-0.2885165,-0.3409405,351.746,91.50233,348.463
6.180044,-0.02707285,0.002318494,-0.3534681,347.9642,91.18587,352.3947,0.3885196,-0.2888734,-0.3437835,351.7385,91.74227,348.5748
6.190989,-0.02779532,0.002378993,-0.3531318,347.9813,91.61302,352.4338,0.3874954,-0.2892252,-0.3468368,351.5534,92.25404,348.5146
6.202026,-0.0284389,0.00242462,-0.3528773,347.9996,92.08138,352.4945,0.3864095,-0.289615,-0.349795,351.3328,92.8921,348.5996
6.213144,-0.02914442,0.002460809,-0.352595,347.9999,92.52452,352.583,0.3851353,-0.2899137,-0.3524911,351.0241,93.31327,348.8492
6.224513,-0.029821,0.002513031,-0.3523543,347.9868,92.99983,352.6982,0.3837115,-0.2902466,-0.3550501,350.5754,93.60288,349.1666
6.235256,-0.03052213,0.002635989,-0.3518933,347.9764,93.47729,352.8086,0.3822109,-0.2905213,-0.3575592,350.0724,93.90413,349.7014
6.24666,-0.03119269,0.002745606,-0.3514915,347.9211,93.91815,352.9778,0.3806632,-0.2906897,-0.3601292,349.673,94.36583,350.1099
6.257625,-0.03180108,0.002793099,-0.3509907,347.7585,94.33901,353.1287,0.3791219,-0.290949,-0.3624298,349.4191,94.63342,350.6418
6.269,-0.03249874,0.00297047,-0.3504461,347.7084,94.69988,353.2681,0.3778822,-0.2911018,-0.364715,349.2928,94.78931,351.0211
6.28015,-0.03319615,0.003166619,-0.3499844,347.5895,94.98781,353.4754,0.3767709,-0.2911467,-0.3671479,349.2494,94.99346,350.958
6.291058,-0.03389735,0.003407199,-0.3494211,347.3737,95.32169,353.6673,0.3757851,-0.2911046,-0.3692977,349.2434,95.0799,350.8677
6.302452,-0.03475473,0.003819823,-0.3489689,347.0983,95.57752,353.868,0.3749249,-0.2909199,-0.371382,349.2504,95.13818,350.9277
6.313373,-0.03564698,0.004202724,-0.3484075,346.641,95.79195,354.0626,0.3740913,-0.2903603,-0.3738516,349.1245,95.45641,350.5393
6.324533,-0.03673228,0.004848887,-0.3478218,346.1084,96.06342,354.1678,0.3731411,-0.2896993,-0.3762106,348.7981,95.87691,350.1484
6.335546,-0.03786629,0.005549529,-0.3472268,345.4032,96.28761,354.2278,0.3722251,-0.2889439,-0.3781683,348.3872,96.18108,350.2876
6.346797,-0.03924223,0.00664918,-0.3466774,344.4836,96.51129,354.208,0.3711061,-0.2878623,-0.38004,347.7248,96.5241,350.5823
6.35788,-0.04074082,0.007976711,-0.3461957,343.2351,96.70697,354.2084,0.3698772,-0.2867938,-0.3818515,346.7827,97.01608,350.954
6.369129,-0.04230148,0.009392768,-0.3454702,341.9913,96.91893,354.1303,0.368677,-0.2856785,-0.3833928,345.8888,97.59026,351.6116
6.380599,-0.0441728,0.01094341,-0.3448281,340.6973,97.00716,354.0823,0.367422,-0.2844525,-0.3846232,345.1385,98.06367,352.3771
6.391463,-0.04606413,0.01228217,-0.3440886,339.4389,97.01723,354.1097,0.3661726,-0.2833182,-0.3856931,344.3622,98.31596,352.912
6.402483,-0.04810838,0.01347226,-0.3434043,338.2384,97.0074,354.1478,0.3649829,-0.2821983,-0.3864076,343.7496,98.36458,353.2954
6.413505,-0.05015631,0.01455417,-0.3426653,337.1639,97.02428,354.1711,0.3639317,-0.2810525,-0.3869576,343.3708,98.33987,353.6026
6.424592,-0.05228503,0.01546741,-0.3419442,336.1688,96.96489,354.3098,0.363101,-0.2798246,-0.3875618,343.3697,98.25853,353.2921
6.43596,-0.05440597,0.01634718,-0.3413259,335.2099,96.88609,354.4187,0.362377,-0.2786554,-0.3882474,343.3943,98.23421,352.804
6.446846,-0.05635127,0.01713681,-0.3406895,334.2573,96.83731,354.5333,0.3617138,-0.2775225,-0.3885266,343.4367,98.07645,352.5353
6.458314,-0.05819708,0.01779139,-0.3400705,333.4417,96.814,354.5758,0.3610417,-0.2763781,-0.3885562,343.3396,97.91261,352.6028
6.469417,-0.05988637,0.01831487,-0.3394689,332.6649,96.76279,354.6703,0.3603267,-0.2751321,-0.3884962,343.0876,97.8243,352.7176
6.480334,-0.0614415,0.01875447,-0.3388621,331.9952,96.71906,354.7345,0.3595627,-0.2737214,-0.3883684,342.6734,97.90001,352.7934
6.491385,-0.06279035,0.0190617,-0.3383257,331.4029,96.6742,354.7316,0.358834,-0.2722857,-0.3881603,342.3269,97.9551,352.9129
6.50245,-0.06406923,0.01945524,-0.3376125,330.8622,96.63601,354.6699,0.3581527,-0.2709084,-0.3877191,341.9347,97.86021,353.2234
6.514125,-0.06512656,0.01970656,-0.3370883,330.3631,96.49188,354.7267,0.3575989,-0.2694288,-0.387226,341.6336,97.78545,353.4677
6.524896,-0.06615149,0.01998385,-0.3364848,330.0015,96.32164,354.7437,0.357092,-0.2679189,-0.3867329,341.3923,97.74677,353.4516
6.535875,-0.06713942,0.02026661,-0.3358009,329.6641,96.05649,354.8285,0.356656,-0.2664469,-0.386142,341.189,97.63692,353.3606
6.546931,-0.06788666,0.02046873,-0.3350956,329.3768,95.76553,354.8738,0.3563223,-0.265027,-0.3853301,341.0739,97.48175,353.3204
6.558252,-0.0685768,0.02064875,-0.3342647,329.1321,95.43607,354.9787,0.3559774,-0.2635578,-0.3843706,340.9987,97.33706,353.3105
6.569421,-0.06921864,0.02081582,-0.3334541,329.0337,95.05389,355.1441,0.3554913,-0.2620471,-0.3831666,340.7936,97.15056,353.2458
6.580288,-0.06974348,0.02099346,-0.3324475,328.8757,94.71158,355.2561,0.3548956,-0.2604641,-0.3818887,340.5546,96.95323,353.1428
6.591573,-0.07016515,0.02112309,-0.3315531,328.7002,94.31287,355.51,0.3541052,-0.2587935,-0.3804812,340.2972,96.74818,352.968
6.602514,-0.07053687,0.02128146,-0.3305177,328.5147,93.91561,355.7675,0.3528683,-0.2570612,-0.3786148,339.8269,96.45444,352.8793
6.613865,-0.07092027,0.02145713,-0.329607,328.3502,93.43922,356.1059,0.3515654,-0.2553983,-0.3765225,339.272,96.05776,353.0168
6.625042,-0.07126296,0.02163575,-0.3286326,328.1524,93.08956,356.4123,0.3500479,-0.2539006,-0.3740311,338.6628,95.54178,353.4261
6.63611,-0.0716319,0.02184367,-0.3276153,327.9767,92.68242,356.699,0.3486058,-0.2524326,-0.3715533,338.1212,95.09924,353.8007
6.647134,-0.07190514,0.0219762,-0.3267146,327.7583,92.24949,357.0032,0.3470375,-0.2511278,-0.3687962,337.5289,94.65805,354.1852
6.658494,-0.07214231,0.02212214,-0.3256509,327.6342,91.8516,357.2785,0.3455219,-0.2499233,-0.3660257,337.1508,94.20466,354.3997
6.669362,-0.0723363,0.02223027,-0.3246398,327.5981,91.48819,357.5945,0.3439972,-0.2487943,-0.3632284,336.8034,93.66001,354.4959
6.68041,-0.07248488,0.02224203,-0.3236009,327.5392,91.05246,357.8447,0.3424459,-0.2478235,-0.3603265,336.4382,93.00663,354.5148
6.691492,-0.07257091,0.02217544,-0.322583,327.5563,90.5179,358.1159,0.3408324,-0.2471213,-0.3571338,336.1273,92.24088,354.4501
6.702837,-0.07259348,0.02208956,-0.3215166,327.6367,89.9183,358.4191,0.3391876,-0.2464573,-0.3538471,335.8845,91.44463,354.3426
6.714275,-0.07267872,0.02206392,-0.320377,327.8409,89.23203,358.7684,0.3374124,-0.2462183,-0.3502657,335.7073,90.39655,354.2354
6.724972,-0.0725551,0.02192297,-0.3191977,327.9933,88.3318,359.2189,0.3356629,-0.2461689,-0.3463643,335.4741,89.26661,354.3998
6.736324,-0.07239226,0.02179694,-0.3177567,328.2289,87.37231,359.6242,0.3337504,-0.2468414,-0.3414888,335.3087,87.98923,355.0434
6.74702,-0.0722084,0.02160753,-0.3162055,328.6192,86.14842,0.1498866,0.3316936,-0.2475847,-0.3362925,335.0209,86.92254,355.731
6.758419,-0.07196444,0.02134303,-0.3144656,329.0768,84.89301,0.6417539,0.3292696,-0.2489954,-0.3302983,334.7202,86.01402,356.3765
6.769479,-0.07158158,0.02090633,-0.3126741,329.5757,83.49363,1.184718,0.3267536,-0.2506225,-0.3240536,334.5933,85.01416,356.906
6.78066,-0.0711971,0.02033024,-0.3108397,330.2935,81.92263,1.776206,0.3233658,-0.2535212,-0.3157341,334.6888,83.75688,357.5618
6.791696,-0.07069886,0.01970036,-0.3087966,331.0894,80.44112,2.384538,0.3193085,-0.2570298,-0.3063875,334.7212,81.87648,358.724
6.802854,-0.07017276,0.01889925,-0.3067259,332.0771,78.71761,3.016737,0.3148327,-0.2611427,-0.2963124,334.8286,79.42529,0.4253408
6.814063,-0.06967571,0.01797243,-0.3046134,333.2107,76.97001,3.716753,0.309785,-0.2660493,-0.2853824,335.1919,75.91919,2.928874
6.8252,-0.06918503,0.0170001,-0.3023123,334.4391,75.19547,4.227973,0.3046887,-0.2710379,-0.2749756,335.7527,72.37737,5.163702
6.836106,-0.06867374,0.01576963,-0.3000093,335.7986,73.33744,4.730604,0.2995693,-0.2762523,-0.2652848,336.6887,69.1078,6.596745
6.8474,-0.06814177,0.0145066,-0.2977598,337.1944,71.42062,5.09503,0.2950156,-0.2809437,-0.2571985,337.9342,66.48376,6.451225
6.858291,-0.06768502,0.01307547,-0.2956417,338.7279,69.63384,5.309772,0.2912447,-0.2852859,-0.2500241,339.2353,64.49538,5.283893
6.869426,-0.06715226,0.01166343,-0.2935608,340.2434,68.0424,5.464783,0.2885227,-0.2897376,-0.2435519,340.716,63.53405,3.463674
6.880997,-0.06668072,0.01015915,-0.2916471,341.7506,66.56353,5.54138,0.2859121,-0.2943409,-0.2365486,342.2202,62.60027,2.358452
6.891759,-0.06611487,0.008660303,-0.2897488,343.1874,65.08292,5.629083,0.283885,-0.2990766,-0.2296948,343.7656,62.02196,1.835228
6.90278,-0.06563921,0.007140826,-0.2880261,344.6172,63.61653,5.696737,0.2814038,-0.3036094,-0.2228975,344.8511,60.97026,1.711173
6.913775,-0.06518664,0.005690003,-0.2862239,346.0319,62.22287,5.635419,0.2788401,-0.3078964,-0.2161889,345.7934,59.90353,1.494819
6.924857,-0.06480173,0.004195533,-0.2845594,347.4218,60.86789,5.604799,0.2763278,-0.3118611,-0.2100264,346.4781,58.87334,1.338588
6.936046,-0.06450744,0.002722187,-0.2829315,348.7252,59.44601,5.53783,0.2741457,-0.3155038,-0.2044404,347.4042,58.00269,0.6991436
6.947465,-0.06413064,0.001402101,-0.2813117,349.944,58.13605,5.550739,0.2721595,-0.3190305,-0.1992005,348.4917,57.22902,359.5958
6.958196,-0.06388652,0.0001855502,-0.2797865,350.9331,56.86619,5.515438,0.2700863,-0.3227448,-0.193774,349.572,56.30897,358.5959
6.969691,-0.06361998,-0.0009514128,-0.2783181,351.8682,55.63693,5.539458,0.2680979,-0.3265259,-0.1885969,350.8331,55.41014,357.5854
6.980518,-0.06347262,-0.002102143,-0.2769539,352.7096,54.48972,5.517751,0.2658687,-0.3304879,-0.1835475,352.201,54.6226,356.7867
6.991669,-0.06337679,-0.00328839,-0.2756181,353.6561,53.38682,5.442019,0.2632611,-0.3343896,-0.1784571,353.254,53.78863,356.4172
7.002516,-0.06345085,-0.004466483,-0.2744719,354.6499,52.36483,5.24387,0.2603256,-0.3380056,-0.1736626,353.9088,52.88031,356.4957
7.013501,-0.06344104,-0.005666261,-0.2733217,355.5092,51.45372,5.042367,0.2574135,-0.3414169,-0.1693534,354.3252,52.00441,356.7183
7.024898,-0.06346097,-0.006740772,-0.2723537,356.3107,50.70434,4.894828,0.2548972,-0.3446821,-0.1654025,354.7706,51.28355,356.7988
7.03587,-0.06336375,-0.007732288,-0.271529,357.024,49.94258,4.830886,0.252817,-0.3478346,-0.1620402,355.2431,50.77899,356.8182
7.047065,-0.06326548,-0.008757446,-0.2706444,357.736,49.24428,4.809723,0.2510896,-0.350931,-0.1590082,355.9103,50.36823,356.7376
7.058284,-0.06314883,-0.009861207,-0.2698701,358.4469,48.53377,4.794194,0.2493658,-0.354001,-0.1560829,356.6014,49.86316,356.5591
7.069304,-0.0630432,-0.01096119,-0.2690096,359.2052,47.8686,4.729222,0.2476794,-0.3570016,-0.153557,357.1715,49.22498,356.3747
7.080482,-0.06287287,-0.01213296,-0.2682157,359.9595,47.23325,4.72914,0.2458698,-0.360202,-0.1510439,357.8,48.55809,356.3747
7.091375,-0.06268737,-0.01328234,-0.2674268,0.7508551,46.65706,4.695197,0.2439941,-0.3635798,-0.1486675,358.4934,47.97541,356.7091
7.10258,-0.0624112,-0.01453826,-0.2666894,1.528413,46.1003,4.717503,0.2421063,-0.366911,-0.1464216,359.1465,47.52581,356.979
7.113786,-0.06215851,-0.01581063,-0.2660259,2.384733,45.60225,4.667297,0.2401685,-0.3702684,-0.1445902,359.751,47.04997,357.2418
7.124863,-0.06188789,-0.01715401,-0.2653903,3.285131,45.1347,4.584998,0.2382518,-0.3735115,-0.1428953,0.4075378,46.55762,357.4663
7.13598,-0.06166957,-0.01850733,-0.2647124,4.233902,44.66615,4.4697,0.2363995,-0.3764684,-0.1417578,0.8478228,46.16684,357.5478
7.146811,-0.06147281,-0.01993924,-0.2641766,5.191442,44.2119,4.395762,0.234511,-0.3793011,-0.1410761,1.006937,45.93452,357.4159
7.158261,-0.06129849,-0.02129367,-0.2635988,6.040893,43.76138,4.336678,0.2325097,-0.3821955,-0.1403325,1.249657,45.73461,357.434
7.16915,-0.06117415,-0.02240029,-0.2630454,6.752931,43.31332,4.24734,0.2303618,-0.3851891,-0.1396379,1.645673,45.48828,357.6567
7.180222,-0.06103856,-0.02323548,-0.2624906,7.296788,42.80193,4.093826,0.2281342,-0.3881218,-0.138877,2.004627,45.01822,358.0215
7.191543,-0.06091242,-0.02390677,-0.2619052,7.553105,42.34538,4.010934,0.2259335,-0.3906908,-0.1382024,2.171502,44.29443,358.6134
7.20262,-0.06075095,-0.0245131,-0.2613703,7.814258,41.81936,3.973401,0.2240485,-0.3930524,-0.1376422,2.321537,43.77114,359.1684
7.213552,-0.06066196,-0.02497525,-0.2608956,8.031544,41.30191,3.92207,0.22263,-0.3950206,-0.1371923,2.477599,43.53179,359.6097
7.225361,-0.06061657,-0.02543579,-0.2604826,8.282511,40.78555,3.907501,0.2216783,-0.3965584,-0.1367764,2.604569,43.41549,359.7355
7.235916,-0.06058746,-0.02587176,-0.2601143,8.556003,40.22584,3.885392,0.2209089,-0.3977353,-0.1363285,2.704903,43.36655,359.6764
7.246989,-0.06056195,-0.02617944,-0.2598709,8.716722,39.63257,3.889641,0.2203302,-0.3982519,-0.135789,2.601572,43.48536,359.5539
7.258061,-0.06055412,-0.02641076,-0.2596045,8.834413,39.07296,3.872731,0.2194019,-0.3984687,-0.1350134,2.31748,43.56425,359.8395
7.269159,-0.06056389,-0.02649654,-0.2594362,8.893274,38.54445,3.798886,0.2180528,-0.3979781,-0.1339783,1.746283,43.54214,0.643477
7.280422,-0.06051149,-0.02656649,-0.2593215,8.969474,38.04355,3.775627,0.216214,-0.3963496,-0.1327512,0.7864133,43.39729,1.850193
7.29148,-0.06040814,-0.02662528,-0.2592774,8.963045,37.59018,3.751193,0.2142956,-0.3941892,-0.1316599,359.7214,43.16896,2.780325
7.302602,-0.06031124,-0.02663834,-0.2592153,8.982583,37.1389,3.711001,0.2122066,-0.3908855,-0.1305644,358.4941,42.84506,3.411948
7.313674,-0.06014078,-0.02660243,-0.2592041,8.904343,36.72735,3.733457,0.2101342,-0.3870397,-0.1295622,357.3903,42.35633,3.604353
7.324919,-0.05997527,-0.02648675,-0.2592352,8.796401,36.22838,3.711185,0.2080722,-0.3830428,-0.1285683,356.4712,41.74796,3.559381
7.336247,-0.05994948,-0.02630661,-0.2592031,8.70182,35.80449,3.694356,0.2058496,-0.3785048,-0.1275754,355.5358,40.9999,3.174864
7.34725,-0.05986514,-0.0261555,-0.2592733,8.491346,35.34937,3.787033,0.2032117,-0.3735267,-0.1265086,354.3896,40.17648,2.789786
7.358566,-0.05986284,-0.02582824,-0.2594078,8.314789,34.80507,3.748515,0.2003778,-0.3688462,-0.1256375,353.0384,39.18287,2.479043
7.369094,-0.05993972,-0.02527584,-0.2595388,7.974544,34.30257,3.726511,0.1974255,-0.364546,-0.1246483,351.7581,38.24308,2.370702
