Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
12.5348,4,2,Peer hit peer's target,-0.002889748,0.0408011,-0.2548105,335.3592,25.05473,2.934231,0.2345047,-0.236096,0.02749286,336.8491,31.03795,3.826476
12.67838,4,3,Peer hit peer's target,-0.003913498,0.03891767,-0.2514868,337.6107,19.52953,3.550544,0.1971286,-0.2437712,0.0603288,337.7,26.49314,4.588187
12.84472,4,4,Peer hit peer's target,0.01301905,0.03490997,-0.2438882,342.2979,26.74547,0.4621372,0.2740662,-0.2745252,0.07044248,347.5068,40.87282,1.17145
13.09983,5,4,User hit user's target,0.04376686,0.02469149,-0.2344747,350.8645,39.41498,358.9928,0.3709586,-0.3583385,0.03461362,5.442467,51.46527,3.076277
13.28857,5,5,Peer hit peer's target,0.05804553,0.01791099,-0.2275949,354.8615,41.91268,359.0152,0.386747,-0.3945334,0.01647048,10.31967,53.75066,3.008994
13.91072,5,6,Peer hit peer's target,0.01476102,0.02736641,-0.2216675,348.5784,345.0557,0.4748239,0.03616064,-0.3571536,0.09777585,350.9983,342.9828,10.36346
13.97776,5,7,Peer hit peer's target,0.01457876,0.02876299,-0.2228006,347.8978,342.7602,0.4916447,0.01460654,-0.3519911,0.09758998,349.3981,340.4545,10.12906
14.31124,5,8,Peer hit peer's target,0.03575458,0.02703606,-0.207258,350.2171,352.0004,358.3465,0.04844079,-0.3319832,0.1309349,348.9994,352.863,6.536239
14.42269,6,8,User hit user's target,0.04645413,0.02440141,-0.202702,351.7756,358.7868,357.2776,0.07462365,-0.3437081,0.1407666,353.4973,356.1143,5.114445
14.84501,6,9,Peer hit peer's target,0.08922675,0.02462293,-0.2169186,350.6122,41.71177,353.3525,0.309713,-0.2812046,0.0614658,341.6831,46.17055,2.185092
15.10075,7,9,User hit user's target,0.0901281,0.02237373,-0.2368997,352.7201,59.09467,353.5196,0.4449087,-0.3222219,-0.055045,352.8735,70.46454,1.342339
15.45646,7,8,Peer missed,0.08136085,0.02326734,-0.2520321,351.7122,62.6933,354.6037,0.4217868,-0.3559418,-0.08247317,355.6649,61.72727,6.723675
16.0904,8,8,User hit user's target,0.07113782,0.02107764,-0.2501192,352.9916,60.39135,354.2539,0.4631083,-0.345878,-0.08395804,358.5996,71.94415,3.747036
16.47882,8,9,Peer hit peer's target,0.06402675,0.02525537,-0.258301,350.0009,57.53685,355.4036,0.4315064,-0.3331931,-0.08454575,350.3169,62.92848,6.395701
18.01224,9,9,User hit user's target,0.08732313,0.01316179,-0.2501355,356.9964,59.32438,353.1577,0.454392,-0.4139112,-0.07356677,2.591206,72.31272,6.381818
20.1568,8,9,User missed,0.05998041,0.03072703,-0.2859335,344.6733,70.80869,350.9242,0.4510483,-0.3121356,-0.1788499,343.5212,83.10154,349.8146
20.26855,8,10,Peer hit peer's target,0.06010457,0.029543,-0.2868177,345.8324,72.67197,351.2651,0.4518373,-0.3429565,-0.1848557,352.252,78.51503,353.7371
20.42374,9,10,User hit user's target,0.06128454,0.02588756,-0.2845226,348.4026,73.55685,352.0771,0.4522046,-0.3983925,-0.1886574,3.907144,75.2495,356.6106
21.55422,8,10,User missed,0.05457422,0.03187426,-0.2646218,343.1899,62.53937,354.7555,0.3926215,-0.2208739,-0.09321783,335.649,59.69576,0.6420067
21.97956,9,10,User hit user's target,0.03685041,0.03631582,-0.2889647,341.0263,79.11002,352.2477,0.4191666,-0.179947,-0.2260567,329.1303,87.80777,354.552
22.60203,8,10,User missed,0.03093986,0.003228575,-0.3175086,3.737068,102.5164,355.0725,0.3896843,-0.478225,-0.4176463,16.64798,109.7725,10.2839
23.02353,9,10,User hit user's target,0.03906861,-0.01537479,-0.3310087,13.67508,118.4122,357.771,0.3332582,-0.5600208,-0.5114704,34.19672,132.4905,14.17822
23.30052,9,11,Peer hit peer's target,0.04591625,-0.022558,-0.3395342,15.33405,128.3942,1.332446,0.3195172,-0.5454501,-0.5325222,22.39604,131.0918,13.91419
26.54617,9,12,Peer hit peer's target,-0.007493556,0.07969225,0.1337336,329.2792,356.9638,358.9347,-0.02879247,-0.3816162,0.3550853,329.6079,2.541271,351.3655
28.8566,9,13,Peer hit peer's target,-0.0437205,0.07128277,0.42629,330.4604,6.803485,356.8141,-0.1375288,-0.3449366,0.7163743,341.2061,22.05482,320.9788
32.63546,9,12,Peer missed,-0.05360795,0.0674137,0.418294,329.8966,4.444655,356.3102,-0.1208127,-0.3665817,0.7139611,356.7367,20.60045,310.4096
