Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
15.76615,2,7,User missed,0.420722,0.4630685,0.3975821,340.572,307.588,353.7436,0.1167652,0.3541938,0.645429,340.4271,300.0596,349.2254
16.07781,3,7,User hit user's target,0.4412062,0.4597051,0.3961634,340.4492,319.3141,350.4939,0.1848166,0.3566952,0.7308844,338.6407,320.8789,345.874
17.08903,3,6,Peer missed,0.4071317,0.4044597,0.4395376,15.17695,346.7646,359.6625,0.3790526,0.00598783,0.8091378,19.21415,347.9942,4.828467
17.09999,4,6,User hit user's target,0.4077266,0.4046527,0.4402199,14.99778,347.4812,359.5482,0.3804667,0.009088243,0.8086518,18.28418,347.4831,4.846677
19.03389,4,7,Peer hit peer's target,0.3920822,0.4411322,0.3690175,351.9791,240.8445,5.006239,0.0757554,0.1449357,0.3463355,359.3412,244.4456,1.112392
19.2671,5,7,User hit user's target,0.3851544,0.4429225,0.3879621,351.3937,245.9292,1.499658,0.05526829,0.2195005,0.3138589,351.7976,244.4218,357.3735
20.90041,6,7,User hit user's target,0.3412665,0.4367114,0.40411,357.445,236.9718,357.4664,0.03051815,0.1069438,0.2542355,11.40792,237.537,356.9762
22.02315,6,8,Peer hit peer's target,0.4138063,0.4676694,0.4378815,328.0357,259.7408,354.455,0.04986148,0.2923391,0.3669905,340.8698,249.183,356.1079
22.47833,6,9,Peer hit peer's target,0.3863791,0.442661,0.436002,354.6382,307.2939,351.3821,0.08548728,0.1761318,0.6826558,356.4327,308.5591,353.1906
23.53427,6,10,Peer hit peer's target,0.3852941,0.449598,0.307978,345.6036,50.29618,353.0834,0.7421721,0.2454618,0.5952382,352.471,57.05231,351.6972
24.56688,7,10,User hit user's target,0.3110677,0.4422645,0.3166671,346.5223,60.55318,356.9724,0.6264057,0.36296,0.485617,337.7867,61.02629,355.4603
24.92305,7,11,Peer hit peer's target,0.2773163,0.4555026,0.2899625,331.1608,56.4492,355.622,0.569816,0.378109,0.5056836,332.0429,54.61565,359.6035
26.22365,6,11,User missed,0.3052969,0.457849,0.2337242,341.3204,349.983,358.0099,0.2682166,0.4269962,0.5541348,329.1471,347.5062,359.6044
26.59029,7,11,User hit user's target,0.3285114,0.4743346,0.1738987,322.465,339.5272,359.7491,0.2567485,0.5499358,0.4160201,303.4019,329.98,9.427476
27.73409,8,10,Peer hit user's target,0.3545261,0.4433954,0.2970005,0.0191304,301.0962,1.523482,0.06456313,0.2488348,0.566731,349.379,287.0377,359.5172
29.10067,9,10,User hit user's target,0.3242812,0.4155441,0.3122467,11.61371,242.0797,358.8192,0.02405822,0.0323943,0.3097934,22.60644,246.6095,3.740259
30.03383,9,11,Peer hit peer's target,0.3204682,0.4290241,0.3344471,8.76147,225.8121,356.5228,0.05885481,0.05244914,0.2086926,19.45488,225.1602,5.138431
30.11178,9,12,Peer hit peer's target,0.3146115,0.4255705,0.33836,10.55449,230.5721,355.5948,0.03799921,0.021751,0.2229131,23.63404,229.2119,5.118727
30.12261,10,12,User hit user's target,0.3138815,0.4251935,0.338998,10.66173,231.3398,355.6994,0.03444849,0.01957218,0.2248556,24.09119,230.032,5.227216
31.40116,11,12,User hit user's target,0.3391932,0.4483033,0.3555373,355.2333,233.1361,355.9466,0.03734875,0.1814443,0.1691896,6.134876,223.7855,0.5569247
32.16794,11,13,Peer hit peer's target,0.3698661,0.4642925,0.3456906,340.7196,217.9046,359.1769,0.1058212,0.2300115,0.1243144,353.987,211.5921,2.882216
33.58949,12,13,User hit user's target,0.3017801,0.4289299,0.3492829,7.217059,271.4501,353.8511,-0.04507273,0.03353805,0.4022277,21.04433,273.4551,0.7970021
33.96789,12,14,Peer hit peer's target,0.3308765,0.4572903,0.3577862,345.6897,282.6036,355.4027,-0.01593491,0.05933674,0.4181092,12.85396,269.3925,357.7197
36.46507,12,15,Peer hit peer's target,0.3056898,0.4384362,0.3607772,359.8939,261.2824,352.9366,0.008636954,0.1770979,0.2588091,356.8245,251.6027,354.9479
38.36704,12,16,Peer hit peer's target,0.3454093,0.4524237,0.2797374,348.3472,44.00934,355.2546,0.5691251,0.3159678,0.5947204,337.5941,52.83577,348.3884
38.62269,13,16,User hit user's target,0.315587,0.4467213,0.2503548,348.52,67.42578,353.6401,0.7069939,0.3204668,0.4185732,341.2376,82.84423,351.975
40.59811,14,16,User hit user's target,0.3128202,0.4346666,0.3670455,7.657885,312.5014,357.3992,0.05520752,0.08448958,0.6980975,11.53831,310.5504,356.5987
41.10991,13,16,User missed,0.3122811,0.4287703,0.3519365,10.37105,305.1576,357.057,0.02036223,0.07097083,0.6070212,9.250359,296.2704,1.694728
41.42133,14,16,User hit user's target,0.306732,0.4229149,0.3503564,13.46574,307.6607,357.1913,0.06464336,-0.0380575,0.6231423,30.69083,304.4361,4.52705
41.76606,14,17,Peer hit peer's target,0.3108913,0.4360776,0.3499649,3.587281,314.4277,357.6752,0.1017772,-0.03683643,0.6372087,22.16707,308.7007,2.620094
42.20013,14,18,Peer hit peer's target,0.3199807,0.4525386,0.3286389,350.8167,301.7415,1.452479,0.04890735,0.04377301,0.572152,7.436842,294.2618,358.5056
43.4673,14,19,Peer hit peer's target,0.312526,0.4476632,0.2920397,355.1373,271.8765,356.3281,-0.04644345,0.1895728,0.3573227,356.2463,271.1115,359.2113
43.75709,15,19,User hit user's target,0.3128842,0.4482799,0.3141028,354.9528,284.0141,352.7747,-0.05408492,0.2106716,0.434537,354.5819,281.5067,355.2919
47.00088,15,20,Peer hit peer's target,0.2191478,0.1545561,-0.2075482,27.28681,284.8084,142.8651,-0.352538,-0.02182879,-0.1870541,323.8998,203.7233,89.15317
