Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2.0714,0.04844141,0.03755688,-0.06144161,327.0497,271.8014,350.7299,-0.2587553,-0.304796,-0.2339885,339.4925,253.6946,5.164642
2.082275,0.04852593,0.03761448,-0.06154216,327.057,271.7271,350.7495,-0.2589116,-0.3047965,-0.235237,339.6732,253.8954,3.575098
2.09369,0.04859021,0.03767449,-0.0616737,327.0224,271.711,350.7325,-0.2590227,-0.3049306,-0.2371703,339.2943,253.6398,3.261653
2.104511,0.0486509,0.03771337,-0.06177722,326.9585,271.6722,350.7679,-0.2592515,-0.3048815,-0.2401307,339.7381,252.3785,3.697685
2.11604,0.04864592,0.03774063,-0.06182316,326.9484,271.693,350.7568,-0.2591444,-0.3048347,-0.2433833,339.8641,250.4599,4.107943
2.127155,0.04871984,0.0377759,-0.06190788,326.9304,271.6496,350.7658,-0.2590364,-0.3046542,-0.2460667,339.511,249.2838,4.156304
2.138059,0.04877365,0.03782035,-0.06203752,326.9144,271.6477,350.7257,-0.2590643,-0.3046575,-0.2487623,339.115,248.4162,4.460865
2.149297,0.04884249,0.0378443,-0.06216568,326.8981,271.5881,350.7321,-0.2594318,-0.3048879,-0.2516551,339.2122,247.5434,4.867004
2.160262,0.04885438,0.03785208,-0.06225091,326.9004,271.5666,350.7277,-0.2601945,-0.305244,-0.2549919,339.5844,246.6897,5.396035
2.171623,0.04909507,0.03788301,-0.06242988,326.9309,271.3817,350.7534,-0.2608408,-0.3056375,-0.2585406,339.9031,245.8622,6.187654
2.182682,0.04913255,0.03788234,-0.06252816,326.9272,271.3532,350.7455,-0.261377,-0.3063009,-0.2616031,340.3953,245.3947,6.54511
2.193924,0.04919689,0.03787557,-0.06258554,326.9093,271.2957,350.7503,-0.2610996,-0.3070331,-0.264087,340.6577,245.1391,6.543101
2.204824,0.04935345,0.03786886,-0.06264847,326.8756,271.1892,350.7626,-0.2604956,-0.3078217,-0.2661717,340.6135,243.9771,6.41595
2.215847,0.0494096,0.03789486,-0.06270338,326.8732,271.1988,350.7156,-0.2604471,-0.3081144,-0.2684083,340.2523,242.7254,6.05492
2.226923,0.04956424,0.03792315,-0.06275677,326.8839,271.1429,350.7093,-0.2597211,-0.3085406,-0.270389,339.2274,242.5688,5.864472
2.238243,0.04973787,0.03792929,-0.06286205,326.8241,271.0515,350.6753,-0.2590004,-0.3088496,-0.2728653,338.7514,241.3714,6.23971
2.248989,0.0498715,0.03795791,-0.06291787,326.865,271.0117,350.6817,-0.2583444,-0.308883,-0.2752436,338.2699,239.6587,6.375713
2.260893,0.04992402,0.03794057,-0.06293641,326.8545,270.9623,350.7331,-0.2577367,-0.3088456,-0.2773638,337.3952,238.5732,6.090885
2.271727,0.05005366,0.0379588,-0.06300334,326.8473,270.9162,350.7242,-0.2572043,-0.3087555,-0.2796058,336.8188,237.8929,6.186519
2.282852,0.05021053,0.03798373,-0.06306873,326.8204,270.8626,350.7297,-0.2567206,-0.3085502,-0.2819102,336.6936,237.2781,6.599107
2.293742,0.05032939,0.03798949,-0.06310397,326.753,270.8009,350.7709,-0.2561651,-0.3083317,-0.2846548,336.8254,236.7576,7.485248
2.305091,0.05050677,0.03806666,-0.06319484,326.7238,270.7553,350.7216,-0.2557434,-0.3083198,-0.2874535,336.9603,235.9258,8.397283
2.316042,0.05044406,0.0380763,-0.06317797,326.739,270.7987,350.7302,-0.2555139,-0.3083861,-0.2901381,337.2069,235.1582,8.921635
2.32701,0.05064192,0.03810631,-0.06318615,326.6765,270.7215,350.7505,-0.2553023,-0.3084234,-0.2927154,337.3746,234.5864,9.236698
2.338729,0.05072185,0.03817406,-0.06318546,326.723,270.7106,350.7172,-0.2549925,-0.3084379,-0.2953842,337.4807,234.031,9.765958
2.349403,0.05090295,0.03822808,-0.06315504,326.7021,270.6381,350.7307,-0.2546036,-0.3083076,-0.2981482,337.5746,233.4196,10.35482
2.360345,0.05103065,0.03828224,-0.06319682,326.6682,270.6414,350.6698,-0.2541339,-0.3081906,-0.3011823,337.8076,232.7511,10.87307
2.371843,0.05108924,0.03830985,-0.06317523,326.6757,270.6273,350.6898,-0.2533983,-0.3080079,-0.3040235,338.1658,232.0104,11.25892
2.383116,0.05137663,0.0383812,-0.06318479,326.646,270.5632,350.6664,-0.2523006,-0.3077313,-0.30685,338.0805,231.127,11.92122
2.393694,0.05157162,0.03844379,-0.06317367,326.6021,270.522,350.6606,-0.2512952,-0.3069372,-0.3097458,337.6738,229.8824,12.41454
2.40485,0.05162942,0.03846668,-0.06313729,326.6021,270.5126,350.6858,-0.2495934,-0.306535,-0.3119943,336.5243,228.8852,12.69694
2.416363,0.05187675,0.03854545,-0.06311055,326.5611,270.4746,350.6598,-0.2485469,-0.3059928,-0.3136585,335.9034,227.1541,12.08804
2.426994,0.05198408,0.03859162,-0.06309525,326.5318,270.4963,350.6339,-0.2475533,-0.3054344,-0.3155174,335.2095,226.3271,11.35548
2.438378,0.05222227,0.03867393,-0.06300907,326.4847,270.4529,350.6256,-0.2464397,-0.3048246,-0.3171737,334.395,225.7025,10.88521
2.449228,0.05237617,0.03873788,-0.06293463,326.4308,270.44,350.6472,-0.2453335,-0.3040156,-0.3192061,334.0748,225.1472,10.9388
2.460537,0.05252344,0.0388299,-0.06291645,326.4146,270.4602,350.5933,-0.2443842,-0.3031914,-0.3215941,333.9766,224.6033,11.47218
2.471467,0.05274666,0.03889918,-0.06283312,326.3571,270.4002,350.5915,-0.2436253,-0.302526,-0.3238134,333.9248,223.9501,11.84976
2.482609,0.05287352,0.03894878,-0.06279215,326.3099,270.394,350.5959,-0.243164,-0.3019346,-0.3256984,333.943,223.633,11.91551
2.494424,0.05290365,0.03897792,-0.06275743,326.3405,270.3719,350.6143,-0.2431696,-0.3014867,-0.3272965,334.1556,223.8397,11.79827
2.504831,0.05308594,0.03904489,-0.06272658,326.3105,270.3356,350.5836,-0.2433264,-0.301064,-0.3288199,334.2647,224.0822,11.70794
2.515986,0.05313656,0.03907317,-0.06270292,326.3038,270.329,350.6026,-0.2438145,-0.3007026,-0.3301805,334.3913,224.4639,11.39983
2.52741,0.05314153,0.03909697,-0.06269246,326.311,270.3358,350.5979,-0.2440924,-0.3001666,-0.3316746,334.5249,224.8118,11.23164
2.538331,0.05339463,0.03918774,-0.06263632,326.2876,270.2928,350.576,-0.2438448,-0.2992412,-0.3336804,334.4418,225.048,11.8862
2.549354,0.05347563,0.03923779,-0.06259735,326.295,270.2682,350.5872,-0.2433142,-0.2982421,-0.3357719,334.3507,224.6936,12.67161
2.560187,0.05361756,0.0393034,-0.06254401,326.2806,270.2233,350.5994,-0.24298,-0.2974152,-0.3373233,334.3506,224.339,12.50114
2.572049,0.05384055,0.03939034,-0.06250129,326.2675,270.1575,350.5731,-0.2423155,-0.2968892,-0.3374787,333.8324,223.962,11.41458
2.582736,0.05400789,0.03944132,-0.06244302,326.2239,270.1011,350.5543,-0.2423054,-0.2962195,-0.3379399,333.7211,223.3339,10.39441
2.593874,0.05422994,0.03953079,-0.06234124,326.2504,270.0304,350.5331,-0.2423372,-0.2952822,-0.3383516,333.501,223.8091,9.629224
2.605054,0.05419895,0.03953405,-0.06232193,326.2257,270.0765,350.5179,-0.2417969,-0.2946955,-0.3382168,332.9943,224.4884,9.495434
2.616167,0.0543301,0.03958831,-0.0622194,326.2062,270.0492,350.4781,-0.2416791,-0.2939498,-0.3380972,333.5422,224.4878,9.581163
2.627263,0.05441647,0.03963989,-0.06218534,326.2336,270.0743,350.431,-0.2414771,-0.2933779,-0.3379881,333.8054,224.8376,9.646452
2.63857,0.05465831,0.03971096,-0.06204344,326.2546,269.9929,350.3909,-0.2411368,-0.2926288,-0.3379582,334.0063,225.3396,9.958808
2.649574,0.05482952,0.03975826,-0.06196301,326.2749,269.957,350.3433,-0.2406336,-0.2919362,-0.3376851,334.1182,225.3089,10.52336
2.66051,0.05486001,0.03976173,-0.06192853,326.2758,269.9498,350.3495,-0.2403853,-0.2913569,-0.3368643,334.1167,225.3873,10.48829
2.671525,0.05495765,0.03978047,-0.06186877,326.2764,269.9352,350.3436,-0.2386584,-0.2923461,-0.3378641,333.9101,225.9495,9.752986
2.682541,0.05520833,0.03981905,-0.0617594,326.2775,269.8791,350.3237,-0.2367532,-0.2934918,-0.3393216,333.7096,226.5562,9.091099
2.693953,0.0552772,0.03983546,-0.06173219,326.2602,269.904,350.3008,-0.2364892,-0.2932926,-0.3387461,333.5899,226.8911,8.968719
2.705046,0.05535705,0.03986857,-0.06168183,326.2715,269.9076,350.3054,-0.2361705,-0.2930408,-0.3382025,333.5825,226.8767,9.116583
2.716157,0.05561239,0.03991891,-0.06158832,326.2485,269.898,350.2781,-0.2360187,-0.2928323,-0.3375708,333.7068,226.953,9.143561
2.727501,0.05582484,0.03996724,-0.06151174,326.2248,269.9202,350.246,-0.2359289,-0.2926567,-0.3368558,333.7372,227.2487,9.115757
2.738641,0.05609766,0.04000073,-0.06136858,326.1712,269.9064,350.244,-0.2359447,-0.2924669,-0.3360369,333.6898,227.5396,9.123562
2.749465,0.05632416,0.04006498,-0.06129878,326.1622,269.9158,350.1866,-0.2360387,-0.292273,-0.3352339,333.6302,227.756,9.113508
2.760608,0.05647012,0.0400999,-0.0612388,326.1713,269.9477,350.1764,-0.2362188,-0.2920915,-0.3343732,333.7002,228.0004,9.108798
2.77232,0.05678309,0.04016533,-0.06113267,326.1334,269.988,350.1329,-0.2366727,-0.2919825,-0.3333123,333.9111,228.4184,9.059595
2.782722,0.05708169,0.04021825,-0.06102392,326.0899,270.0496,350.1229,-0.237301,-0.2919388,-0.3321256,334.0915,229.0945,8.965545
2.793843,0.05722135,0.04025408,-0.06097298,326.0835,270.049,350.103,-0.2378675,-0.2918624,-0.3309841,334.1887,229.656,8.872418
2.804923,0.05737193,0.04028271,-0.06091594,326.0758,270.061,350.103,-0.2383647,-0.2917212,-0.3299737,334.2635,229.8954,8.935547
2.816094,0.05753763,0.04032061,-0.06086887,326.0573,270.0867,350.0976,-0.2387698,-0.2916082,-0.3288794,334.2712,229.9738,9.092238
2.827641,0.05782561,0.04037679,-0.06081425,326.0155,270.1422,350.0935,-0.2393338,-0.2915381,-0.3275661,334.3183,230.1549,9.052353
2.838962,0.05789956,0.04040534,-0.06081021,326.0196,270.1357,350.066,-0.2400928,-0.2914269,-0.3259776,334.2682,230.5692,8.810035
2.849422,0.05816523,0.0404354,-0.06075379,325.9465,270.1485,350.0789,-0.2410595,-0.2912294,-0.3239501,334.1852,231.1112,8.427267
2.860562,0.05837907,0.04048933,-0.06075492,325.9175,270.187,350.0429,-0.2421637,-0.2911564,-0.3217298,334.2226,231.8772,7.999002
2.871536,0.058659,0.04050794,-0.06067069,325.7582,270.1658,350.0516,-0.2435664,-0.2912391,-0.3191558,334.4488,232.9006,7.53864
2.88295,0.05876432,0.04057911,-0.06062024,325.6717,270.1842,350.0418,-0.2448466,-0.2912924,-0.3163967,334.6718,233.9978,7.186983
2.894222,0.05870743,0.04064231,-0.06061187,325.7505,270.1902,350.0265,-0.2459156,-0.2910824,-0.3133233,334.8618,235.2207,7.124467
2.905098,0.05877144,0.04076806,-0.06057092,325.7018,270.2124,349.9485,-0.2468267,-0.2907352,-0.3101282,335.0451,236.3172,7.358801
2.917127,0.05875049,0.04081465,-0.06054974,325.7551,270.2227,349.9386,-0.2476094,-0.290233,-0.3065414,335.0926,237.5799,7.813394
2.927558,0.05879655,0.04088594,-0.06052212,325.765,270.2661,349.9128,-0.2482653,-0.289513,-0.302651,334.9412,238.9672,8.132902
2.9387,0.05886958,0.04095544,-0.06049799,325.7831,270.2733,349.8993,-0.2488687,-0.2887522,-0.2985713,334.7444,240.2058,8.253609
2.94999,0.05894548,0.04102268,-0.06049751,325.7808,270.2848,349.8871,-0.2494227,-0.2879459,-0.2941667,334.4835,241.4811,8.07453
2.960733,0.05902271,0.04107742,-0.06048681,325.7733,270.2776,349.8988,-0.2516829,-0.286491,-0.2898408,334.4191,242.5354,7.650175
2.972339,0.05927239,0.04121144,-0.06047153,325.7319,270.2806,349.9189,-0.2542467,-0.2847313,-0.2860367,334.3221,243.1092,6.890428
2.982943,0.05956939,0.04133341,-0.06041868,325.607,270.2837,349.9383,-0.2549031,-0.283665,-0.2821805,333.8201,243.4894,6.133666
2.994253,0.05973359,0.04139692,-0.06037278,325.6045,270.319,349.9147,-0.2552465,-0.282302,-0.2786123,333.0333,243.4099,5.585692
3.005154,0.05992403,0.04146073,-0.06030542,325.5786,270.4427,349.9026,-0.2555151,-0.281011,-0.2751397,332.2737,243.3804,5.225954
3.016215,0.0600856,0.04150015,-0.06020176,325.5704,270.5357,349.8554,-0.2558051,-0.2797254,-0.271867,331.5923,243.3719,4.9715
3.027714,0.06014969,0.04153434,-0.06011757,325.5856,270.5557,349.8427,-0.2563495,-0.2786068,-0.268564,331.2531,243.5995,4.655962
3.038777,0.06027653,0.04159692,-0.06002349,325.5958,270.6207,349.8532,-0.2570578,-0.2777443,-0.2653482,331.3071,244.0672,4.35912
3.049555,0.06031585,0.04166546,-0.06003017,325.5662,270.6599,349.7883,-0.2578206,-0.2771458,-0.2622587,331.7368,244.6454,4.437339
3.061038,0.0604514,0.04184264,-0.06000149,325.5471,270.7798,349.7288,-0.2586152,-0.2767405,-0.2589645,332.4524,245.6724,4.527576
3.072251,0.060467,0.04194416,-0.05995274,325.5235,270.7779,349.7356,-0.259577,-0.2768127,-0.255749,333.5537,247.2423,5.015031
3.083245,0.06051503,0.04210956,-0.05993152,325.4647,270.865,349.7072,-0.2608794,-0.27707,-0.252616,334.9228,248.6788,5.590054
3.094203,0.0605362,0.0422829,-0.05994559,325.4343,270.9401,349.6762,-0.2626641,-0.2778963,-0.24942,336.7701,250.261,5.992491
3.10575,0.06050674,0.04243862,-0.05997532,325.3797,270.9994,349.6424,-0.2647284,-0.2791922,-0.2458851,338.7571,252.1465,5.927711
3.11719,0.06048827,0.04260051,-0.06008292,325.3604,271.1212,349.5786,-0.2667099,-0.280614,-0.2422507,340.6671,254.0163,5.80858
3.127532,0.06044627,0.04267816,-0.06015845,325.343,271.1481,349.5511,-0.2685384,-0.2823826,-0.2386035,342.48,255.9041,5.787852
3.138565,0.06040116,0.0427931,-0.06029218,325.3029,271.194,349.5607,-0.2698553,-0.2838981,-0.2353346,344.0472,257.716,6.161646
3.149759,0.06036498,0.04290372,-0.0604667,325.2256,271.2105,349.6322,-0.2706164,-0.2849082,-0.2330382,345.295,259.05,7.447328
3.160716,0.06036533,0.04296125,-0.06063534,325.1702,271.174,349.7099,-0.2713809,-0.2858093,-0.2312231,346.546,259.8691,9.113128
3.171777,0.06032277,0.04295978,-0.06089928,325.0547,271.0723,349.9351,-0.2722932,-0.287046,-0.2296201,347.9092,260.657,10.61032
3.182989,0.06024636,0.04292888,-0.06114171,324.989,271.035,350.0085,-0.2732301,-0.2884639,-0.2275569,348.9976,261.6055,11.25364
3.193807,0.06017593,0.04282023,-0.06120035,325.0025,270.9275,350.2195,-0.2740754,-0.2900205,-0.2252798,349.631,262.2424,10.80329
3.205149,0.06009076,0.04273542,-0.06125678,325.0371,270.9417,350.3538,-0.2748701,-0.2916378,-0.222991,350.0687,262.6426,10.02885
3.216652,0.0599187,0.04261672,-0.06120384,324.999,271.0087,350.4351,-0.2757607,-0.293427,-0.2209364,350.6179,262.8931,9.019551
3.227382,0.05981868,0.04255838,-0.0611011,325.0247,271.1179,350.4712,-0.2767783,-0.2954569,-0.2191517,351.5562,263.0999,8.518359
3.238351,0.05975438,0.04252324,-0.06083549,325.0652,271.1976,350.4683,-0.2775568,-0.2973764,-0.217449,352.4761,263.472,8.521059
3.249408,0.05957642,0.04244742,-0.06061545,325.0347,271.3469,350.4397,-0.2780155,-0.2989579,-0.2160151,353.0475,263.9324,8.9797
3.260679,0.05948019,0.04245958,-0.06039075,325.1293,271.5248,350.3677,-0.278334,-0.3004694,-0.2146486,353.4085,264.359,9.271164
3.271883,0.05933315,0.04241022,-0.06016945,325.1638,271.6318,350.3185,-0.27857,-0.3018792,-0.2137704,353.5883,264.438,9.242104
3.283569,0.05927589,0.04239596,-0.05986186,325.2776,271.6496,350.3337,-0.2788012,-0.3033498,-0.2131474,353.8794,264.1982,9.035396
3.295098,0.05914571,0.04234378,-0.05959729,325.2941,271.7404,350.3008,-0.2789788,-0.3047972,-0.2129325,354.316,263.9397,8.826532
3.30555,0.05909385,0.04233116,-0.05939396,325.2946,271.773,350.2455,-0.2791113,-0.3063324,-0.2128593,354.8139,263.8739,8.620625
3.316674,0.05909906,0.04233479,-0.05903716,325.3297,271.8339,350.2102,-0.2792922,-0.3077146,-0.2132259,355.3918,263.8111,8.862789
3.328045,0.05905177,0.0423238,-0.05876988,325.2849,271.9185,350.1339,-0.2794788,-0.3090283,-0.2141357,356.2388,263.7836,9.770989
3.339288,0.05897252,0.04232395,-0.05834503,325.212,272.1703,349.9729,-0.2795738,-0.3103493,-0.2149324,357.0208,263.8972,10.62079
3.349803,0.05891771,0.04230355,-0.05800556,325.1546,272.2549,349.9268,-0.279525,-0.3117453,-0.2155849,357.5657,263.9783,11.2644
3.361119,0.05889296,0.04230663,-0.05773035,325.1633,272.3243,349.822,-0.2795158,-0.3133862,-0.2158035,358.1019,264.0756,11.2985
3.37224,0.05888665,0.0423047,-0.05758507,325.2246,272.369,349.8242,-0.2794128,-0.3150678,-0.2157091,358.527,264.3327,10.91233
3.384674,0.05875428,0.04226069,-0.05737411,325.2127,272.5315,349.6865,-0.2793437,-0.3168392,-0.215591,358.944,264.6012,10.606
3.394536,0.05869002,0.04223544,-0.05731312,325.2076,272.5304,349.6999,-0.2793876,-0.3186167,-0.2156435,359.4612,264.8983,10.50432
3.405624,0.05868493,0.04223492,-0.05723836,325.2765,272.5442,349.7,-0.2793761,-0.3201662,-0.2160252,359.8969,265.1534,10.55816
3.416789,0.05863969,0.04221025,-0.05715144,325.3027,272.5815,349.6671,-0.2797125,-0.3214763,-0.2172325,0.4309681,265.0879,11.32276
3.427938,0.05858894,0.042189,-0.05716964,325.2724,272.5239,349.7078,-0.2803047,-0.3228997,-0.2189172,1.033456,264.8391,12.80081
3.439317,0.05854637,0.04216136,-0.05705889,325.2832,272.5563,349.6941,-0.2809867,-0.3245257,-0.2203672,1.654724,264.7094,13.83812
3.450073,0.05852936,0.04214453,-0.05696568,325.2981,272.5508,349.6802,-0.2811469,-0.3261652,-0.2215772,2.09611,264.6091,14.49959
3.461081,0.05850594,0.04213135,-0.05688073,325.3149,272.5389,349.69,-0.2811942,-0.3282408,-0.2218818,2.933774,264.3472,14.52739
3.472339,0.05851648,0.04212911,-0.05677965,325.3135,272.4857,349.6836,-0.2818916,-0.3305951,-0.2210787,3.663485,265.1832,13.77892
3.483543,0.05850789,0.04215493,-0.05674399,325.3026,272.472,349.663,-0.2821162,-0.3329739,-0.2203045,4.171627,265.5105,13.47443
3.494533,0.05852683,0.04219015,-0.05666587,325.2747,272.4259,349.6558,-0.282324,-0.3353653,-0.2193527,5.383966,265.9868,13.49195
3.505818,0.05855378,0.04221956,-0.05660696,325.2486,272.3873,349.6403,-0.2824064,-0.3376323,-0.2176949,6.380641,267.4558,14.2587
3.516712,0.05860058,0.04225739,-0.05657894,325.2439,272.3505,349.5974,-0.2825547,-0.3401498,-0.2157542,7.638005,269.2643,15.44439
3.527844,0.0586114,0.042256,-0.05657128,325.247,272.327,349.6012,-0.2825135,-0.3429208,-0.2130453,9.172399,271.6794,16.72626
3.538993,0.05859818,0.04224982,-0.05659563,325.2542,272.3207,349.5848,-0.2823601,-0.3454737,-0.210187,10.65232,274.3279,18.16067
3.550246,0.05862295,0.04223736,-0.05657529,325.2463,272.2401,349.5975,-0.2821052,-0.3479784,-0.2071399,12.20251,277.3958,20.20136
3.561512,0.0586159,0.04224332,-0.05658884,325.2753,272.2623,349.6043,-0.281518,-0.3499469,-0.2044957,13.19553,279.8135,21.90655
3.572334,0.05864626,0.0422466,-0.05658779,325.2798,272.2224,349.6264,-0.2810147,-0.3511512,-0.2027629,13.6428,280.6285,22.67032
3.583646,0.05867504,0.04225333,-0.05660243,325.2865,272.2105,349.6301,-0.2807333,-0.352005,-0.2016599,13.4017,279.933,21.72397
3.594515,0.05875222,0.04226624,-0.05661516,325.291,272.1716,349.6458,-0.2804798,-0.3526632,-0.2007959,13.06495,278.6976,20.17917
3.605665,0.05885822,0.04227342,-0.05660532,325.2842,272.1278,349.702,-0.2797095,-0.3526067,-0.1994648,12.23301,278.1079,18.45502
3.61658,0.05890945,0.04228565,-0.05660705,325.2748,272.126,349.7148,-0.2790998,-0.3526754,-0.1980645,11.77339,278.0521,17.30775
3.627566,0.05899742,0.04230913,-0.05659597,325.2572,272.1239,349.735,-0.2786153,-0.3526956,-0.1969091,11.6852,278.3828,16.95238
3.638869,0.05910438,0.04233195,-0.0565681,325.2301,272.1369,349.7707,-0.2782036,-0.3528508,-0.1957348,11.8474,278.9255,17.16951
3.649896,0.05918962,0.04236962,-0.05652784,325.2214,272.1637,349.7755,-0.277585,-0.352861,-0.1942784,11.90764,279.7799,17.56925
3.661197,0.05927868,0.04240461,-0.05649456,325.198,272.2117,349.7842,-0.2767127,-0.3526325,-0.1924387,11.62072,280.6509,17.52452
3.672207,0.05932526,0.04242393,-0.05646412,325.2095,272.2288,349.7707,-0.2754542,-0.3519408,-0.1903434,11.08397,281.6563,17.3745
3.683231,0.05939117,0.04244613,-0.05642037,325.1761,272.2828,349.7946,-0.2738293,-0.3506099,-0.1883172,10.27433,282.6693,17.38606
3.694453,0.05942793,0.04246299,-0.056384,325.1761,272.282,349.8079,-0.2721458,-0.3490594,-0.1863857,9.269835,283.7571,17.708
3.706012,0.05949055,0.04250408,-0.05635963,325.144,272.3227,349.7908,-0.271279,-0.349116,-0.1843775,9.54586,285.0634,18.58386
3.716828,0.05955763,0.04255971,-0.056346,325.0593,272.4125,349.7605,-0.2703363,-0.3498196,-0.1820215,10.7483,285.9929,18.85642
3.727897,0.05959908,0.04257865,-0.05630348,325.0895,272.3753,349.746,-0.2690904,-0.3499827,-0.1792393,11.42471,286.8932,17.98295
3.738833,0.05964737,0.0426201,-0.05629386,325.0489,272.4327,349.6905,-0.2678249,-0.349269,-0.1768229,10.99723,287.4298,17.16589
3.749874,0.05965381,0.04262975,-0.05626236,325.0371,272.4378,349.6826,-0.2668967,-0.3479367,-0.1749611,9.923758,287.6241,16.65775
3.761038,0.05966553,0.04265207,-0.05627741,325.0423,272.4679,349.6734,-0.2663172,-0.3466374,-0.1736252,9.22487,287.4073,16.37495
3.772348,0.05967607,0.04266737,-0.05628142,325.0506,272.4641,349.6671,-0.2656301,-0.3448592,-0.1726788,8.147516,286.8281,15.97067
3.783342,0.05969054,0.04268923,-0.05630744,325.048,272.4684,349.6616,-0.2648905,-0.3432572,-0.1717646,6.731332,286.4689,15.49026
3.794587,0.05971814,0.0427198,-0.05635568,325.0496,272.4641,349.6788,-0.2646973,-0.3425768,-0.1710098,6.192175,285.9187,15.03944
3.805649,0.05975169,0.0427418,-0.05641408,325.0358,272.453,349.693,-0.2647959,-0.3420115,-0.1708866,5.983998,284.7109,14.33382
3.816682,0.05980141,0.04275978,-0.05643128,325.0363,272.4413,349.7179,-0.2649201,-0.3409207,-0.1710263,5.435214,283.1786,13.59567
3.82761,0.05985919,0.04279492,-0.05646254,325.0125,272.4515,349.7292,-0.2644094,-0.3394938,-0.1712749,4.667142,282.2714,13.27068
3.839179,0.05992494,0.04284266,-0.05649614,324.9596,272.4865,349.7493,-0.2641552,-0.3383857,-0.1707991,4.112453,281.8068,12.74674
3.850142,0.05996896,0.04287181,-0.05647666,324.9614,272.4825,349.7343,-0.2640001,-0.3374462,-0.170206,3.77353,282.2318,12.49623
3.861428,0.06003197,0.04293132,-0.05647751,324.915,272.5224,349.7467,-0.2638738,-0.3366825,-0.1696694,3.543839,282.3792,12.53928
3.872347,0.06006433,0.04296603,-0.0564603,324.9112,272.5439,349.7353,-0.2637245,-0.3362924,-0.169188,3.574831,282.4132,12.4532
3.883384,0.06009696,0.04299859,-0.05640978,324.9028,272.5623,349.7455,-0.2635446,-0.3360028,-0.1684842,3.624921,282.1565,11.90281
3.89443,0.06012437,0.04304078,-0.05636441,324.8803,272.6024,349.7384,-0.2634245,-0.3355155,-0.1678488,3.267768,282.0901,11.34729
3.905776,0.06014097,0.04307803,-0.05632175,324.8593,272.6549,349.6959,-0.2635142,-0.3347024,-0.1675994,2.444682,281.5673,10.96101
3.916673,0.06019181,0.04313197,-0.05627481,324.8816,272.7107,349.6497,-0.2636559,-0.3339481,-0.1673663,1.587431,280.7404,10.32918
3.927952,0.06021555,0.04315249,-0.05620841,324.8975,272.7455,349.6527,-0.2638814,-0.3332589,-0.16699,0.7858059,279.9243,9.392173
3.938819,0.06023202,0.0431886,-0.05617789,324.8922,272.8033,349.5884,-0.2641117,-0.3325679,-0.1665706,0.05663508,279.2982,8.584202
3.949964,0.06024027,0.04319256,-0.05612869,324.8783,272.8307,349.5871,-0.2645685,-0.331856,-0.1661098,359.4167,278.8839,7.935077
3.961159,0.06027623,0.0432073,-0.05607815,324.8817,272.8591,349.574,-0.2651057,-0.3310828,-0.1657033,358.8029,278.5964,7.500286
3.972352,0.06029646,0.04320004,-0.05601879,324.8568,272.8764,349.5829,-0.2657076,-0.3302435,-0.1654255,358.1513,278.3507,7.208982
3.98342,0.06034501,0.04319901,-0.05597466,324.8417,272.8922,349.5524,-0.2659364,-0.3293913,-0.1652036,357.4827,278.0386,6.818762
3.994378,0.06037501,0.04319642,-0.05592874,324.8171,272.9238,349.5333,-0.2662022,-0.3286239,-0.1647789,356.8813,277.493,6.061058
4.005969,0.06038988,0.0431725,-0.05586214,324.7552,272.9152,349.4901,-0.266537,-0.3277568,-0.1641343,356.0814,276.879,4.830247
4.017062,0.06034912,0.04313635,-0.05582668,324.7157,272.9405,349.452,-0.2664671,-0.3265165,-0.1634076,354.6962,276.6574,3.592613
4.0278,0.06034671,0.04312355,-0.05577511,324.734,272.9043,349.4315,-0.266089,-0.3251901,-0.1626503,353.0581,276.3165,2.490831
4.039355,0.06026289,0.04307853,-0.05572113,324.727,272.8876,349.4181,-0.2657117,-0.3237514,-0.1618908,351.3015,275.5402,1.257443
4.050064,0.06013547,0.04302946,-0.05569971,324.7168,272.885,349.3746,-0.2652447,-0.3222174,-0.1609931,349.4437,274.9189,359.833
4.06109,0.05999307,0.04296828,-0.05565888,324.7129,272.8698,349.3636,-0.2649118,-0.3208414,-0.1600761,347.935,274.5106,358.6464
4.072276,0.05981886,0.0429057,-0.05560693,324.7326,272.8158,349.3409,-0.2646545,-0.3195873,-0.1590929,346.8324,274.112,357.762
4.083401,0.05961593,0.04284478,-0.05557863,324.7336,272.7996,349.3153,-0.2644111,-0.3184086,-0.157868,345.7982,273.8487,356.807
4.094227,0.059375,0.04278647,-0.05554835,324.7411,272.7756,349.2819,-0.2640942,-0.3173204,-0.1563453,344.657,273.8403,355.6338
4.105696,0.05906251,0.04271491,-0.05550443,324.7402,272.7503,349.2625,-0.2640226,-0.3161456,-0.1543512,343.2345,273.8129,354.1689
4.117053,0.05846718,0.04260432,-0.05544265,324.7829,272.6602,349.201,-0.2649139,-0.3144789,-0.1514258,341.5379,273.8522,352.3888
4.127928,0.05817105,0.04256347,-0.05545972,324.8548,272.6758,349.2091,-0.2658221,-0.3128741,-0.148349,339.7459,274.0094,350.3449
4.138828,0.05752644,0.04245963,-0.05550984,324.9493,272.6063,349.199,-0.2656509,-0.3118499,-0.1459838,337.9881,274.0622,348.4366
