Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/29 - 02:45:46.0041688,69.41281,0.1064757,-0.01755648,-0.1228525,10.51403,341.4598,4.748474,-0.2221513,-0.3097851,0.2165909,4.677686,329.5284,352.6927
2018/06/29 - 02:45:46.0191277,69.42409,0.1074291,-0.01802379,-0.1215963,11.06558,342.8791,4.930748,-0.2169613,-0.3165032,0.2182917,5.541231,330.7581,352.6037
2018/06/29 - 02:45:46.0281036,69.43796,0.1084146,-0.01862345,-0.1202899,11.53084,344.3487,5.179081,-0.2116361,-0.3227767,0.2199483,6.056237,331.6713,352.4517
2018/06/29 - 02:45:46.0380770,69.44812,0.1092935,-0.0191766,-0.1191032,12.00214,345.8304,5.412109,-0.2062748,-0.3289115,0.2215051,6.500145,332.4717,352.3737
2018/06/29 - 02:45:46.0480502,69.4566,0.1100644,-0.01959142,-0.1179351,12.39532,347.1474,5.581732,-0.2008504,-0.3351788,0.2230365,7.212936,333.328,352.2345
2018/06/29 - 02:45:46.0610154,69.46779,0.1108091,-0.02003639,-0.1168556,12.71314,348.3741,5.78891,-0.1953858,-0.341483,0.2248289,8.329045,334.0633,351.8793
2018/06/29 - 02:45:46.0719890,69.48019,0.1114957,-0.02041668,-0.1158414,13.07547,349.5548,5.912942,-0.1896583,-0.3472063,0.2264849,9.190953,334.9026,351.5985
2018/06/29 - 02:45:46.0809623,69.48995,0.1121094,-0.02077323,-0.1148956,13.41351,350.6209,5.996963,-0.1838378,-0.3525683,0.2278549,9.811231,335.994,351.6965
2018/06/29 - 02:45:46.0929303,69.50091,0.112657,-0.02115755,-0.1140303,13.72568,351.6881,6.007047,-0.177816,-0.3575571,0.2291782,10.39651,337.2939,352.042
2018/06/29 - 02:45:46.1029037,69.51193,0.1132006,-0.02159943,-0.1131857,13.95705,352.7294,5.988518,-0.1716794,-0.3626073,0.2305503,11.06868,338.5089,352.2026
2018/06/29 - 02:45:46.1158687,69.52308,0.1136791,-0.02189392,-0.112333,14.24189,353.8618,5.918138,-0.1652814,-0.367485,0.2317714,11.71794,339.6391,352.3142
2018/06/29 - 02:45:46.1258421,69.53434,0.1142934,-0.02222095,-0.1115749,14.437,354.9025,5.94507,-0.1586975,-0.372425,0.2330408,12.48115,340.7733,352.4775
2018/06/29 - 02:45:46.1378121,69.54554,0.1147814,-0.02249907,-0.1107972,14.53977,356.0034,5.948823,-0.151887,-0.3774278,0.2343517,13.31839,341.9614,352.4568
2018/06/29 - 02:45:46.1477841,69.55685,0.115262,-0.02267345,-0.1101196,14.66101,357.0688,5.943434,-0.1445969,-0.3822709,0.2355137,14.02141,343.2067,352.0947
2018/06/29 - 02:45:46.1607491,69.56808,0.1156347,-0.02280461,-0.109656,14.8165,358.1814,6.029587,-0.137125,-0.3869694,0.2365597,14.65104,344.5707,351.6477
2018/06/29 - 02:45:46.1717192,69.57927,0.1159841,-0.0229346,-0.1092022,14.92078,359.1568,6.052564,-0.1292649,-0.3913571,0.2373732,15.12974,346.1548,351.0954
2018/06/29 - 02:45:46.1816927,69.59053,0.1162224,-0.02304607,-0.1087494,15.02501,0.08789178,5.982026,-0.1214106,-0.3957686,0.2381321,15.7675,347.7421,350.5612
2018/06/29 - 02:45:46.1956668,69.60175,0.1165394,-0.02312127,-0.1083701,15.19063,0.9866043,6.013069,-0.1134658,-0.3999783,0.2388704,16.49105,349.2781,350.0445
2018/06/29 - 02:45:46.2036366,69.61337,0.1167775,-0.02324701,-0.1079443,15.23755,1.878682,5.924251,-0.1056383,-0.403962,0.2394643,17.04747,350.7538,349.7517
2018/06/29 - 02:45:46.2165996,69.62399,0.1170137,-0.02333101,-0.1075039,15.29767,2.832504,5.872087,-0.09783041,-0.4080014,0.2399973,17.70582,352.1773,349.534
2018/06/29 - 02:45:46.2255758,69.63522,0.1172615,-0.02337529,-0.1071069,15.36813,3.730575,5.76279,-0.08973563,-0.4120008,0.2404801,18.52759,353.727,349.1602
2018/06/29 - 02:45:46.2385632,69.6459,0.1174823,-0.02345216,-0.1067574,15.45771,4.704388,5.707115,-0.08142984,-0.4158514,0.2408188,19.25035,355.3797,348.575
2018/06/29 - 02:45:46.2485136,69.65729,0.1177173,-0.02358498,-0.1064649,15.53058,5.622064,5.565794,-0.07302672,-0.4191038,0.2407744,19.68294,357.1832,347.9621
2018/06/29 - 02:45:46.2614797,69.66843,0.1179924,-0.0237226,-0.1062299,15.67699,6.561291,5.411306,-0.06469456,-0.4220873,0.2405774,19.9929,359.0827,347.5456
2018/06/29 - 02:45:46.2714526,69.68061,0.1182055,-0.02384068,-0.1059982,15.86001,7.596566,5.337618,-0.0565776,-0.4246659,0.2402947,20.27809,0.9822331,347.2752
2018/06/29 - 02:45:46.2824247,69.6906,0.1184876,-0.02401303,-0.10585,16.0211,8.528586,5.182973,-0.04867174,-0.4271156,0.2400304,20.65627,2.708052,347.0678
2018/06/29 - 02:45:46.2933940,69.70201,0.1186605,-0.02413924,-0.1057106,16.16167,9.484861,4.998487,-0.04081653,-0.42959,0.2399601,21.1744,4.298319,346.8689
2018/06/29 - 02:45:46.3043639,69.7128,0.1187949,-0.02419342,-0.1056448,16.36356,10.50133,4.927137,-0.03297867,-0.4317982,0.2400189,21.72882,5.751376,346.626
2018/06/29 - 02:45:46.3163330,69.72389,0.1189448,-0.02432756,-0.1055537,16.4174,11.50622,4.80388,-0.02511372,-0.4337865,0.2399529,22.07967,7.221833,346.2399
2018/06/29 - 02:45:46.3332884,69.73553,0.1190825,-0.02435186,-0.1055753,16.48711,12.48393,4.661689,-0.01720165,-0.4352706,0.2397264,22.22956,8.710751,345.6272
2018/06/29 - 02:45:46.3442594,69.74824,0.1191326,-0.02441212,-0.1055651,16.51055,13.4787,4.576723,-0.009206224,-0.4361164,0.2391739,22.20229,10.48325,345.084
2018/06/29 - 02:45:46.3532344,69.76286,0.1192279,-0.02444264,-0.1055836,16.56911,14.34759,4.441317,-0.001311103,-0.4369472,0.2384602,22.24027,12.43474,344.7884
2018/06/29 - 02:45:46.3612116,69.77139,0.1191787,-0.02447494,-0.1056387,16.6284,15.25544,4.338175,0.006426331,-0.4376983,0.237734,22.48829,14.39538,344.6274
2018/06/29 - 02:45:46.3721849,69.78082,0.1191455,-0.02452625,-0.105737,16.6861,16.12766,4.288867,0.0138738,-0.438216,0.2372801,22.9986,16.04619,344.5765
2018/06/29 - 02:45:46.3831738,69.7912,0.1189891,-0.02456933,-0.105876,16.71996,16.9553,4.220473,0.02118283,-0.4384561,0.2368326,23.26015,17.55972,344.4896
2018/06/29 - 02:45:46.3941249,69.8029,0.1187387,-0.02452061,-0.1060048,16.77942,17.79409,4.114015,0.02833328,-0.4382577,0.2363445,23.14738,18.89891,344.289
2018/06/29 - 02:45:46.4050962,69.81371,0.1185209,-0.02448354,-0.1062522,16.81223,18.55585,4.087687,0.03521796,-0.4375366,0.2358428,22.77791,20.00101,343.9243
2018/06/29 - 02:45:46.4170627,69.82475,0.1182326,-0.02446521,-0.1064773,16.83245,19.29467,4.03444,0.04208322,-0.4365012,0.2353003,22.43136,21.13701,343.6175
2018/06/29 - 02:45:46.4270359,69.83572,0.1179105,-0.02440757,-0.1068751,16.93952,19.95827,3.99296,0.04882179,-0.4353694,0.2346735,22.2225,22.4516,343.5663
2018/06/29 - 02:45:46.4380066,69.84685,0.1174845,-0.02445762,-0.1071949,16.97029,20.6651,3.998711,0.05517769,-0.4341785,0.2341611,22.40914,23.58722,343.7697
2018/06/29 - 02:45:46.4499760,69.85749,0.1170446,-0.02438966,-0.1075931,17.10859,21.28171,3.985157,0.06148052,-0.4328929,0.2335273,22.49745,24.76429,343.9906
2018/06/29 - 02:45:46.4609464,69.86913,0.1165322,-0.02435409,-0.1079875,17.16905,21.86274,3.851402,0.06764647,-0.4312474,0.2326664,22.33949,25.98587,344.1158
2018/06/29 - 02:45:46.4719157,69.88087,0.1160708,-0.02435564,-0.1083564,17.17254,22.44218,3.847096,0.0737162,-0.4297207,0.2316694,22.1228,27.12857,344.045
2018/06/29 - 02:45:46.4818894,69.89095,0.1154261,-0.02430188,-0.1086266,17.17342,23.07591,3.792337,0.07956354,-0.4281062,0.2305785,21.90096,28.16869,343.7882
2018/06/29 - 02:45:46.4948749,69.90177,0.1149008,-0.02424088,-0.1091097,17.17355,23.60347,3.701875,0.0853306,-0.4263308,0.2293983,21.54823,29.22899,343.5209
2018/06/29 - 02:45:46.5038323,69.9134,0.1143706,-0.0242062,-0.1095957,17.16008,24.18962,3.678931,0.09084989,-0.4241178,0.2281687,20.92007,30.28014,343.3314
2018/06/29 - 02:45:46.5157994,69.92419,0.1138375,-0.02422456,-0.1101556,17.12622,24.81375,3.670882,0.09625109,-0.4218236,0.2269549,20.28554,31.24841,343.162
2018/06/29 - 02:45:46.5267710,69.93504,0.1132875,-0.02422885,-0.1107333,17.13259,25.41013,3.674318,0.1012766,-0.4191766,0.2256691,19.52352,32.18137,343.0798
2018/06/29 - 02:45:46.5387594,69.9465,0.1126443,-0.02420034,-0.1113646,17.2011,25.98759,3.649207,0.1061883,-0.4165266,0.2244921,18.67132,33.02508,343.0573
2018/06/29 - 02:45:46.5497076,69.95763,0.1120072,-0.02426908,-0.1120584,17.18261,26.47711,3.618499,0.1109368,-0.4137808,0.2233829,17.94539,33.68547,343.0054
2018/06/29 - 02:45:46.5596817,69.96882,0.1112767,-0.02418397,-0.1127082,17.2472,26.99033,3.574486,0.1155973,-0.4110489,0.2220755,17.3533,34.45389,343.0173
2018/06/29 - 02:45:46.5716499,69.97936,0.110558,-0.02410986,-0.1133773,17.2176,27.49041,3.543058,0.1200321,-0.4082955,0.2204244,16.9083,35.41405,343.2346
2018/06/29 - 02:45:46.5816228,69.99075,0.1098303,-0.02393537,-0.1140142,17.10853,28.03353,3.544577,0.1244502,-0.4054289,0.2184736,16.42263,36.59735,343.5131
2018/06/29 - 02:45:46.5945880,70.00195,0.1091399,-0.02370998,-0.1147453,16.96762,28.63478,3.494792,0.1288829,-0.4025606,0.2163683,15.94781,37.85338,343.6835
2018/06/29 - 02:45:46.6045609,70.01315,0.1084264,-0.02352419,-0.1154533,16.80759,29.25133,3.475731,0.1331837,-0.3995866,0.2139438,15.30322,39.26733,343.8894
2018/06/29 - 02:45:46.6165445,70.02411,0.1076502,-0.02330332,-0.1162769,16.70241,29.90856,3.511535,0.1374869,-0.3966126,0.2115071,14.56089,40.62971,343.9606
2018/06/29 - 02:45:46.6265038,70.03526,0.106837,-0.02317214,-0.1171266,16.55945,30.47072,3.482669,0.1416271,-0.3934796,0.2090106,13.68943,41.79589,343.8487
2018/06/29 - 02:45:46.6404833,70.04696,0.1058987,-0.02300798,-0.1180545,16.47223,31.01343,3.456971,0.1456399,-0.3899845,0.206509,12.25727,42.7882,343.6047
2018/06/29 - 02:45:46.6514352,70.05905,0.1049577,-0.02276219,-0.1189871,16.4168,31.53896,3.45894,0.1494091,-0.3862953,0.2040025,10.45895,43.39161,343.0224
2018/06/29 - 02:45:46.6604208,70.0703,0.1039081,-0.02260941,-0.1198048,16.23729,32.19077,3.454118,0.1532052,-0.3826876,0.2017994,8.983751,43.87108,342.4204
2018/06/29 - 02:45:46.6713841,70.08047,0.1028931,-0.02226998,-0.120736,16.16269,32.74117,3.471515,0.1569385,-0.3792148,0.1999539,8.087728,44.22383,342.066
2018/06/29 - 02:45:46.6823523,70.09079,0.1018434,-0.02198505,-0.1216548,16.04524,33.33457,3.530992,0.1605472,-0.3758523,0.1980593,7.616859,44.78237,342.1705
2018/06/29 - 02:45:46.6953189,70.10176,0.1006987,-0.02177909,-0.1226548,15.8561,33.92549,3.510461,0.1638872,-0.3725032,0.1960272,7.642807,45.78393,343.0007
2018/06/29 - 02:45:46.7033081,70.11436,0.0994808,-0.02150853,-0.1236219,15.73772,34.51649,3.505032,0.1673608,-0.3692859,0.193787,7.547712,46.92702,343.7141
2018/06/29 - 02:45:46.7152653,70.12366,0.09823249,-0.02119165,-0.1247262,15.65669,35.00733,3.465802,0.1707885,-0.3661791,0.1913611,7.436876,48.06958,344.3347
2018/06/29 - 02:45:46.7262360,70.13448,0.09685514,-0.02103052,-0.1257773,15.44272,35.61234,3.454598,0.1744041,-0.363124,0.1884575,7.209226,49.30332,344.7214
2018/06/29 - 02:45:46.7382037,70.14594,0.09543458,-0.0207464,-0.1268509,15.32339,36.2174,3.481525,0.177736,-0.3602304,0.1857811,6.793971,50.37722,344.8389
2018/06/29 - 02:45:46.7481987,70.15697,0.09397274,-0.02051209,-0.1279813,15.15723,36.78548,3.421978,0.1807627,-0.3570411,0.1831595,5.580314,51.04895,344.7968
2018/06/29 - 02:45:46.7601457,70.16775,0.0925075,-0.02032071,-0.1290042,14.93401,37.3461,3.392742,0.1838828,-0.3537453,0.1805618,4.291284,51.62338,344.5749
2018/06/29 - 02:45:46.7711158,70.17932,0.09092137,-0.02011614,-0.1301169,14.78443,37.92107,3.410875,0.1869969,-0.3504922,0.1779947,3.194487,52.15279,344.2226
2018/06/29 - 02:45:46.7821056,70.19038,0.08919933,-0.01980453,-0.1311977,14.7552,38.52217,3.390946,0.1901328,-0.3472984,0.1754566,2.274721,52.77697,343.9863
2018/06/29 - 02:45:46.7940545,70.2016,0.08749177,-0.01964918,-0.1324245,14.61868,39.05309,3.39939,0.1931732,-0.3442412,0.1727554,1.634733,53.52679,343.7269
2018/06/29 - 02:45:46.8040501,70.21307,0.08574428,-0.01940878,-0.1335402,14.48551,39.64159,3.392339,0.1961526,-0.3413745,0.1699648,1.240776,54.45351,343.5981
2018/06/29 - 02:45:46.8159956,70.22365,0.08396743,-0.01917712,-0.1348782,14.32382,40.25097,3.377464,0.1991626,-0.3386475,0.1673637,1.001342,55.35545,343.6107
2018/06/29 - 02:45:46.8279639,70.23518,0.08206458,-0.01884923,-0.1359621,14.16361,40.96434,3.315519,0.2021288,-0.3361913,0.1650613,1.130207,56.04838,343.7712
2018/06/29 - 02:45:46.8389349,70.24684,0.08016451,-0.01857364,-0.1370841,13.98175,41.63565,3.233463,0.2047288,-0.3334795,0.1627627,0.7194521,56.50302,343.9599
2018/06/29 - 02:45:46.8489296,70.25739,0.07821272,-0.01840411,-0.1383151,13.74187,42.34052,3.241474,0.2067711,-0.3305323,0.1602518,359.3063,56.86052,344.0801
2018/06/29 - 02:45:46.8608763,70.26851,0.07618438,-0.01812224,-0.1394357,13.58674,43.00763,3.164277,0.2092893,-0.327958,0.1576823,358.4466,57.63338,343.9716
2018/06/29 - 02:45:46.8758537,70.27976,0.07411318,-0.01795376,-0.1406269,13.36256,43.69062,3.186777,0.2113959,-0.3258737,0.1550356,358.2579,58.25209,343.9926
2018/06/29 - 02:45:46.8828163,70.29154,0.0719852,-0.01775538,-0.1417797,13.1487,44.43219,3.147915,0.2137558,-0.324184,0.1525655,358.5997,59.19107,344.4051
2018/06/29 - 02:45:46.8937876,70.30248,0.0698448,-0.0174631,-0.1429007,13.00247,45.1589,3.080375,0.216474,-0.3227825,0.1504021,359.5086,59.8703,344.8726
2018/06/29 - 02:45:46.9037601,70.31288,0.0676347,-0.01722515,-0.144023,12.80699,45.92226,3.006657,0.2188417,-0.3217181,0.148079,0.5532702,60.46775,345.4937
2018/06/29 - 02:45:46.9167467,70.32368,0.06537173,-0.01701977,-0.1453193,12.65819,46.68374,2.9946,0.2212198,-0.3207801,0.1455967,1.501803,61.41021,346.1259
2018/06/29 - 02:45:46.9266983,70.33517,0.06301351,-0.01681439,-0.1462899,12.5144,47.53156,2.996037,0.2233913,-0.3200269,0.1428957,2.249567,62.33861,346.5849
2018/06/29 - 02:45:46.9386884,70.34625,0.06069929,-0.01669693,-0.14732,12.31481,48.27309,2.953071,0.225432,-0.319265,0.1398561,2.641693,63.38331,346.6943
2018/06/29 - 02:45:46.9486400,70.35763,0.05825877,-0.01649377,-0.1484244,12.20045,49.07965,2.899499,0.2272753,-0.3188551,0.1364089,3.044271,64.59225,346.5034
2018/06/29 - 02:45:46.9606082,70.36853,0.05582979,-0.01630691,-0.1494842,12.0705,49.87595,2.836901,0.2290937,-0.318541,0.1329717,3.578737,65.78689,346.3554
2018/06/29 - 02:45:46.9715803,70.37978,0.05345291,-0.01615602,-0.1505696,11.94108,50.70811,2.875322,0.2306961,-0.3183866,0.1293611,4.220322,67.04108,346.2663
2018/06/29 - 02:45:46.9815527,70.39054,0.0510757,-0.0160365,-0.1515934,11.75811,51.57026,2.873271,0.2318859,-0.3181572,0.1256817,4.715967,68.35162,346.3523
2018/06/29 - 02:45:46.9935235,70.40141,0.0486909,-0.01579537,-0.1527572,11.67837,52.39985,2.866753,0.2329264,-0.3177397,0.1221754,4.856094,69.56372,346.6015
2018/06/29 - 02:45:47.0044922,70.41293,0.04631509,-0.01554241,-0.1537341,11.59239,53.29987,2.797496,0.2339084,-0.3172994,0.1187674,4.585623,70.57099,346.6154
2018/06/29 - 02:45:47.0164599,70.42429,0.04395467,-0.01533478,-0.154457,11.45127,54.24924,2.812787,0.2351954,-0.317057,0.1156669,4.396844,71.13575,346.3375
2018/06/29 - 02:45:47.0268921,70.43557,0.0416411,-0.01499425,-0.1553223,11.39165,55.11134,2.754359,0.2364822,-0.3169903,0.1127258,4.441143,71.57249,346.0677
2018/06/29 - 02:45:47.0388587,70.44685,0.039284,-0.0147771,-0.1560882,11.25074,56.08679,2.657384,0.2375687,-0.3169586,0.1098246,4.4389,72.11558,346.0479
2018/06/29 - 02:45:47.0488097,70.45746,0.03698264,-0.01454748,-0.1570639,11.14665,56.96886,2.598302,0.2385939,-0.3168931,0.1069526,4.418351,72.79762,346.1574
2018/06/29 - 02:45:47.0607970,70.46832,0.03469659,-0.01428616,-0.1577761,11.09317,57.94763,2.4734,0.2396176,-0.3167618,0.1041001,4.208881,73.48505,346.2242
2018/06/29 - 02:45:47.0717628,70.47968,0.03246047,-0.01409662,-0.15851,10.98632,58.91697,2.406681,0.240673,-0.3166726,0.1012408,4.03593,74.10394,346.1739
2018/06/29 - 02:45:47.0837172,70.49062,0.03020748,-0.01388305,-0.1592483,10.90703,59.94902,2.334714,0.2415896,-0.3167801,0.09838134,3.983938,74.77632,346.1029
2018/06/29 - 02:45:47.0936886,70.50332,0.02799729,-0.01371629,-0.1599468,10.82136,60.82751,2.262912,0.2426942,-0.3169856,0.09554932,4.147009,75.52824,346.1631
2018/06/29 - 02:45:47.1046605,70.5128,0.02574706,-0.01360749,-0.160496,10.73181,61.80791,2.166337,0.2438552,-0.3172913,0.09264819,4.290321,76.36069,346.1913
2018/06/29 - 02:45:47.1166282,70.52457,0.02349083,-0.01360114,-0.161009,10.63726,62.73952,2.070861,0.2450223,-0.3175946,0.08984909,4.25603,76.9747,346.0865
2018/06/29 - 02:45:47.1256035,70.53532,0.02119982,-0.0134599,-0.1615055,10.6947,63.59655,1.925489,0.246368,-0.3180496,0.08727209,4.295942,77.28932,345.8967
2018/06/29 - 02:45:47.1385699,70.54608,0.01898631,-0.01353419,-0.1619879,10.62748,64.49554,1.790156,0.2477401,-0.3185369,0.0847242,4.437439,77.63134,345.8019
2018/06/29 - 02:45:47.1485430,70.55738,0.01679146,-0.01349254,-0.1623037,10.63919,65.40346,1.674747,0.2490415,-0.3191387,0.08218843,4.633294,78.07217,345.8028
2018/06/29 - 02:45:47.1605116,70.56838,0.01465792,-0.01348026,-0.1624942,10.64905,66.30221,1.522024,0.2501949,-0.3198743,0.07946339,4.977874,78.64041,345.7921
2018/06/29 - 02:45:47.1714814,70.57986,0.01251993,-0.01354618,-0.1627552,10.65011,67.21677,1.446752,0.2512194,-0.3207262,0.07659198,5.408646,79.4245,345.849
2018/06/29 - 02:45:47.1824752,70.59084,0.01034208,-0.01356539,-0.1629203,10.65823,68.08876,1.295535,0.2521672,-0.3216401,0.07373508,5.7795,80.29993,345.9254
2018/06/29 - 02:45:47.1934231,70.60201,0.008163363,-0.01361376,-0.1631594,10.71914,68.97674,1.243801,0.2528275,-0.322518,0.07049324,5.899588,81.45052,345.7276
2018/06/29 - 02:45:47.2043924,70.61279,0.006032047,-0.0136537,-0.1632734,10.76368,69.78869,1.132438,0.2524193,-0.3231611,0.06742249,5.043609,82.37441,345.4212
2018/06/29 - 02:45:47.2203511,70.62421,0.003911922,-0.01374161,-0.1632964,10.8018,70.65949,1.04314,0.2527039,-0.3240613,0.06442678,4.644791,83.0093,345.0674
2018/06/29 - 02:45:47.2283295,70.63569,0.001869629,-0.01382115,-0.1633373,10.86218,71.5005,0.9660552,0.2539468,-0.3251823,0.0612869,5.189543,83.61257,344.5428
2018/06/29 - 02:45:47.2392999,70.64783,-0.0001298962,-0.01384058,-0.1631942,10.95651,72.32372,0.8833948,0.2549354,-0.3261153,0.05847001,5.735515,83.96959,344.4835
2018/06/29 - 02:45:47.2482755,70.65764,-0.002106159,-0.01390865,-0.1627823,11.04544,73.17124,0.7823223,0.2557943,-0.3267414,0.05577857,6.440042,84.66924,345.2495
2018/06/29 - 02:45:47.2612402,70.6685,-0.004140479,-0.01402034,-0.162633,11.17564,74.03369,0.7377199,0.2564854,-0.3273388,0.05296984,6.927223,85.54739,345.9749
2018/06/29 - 02:45:47.2722112,70.67979,-0.006151171,-0.01410086,-0.1624529,11.3233,74.83578,0.7197567,0.2570018,-0.328057,0.04995555,7.252863,86.37748,346.2168
2018/06/29 - 02:45:47.2831836,70.69089,-0.008073878,-0.01426777,-0.1622289,11.37182,75.6172,0.7751083,0.2575585,-0.3288526,0.0468231,7.524465,87.13996,346.0319
2018/06/29 - 02:45:47.2941523,70.70315,-0.009966278,-0.01428745,-0.1618516,11.48203,76.3861,0.7698348,0.2580006,-0.3297214,0.04375115,7.820085,87.89223,345.8483
2018/06/29 - 02:45:47.3041255,70.7128,-0.01177679,-0.01432048,-0.1613268,11.54576,77.19374,0.8459664,0.2586748,-0.3310423,0.04080495,8.58743,88.53008,345.5749
2018/06/29 - 02:45:47.3160940,70.72373,-0.01353212,-0.01436439,-0.1607918,11.5495,77.92471,0.8271883,0.2593944,-0.3324486,0.03803659,9.513274,88.90305,345.3286
2018/06/29 - 02:45:47.3260669,70.73472,-0.01524536,-0.01428057,-0.1602435,11.64545,78.69615,0.8530385,0.2595331,-0.3337235,0.03538324,10.15656,89.36461,345.2758
2018/06/29 - 02:45:47.3380360,70.74602,-0.01687991,-0.01429376,-0.159562,11.69816,79.46047,0.9205456,0.25962,-0.3348883,0.03272902,10.65247,90.12228,345.4785
2018/06/29 - 02:45:47.3480078,70.75681,-0.01847461,-0.01433177,-0.15875,11.74122,80.14152,0.9523816,0.2596966,-0.336245,0.03006066,11.30951,90.96559,345.6276
2018/06/29 - 02:45:47.3599763,70.76759,-0.02005691,-0.01442337,-0.1579386,11.78544,80.80991,0.9937088,0.2597926,-0.3377465,0.02745955,11.98529,91.6725,345.6388
2018/06/29 - 02:45:47.3709470,70.77886,-0.0216283,-0.01455033,-0.1572542,11.89667,81.43522,1.106731,0.2598756,-0.3392598,0.0249569,12.63111,92.48251,345.641
2018/06/29 - 02:45:47.3809210,70.79025,-0.02313638,-0.01466578,-0.1562739,11.99046,82.07749,1.11713,0.2597572,-0.3409042,0.02274227,13.06486,93.1237,345.5615
2018/06/29 - 02:45:47.3938857,70.80135,-0.02453681,-0.01477685,-0.1553447,12.10436,82.65239,1.220966,0.2599155,-0.3427051,0.02054887,13.61689,93.5566,345.3013
2018/06/29 - 02:45:47.4038588,70.81274,-0.02584224,-0.01493723,-0.1542135,12.19427,83.21262,1.388608,0.2601455,-0.3446537,0.01853332,14.09162,93.82716,344.9339
2018/06/29 - 02:45:47.4158274,70.82393,-0.02715616,-0.015028,-0.1530714,12.36346,83.8154,1.503344,0.2603567,-0.3465714,0.01664193,14.45683,94.04148,344.5626
2018/06/29 - 02:45:47.4277951,70.83488,-0.02845851,-0.01520521,-0.1522755,12.52184,84.33216,1.546448,0.2606455,-0.348544,0.01499633,14.75963,94.10844,344.1951
2018/06/29 - 02:45:47.4387661,70.84694,-0.02966673,-0.01542342,-0.1512731,12.67933,84.89974,1.638799,0.2609162,-0.3504938,0.01339296,15.05488,94.26366,343.9248
2018/06/29 - 02:45:47.4507335,70.85764,-0.03084538,-0.01565842,-0.1505544,12.89959,85.38664,1.657777,0.2610772,-0.3526103,0.01179889,15.37133,94.54732,343.7459
2018/06/29 - 02:45:47.4597094,70.86893,-0.03189933,-0.01586615,-0.1495615,13.12752,85.90503,1.751021,0.2613206,-0.355034,0.0103013,15.99302,94.80977,343.5919
2018/06/29 - 02:45:47.4716773,70.87943,-0.03279791,-0.01602884,-0.148396,13.3374,86.38351,1.703464,0.2615593,-0.3575738,0.00892936,16.70464,94.98678,343.4815
2018/06/29 - 02:45:47.4816502,70.89053,-0.03376058,-0.01633,-0.1474052,13.59933,86.90139,1.755282,0.2616678,-0.3602991,0.007586886,17.43897,95.28063,343.3265
2018/06/29 - 02:45:47.4956133,70.90149,-0.03466958,-0.016758,-0.1465039,13.9129,87.37615,1.789626,0.2617686,-0.3630781,0.006235108,18.10666,95.5535,343.0149
2018/06/29 - 02:45:47.5035925,70.91434,-0.03552745,-0.01716706,-0.1454662,14.19087,87.80982,1.856181,0.2619284,-0.3659719,0.005091737,18.68056,95.73048,342.4559
2018/06/29 - 02:45:47.5165574,70.92387,-0.03634523,-0.0175803,-0.1443994,14.49443,88.24543,1.851089,0.2620962,-0.3688689,0.004108056,19.17223,95.79408,341.7693
2018/06/29 - 02:45:47.5265369,70.93525,-0.03717368,-0.01803317,-0.1435479,14.8373,88.69028,1.805014,0.2622555,-0.3718328,0.003475663,19.71579,95.67073,341.0563
2018/06/29 - 02:45:47.5384983,70.94637,-0.03791533,-0.01852977,-0.1425009,15.09432,89.12305,1.818828,0.2625298,-0.3747548,0.002974256,20.3639,95.61575,340.6779
2018/06/29 - 02:45:47.5484715,70.95737,-0.03861926,-0.01907378,-0.1415101,15.32274,89.50947,1.873958,0.2628731,-0.3776942,0.002650888,21.02965,95.6333,340.51
2018/06/29 - 02:45:47.5604403,70.96844,-0.03931968,-0.01955814,-0.140459,15.64442,89.88988,2.001193,0.2631696,-0.3805829,0.002340271,21.57734,95.58139,340.1959
2018/06/29 - 02:45:47.5714113,70.97947,-0.0399596,-0.02026815,-0.1395448,15.87967,90.17826,2.201372,0.263343,-0.3835509,0.002036376,22.02411,95.53459,339.656
2018/06/29 - 02:45:47.5823811,70.99081,-0.04068617,-0.02100083,-0.1386284,16.21619,90.40997,2.328438,0.2633139,-0.3867314,0.001498224,22.51116,95.72134,338.9528
2018/06/29 - 02:45:47.5943690,71.00201,-0.04127652,-0.02182795,-0.1374293,16.51438,90.53975,2.489902,0.2632629,-0.3901596,0.0008339668,23.15058,96.00543,338.1638
2018/06/29 - 02:45:47.6043243,71.01293,-0.04190678,-0.02271482,-0.1364095,16.82571,90.66281,2.66511,0.2633246,-0.3938645,0.000126271,24.07445,96.37091,337.3247
2018/06/29 - 02:45:47.6162919,71.02428,-0.04250015,-0.02346255,-0.1353547,17.27394,90.76881,2.757262,0.2636069,-0.3975002,-0.0003854736,25.05084,96.6349,336.591
2018/06/29 - 02:45:47.6262640,71.03528,-0.04306132,-0.02439271,-0.1343104,17.67706,90.95159,2.928266,0.2642941,-0.4010091,-0.0005477602,25.92336,96.72715,335.8926
2018/06/29 - 02:45:47.6372347,71.04639,-0.04362214,-0.02518518,-0.1332515,18.20667,91.11436,2.965525,0.2653776,-0.4042968,-0.0004467207,26.50433,96.50856,335.1817
