Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
17.06712,4,6,User hit user's target,0.03188283,0.007637989,-0.5649089,343.1112,42.71157,353.0065,0.3656895,-0.1510251,-0.3238083,330.4396,52.23148,350.4585
17.96685,5,6,User hit user's target,0.03786524,-0.01990386,-0.6448902,3.219059,104.4425,351.9889,0.4483687,-0.3742724,-0.8554781,5.535866,119.337,1.460925
18.04467,5,7,Peer hit peer's target,0.03334523,-0.02009652,-0.647952,3.306784,107.8282,352.5709,0.42303,-0.383895,-0.8925826,6.441821,123.9031,0.7606003
18.94563,5,8,Peer hit peer's target,-0.09531413,0.01982225,-0.6108201,319.2795,125.5717,344.3181,0.1757289,-0.03863385,-0.8660952,309.7463,155.3482,328.2234
19.21197,6,8,User hit user's target,-0.1084413,0.01622498,-0.6262117,327.5786,145.1671,340.3691,0.05895798,-0.07254016,-0.9768278,320.1333,182.6296,321.892
20.02272,6,9,Peer hit peer's target,-0.01843055,-0.01643354,-0.6069487,0.993396,108.6072,0.5237378,0.2375783,-0.3647399,-0.7861362,1.087929,113.2368,358.4084
20.05601,6,10,Peer hit peer's target,-0.01355923,-0.0168541,-0.6072116,1.270795,108.7626,0.2886637,0.2407411,-0.3752894,-0.7866079,2.88738,113.4054,358.1774
20.33294,7,10,User hit user's target,0.01324965,-0.02388778,-0.621872,4.790703,119.5233,359.9766,0.2488884,-0.4317932,-0.8531431,10.95795,125.2347,5.631464
20.36696,7,11,Peer hit peer's target,0.01504142,-0.0245064,-0.6242772,5.011372,120.869,0.07226817,0.2464008,-0.4336256,-0.8621597,10.29891,126.7928,6.221447
21.1329,7,10,Peer missed,-0.002162669,-0.01471366,-0.6464535,358.0599,160.9385,357.8031,0.08037154,-0.3451359,-1.03777,357.2321,170.1116,3.59964
21.17738,6,10,User missed,-0.00491469,-0.01473331,-0.6447068,357.7889,162.8687,357.8502,0.06341985,-0.3397601,-1.039524,356.0851,172.0827,3.436509
21.75529,7,10,User hit user's target,-0.0146162,-0.01341342,-0.6116574,356.8272,163.229,358.1491,0.06251403,-0.3659273,-0.9769384,3.620059,161.1171,6.71017
21.96606,7,9,Peer missed,-0.001736704,-0.02075583,-0.6161265,2.790824,156.939,359.4855,0.09113571,-0.429555,-0.9449976,16.76553,152.8218,5.852406
22.54441,7,8,Peer missed,0.03387419,-0.004556721,-0.5762997,349.1295,96.19956,5.508979,0.2829653,-0.4323356,-0.7507189,2.573784,103.1356,5.675133
22.6113,7,7,Peer missed,0.03422584,-0.006929968,-0.5725595,351.1929,89.3636,5.655699,0.2926904,-0.4273631,-0.7234827,2.031465,95.07311,4.361345
23.34492,8,7,User hit user's target,0.02154762,-0.03882819,-0.5386598,13.92508,33.1481,359.6238,0.1517976,-0.4996968,-0.4657195,17.87736,18.99038,1.691579
23.36729,8,8,Peer hit peer's target,0.02019305,-0.03855049,-0.5379476,13.98147,31.83636,359.5909,0.1492268,-0.4983412,-0.4616321,18.40894,17.46156,0.7410432
24.47828,8,9,Peer hit peer's target,-0.06861462,-0.001633344,-0.4979443,354.3356,345.9258,358.6865,0.01232612,-0.4286605,-0.3021596,348.2166,355.4899,356.5578
24.81216,8,10,Peer hit peer's target,-0.05508155,0.01150569,-0.389279,340.0587,346.2685,1.966959,-0.01595557,-0.4019864,-0.1514543,335.9705,351.5277,354.8915
24.85611,8,11,Peer hit peer's target,-0.05032922,0.01471856,-0.3749483,336.9153,347.1674,0.9832223,-0.02119524,-0.3914551,-0.1248076,333.6551,355.6507,350.024
25.15576,8,12,Peer hit peer's target,-0.0211415,0.04621988,-0.3588181,327.7297,353.3757,354.4344,-0.08707727,-0.348621,-0.06779242,327.4478,354.551,335.5445
