Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
30.38863,-25,-16,User missed,0.1163596,0.1462892,-0.8982697,8.62002,357.3338,354.9005,0.08658016,-0.2392535,-0.7387328,9.044926,340.7691,12.6116
30.53445,-25,-17,Peer missed,0.1087812,0.141194,-0.8970053,11.69606,352.4497,355.0502,0.08881502,-0.2665413,-0.7258082,15.55016,353.2474,18.18895
30.68972,-26,-17,User missed,0.1061101,0.1389162,-0.8965316,13.43291,352.8511,355.5731,0.11423,-0.2644773,-0.7128242,7.312879,8.005119,14.88611
30.70058,-26,-18,Peer missed,0.1061283,0.1388421,-0.8966007,13.49945,353.0414,355.6549,0.1147016,-0.2644621,-0.7133883,6.503253,7.398615,14.90958
30.97879,-27,-18,User missed,0.1086881,0.1424037,-0.8994621,11.2689,356.6797,356.864,0.1183542,-0.2317486,-0.7181752,351.6774,4.756873,11.94154
31.23449,-27,-19,Peer missed,0.11173,0.1470968,-0.9046115,8.38914,358.0617,357.4933,0.1257226,-0.2132232,-0.7160123,345.6555,11.70692,10.80937
31.28959,-28,-19,User missed,0.1117495,0.1475827,-0.9051647,8.038357,357.8681,357.5228,0.1271821,-0.2156598,-0.716951,348.1555,11.65462,9.792641
31.41151,-28,-20,Peer missed,0.1111788,0.1473225,-0.9054412,8.431042,357.0453,357.4994,0.1225596,-0.2230462,-0.7209315,352.0032,9.20736,12.50227
31.47846,-27,-21,Peer hit user's target,0.1104379,0.1466887,-0.9053962,8.954822,356.6354,357.4566,0.1158791,-0.2345459,-0.7196677,0.3934467,8.469645,14.45045
31.67848,-27,-22,Peer missed,0.1079146,0.1466341,-0.9064795,9.036198,356.6129,357.7141,0.110077,-0.2609801,-0.7188951,13.18287,3.301437,11.7059
38.46946,-27,-21,Peer hit peer's target,0.09654249,0.190274,-0.8338854,330.481,342.0213,351.3042,0.1338381,-0.4246482,-0.6325529,358.8286,13.941,4.399921
45.07808,-27,-22,Peer missed,0.1010872,0.1990255,-0.8698826,329.8874,333.8322,353.0028,0.1257474,-0.4266054,-0.634987,1.099254,8.103134,6.064651
56.94589,-27,-23,Peer missed,0.03839874,-0.4167295,-0.7177702,6.468714,11.01737,0.7833619,0.04812354,-0.4770125,-0.4831299,31.49339,5.816502,3.114498
61.91284,-27,-22,Peer hit peer's target,0.03537253,-0.417766,-0.7193785,3.193306,9.994256,358.8787,0.06463318,-0.4766083,-0.4735129,30.8279,8.9428,353.0483
68.52367,-27,-21,Peer hit peer's target,0.06487074,-0.420547,-0.7290598,4.727644,18.82469,354.3665,0.1431811,-0.4651566,-0.4952893,14.76518,23.68967,8.254479
72.43545,-27,-22,Peer missed,0.06522079,-0.4211679,-0.7294282,4.62803,18.86314,353.9273,0.1456902,-0.4642445,-0.4954735,14.77451,24.50842,7.469609
76.52389,-27,-21,Peer hit peer's target,0.06527108,-0.4212962,-0.7289869,4.783679,18.88366,353.829,0.1456639,-0.4642606,-0.4956359,14.74413,24.52057,7.481299
80.46786,-27,-22,Peer missed,0.06537177,-0.4223875,-0.7277917,5.123344,18.8194,353.4258,0.1458817,-0.4633769,-0.4960011,15.21898,24.2605,5.906056
81.88995,-27,-23,Peer missed,0.06561653,-0.4223897,-0.7270371,5.498604,18.52189,352.4491,0.1451575,-0.4621059,-0.4964466,15.49678,23.7086,5.045525
