Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/21 - 03:58:09.818903,49.76152,0.9969049,0.3327837,-0.6979917,349.326,316.7272,1.980164,0.836392,-0.112804,-0.3507398,349.5465,313.4353,3.342055
2018/06/21 - 03:58:09.829849,49.77216,0.9959787,0.331643,-0.6981577,350.3154,315.9722,1.751286,0.8351217,-0.1134226,-0.3525898,349.9602,313.1371,3.126493
2018/06/21 - 03:58:09.839823,49.78344,0.9950441,0.3304037,-0.6984131,351.5291,315.2953,1.465957,0.8337134,-0.1142037,-0.3547703,350.3041,312.6219,3.112203
2018/06/21 - 03:58:09.851791,49.79453,0.99413,0.3291219,-0.6986031,352.7067,314.6124,1.229699,0.8321433,-0.1153247,-0.3573728,350.5842,311.8395,3.45558
2018/06/21 - 03:58:09.862761,49.80564,0.9931706,0.327826,-0.6988071,353.9733,313.9153,1.001028,0.8305526,-0.1164086,-0.3601065,350.7691,310.9638,3.966841
2018/06/21 - 03:58:09.874750,49.8167,0.992162,0.3264813,-0.698875,355.077,313.214,0.8582634,0.8290377,-0.1174355,-0.3629348,350.7929,310.0038,4.570059
2018/06/21 - 03:58:09.884702,49.82756,0.991161,0.3253666,-0.6989685,356.0895,312.5836,0.6603479,0.8276173,-0.1183468,-0.3656058,350.7784,309.1732,5.062319
2018/06/21 - 03:58:09.896671,49.83865,0.9902518,0.3244172,-0.698938,356.9014,311.9067,0.5129259,0.8264709,-0.1190397,-0.3679826,350.6711,308.6204,5.30508
2018/06/21 - 03:58:09.907641,49.84993,0.9892638,0.3236661,-0.6988595,357.3822,311.3207,0.3460875,0.8255247,-0.1197999,-0.3701534,350.6626,308.4312,5.246706
2018/06/21 - 03:58:09.918633,49.86171,0.9884201,0.3230669,-0.6987509,357.7888,310.7682,0.2297472,0.8245577,-0.1207802,-0.3722063,350.936,308.47,5.077227
2018/06/21 - 03:58:09.930581,49.87236,0.9876058,0.3224441,-0.6986956,358.258,310.2661,0.0756156,0.8232187,-0.1218297,-0.3744674,351.2526,308.2728,5.046449
2018/06/21 - 03:58:09.940553,49.88413,0.9868885,0.32182,-0.6986939,358.7669,309.7657,359.9055,0.8217621,-0.1230336,-0.3770572,351.5617,307.8134,5.173151
2018/06/21 - 03:58:09.954517,49.89563,0.986191,0.3211516,-0.6987523,359.2838,309.3479,359.8016,0.8203972,-0.1241013,-0.3798599,351.7198,307.1508,5.438155
2018/06/21 - 03:58:09.963491,49.90634,0.9855365,0.3204777,-0.6987807,359.7584,308.8313,359.6336,0.8191541,-0.1250223,-0.3826068,351.7716,306.4388,5.736238
2018/06/21 - 03:58:09.973489,49.91611,0.9847836,0.3198589,-0.6988408,0.1270426,308.4079,359.5428,0.8180418,-0.1257669,-0.3851664,351.7458,305.7437,6.008105
2018/06/21 - 03:58:09.984436,49.92709,0.9840413,0.3195112,-0.6989055,0.4141902,307.9468,359.4601,0.8170095,-0.1264616,-0.3873764,351.7425,305.3065,6.031762
2018/06/21 - 03:58:09.996404,49.93836,0.983345,0.3191968,-0.6989554,0.6314552,307.4711,359.3566,0.8159679,-0.1272165,-0.3892316,351.8804,305.2052,5.769292
2018/06/21 - 03:58:10.007393,49.94991,0.9826312,0.3189206,-0.6990001,0.7153485,307.0535,359.2909,0.8147696,-0.1281187,-0.3910364,352.1952,305.135,5.461554
2018/06/21 - 03:58:10.017357,49.96091,0.9820446,0.3187048,-0.6991099,0.9468229,306.6475,359.2741,0.8134309,-0.1292144,-0.3928729,352.6311,305.0194,5.099599
2018/06/21 - 03:58:10.029334,49.97157,0.9813696,0.3183888,-0.6992362,1.039779,306.2825,359.2248,0.8121005,-0.13038,-0.3949177,352.9851,304.7512,4.874612
2018/06/21 - 03:58:10.040309,49.98302,0.9807258,0.318139,-0.699297,1.20315,305.8566,359.2965,0.8108067,-0.1316379,-0.397139,353.2508,304.3586,4.805555
2018/06/21 - 03:58:10.052255,49.99432,0.979926,0.3178937,-0.6994022,1.317702,305.4582,359.3071,0.8095431,-0.1328903,-0.3994076,353.492,303.8861,4.883625
2018/06/21 - 03:58:10.061230,50.00475,0.9791126,0.3176845,-0.6995678,1.493153,305.0612,359.2768,0.8083286,-0.1340553,-0.4015561,353.6957,303.4476,4.902062
2018/06/21 - 03:58:10.074196,50.01656,0.9783611,0.3174382,-0.6997166,1.620998,304.6339,359.2783,0.8072418,-0.1350973,-0.4035003,353.8506,303.1678,4.735427
2018/06/21 - 03:58:10.084170,50.02769,0.9776556,0.3172427,-0.6999133,1.749516,304.2033,359.2491,0.8061862,-0.1361577,-0.4053568,354.0659,303.0697,4.43109
2018/06/21 - 03:58:10.096138,50.03865,0.9769822,0.3170401,-0.7000682,1.82019,303.7618,359.2698,0.80508,-0.1373715,-0.4072858,354.3725,303.0173,4.099447
2018/06/21 - 03:58:10.107109,50.04949,0.9762841,0.3169172,-0.7002879,1.933313,303.3833,359.2732,0.8038846,-0.1387586,-0.4094464,354.7328,302.8041,3.890675
2018/06/21 - 03:58:10.118103,50.06091,0.975597,0.3167149,-0.7004197,1.965557,302.9817,359.3139,0.8026365,-0.1403345,-0.4119338,355.1794,302.426,3.829822
2018/06/21 - 03:58:10.130067,50.07171,0.9749765,0.3165294,-0.7005674,2.065432,302.6199,359.3813,0.8014116,-0.1420569,-0.4147179,355.5569,301.9427,3.857661
2018/06/21 - 03:58:10.140021,50.08289,0.9744151,0.3162805,-0.7006682,2.177616,302.2433,359.4724,0.8002142,-0.1439724,-0.4176538,355.941,301.3547,4.055225
2018/06/21 - 03:58:10.152010,50.09428,0.9737565,0.3159972,-0.7007499,2.309677,301.8985,359.5228,0.7990476,-0.1460644,-0.4206884,356.4079,300.615,4.499687
2018/06/21 - 03:58:10.161961,50.1053,0.9730784,0.3156812,-0.7008443,2.443314,301.5788,359.5298,0.7981116,-0.1480356,-0.4235218,356.7454,299.9896,4.869316
2018/06/21 - 03:58:10.173929,50.11628,0.9724378,0.3153929,-0.7009088,2.711095,301.3402,359.5961,0.7974812,-0.1499707,-0.42605,356.8759,299.588,5.155844
2018/06/21 - 03:58:10.184919,50.12805,0.9718549,0.3149399,-0.7008758,2.898967,301.0835,359.6612,0.79692,-0.1519453,-0.4283091,357.0069,299.396,5.337566
2018/06/21 - 03:58:10.195890,50.1384,0.9713066,0.3145674,-0.700862,3.182211,300.8782,359.6871,0.7964181,-0.1541194,-0.4301749,357.3185,299.3611,5.360248
2018/06/21 - 03:58:10.206841,50.14951,0.9706954,0.3141873,-0.7007905,3.431831,300.7189,359.6916,0.7959,-0.1565463,-0.4319142,357.8395,299.2585,5.251002
2018/06/21 - 03:58:10.217811,50.16064,0.9700668,0.3138426,-0.7006002,3.633719,300.6096,359.7139,0.7954935,-0.1593971,-0.433362,358.6327,299.0857,5.067437
2018/06/21 - 03:58:10.229800,50.17242,0.9694371,0.3135542,-0.7003838,3.793209,300.5446,359.7066,0.7950274,-0.1623062,-0.434736,359.4467,298.8366,4.94111
2018/06/21 - 03:58:10.239753,50.18295,0.968889,0.3133186,-0.7001256,3.937315,300.427,359.6894,0.794593,-0.1654765,-0.4358349,0.2720184,298.5692,4.930301
2018/06/21 - 03:58:10.252738,50.19451,0.9683195,0.3131281,-0.6998546,4.031454,300.4297,359.6675,0.7942452,-0.1687398,-0.4365944,1.013561,298.4677,5.003171
2018/06/21 - 03:58:10.263912,50.2069,0.9677809,0.3129564,-0.6995286,4.084642,300.4631,359.6747,0.7940231,-0.1718642,-0.4369695,1.656767,298.6007,4.936083
2018/06/21 - 03:58:10.274900,50.21754,0.967355,0.3127911,-0.6991668,4.141509,300.4532,359.6727,0.7939621,-0.1749458,-0.43668,2.249347,299.0263,4.568782
2018/06/21 - 03:58:10.283859,50.22721,0.9670063,0.3126557,-0.6988752,4.155779,300.5395,359.5977,0.7939073,-0.1780623,-0.4361776,3.007413,299.4388,4.022393
2018/06/21 - 03:58:10.295827,50.23824,0.9667576,0.3125924,-0.6984749,4.188511,300.6706,359.6119,0.7938136,-0.1812987,-0.4353341,3.941444,299.8194,3.313726
2018/06/21 - 03:58:10.306820,50.24934,0.9664324,0.3124714,-0.6980392,4.137801,300.823,359.6049,0.7936071,-0.1847178,-0.4345668,5.000719,300.1248,2.756653
2018/06/21 - 03:58:10.317786,50.26055,0.9662274,0.3124213,-0.6975558,4.119383,300.9553,359.5538,0.7932426,-0.1882925,-0.4339815,5.997061,300.4452,2.706967
2018/06/21 - 03:58:10.329754,50.27195,0.965883,0.3124091,-0.6970167,4.082448,301.2287,359.5267,0.7928653,-0.1916441,-0.43391,6.568964,300.7512,3.356617
2018/06/21 - 03:58:10.339710,50.28285,0.9657007,0.312357,-0.6963999,4.041746,301.4794,359.4502,0.7924773,-0.1944246,-0.4342004,6.573618,300.9698,4.550463
2018/06/21 - 03:58:10.351677,50.2939,0.9656463,0.3123025,-0.6957811,4.023348,301.7418,359.3064,0.7923477,-0.1962903,-0.4341962,6.288618,301.0226,5.130777
2018/06/21 - 03:58:10.361650,50.30516,0.9655815,0.3121865,-0.6950519,3.997219,302.1173,359.1479,0.7922653,-0.1976966,-0.4335913,6.292238,301.0605,4.824316
2018/06/21 - 03:58:10.374616,50.31684,0.9655591,0.3120909,-0.6942459,3.986606,302.6192,358.9689,0.7920564,-0.1987733,-0.4324473,6.723672,301.0563,4.027623
2018/06/21 - 03:58:10.384595,50.32735,0.9656646,0.312068,-0.6933576,4.002666,303.0829,358.7931,0.7915972,-0.2000065,-0.4312838,7.291705,301.1352,3.707375
2018/06/21 - 03:58:10.396557,50.33852,0.965798,0.3119413,-0.6923734,3.975652,303.586,358.6837,0.7907847,-0.2010331,-0.4299648,7.768738,301.3848,3.847322
2018/06/21 - 03:58:10.407528,50.35004,0.9660398,0.3118226,-0.6912771,4.006884,304.0663,358.5818,0.7899289,-0.202054,-0.4285586,8.12177,301.7145,4.149251
2018/06/21 - 03:58:10.419496,50.36258,0.9662522,0.3116965,-0.6902624,4.062898,304.6003,358.3831,0.7889338,-0.2026698,-0.4268835,8.409965,302.1653,4.525567
2018/06/21 - 03:58:10.431464,50.37312,0.9664782,0.3115311,-0.6891579,4.164365,305.0992,358.3172,0.7880813,-0.2027749,-0.425318,8.40706,302.6609,4.805388
2018/06/21 - 03:58:10.439443,50.38288,0.9667381,0.3113199,-0.6880726,4.237408,305.5847,358.2022,0.78733,-0.2023552,-0.4238826,8.048702,303.0154,4.979776
2018/06/21 - 03:58:10.451411,50.39415,0.9670165,0.311216,-0.687055,4.381284,306.0515,358.0264,0.7866282,-0.2011787,-0.422531,7.54601,303.1444,4.976332
2018/06/21 - 03:58:10.462381,50.40516,0.9672092,0.3110661,-0.6860401,4.40539,306.499,357.8771,0.7858882,-0.2001828,-0.420991,7.313217,303.3519,4.948061
2018/06/21 - 03:58:10.473352,50.41605,0.9674536,0.3110355,-0.6851395,4.482746,306.9041,357.6902,0.7851343,-0.1989936,-0.4191596,7.258947,303.6173,4.871711
2018/06/21 - 03:58:10.484323,50.42767,0.9676654,0.3109813,-0.6842648,4.459163,307.2437,357.5727,0.7843595,-0.1977409,-0.4172387,7.144802,303.9568,4.750319
2018/06/21 - 03:58:10.496291,50.43868,0.9678429,0.3109736,-0.6834165,4.431414,307.5317,357.4,0.7836185,-0.1958844,-0.4150648,6.796978,304.4155,4.497284
2018/06/21 - 03:58:10.507262,50.44948,0.9679652,0.3111041,-0.6826787,4.487524,307.8412,357.3316,0.7829808,-0.1941294,-0.413073,6.418788,304.8396,4.382976
2018/06/21 - 03:58:10.518232,50.46168,0.9679916,0.3110641,-0.6819857,4.384613,308.093,357.2664,0.7823753,-0.1922071,-0.4112034,5.946663,305.2431,4.360127
2018/06/21 - 03:58:10.530222,50.47213,0.9680994,0.31114,-0.6813189,4.366193,308.2542,357.1968,0.7817736,-0.1902965,-0.4094228,5.527685,305.6259,4.38419
2018/06/21 - 03:58:10.541193,50.48387,0.968119,0.3112102,-0.6806834,4.30781,308.4112,357.1745,0.7811458,-0.1883614,-0.4077889,5.126885,306.0208,4.465279
2018/06/21 - 03:58:10.552142,50.49442,0.9681396,0.3113177,-0.6800996,4.255263,308.5525,357.152,0.7804912,-0.1863005,-0.4064543,4.747115,306.3403,4.534209
2018/06/21 - 03:58:10.561757,50.50545,0.9680128,0.3114499,-0.679601,4.143832,308.6965,357.0975,0.7798566,-0.1842667,-0.4054313,4.263173,306.5302,4.623349
2018/06/21 - 03:58:10.576743,50.51825,0.967846,0.3115543,-0.679033,3.978962,308.7268,357.108,0.7791219,-0.1822504,-0.4049678,3.720855,306.4984,4.895155
2018/06/21 - 03:58:10.587687,50.52975,0.9676786,0.3117268,-0.6785716,3.895324,308.7715,357.0634,0.7783732,-0.1802913,-0.4046444,3.262344,306.3591,5.188872
2018/06/21 - 03:58:10.596663,50.53913,0.9676401,0.3118636,-0.6781461,3.791966,308.8074,356.9819,0.7775594,-0.1782625,-0.4045607,2.85227,306.228,5.386131
2018/06/21 - 03:58:10.607652,50.54998,0.9676078,0.3119424,-0.6777147,3.648686,308.8157,356.9776,0.7767657,-0.1761877,-0.4045331,2.467744,306.1893,5.495716
2018/06/21 - 03:58:10.617607,50.56073,0.9675298,0.3121292,-0.6773576,3.572596,308.8265,356.945,0.775941,-0.1739372,-0.4047357,2.06368,306.1845,5.433056
2018/06/21 - 03:58:10.629594,50.57172,0.9674259,0.3122885,-0.6769426,3.429288,308.7745,356.9677,0.7752208,-0.1716569,-0.4053164,1.592901,306.0035,5.336654
2018/06/21 - 03:58:10.639548,50.58287,0.9673674,0.3124848,-0.6765745,3.269347,308.6592,356.8959,0.7744185,-0.1693374,-0.4064672,1.08754,305.7925,5.236066
2018/06/21 - 03:58:10.652514,50.59458,0.9672061,0.3126796,-0.6762237,3.081531,308.5665,356.9185,0.7734679,-0.1670672,-0.4079828,0.6316299,305.4204,5.241923
2018/06/21 - 03:58:10.662142,50.60532,0.9671356,0.3128989,-0.6759487,2.907749,308.4064,356.9338,0.7724432,-0.1647657,-0.410209,0.200665,304.7994,5.304791
2018/06/21 - 03:58:10.674109,50.61598,0.9669202,0.31317,-0.6757043,2.741309,308.2016,356.8958,0.7713869,-0.1624137,-0.4129244,359.7173,304.0364,5.395081
2018/06/21 - 03:58:10.685080,50.62836,0.9666416,0.3134558,-0.6754265,2.545461,307.9261,356.9031,0.770314,-0.160037,-0.4158028,359.2498,303.257,5.436307
2018/06/21 - 03:58:10.697048,50.63926,0.9662374,0.3137667,-0.6752176,2.285368,307.6909,356.8507,0.769251,-0.1575688,-0.4191287,358.8011,302.379,5.395302
2018/06/21 - 03:58:10.708042,50.65015,0.9658402,0.3141758,-0.6750266,2.037602,307.4054,356.876,0.7682719,-0.1549904,-0.4224785,358.3132,301.5122,5.239637
2018/06/21 - 03:58:10.718014,50.66095,0.9654158,0.3146392,-0.6749271,1.811598,307.131,356.8259,0.7673863,-0.1521176,-0.4260135,357.6993,300.7664,4.888703
2018/06/21 - 03:58:10.729985,50.67196,0.9649552,0.3149988,-0.6747946,1.492449,306.7708,356.7864,0.7664353,-0.1492175,-0.4295638,357.1224,300.1671,4.542658
2018/06/21 - 03:58:10.739933,50.68288,0.9646138,0.3153876,-0.6747392,1.260404,306.4109,356.7891,0.7654051,-0.1463223,-0.433361,356.6246,299.5331,4.254883
2018/06/21 - 03:58:10.752899,50.69497,0.964269,0.3157609,-0.674729,1.008148,305.9716,356.7842,0.7643628,-0.1435603,-0.4372851,356.2328,298.8441,4.083424
2018/06/21 - 03:58:10.762872,50.70605,0.9639848,0.3161446,-0.674817,0.7449892,305.4783,356.744,0.7632825,-0.140764,-0.4411809,355.9146,298.145,3.933431
2018/06/21 - 03:58:10.781821,50.71683,0.9636685,0.3164771,-0.6748869,0.4509759,305.0055,356.7836,0.762183,-0.1377322,-0.4453218,355.5867,297.2742,3.783381
2018/06/21 - 03:58:10.790797,50.7327,0.963334,0.316842,-0.6750245,0.18957,304.5149,356.7864,0.761288,-0.1342555,-0.4494082,355.0944,296.347,3.512196
2018/06/21 - 03:58:10.798776,50.74145,0.9631698,0.3172125,-0.6751823,359.9149,303.989,356.7609,0.7604644,-0.1307513,-0.4531662,354.5889,295.5844,3.17883
2018/06/21 - 03:58:10.809747,50.75159,0.9627959,0.3180121,-0.6755491,359.3488,302.9914,356.7505,0.7589104,-0.1234337,-0.4603734,353.523,294.2301,2.329433
2018/06/21 - 03:58:10.818745,50.76191,0.9626091,0.3180856,-0.6754565,359.2299,302.9419,356.7285,0.7591972,-0.1225533,-0.4598559,353.3883,294.5562,1.908436
2018/06/21 - 03:58:10.830704,50.77306,0.9624049,0.3186666,-0.6756788,358.7849,302.4123,356.595,0.7588881,-0.1176726,-0.4626091,352.6511,294.3309,0.9386252
2018/06/21 - 03:58:10.840664,50.78343,0.9622114,0.3192419,-0.6757944,358.1867,301.8129,356.5122,0.7586316,-0.1129243,-0.4653789,351.8784,294.0375,0.1739747
2018/06/21 - 03:58:10.852633,50.79479,0.9620461,0.3199631,-0.6759969,357.6248,301.2986,356.3702,0.7584394,-0.1080361,-0.4679459,351.0624,293.7963,359.7549
2018/06/21 - 03:58:10.862740,50.80562,0.9619155,0.3207285,-0.6761784,356.9247,300.7549,356.126,0.7582256,-0.1030951,-0.4703636,350.3272,293.6511,359.493
2018/06/21 - 03:58:10.873710,50.81662,0.9617697,0.3218809,-0.6762798,355.8821,300.345,355.7099,0.7581554,-0.09775569,-0.472506,349.4765,293.637,359.2787
2018/06/21 - 03:58:10.886676,50.8291,0.9618112,0.3234453,-0.6761984,354.2668,300.0266,355.1215,0.7581072,-0.09226659,-0.4745926,348.5678,293.5481,358.9281
2018/06/21 - 03:58:10.896649,50.83987,0.9621355,0.3253826,-0.6759521,352.3076,299.8093,354.6332,0.7581813,-0.08616147,-0.4762973,347.5515,293.5307,358.5231
2018/06/21 - 03:58:10.908617,50.85075,0.9626808,0.3272647,-0.6757804,350.5111,299.7047,354.2933,0.7582774,-0.0798281,-0.478052,346.5877,293.6307,358.1664
2018/06/21 - 03:58:10.918591,50.86151,0.9638243,0.3290246,-0.6756767,349.0718,299.59,354.0716,0.7585886,-0.07283485,-0.4797216,345.7531,293.7155,357.7113
2018/06/21 - 03:58:10.929561,50.87197,0.9652132,0.3303525,-0.6755876,347.8701,299.5533,354.0064,0.7592214,-0.06550716,-0.4812819,344.961,293.5732,356.9191
2018/06/21 - 03:58:10.941533,50.88423,0.9668561,0.3314324,-0.6756297,347.2583,299.6155,354.0166,0.760201,-0.05768074,-0.4826908,343.9906,293.3086,355.8929
2018/06/21 - 03:58:10.951503,50.894,0.9683814,0.3322072,-0.675681,346.7488,299.7869,354.0609,0.7612793,-0.05007881,-0.4841431,342.8429,293.1317,355.1643
2018/06/21 - 03:58:10.962473,50.90524,0.9700208,0.3327049,-0.6756903,346.5448,300.0037,354.1075,0.7622693,-0.04304016,-0.4856998,341.7707,292.9781,354.8237
2018/06/21 - 03:58:10.973444,50.91615,0.9714921,0.3332277,-0.6756377,346.2303,300.3126,354.1801,0.7630398,-0.03656149,-0.4871803,340.7216,292.7209,354.9719
2018/06/21 - 03:58:10.984420,50.92739,0.9728293,0.3338457,-0.6755706,345.9723,300.711,354.2202,0.7635008,-0.0306408,-0.488513,339.7579,292.6038,355.3005
2018/06/21 - 03:58:10.996384,50.93852,0.9741551,0.3345093,-0.6754732,345.5193,301.0514,354.2503,0.7634134,-0.02535943,-0.4895259,339.0124,292.8221,355.7071
2018/06/21 - 03:58:11.007362,50.94967,0.9752675,0.3352017,-0.6753603,345.0338,301.427,354.2375,0.7632465,-0.02038767,-0.4903405,338.396,293.1245,355.8619
2018/06/21 - 03:58:11.017327,50.96072,0.9764406,0.3358668,-0.675267,344.6045,301.6479,354.1409,0.7629654,-0.01609553,-0.490804,337.871,293.3104,355.985
2018/06/21 - 03:58:11.029295,50.97191,0.9775521,0.3364046,-0.6752425,344.2162,301.9377,354.101,0.7627109,-0.0121311,-0.4911471,337.5176,293.302,356.0923
2018/06/21 - 03:58:11.042261,50.98517,0.9786776,0.3368034,-0.6752633,343.9688,302.1063,354.0605,0.7622882,-0.008748285,-0.4910832,337.6881,293.103,355.9641
2018/06/21 - 03:58:11.052233,50.99489,0.9797009,0.3371753,-0.6753408,343.7366,302.2805,353.9471,0.7619386,-0.00569533,-0.4906694,338.0918,292.695,355.6045
2018/06/21 - 03:58:11.062208,51.00542,0.9806489,0.33745,-0.6754268,343.5467,302.4434,353.8493,0.7617758,-0.002645282,-0.4899716,338.5804,292.3919,355.0231
2018/06/21 - 03:58:11.074195,51.01617,0.9816332,0.3376277,-0.6755062,343.2866,302.5674,353.6794,0.7619041,0.0001140858,-0.4887664,339.0399,292.2151,354.0632
2018/06/21 - 03:58:11.084148,51.02773,0.9826339,0.3378969,-0.6756641,343.1518,302.6545,353.4951,0.7620538,0.002587298,-0.4874481,339.237,292.2037,353.3143
2018/06/21 - 03:58:11.096136,51.03842,0.9833943,0.3381502,-0.6757846,342.9361,302.7882,353.2961,0.7618695,0.004524696,-0.4858394,339.2903,292.8027,353.1234
2018/06/21 - 03:58:11.107106,51.04924,0.9841824,0.3383659,-0.6758332,342.7749,302.8466,353.1798,0.7615908,0.006372248,-0.4842793,339.1423,293.8182,353.2982
2018/06/21 - 03:58:11.118058,51.06122,0.9850156,0.3386342,-0.6759235,342.6533,302.9464,353.0183,0.7615098,0.007907014,-0.482698,338.7654,295.0481,353.6555
2018/06/21 - 03:58:11.129029,51.07196,0.9857008,0.3388121,-0.6758772,342.3563,303.0574,352.9503,0.761621,0.009360275,-0.4813684,338.3174,295.6854,354.0372
2018/06/21 - 03:58:11.140019,51.08288,0.9864079,0.3391457,-0.6759332,342.1922,303.1859,352.7762,0.76172,0.01041373,-0.4802316,337.8368,295.8665,354.5883
2018/06/21 - 03:58:11.152986,51.09414,0.9870613,0.3393828,-0.6759707,341.969,303.3941,352.6584,0.7616987,0.01117389,-0.4790834,337.7029,295.7052,355.1104
2018/06/21 - 03:58:11.162938,51.10615,0.9878374,0.3395973,-0.6759251,341.7792,303.493,352.578,0.7615221,0.01195643,-0.4776961,337.8537,295.6216,355.2439
2018/06/21 - 03:58:11.173908,51.11667,0.9886034,0.3398001,-0.6759338,341.6253,303.7084,352.5317,0.7611731,0.01248898,-0.4760973,338.207,295.4522,355.058
2018/06/21 - 03:58:11.184881,51.12817,0.9893822,0.340018,-0.6759596,341.5044,303.8732,352.4671,0.760761,0.01305754,-0.4742146,338.6029,295.5344,354.8948
2018/06/21 - 03:58:11.195872,51.13854,0.9901638,0.3401999,-0.6759453,341.4221,304.0278,352.4366,0.7606012,0.01361445,-0.4720364,338.886,296.1793,354.5645
2018/06/21 - 03:58:11.207836,51.14948,0.9908589,0.3402914,-0.6759214,341.3091,304.2718,352.4188,0.7607964,0.01443026,-0.4698434,338.9196,296.8854,354.1727
2018/06/21 - 03:58:11.218791,51.16231,0.9915744,0.3404018,-0.6758563,341.251,304.4786,352.3789,0.7613505,0.01539155,-0.4676851,338.7393,297.5223,353.7119
2018/06/21 - 03:58:11.229759,51.17205,0.9921727,0.3405374,-0.6758245,341.0723,304.6862,352.283,0.7619634,0.01639094,-0.4656403,338.5544,298.0137,353.3205
2018/06/21 - 03:58:11.240730,51.18309,0.9928423,0.3407172,-0.675837,340.9441,304.8349,352.2054,0.762766,0.01757577,-0.4637002,338.4353,298.5622,352.7979
2018/06/21 - 03:58:11.251711,51.19419,0.9933234,0.3408573,-0.6757855,340.7574,305.0266,352.114,0.7637582,0.01876436,-0.4620326,338.2708,298.91,352.2679
2018/06/21 - 03:58:11.261682,51.20517,0.9939314,0.3410133,-0.6757649,340.6652,305.1675,352.0047,0.7646645,0.01975923,-0.460634,338.0951,299.1044,352.0638
2018/06/21 - 03:58:11.273642,51.21603,0.9944896,0.3410325,-0.6756017,340.5082,305.2811,351.9407,0.7656161,0.02079957,-0.4596079,337.8276,299.3997,352.1905
2018/06/21 - 03:58:11.283618,51.22706,0.9950958,0.3411287,-0.6755452,340.4288,305.4701,351.803,0.7665337,0.02174166,-0.4587435,337.5542,299.6555,352.2617
2018/06/21 - 03:58:11.296581,51.23849,0.9956778,0.3412151,-0.6754159,340.3327,305.6411,351.6362,0.7674906,0.02259916,-0.4581319,337.3165,299.7916,352.2624
2018/06/21 - 03:58:11.307551,51.2499,0.9962667,0.3412656,-0.6752199,340.2041,305.8252,351.554,0.7684914,0.02341862,-0.4575376,337.131,299.9746,352.1691
2018/06/21 - 03:58:11.317536,51.26096,0.9969126,0.3413921,-0.6750585,340.0681,305.9924,351.4355,0.7695572,0.02416691,-0.4571415,336.969,300.1702,352.0749
2018/06/21 - 03:58:11.329494,51.27208,0.9975705,0.3414914,-0.67487,339.8923,306.1311,351.3076,0.7707326,0.02487462,-0.4569074,336.6613,300.3902,351.9969
2018/06/21 - 03:58:11.340464,51.28324,0.9982105,0.3416656,-0.6748037,339.7946,306.3132,351.1422,0.7718925,0.02555533,-0.4567818,336.336,300.597,351.9444
2018/06/21 - 03:58:11.353429,51.2959,0.9987935,0.3416976,-0.6746029,339.68,306.4635,351.0609,0.7731212,0.02611186,-0.4569755,335.9165,300.706,351.9725
2018/06/21 - 03:58:11.363425,51.30653,0.9993823,0.3417888,-0.6744753,339.6018,306.6221,350.94,0.7743403,0.02652535,-0.4573078,335.4389,300.7179,352.0634
2018/06/21 - 03:58:11.374372,51.31678,0.9999495,0.3418587,-0.6743712,339.4734,306.7857,350.8086,0.7753961,0.02666128,-0.4578051,335.0949,300.6197,352.3094
2018/06/21 - 03:58:11.384347,51.32779,1.000579,0.3419954,-0.6743219,339.4138,306.9667,350.6563,0.7764257,0.02656975,-0.4583843,334.8257,300.4388,352.6655
2018/06/21 - 03:58:11.396325,51.33875,1.001177,0.3420705,-0.6742238,339.2495,307.1268,350.5302,0.7774888,0.02613899,-0.4590636,334.6131,300.3147,353.0324
2018/06/21 - 03:58:11.407285,51.34939,1.00174,0.3421451,-0.6741618,339.1265,307.3633,350.4651,0.7785369,0.025621,-0.4597235,334.4661,300.1909,353.2393
2018/06/21 - 03:58:11.418255,51.36153,1.002288,0.3422007,-0.6741025,338.9812,307.5285,350.3577,0.7796076,0.02476701,-0.4604623,334.3573,299.9005,353.3215
2018/06/21 - 03:58:11.429226,51.37221,1.002861,0.342316,-0.6741606,338.9141,307.6908,350.1955,0.7805779,0.02373695,-0.4612296,334.2354,299.5258,353.4161
2018/06/21 - 03:58:11.440225,51.38287,1.003347,0.3423488,-0.6740937,338.8022,307.8247,350.1966,0.7814489,0.02234028,-0.4620513,334.1592,299.1122,353.4485
2018/06/21 - 03:58:11.452185,51.39432,1.003831,0.3425135,-0.6741657,338.7896,307.9597,350.0539,0.7822583,0.02071327,-0.4627569,334.1487,298.7877,353.3044
2018/06/21 - 03:58:11.462138,51.40525,1.004311,0.3426096,-0.6741824,338.6979,308.1048,350.0249,0.7830986,0.01892129,-0.463423,334.1156,298.5,353.1216
2018/06/21 - 03:58:11.474129,51.41621,1.00471,0.3427258,-0.6742274,338.5645,308.2517,349.9686,0.7838246,0.01662948,-0.4640682,334.0845,298.1855,353.0013
2018/06/21 - 03:58:11.484079,51.42757,1.005112,0.3428774,-0.6743406,338.4659,308.361,349.895,0.7842697,0.01401012,-0.4646332,334.2537,297.8975,353.1588
2018/06/21 - 03:58:11.496065,51.43884,1.005428,0.3429392,-0.674391,338.3289,308.4026,349.8796,0.7842708,0.01103667,-0.4650883,334.7124,297.8616,353.5903
