Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/22 - 01:51:21.2469311,1.611802,-0.05553928,-0.2132191,-0.04991316,17.78459,353.5369,6.767404,-0.1418845,-0.2773447,-0.6943177,12.54982,272.8199,2.403345
2018/06/22 - 01:51:21.2569048,1.621777,-0.06058926,-0.2172008,-0.0480105,18.36578,354.1765,6.867354,-0.1420591,-0.2776535,-0.6943827,13.42875,273.0189,2.938383
2018/06/22 - 01:51:21.2698701,1.632689,-0.06562456,-0.2213309,-0.04600869,18.84046,354.6144,6.823993,-0.1422089,-0.2779556,-0.6944541,14.27721,273.1666,3.461857
2018/06/22 - 01:51:21.2798436,1.644517,-0.05743006,-0.2125448,-0.05003332,19.4728,355.0392,6.735268,-0.1423293,-0.2781653,-0.6944866,14.96267,273.2715,3.753924
2018/06/22 - 01:51:21.2908143,1.654413,-0.05670062,-0.2128798,-0.04959931,20.22864,355.4126,6.525347,-0.1423607,-0.2781582,-0.6944585,15.33169,273.1068,3.468954
2018/06/22 - 01:51:21.3027823,1.666224,-0.0557737,-0.2139123,-0.04891829,20.74454,355.8043,6.116998,-0.1424238,-0.2780138,-0.6943247,15.66613,272.9599,2.695641
2018/06/22 - 01:51:21.3117580,1.677134,-0.05497542,-0.2148304,-0.04836577,21.03789,356.2925,5.982258,-0.1426488,-0.2778408,-0.6940417,16.22212,273.21,1.638011
2018/06/22 - 01:51:21.3247244,1.687835,-0.05398137,-0.2160023,-0.04774215,21.12512,356.9915,5.978822,-0.1429038,-0.27762,-0.6936917,16.73297,273.56,0.4062679
2018/06/22 - 01:51:21.3346973,1.69947,-0.05285344,-0.2169688,-0.04723898,21.17458,357.848,6.427063,-0.1430727,-0.2773643,-0.6933769,17.20962,273.5591,359.0325
2018/06/22 - 01:51:21.3466650,1.710587,-0.05209506,-0.2177441,-0.04684396,21.01182,358.7663,6.863632,-0.1432038,-0.2772647,-0.6931927,17.75174,273.4916,358.1947
2018/06/22 - 01:51:21.3576363,1.721276,-0.0509668,-0.2182643,-0.04652213,20.8848,359.7969,7.463315,-0.1434848,-0.2774952,-0.6930987,18.63832,274.0627,358.3833
2018/06/22 - 01:51:21.3686065,1.732782,-0.05010355,-0.2186189,-0.04629235,20.69214,0.8147783,8.150227,-0.1438252,-0.2778634,-0.6930307,19.47617,275.0932,359.1574
2018/06/22 - 01:51:21.3795767,1.743952,-0.04891653,-0.2187339,-0.04614193,20.63595,1.832148,8.942039,-0.1441325,-0.2782714,-0.693002,20.14708,276.206,0.2192498
2018/06/22 - 01:51:21.3905474,1.754647,-0.04819055,-0.2186646,-0.04600674,20.79262,2.93565,9.714438,-0.1443923,-0.2785696,-0.6929345,20.88353,276.9682,0.7846351
2018/06/22 - 01:51:21.4025157,1.765753,-0.04714661,-0.2187396,-0.04583985,20.98426,4.080351,10.61731,-0.1446519,-0.2786793,-0.6927407,21.81385,277.3658,0.4367733
2018/06/22 - 01:51:21.4125091,1.777672,-0.04640463,-0.2188998,-0.04563868,21.16659,5.105621,11.27079,-0.1447826,-0.2786702,-0.6925998,22.69692,277.1205,359.635
2018/06/22 - 01:51:21.4244569,1.788198,-0.04530466,-0.2192765,-0.04539853,21.22278,6.092829,11.81956,-0.144808,-0.2786548,-0.6925635,23.32165,276.6382,359.0138
2018/06/22 - 01:51:21.4354322,1.799263,-0.04409768,-0.2196023,-0.04521143,21.2785,6.898383,12.20599,-0.144771,-0.2786551,-0.6926025,23.65036,276.178,358.7155
2018/06/22 - 01:51:21.4473963,1.810964,-0.04315477,-0.2198891,-0.04507061,21.25452,7.566876,12.54639,-0.1448606,-0.2787676,-0.6925786,24.10613,276.2877,358.7617
2018/06/22 - 01:51:21.4569360,1.821809,-0.04188458,-0.2201267,-0.04503307,21.13169,7.932295,12.69757,-0.1449927,-0.2789162,-0.6925303,24.52294,276.669,358.9927
2018/06/22 - 01:51:21.4689040,1.832694,-0.04099037,-0.2202194,-0.04504449,21.05418,8.213877,12.89878,-0.1451328,-0.2790158,-0.6924405,24.89565,277.0601,359.06
2018/06/22 - 01:51:21.4808876,1.844012,-0.04022916,-0.220293,-0.04509058,20.92699,8.360325,13.08042,-0.1452523,-0.2790515,-0.6923317,25.43283,277.1174,358.7033
2018/06/22 - 01:51:21.4898479,1.855159,-0.03950845,-0.2203346,-0.04519282,20.7142,8.395644,13.34968,-0.1453097,-0.2790144,-0.6922455,26.1939,276.5698,357.8098
2018/06/22 - 01:51:21.5028135,1.865921,-0.03921678,-0.220377,-0.04524662,20.43367,8.515694,13.6085,-0.145317,-0.2790626,-0.6922669,27.05471,275.8212,357.1561
2018/06/22 - 01:51:21.5127864,1.877285,-0.03900208,-0.220241,-0.04535758,20.11558,8.57855,13.79934,-0.1453927,-0.2793226,-0.6923391,28.06636,275.5816,357.2557
2018/06/22 - 01:51:21.5247649,1.888213,-0.0388916,-0.2198964,-0.04551528,19.86405,8.555969,13.81841,-0.1454712,-0.2796332,-0.6924309,28.81239,275.7405,357.8464
2018/06/22 - 01:51:21.5347293,1.899422,-0.03887762,-0.21958,-0.0456416,19.6276,8.500744,13.68308,-0.1456548,-0.2799207,-0.6923847,29.56332,276.3191,358.3281
2018/06/22 - 01:51:21.5466962,1.910625,-0.03886213,-0.2192179,-0.04578044,19.36638,8.3207,13.29338,-0.1458623,-0.2800922,-0.6922407,30.26626,276.8403,358.3479
2018/06/22 - 01:51:21.5581530,1.921222,-0.03884034,-0.2186127,-0.04597883,19.19651,8.168879,12.83805,-0.1459545,-0.2802295,-0.6922067,30.77364,277.0031,358.4193
2018/06/22 - 01:51:21.5681262,1.932995,-0.03868805,-0.2180028,-0.04619892,19.03794,7.924089,12.28268,-0.1460556,-0.2803021,-0.6921265,31.23158,277.1258,358.2535
2018/06/22 - 01:51:21.5800945,1.944272,-0.03851143,-0.2176248,-0.0463562,18.84044,7.73082,11.86987,-0.1462301,-0.2802669,-0.6918992,31.74661,277.2845,357.5342
2018/06/22 - 01:51:21.5900677,1.954846,-0.03832016,-0.2171952,-0.04654279,18.57547,7.630147,11.60328,-0.146434,-0.2801362,-0.6915754,32.30521,277.3135,356.303
2018/06/22 - 01:51:21.6030330,1.96598,-0.03816102,-0.2169283,-0.04668734,18.25434,7.58643,11.5052,-0.1466457,-0.2799703,-0.6912073,33.06272,277.0468,354.6169
2018/06/22 - 01:51:21.6120089,1.977248,-0.03803266,-0.216387,-0.04691716,18.07005,7.667591,11.63704,-0.1468263,-0.2799557,-0.6909572,33.8008,276.9749,353.624
2018/06/22 - 01:51:21.6239769,1.987871,-0.03805692,-0.2159932,-0.04705715,17.89346,7.835557,11.72895,-0.1470832,-0.2802786,-0.6907955,34.48351,278.1672,354.353
2018/06/22 - 01:51:21.6349482,1.999104,-0.03803262,-0.215511,-0.04722032,17.77055,8.024714,11.78272,-0.1473396,-0.2805131,-0.6905673,35.05729,279.3029,354.783
2018/06/22 - 01:51:21.6489102,2.010748,-0.03800313,-0.215029,-0.04734597,17.71386,8.22102,11.61098,-0.1476235,-0.2806301,-0.6902143,35.81376,280.0962,354.3933
2018/06/22 - 01:51:21.6568903,2.022169,-0.03795354,-0.214676,-0.04739793,17.70767,8.516515,11.43936,-0.1479468,-0.2807696,-0.6897918,36.79143,280.9068,353.8057
2018/06/22 - 01:51:21.6688577,2.032411,-0.03757882,-0.2144623,-0.04744871,17.54756,8.760367,11.16691,-0.1482866,-0.2809621,-0.6893439,37.93517,281.7746,353.2327
2018/06/22 - 01:51:21.6808246,2.043993,-0.03722299,-0.2144061,-0.04744782,17.26381,9.10869,11.01276,-0.1485436,-0.2810783,-0.688964,38.88398,282.2675,352.4944
2018/06/22 - 01:51:21.6898011,2.055016,-0.03655948,-0.2141955,-0.04757272,16.86885,9.409856,10.89263,-0.1487263,-0.2810726,-0.6886244,39.6265,282.2716,351.352
2018/06/22 - 01:51:21.7027658,2.065763,-0.03584253,-0.2138169,-0.0477935,16.45309,9.74693,10.94405,-0.1488795,-0.2810556,-0.6883193,40.23071,282.2525,350.3098
2018/06/22 - 01:51:21.7127404,2.077519,-0.03526461,-0.2134008,-0.04804296,16.11765,9.982392,11.08849,-0.1489929,-0.2810304,-0.6880769,40.6251,282.271,349.5221
2018/06/22 - 01:51:21.7247078,2.088436,-0.03461919,-0.212804,-0.04841116,15.80928,10.10459,11.30223,-0.1491082,-0.2809952,-0.6878151,40.93042,282.4093,348.8017
2018/06/22 - 01:51:21.7346810,2.099473,-0.03434159,-0.2122128,-0.04868339,15.68323,10.24483,11.34425,-0.1492703,-0.2809776,-0.6874543,41.32317,282.7788,348.0167
2018/06/22 - 01:51:21.7486549,2.110673,-0.03397632,-0.211656,-0.04896167,15.59224,10.20616,11.16645,-0.1494619,-0.2808841,-0.6869456,41.70746,283.1422,346.7434
2018/06/22 - 01:51:21.7596149,2.123154,-0.03376517,-0.2111474,-0.04917728,15.52647,10.21073,10.90448,-0.1496699,-0.2808146,-0.6863746,42.20062,283.5621,345.3606
2018/06/22 - 01:51:21.7685908,2.13412,-0.03358182,-0.2108656,-0.04930688,15.35645,10.26843,10.71073,-0.149936,-0.2807853,-0.6856202,42.97581,284.1278,343.597
2018/06/22 - 01:51:21.7805585,2.1447,-0.03334278,-0.2107024,-0.04941418,15.09165,10.40295,10.68211,-0.1501368,-0.2807465,-0.6849635,43.69269,284.3034,341.7547
2018/06/22 - 01:51:21.7915296,2.155061,-0.03300644,-0.2104718,-0.04958908,14.71656,10.55541,10.74642,-0.1502859,-0.2806887,-0.6843852,44.32779,284.1339,339.8089
2018/06/22 - 01:51:21.8025000,2.166321,-0.03271201,-0.2102665,-0.04978679,14.2758,10.62389,10.91199,-0.150393,-0.2805653,-0.6838157,44.76152,283.7578,337.6756
2018/06/22 - 01:51:21.8124943,2.177356,-0.03264508,-0.2098165,-0.05002398,13.98224,10.74841,11.04486,-0.1504549,-0.2803619,-0.683248,44.92502,283.25,335.4093
2018/06/22 - 01:51:21.8244537,2.187887,-0.03258441,-0.2091625,-0.0503335,13.84915,10.95455,11.28904,-0.1505089,-0.2801704,-0.6826459,44.98359,283.0631,333.3917
2018/06/22 - 01:51:21.8354123,2.199364,-0.03255302,-0.208588,-0.05058018,13.78689,11.14368,11.37842,-0.1505987,-0.2801387,-0.6820517,45.18049,283.8168,332.4141
2018/06/22 - 01:51:21.8473794,2.210618,-0.03245267,-0.2082962,-0.05074171,13.65706,11.28339,11.55472,-0.1507443,-0.2803223,-0.6814647,45.72655,285.4821,332.4613
2018/06/22 - 01:51:21.8563787,2.221651,-0.03240694,-0.2081476,-0.0508354,13.41612,11.47762,11.75502,-0.1509191,-0.2806527,-0.6808676,46.55733,287.6495,333.0585
2018/06/22 - 01:51:21.8693269,2.232472,-0.03248135,-0.2076831,-0.05097068,13.50534,11.92652,12.02583,-0.1510569,-0.2809203,-0.6801704,47.38879,289.4503,332.9867
2018/06/22 - 01:51:21.8792944,2.244273,-0.03279762,-0.208081,-0.05062565,11.73454,11.36343,8.964089,-0.1511509,-0.2811363,-0.6795003,48.19973,290.6951,332.4106
2018/06/22 - 01:51:21.8902651,2.25467,-0.03144053,-0.2069847,-0.05150407,11.64091,11.54803,9.979191,-0.1512271,-0.2813746,-0.6789315,49.08157,291.5843,331.7692
2018/06/22 - 01:51:21.9022334,2.265737,-0.03085066,-0.2056736,-0.05224225,11.57091,11.11179,9.175345,-0.1512988,-0.2816577,-0.6784385,50.1788,291.866,330.7254
2018/06/22 - 01:51:21.9122063,2.277321,-0.03042291,-0.2051461,-0.05264612,11.23186,11.08647,9.271877,-0.1513287,-0.2818126,-0.6780986,50.92069,291.5638,329.4685
2018/06/22 - 01:51:21.9241743,2.288225,-0.03025844,-0.20448,-0.05306787,10.97454,11.00343,9.291015,-0.1513299,-0.2818618,-0.6778518,51.31151,291.1196,328.2996
2018/06/22 - 01:51:21.9351459,2.2987,-0.02999032,-0.2034449,-0.05368228,11.22998,10.5825,9.158927,-0.151329,-0.2819211,-0.6775786,51.73927,290.6117,326.9892
2018/06/22 - 01:51:21.9461161,2.310501,-0.03007154,-0.2034065,-0.05376307,10.80022,10.22725,8.7605,-0.1513206,-0.2819981,-0.6772051,52.24694,290.0813,325.3681
2018/06/22 - 01:51:21.9570866,2.321337,-0.03020441,-0.202789,-0.05410032,10.85489,9.945559,8.690551,-0.1513216,-0.2821818,-0.6767381,53.05481,289.5721,323.5217
2018/06/22 - 01:51:21.9700718,2.332585,-0.0304643,-0.2025483,-0.05420177,10.62488,9.722089,8.282761,-0.1512747,-0.2821735,-0.6763497,53.4284,287.6989,320.4168
2018/06/22 - 01:51:21.9800253,2.344215,-0.03062506,-0.2021375,-0.05440411,10.55431,9.7263,8.30575,-0.1512296,-0.2821576,-0.6760385,53.63914,286.0848,317.809
2018/06/22 - 01:51:21.9899988,2.35503,-0.03088444,-0.2019178,-0.05444019,10.401,9.846592,8.061619,-0.151261,-0.2825018,-0.6757024,54.68071,285.8196,316.6148
2018/06/22 - 01:51:22.0029720,2.365775,-0.03091346,-0.2015887,-0.05456729,10.34303,10.00564,7.912063,-0.1512866,-0.2827634,-0.6755021,55.45817,285.4594,315.6945
2018/06/22 - 01:51:22.0139351,2.377214,-0.03075156,-0.2014233,-0.05466885,10.06739,10.05768,7.581654,-0.1513131,-0.2828824,-0.6755102,55.84155,284.4179,314.6336
2018/06/22 - 01:51:22.0249056,2.389193,-0.03057329,-0.2011394,-0.0548232,9.924248,10.1539,7.343539,-0.1513135,-0.2829414,-0.6754396,56.06407,283.2401,313.1873
2018/06/22 - 01:51:22.0348992,2.399539,-0.03023622,-0.2007965,-0.05504441,9.755505,10.22966,7.071078,-0.1513001,-0.2830132,-0.6752768,56.29881,282.4242,311.8557
2018/06/22 - 01:51:22.0478440,2.410909,-0.03006498,-0.2004067,-0.05521658,9.762283,10.41639,6.82529,-0.1512758,-0.2830876,-0.675061,56.52353,281.7707,310.5396
2018/06/22 - 01:51:22.0598132,2.421915,-0.02941785,-0.2000747,-0.05547652,9.67929,10.50679,6.515823,-0.1512276,-0.2831347,-0.6747649,56.65825,281.2107,309.0818
2018/06/22 - 01:51:22.0687883,2.434793,-0.02908153,-0.1999811,-0.05557377,9.541597,10.53792,6.260656,-0.151192,-0.2831977,-0.6745338,56.81572,280.4061,307.5542
2018/06/22 - 01:51:22.0817535,2.444757,-0.02866307,-0.199755,-0.05576155,9.453403,10.55413,6.020835,-0.1511892,-0.2832835,-0.6744441,57.02266,279.494,306.3286
2018/06/22 - 01:51:22.0907303,2.454901,-0.02810961,-0.1995526,-0.0559883,9.461293,10.59601,6.062705,-0.151203,-0.2833118,-0.6744831,57.07059,278.5007,305.3893
2018/06/22 - 01:51:22.1027080,2.466257,-0.02782412,-0.1995147,-0.05607946,9.376793,10.7132,6.19248,-0.1511959,-0.283243,-0.674511,56.86124,277.8663,304.7913
2018/06/22 - 01:51:22.1126715,2.477356,-0.02751613,-0.1995804,-0.0561716,9.118352,10.76289,6.418088,-0.1511752,-0.283042,-0.6746001,56.31471,277.6337,304.7914
2018/06/22 - 01:51:22.1256356,2.488218,-0.02727609,-0.199517,-0.05636735,8.741896,10.64951,6.618654,-0.1511499,-0.2828218,-0.6746984,55.71841,277.4604,304.8794
2018/06/22 - 01:51:22.1356219,2.499981,-0.02726903,-0.1993259,-0.05657322,8.394116,10.44895,6.650926,-0.1511292,-0.2825765,-0.6748625,55.06088,277.3088,305.1813
2018/06/22 - 01:51:22.1476024,2.510771,-0.02756496,-0.1989133,-0.05680719,8.01221,10.39563,6.587374,-0.1511127,-0.2823538,-0.6750429,54.46037,277.0423,305.4107
2018/06/22 - 01:51:22.1565534,2.52201,-0.02777023,-0.1981847,-0.05717422,8.13169,10.30118,6.457612,-0.1511147,-0.2822323,-0.6752104,54.1295,276.6346,305.4621
2018/06/22 - 01:51:22.1705170,2.532692,-0.0281079,-0.1976606,-0.05732092,8.227994,10.48875,6.177511,-0.1511184,-0.2821724,-0.6753126,53.96994,276.4795,305.593
2018/06/22 - 01:51:22.1814880,2.544747,-0.02804541,-0.1973227,-0.05744512,8.413566,10.55112,5.858212,-0.1511209,-0.2821856,-0.6753085,54.02237,276.9506,306.0774
2018/06/22 - 01:51:22.1984415,2.555921,-0.02757049,-0.19725,-0.05752727,8.547461,10.52853,5.548825,-0.1511191,-0.2822481,-0.6752132,54.21621,277.994,306.9023
2018/06/22 - 01:51:22.2163931,2.572783,-0.02700737,-0.1972755,-0.05760598,8.61692,10.23867,5.036975,-0.1510723,-0.2820783,-0.6751856,53.77147,279.2007,308.0721
2018/06/22 - 01:51:22.2273636,2.591218,-0.02680571,-0.197353,-0.05760984,8.560469,10.1167,4.841716,-0.1510139,-0.2818412,-0.6751985,53.12503,279.6663,308.5696
2018/06/22 - 01:51:22.2353422,2.601218,-0.02668705,-0.1973228,-0.05763826,8.568525,9.992756,4.578329,-0.150962,-0.2816307,-0.6752234,52.54796,280.1595,309.1302
2018/06/22 - 01:51:22.2483081,2.611049,-0.026475,-0.1974277,-0.05765892,8.440331,9.825863,4.448685,-0.1509019,-0.2813846,-0.6752716,51.86665,280.8249,309.929
2018/06/22 - 01:51:22.2582821,2.622398,-0.02637047,-0.1975246,-0.05767967,8.183814,9.678802,4.336363,-0.150825,-0.2810995,-0.6753098,51.06775,281.5125,310.7084
2018/06/22 - 01:51:22.2682553,2.633099,-0.02633741,-0.1974931,-0.05777849,7.848484,9.487168,4.209962,-0.1507199,-0.2807434,-0.6753415,50.0659,282.0215,311.2627
2018/06/22 - 01:51:22.2812197,2.644282,-0.02635306,-0.1974064,-0.05790792,7.44426,9.340759,4.13641,-0.1505945,-0.2803362,-0.6753959,48.91317,282.4023,311.7309
2018/06/22 - 01:51:22.2911935,2.655025,-0.02643728,-0.1970073,-0.05820945,7.121601,9.173708,4.121577,-0.150424,-0.2798234,-0.6754678,47.45179,282.7128,312.1432
2018/06/22 - 01:51:22.3031609,2.666321,-0.02665435,-0.1964814,-0.05852588,6.854722,9.037923,3.955623,-0.1502307,-0.2792673,-0.6755966,45.84797,282.9315,312.6026
2018/06/22 - 01:51:22.3121386,2.677558,-0.02676491,-0.1960475,-0.05880155,6.666047,8.869067,3.75369,-0.149979,-0.2785684,-0.6758684,43.78183,283.2811,313.5505
2018/06/22 - 01:51:22.3241063,2.687475,-0.02695672,-0.1955366,-0.05905227,6.596297,8.76261,3.366781,-0.1496981,-0.2778501,-0.6762293,41.58596,283.7387,314.8245
2018/06/22 - 01:51:22.3340792,2.698895,-0.02688804,-0.1951331,-0.05934592,6.438735,8.492561,3.017335,-0.1494316,-0.2772095,-0.676684,39.52149,284.2834,316.4415
2018/06/22 - 01:51:22.3470436,2.710215,-0.02674501,-0.1948679,-0.05962238,6.131844,8.078304,2.672966,-0.1491943,-0.2766864,-0.6771323,37.71009,285.0283,318.235
2018/06/22 - 01:51:22.3560213,2.721563,-0.02663147,-0.1948424,-0.05977765,5.670187,7.667665,2.426022,-0.1489914,-0.2762645,-0.6776192,36.05806,286.0768,320.4281
2018/06/22 - 01:51:22.3689860,2.732023,-0.02667502,-0.1947777,-0.06001136,4.767017,7.275303,2.375142,-0.1487694,-0.2758501,-0.6781361,34.31024,287.0724,322.618
2018/06/22 - 01:51:22.3799564,2.74334,-0.02709198,-0.1941632,-0.0604606,3.942309,7.108401,2.288368,-0.1485254,-0.275442,-0.6787106,32.4979,287.7307,324.6268
2018/06/22 - 01:51:22.3899302,2.754757,-0.02733019,-0.1935169,-0.06097219,3.212075,6.913609,2.241797,-0.1482452,-0.2750316,-0.6794246,30.53145,288.0456,326.6876
2018/06/22 - 01:51:22.4028949,2.765408,-0.0276015,-0.1925122,-0.06175739,2.478068,6.601202,2.23919,-0.1479219,-0.2746275,-0.6801998,28.44456,288.1646,328.7226
2018/06/22 - 01:51:22.4118899,2.777334,-0.02786926,-0.1917382,-0.06239565,1.721902,6.282638,2.192131,-0.1475592,-0.2742643,-0.6811334,26.15518,288.2707,331.1932
2018/06/22 - 01:51:22.4248367,2.787714,-0.02840321,-0.1905228,-0.06327686,1.008929,6.013249,2.010431,-0.1472161,-0.2740258,-0.6821273,23.87665,288.6336,334.1111
2018/06/22 - 01:51:22.4348099,2.799415,-0.02874971,-0.1895546,-0.06402166,0.426161,5.753361,1.844922,-0.146996,-0.2740337,-0.6831445,21.99023,289.2845,337.507
2018/06/22 - 01:51:22.4467770,2.810259,-0.02920077,-0.188309,-0.06492946,359.9343,5.512112,1.485095,-0.1468118,-0.2741474,-0.6841078,20.28217,289.8577,340.7772
2018/06/22 - 01:51:22.4567505,2.821394,-0.02955141,-0.1869715,-0.06589445,359.7955,5.345145,1.189518,-0.1466415,-0.2743261,-0.6850127,18.68702,290.307,343.8534
2018/06/22 - 01:51:22.4690143,2.832644,-0.02969318,-0.1859191,-0.06662931,0.09924281,5.227231,1.019445,-0.146438,-0.2744755,-0.6858127,17.22993,290.3614,346.3086
2018/06/22 - 01:51:22.4809826,2.843582,-0.02985094,-0.1853876,-0.06694062,0.4852792,5.414318,1.214397,-0.1461827,-0.2745707,-0.6865376,15.76042,290.1595,348.3127
2018/06/22 - 01:51:22.4899762,2.854642,-0.02997771,-0.1852414,-0.06698141,0.5890893,5.661845,1.30755,-0.1458836,-0.2746072,-0.6871821,14.27872,289.7893,349.913
2018/06/22 - 01:51:22.5019445,2.865234,-0.03008424,-0.1850986,-0.06697436,0.7867646,5.875174,1.179084,-0.1455536,-0.2746628,-0.6878489,12.70962,289.3501,351.5648
2018/06/22 - 01:51:22.5119006,2.876434,-0.02998936,-0.1850735,-0.06690121,0.9956547,6.091472,0.9925341,-0.1451997,-0.2747492,-0.6885346,11.06907,288.8619,353.2943
2018/06/22 - 01:51:22.5238678,2.887669,-0.02960819,-0.1853343,-0.06675995,0.9596884,6.216583,0.9930875,-0.1448205,-0.2748345,-0.6891955,9.434618,288.2685,354.9019
2018/06/22 - 01:51:22.5338410,2.898959,-0.02929669,-0.185506,-0.06670301,0.9361836,6.330045,1.166415,-0.1444574,-0.2749331,-0.6897967,7.951867,287.6468,356.3599
2018/06/22 - 01:51:22.5458087,2.909658,-0.02902374,-0.1856644,-0.06667505,0.8717123,6.34588,1.344054,-0.144097,-0.2750079,-0.6903252,6.640682,286.9361,357.5376
2018/06/22 - 01:51:22.5567797,2.920571,-0.02891383,-0.1857229,-0.06669369,0.7431807,6.295276,1.390036,-0.1437683,-0.275075,-0.6907757,5.672119,286.1204,358.4196
2018/06/22 - 01:51:22.5687477,2.932402,-0.02894774,-0.1856521,-0.0667539,0.6814169,6.305009,1.401075,-0.1435028,-0.2752188,-0.6912088,5.025886,285.3137,359.367
2018/06/22 - 01:51:22.5797421,2.943114,-0.02896308,-0.1855344,-0.0668275,0.7173907,6.325767,1.370442,-0.1432741,-0.2754212,-0.6916378,4.482281,284.5887,0.4506298
2018/06/22 - 01:51:22.5906909,2.954281,-0.02892282,-0.1854673,-0.0668833,0.6950654,6.355358,1.342112,-0.1430837,-0.2756785,-0.6920574,4.089641,283.9144,1.62598
2018/06/22 - 01:51:22.6016600,2.966115,-0.02885175,-0.1854224,-0.06694106,0.6875587,6.344137,1.36643,-0.1428815,-0.2759439,-0.6924739,3.685142,283.2237,2.815748
2018/06/22 - 01:51:22.6126304,2.976411,-0.02883232,-0.1854199,-0.06694395,0.7363303,6.319932,1.380047,-0.1427079,-0.2761989,-0.6928367,3.395827,282.5997,3.884604
2018/06/22 - 01:51:22.6255951,2.987983,-0.02887139,-0.1854468,-0.06691251,0.789773,6.261072,1.36827,-0.1425328,-0.2763999,-0.6931438,2.986587,282.0938,4.813167
2018/06/22 - 01:51:22.6345716,2.998331,-0.02888492,-0.1854689,-0.06690079,0.8058935,6.208231,1.383444,-0.1423813,-0.276518,-0.6933591,2.528022,281.7546,5.468077
2018/06/22 - 01:51:22.6465393,3.01038,-0.02896919,-0.1855079,-0.06684453,0.817574,6.18796,1.325239,-0.1422596,-0.2766182,-0.6935319,2.166387,281.4765,6.003418
2018/06/22 - 01:51:22.6614991,3.021494,-0.0289658,-0.1855365,-0.06681813,0.8325301,6.14285,1.263512,-0.1421044,-0.2766845,-0.6937029,1.722196,281.1356,6.4593
2018/06/22 - 01:51:22.6714740,3.03279,-0.0289944,-0.1855503,-0.06677862,0.817409,6.190322,1.154404,-0.1418266,-0.276723,-0.6939439,1.094615,280.4533,6.907912
2018/06/22 - 01:51:22.6804505,3.046595,-0.02893068,-0.1854914,-0.0668242,0.8604214,6.163761,1.089934,-0.1415713,-0.2767934,-0.6941816,0.6941603,279.7123,7.346424
2018/06/22 - 01:51:22.6894472,3.055128,-0.02882029,-0.1855627,-0.06680692,0.8480878,6.169325,1.17599,-0.1412926,-0.2768386,-0.6944103,0.3964397,278.8415,7.645627
2018/06/22 - 01:51:22.7024091,3.065548,-0.02880666,-0.1855704,-0.06680654,0.8340524,6.109057,1.109065,-0.1409965,-0.2768818,-0.6946411,359.9402,278.0181,8.012716
2018/06/22 - 01:51:22.7123638,3.07668,-0.02880894,-0.1855693,-0.06680813,0.84215,6.097479,1.113827,-0.1406816,-0.2769649,-0.6949005,359.464,277.1394,8.519314
2018/06/22 - 01:51:22.7233348,3.08806,-0.02881658,-0.185568,-0.06680297,0.8601229,6.061043,1.067042,-0.1403914,-0.2771116,-0.695174,359.1622,276.2418,9.151525
2018/06/22 - 01:51:22.7353037,3.098566,-0.02882358,-0.1855587,-0.06680038,0.8737679,6.015902,0.9807392,-0.140137,-0.2773454,-0.6954681,359.1124,275.3209,9.950375
2018/06/22 - 01:51:22.7462724,3.111011,-0.02879818,-0.1855787,-0.06679431,0.8646395,6.004734,0.9834315,-0.1399481,-0.2776919,-0.6957776,359.3967,274.444,10.95776
2018/06/22 - 01:51:22.7562647,3.120703,-0.02877979,-0.1855944,-0.06678436,0.8519893,6.016531,0.9701543,-0.1398105,-0.2781622,-0.6961104,0.03447837,273.5793,12.1921
2018/06/22 - 01:51:22.7692112,3.132261,-0.02876318,-0.1855972,-0.06678484,0.8564055,6.008495,0.9616537,-0.1395885,-0.2784307,-0.6963668,0.2896649,272.6935,12.93973
2018/06/22 - 01:51:22.7802010,3.14352,-0.02876804,-0.1855993,-0.06678027,0.872734,5.991951,0.9513821,-0.1393636,-0.2782662,-0.6963988,359.8956,272.1615,12.59215
2018/06/22 - 01:51:22.7891584,3.154532,-0.02876157,-0.1856171,-0.06676306,0.8936734,5.959755,0.9121761,-0.1391229,-0.2778342,-0.6962918,359.0811,271.8262,11.56708
2018/06/22 - 01:51:22.8021246,3.165069,-0.02877024,-0.1856684,-0.06672167,0.9097922,5.958165,0.9336323,-0.1388873,-0.277282,-0.6960985,357.8931,271.7644,10.29889
2018/06/22 - 01:51:22.8110999,3.17633,-0.02878303,-0.1856719,-0.06671202,0.9251189,5.95179,0.9191363,-0.1387201,-0.2769294,-0.6959709,356.9389,271.8152,9.559616
2018/06/22 - 01:51:22.8240652,3.187084,-0.02878288,-0.1856863,-0.06670495,0.9107234,5.948588,0.9235758,-0.1386523,-0.2767684,-0.6959052,356.2523,272.0242,9.326998
2018/06/22 - 01:51:22.8350365,3.19912,-0.02878048,-0.1856866,-0.06670657,0.902662,5.95046,0.9242365,-0.1385887,-0.2768735,-0.6959998,355.9411,271.9569,9.811811
2018/06/22 - 01:51:22.8460257,3.209774,-0.0287872,-0.1856772,-0.06671372,0.9009179,5.952068,0.9315094,-0.138482,-0.2772496,-0.6962718,355.7417,271.5987,11.13681
