Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
34.87383,4,6,Peer hit peer's target,-0.03801908,0.001413419,-0.6158574,338.5031,116.4328,354.9102,0.2443268,-0.3178875,-0.804193,340.8521,112.1229,1.11814
35.01855,4,7,Peer hit peer's target,-0.05105735,0.006870875,-0.6062309,332.2501,109.9599,354.8064,0.2569878,-0.2579123,-0.7567835,331.54,104.6285,0.761205
35.9632,4,8,Peer hit peer's target,-0.07392044,0.01501645,-0.5824775,325.0068,51.37026,3.291784,0.1831095,-0.2313674,-0.4448674,325.1567,41.89013,5.447971
40.35691,3,8,User missed,-0.03858168,-0.0271993,-0.6633021,359.3879,181.9923,358.6754,-0.1086947,-0.5019138,-0.9809033,17.30815,182.85,8.910428
41.41698,4,8,User hit user's target,-0.06595206,-0.02011672,-0.6343333,354.0972,206.9668,356.0028,-0.1793881,-0.3700397,-0.9448634,13.10468,202.2011,6.137401
41.78346,3,8,User missed,-0.08852804,-0.0328915,-0.6385031,1.621093,221.4213,356.2238,-0.1802336,-0.3697002,-0.9467745,22.33515,214.0347,4.773026
42.09499,3,9,Peer hit peer's target,-0.1006625,-0.05501286,-0.6510612,15.96365,229.3212,358.0324,-0.1790673,-0.3696682,-0.9477795,22.57066,227.3417,10.63825
42.30627,3,8,Peer missed,-0.1076957,-0.0672272,-0.65978,23.15318,232.1411,359.6473,-0.1782178,-0.3697678,-0.9474283,18.89021,232.194,11.33953
42.33951,3,7,Peer missed,-0.1081824,-0.06848374,-0.6605603,23.70243,232.1714,0.1122942,-0.1781216,-0.3697855,-0.947344,18.33248,233.2759,11.13038
42.81827,3,6,Peer missed,-0.09354516,-0.07443672,-0.6608485,26.41325,227.6392,2.109319,-0.3782371,-0.4729263,-0.7947552,7.970407,234.0141,11.42621
43.55066,3,5,Peer missed,-0.09794033,-0.06578606,-0.6719497,20.94454,247.7708,6.003721,-0.4278912,-0.4522154,-0.7787446,9.698672,252.9474,6.758646
43.56193,3,4,Peer missed,-0.09778067,-0.0659899,-0.6748052,21.06946,247.5984,6.061364,-0.4282889,-0.4504967,-0.7814945,9.301194,252.8727,6.916488
45.473,4,3,Peer hit user's target,-0.1149794,0.3236697,-0.8535277,24.09276,164.7626,4.384762,-0.0611329,0.006042134,-1.12481,357.8533,152.2643,5.193377
46.32907,4,4,Peer hit peer's target,-0.1863683,0.3364179,-0.8373626,19.93857,168.0314,359.2676,-0.1260197,-0.06830215,-1.039505,15.27917,159.037,357.2139
46.60686,5,4,User hit user's target,-0.1625432,0.3473212,-0.8114301,14.10517,146.6673,358.5964,-0.02536568,-0.01503052,-1.031942,6.812546,136.1461,358.204
46.92929,5,5,Peer hit peer's target,-0.1728228,0.3499347,-0.8112916,12.77435,144.7778,359.3412,-0.01987034,-0.02120266,-1.041679,8.64204,142.7049,1.3278
47.10727,4,5,User missed,-0.1803216,0.3405977,-0.8254882,17.29171,150.7091,0.3650353,-0.08697214,-0.1020914,-1.059549,17.62542,154.7056,6.609121
47.37365,4,6,Peer hit peer's target,-0.2169697,0.353637,-0.8274886,9.510078,171.321,0.6067239,-0.1727559,-0.02149526,-1.133941,3.20901,172.6548,5.137664
47.44044,3,6,User missed,-0.2232369,0.3575878,-0.8239068,6.936127,174.8301,0.2064367,-0.1839542,-9.764168E-05,-1.132989,359.5663,170.624,4.748756
47.84076,4,6,User hit user's target,-0.237581,0.3837484,-0.7871778,349.8053,186.4422,357.1981,-0.2895645,0.1489951,-1.126606,333.1883,184.3765,5.824192
48.17405,5,5,Peer hit user's target,-0.2297564,0.3940891,-0.7473282,340.0669,183.0144,357.6819,-0.2864409,0.2176801,-1.099113,326.7654,182.0002,5.026958
48.45213,6,5,User hit user's target,-0.2475474,0.3877737,-0.7531613,346.2093,202.3531,354.7189,-0.4340351,0.1112544,-1.138083,355.0165,213.7701,356.576
48.83028,5,5,User missed,-0.2697401,0.3812093,-0.7615687,352.5537,214.6624,354.581,-0.4699557,0.09634925,-1.085612,355.2434,211.0514,1.268485
49.20702,4,5,User missed,-0.2841341,0.3628221,-0.7546933,4.730254,237.8655,355.7859,-0.5268485,-0.01510514,-0.9589426,16.25744,225.9428,3.92778
49.78492,4,6,Peer hit peer's target,-0.234431,0.3340457,-0.7160117,21.21721,270.9258,3.252078,-0.5069583,-0.0962449,-0.7059537,6.835471,282.0458,15.37055
49.8294,5,5,Peer hit user's target,-0.2284801,0.3343845,-0.7095404,20.34043,274.9559,3.97603,-0.5104874,-0.07818522,-0.6745854,2.565135,288.8932,13.54124
50.16276,6,5,User hit user's target,-0.1657296,0.3475778,-0.676914,10.06971,296.7457,3.464438,-0.469182,-0.02572714,-0.4960066,5.550392,309.8229,4.887138
50.77355,5,5,User missed,-0.1116023,0.3600282,-0.7507787,4.388861,277.762,359.6224,-0.4135888,0.0137867,-0.6718498,5.684253,264.8243,7.588441
50.80733,6,4,Peer hit user's target,-0.1094696,0.3596752,-0.7591124,4.834912,274.9197,359.5517,-0.4137793,0.007093402,-0.6870756,7.689287,261.5437,7.82668
51.10746,5,4,User missed,-0.0933246,0.3603512,-0.808933,4.767415,258.9084,0.7000387,-0.4084948,-0.009875503,-0.7967324,10.51449,247.8899,11.78117
51.39655,6,4,User hit user's target,-0.09069475,0.3539136,-0.8329486,9.421066,250.0991,0.2590633,-0.362421,-0.06447524,-0.8615434,29.75833,227.8462,5.69775
52.61779,6,5,Peer hit peer's target,-0.09474433,0.3434938,-0.7842203,8.366441,301.3685,0.8111351,-0.376557,-0.07149216,-0.5383676,20.79794,304.5443,5.850712
52.85176,5,5,User missed,-0.09792226,0.3327144,-0.78399,13.28924,303.4005,2.601228,-0.3524835,-0.1305305,-0.5264119,27.28321,311.5196,12.52364
53.18521,4,5,User missed,-0.09150509,0.3251549,-0.7802426,15.86023,313.6556,5.934359,-0.3179908,-0.1511376,-0.4392876,22.35023,334.2309,22.38198
53.56322,3,5,User missed,-0.07910838,0.3247815,-0.7925143,15.46105,318.5876,6.419796,-0.2909805,-0.1443175,-0.4183034,22.47917,343.1462,20.83967
53.87442,4,5,User hit user's target,-0.05817229,0.3305839,-0.8002465,10.00551,327.6921,6.016468,-0.248191,-0.1025996,-0.3552236,5.164627,359.9352,22.0751
53.88599,4,4,Peer missed,-0.05725556,0.3309203,-0.8005852,9.799054,328.0627,5.956169,-0.246353,-0.1009386,-0.3540465,5.30099,0.1062876,21.76257
54.08568,4,5,Peer hit peer's target,-0.04650752,0.3359182,-0.8060375,5.505724,330.531,5.814152,-0.223508,-0.06646326,-0.3384833,356.688,1.487182,21.48203
54.55217,4,6,Peer hit peer's target,-0.04451182,0.3436026,-0.8020818,2.430418,320.6885,4.533518,-0.293538,-0.004665538,-0.4067993,353.7173,344.2572,12.33871
54.63004,5,6,User hit user's target,-0.0449503,0.3449054,-0.7996742,2.038417,319.1076,4.608302,-0.3038313,-0.005899631,-0.4138194,356.4972,339.1343,11.13897
54.7187,5,7,Peer hit peer's target,-0.04601588,0.3475184,-0.7972703,1.290067,316.6292,4.356659,-0.3151056,0.001594978,-0.4263487,354.5599,335.827,11.32093
54.88529,5,8,Peer hit peer's target,-0.04693145,0.3541376,-0.792914,359.4009,310.7655,3.748206,-0.345427,0.02051124,-0.4601159,353.52,326.4316,10.43439
55.3632,4,8,User missed,-0.05741175,0.3615957,-0.8195998,2.501981,268.6651,3.780155,-0.413613,-0.02593905,-0.7637193,10.01962,262.9699,9.797394
55.69645,3,8,User missed,-0.06339285,0.3569451,-0.8345666,8.087693,255.6422,2.549592,-0.3893617,-0.0516825,-0.8428807,17.85956,245.8932,7.632392
56.06319,2,8,User missed,-0.07273089,0.3473909,-0.8057967,12.44785,272.4856,2.195776,-0.4020109,-0.1122634,-0.7011443,22.74323,277.3013,16.77749
56.3628,3,8,User hit user's target,-0.07472759,0.3392757,-0.7737362,14.65256,288.6543,3.105176,-0.3823355,-0.1284045,-0.6020055,24.89223,293.0014,16.4008
56.57424,2,8,User missed,-0.06508552,0.3409555,-0.7628036,12.47069,295.9748,3.179749,-0.3845326,-0.1121996,-0.5431671,19.66684,302.9533,18.36825
56.84064,2,9,Peer hit peer's target,-0.06146986,0.3467651,-0.7867473,11.17783,275.7945,3.71539,-0.3565709,-0.06895472,-0.6848248,12.9229,263.7909,7.685611
57.64125,2,8,Peer missed,-0.04927319,0.3521276,-0.816941,12.90817,163.0688,5.800638,-0.07956654,-0.05006478,-1.014461,7.656559,154.59,4.857926
58.17447,3,8,User hit user's target,-0.212077,0.3720278,-0.7747828,354.646,186.8696,359.8606,-0.2788581,0.07767908,-1.075385,342.0346,190.3609,3.112159
58.84118,4,8,User hit user's target,-0.2152653,0.3388304,-0.8102947,17.90343,193.1854,2.125303,-0.3124416,-0.1762623,-0.9885767,36.42474,191.0745,7.474568
59.55219,4,7,Peer missed,-0.1584881,0.3402393,-0.7603865,17.5634,131.6799,0.1252264,0.005714365,-0.1269968,-0.9554089,11.85933,127.8372,11.73536
59.78577,3,7,User missed,-0.1689194,0.3397816,-0.7828873,15.03273,147.4557,1.134612,-0.06601736,-0.1341615,-1.048366,14.09769,155.9776,9.860505
60.08559,2,7,User missed,-0.1771942,0.3543524,-0.805592,7.756598,159.2256,0.2138488,-0.1038557,-0.0427131,-1.097612,356.6803,160.5763,9.974186
60.32995,3,7,User hit user's target,-0.1898249,0.3612157,-0.8185383,5.191507,170.0136,359.4386,-0.1694699,-0.02662598,-1.159449,357.5389,178.5704,7.036552
60.77438,4,7,User hit user's target,-0.2154432,0.357034,-0.8418595,6.541281,192.5649,0.6864887,-0.323383,-0.05775534,-1.1847,3.816773,195.3695,7.846918
60.83057,4,8,Peer hit peer's target,-0.2183272,0.3575131,-0.8422784,6.404291,194.1748,1.308592,-0.3411516,-0.05193966,-1.186746,2.965839,199.6229,8.231323
60.87465,4,7,Peer missed,-0.2205012,0.3574815,-0.8419037,6.654245,195.271,1.336333,-0.3500235,-0.04788177,-1.188412,2.666631,200.8555,8.818445
61.0073,5,6,Peer hit user's target,-0.2168857,0.357131,-0.8406053,7.681463,190.0161,2.326675,-0.3131854,-0.05616364,-1.176856,6.42347,186.6956,9.217809
61.18528,4,6,User missed,-0.2126731,0.3612534,-0.8338432,4.36522,186.8168,359.4367,-0.2709126,-0.05733246,-1.170984,6.348752,179.748,8.469248
61.4966,5,6,User hit user's target,-0.2140869,0.3687616,-0.8111309,0.1696025,191.9723,358.6829,-0.3455991,-0.02288208,-1.235523,4.842132,198.2704,9.461769
61.80785,5,5,Peer missed,-0.2239432,0.3693518,-0.7995383,0.7382859,200.6985,358.6035,-0.4050044,-0.0147491,-1.248626,1.818304,206.7498,5.357954
63.18514,4,5,User missed,-0.1179893,0.3087527,-0.7444484,28.76552,95.03872,354.1017,0.01875392,-0.2045448,-0.8077875,31.44315,72.53616,356.6098
63.48568,5,5,User hit user's target,-0.103222,0.3071118,-0.7418805,27.4186,79.79649,351.3234,0.05062956,-0.1706586,-0.773867,22.72358,69.76356,1.438089
64.59718,5,4,Peer missed,-0.08534953,0.3631287,-0.7622398,356.0739,97.80792,355.2416,0.06742775,-0.1183689,-0.8648047,354.875,99.56847,17.42744
67.03084,5,5,Peer hit peer's target,0.1250429,0.2642059,0.08134784,339.4556,355.2388,359.3205,0.2382367,-0.4404405,0.2866347,316.1811,336.4982,71.00093
