Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/29 - 02:48:24.8217269,24.83416,0.0812751,-0.003892746,0.0851571,0.9988682,200.8104,2.330474,-0.01231434,-0.340197,-0.2813075,340.4033,200.0131,352.4437
2018/06/29 - 02:48:24.8337324,24.84573,0.08132682,-0.004364152,0.08651799,1.234217,200.9376,2.365931,-0.0113828,-0.3435084,-0.2800125,340.7336,199.8144,351.879
2018/06/29 - 02:48:24.8436683,24.85745,0.08146407,-0.004721961,0.0879328,1.471324,201.0654,2.356216,-0.0106556,-0.3472985,-0.2787411,341.3742,199.9348,351.3391
2018/06/29 - 02:48:24.8546393,24.86754,0.08139399,-0.00506776,0.08917277,1.662099,201.184,2.362237,-0.01032737,-0.3518664,-0.2776577,342.5422,200.5524,350.8426
2018/06/29 - 02:48:24.8666263,24.87878,0.08138409,-0.005363171,0.09040046,1.808599,201.3386,2.308647,-0.01022403,-0.3566932,-0.2767453,344.0466,201.2778,350.2909
2018/06/29 - 02:48:24.8765813,24.88991,0.0811663,-0.005724839,0.09144606,1.860766,201.4979,2.276131,-0.009830482,-0.3612373,-0.2758435,345.359,201.7803,350.0177
2018/06/29 - 02:48:24.8905429,24.90154,0.08109859,-0.005986588,0.09257665,1.979843,201.6843,2.161454,-0.00907229,-0.3656398,-0.2752134,346.5575,201.9833,350.2129
2018/06/29 - 02:48:24.8995191,24.91379,0.08090875,-0.006252591,0.09356887,2.098903,201.9078,2.110154,-0.007787836,-0.3695987,-0.2749883,347.4668,201.4862,350.7199
2018/06/29 - 02:48:24.9104889,24.92429,0.08069878,-0.006518896,0.09463664,2.205678,202.0721,2.079756,-0.00659233,-0.3734634,-0.274548,348.2116,200.9683,350.8899
2018/06/29 - 02:48:24.9204638,24.93427,0.08051691,-0.006766993,0.09563623,2.275025,202.2293,2.005589,-0.005579245,-0.3770437,-0.2740676,348.8039,200.4589,350.7563
2018/06/29 - 02:48:24.9334279,24.94507,0.08029097,-0.00694966,0.09649444,2.321892,202.4288,2.022315,-0.004770844,-0.3804644,-0.2732196,349.2662,200.4252,350.4205
2018/06/29 - 02:48:24.9443995,24.95712,0.08015185,-0.007095539,0.09750167,2.351852,202.528,1.974642,-0.004193694,-0.3834718,-0.2721749,349.5212,200.6607,349.9194
2018/06/29 - 02:48:24.9543721,24.96782,0.08006531,-0.007114963,0.09830969,2.404119,202.6721,1.84521,-0.003680361,-0.3863221,-0.2712314,349.8086,200.846,349.4261
2018/06/29 - 02:48:24.9663426,24.97904,0.07992296,-0.007309054,0.09907987,2.291758,202.7879,1.776733,-0.003261981,-0.3887191,-0.2705646,350.0383,200.9142,348.8534
2018/06/29 - 02:48:24.9763149,24.9898,0.07990353,-0.00728014,0.0999354,2.319369,202.8824,1.65841,-0.002370249,-0.3907238,-0.2701388,350.1716,200.5758,348.651
2018/06/29 - 02:48:24.9882817,25.00123,0.07991126,-0.007225323,0.1005901,2.354979,203.0606,1.577776,-0.00123673,-0.392147,-0.2699179,350.1187,199.9778,348.8273
2018/06/29 - 02:48:24.9992522,25.01234,0.0799028,-0.00722414,0.1013135,2.311224,203.118,1.487306,-0.0003080802,-0.3937299,-0.269668,350.3106,199.6371,348.869
2018/06/29 - 02:48:25.0112213,25.02344,0.07989918,-0.007134226,0.1018777,2.297812,203.1754,1.433735,0.0003581773,-0.3945577,-0.2697615,350.7521,199.4855,349.1119
2018/06/29 - 02:48:25.0211939,25.03463,0.07995437,-0.007076115,0.1024799,2.239347,203.1936,1.417776,0.001081764,-0.3954316,-0.2696626,351.0634,199.3968,349.3865
2018/06/29 - 02:48:25.0341580,25.04546,0.08008288,-0.006956602,0.1029741,2.163498,203.1676,1.346656,0.001691737,-0.3959646,-0.2695939,351.2982,199.4014,349.6393
2018/06/29 - 02:48:25.0471235,25.05745,0.08021922,-0.006838235,0.1033388,2.067565,203.1448,1.303089,0.002205261,-0.3963816,-0.2696525,351.4552,199.2775,349.6764
2018/06/29 - 02:48:25.0561005,25.07102,0.08037562,-0.006759639,0.1038239,1.9781,203.1197,1.252902,0.002757115,-0.3966176,-0.2697276,351.5089,199.0159,349.6626
2018/06/29 - 02:48:25.0670832,25.08015,0.0805757,-0.006652335,0.1043834,1.945555,203.1385,1.287838,0.003331124,-0.396446,-0.2696982,351.2921,198.7835,349.684
2018/06/29 - 02:48:25.0770444,25.09038,0.08076114,-0.006614842,0.1046753,1.850998,203.1324,1.237852,0.003836812,-0.396225,-0.2696691,351.0929,198.6541,349.6854
2018/06/29 - 02:48:25.0880151,25.10118,0.0808953,-0.006485172,0.1049903,1.895137,203.0807,1.247106,0.00430415,-0.3955728,-0.2696921,350.7846,198.4941,349.7381
2018/06/29 - 02:48:25.0989855,25.11196,0.08092229,-0.006424849,0.1049641,1.906177,203.0384,1.259221,0.004767729,-0.3948236,-0.2697627,350.4522,198.3499,349.9043
2018/06/29 - 02:48:25.1099562,25.12347,0.08139269,-0.006384418,0.1055283,1.770358,202.9801,1.215734,0.005083976,-0.393907,-0.2699945,350.2411,198.2298,350.0878
2018/06/29 - 02:48:25.1209324,25.13391,0.08162736,-0.006351846,0.1056118,1.685117,202.8999,1.185888,0.005194888,-0.3930584,-0.2702432,350.0667,198.1717,350.102
2018/06/29 - 02:48:25.1328938,25.14573,0.08192467,-0.006302342,0.1058768,1.614642,202.7758,1.197377,0.005039837,-0.3919531,-0.270586,349.9553,198.1842,350.0218
2018/06/29 - 02:48:25.1438659,25.15697,0.08228785,-0.006223236,0.1060974,1.594268,202.7339,1.229742,0.004932302,-0.3906652,-0.2708077,349.6354,198.2399,350.0663
2018/06/29 - 02:48:25.1538382,25.16766,0.08262661,-0.006119855,0.1062616,1.59565,202.6687,1.199991,0.004550972,-0.3890906,-0.2710871,349.2168,198.4506,350.0901
2018/06/29 - 02:48:25.1678257,25.17877,0.08280852,-0.006150589,0.1063226,1.520818,202.5502,1.224608,0.004168751,-0.3872885,-0.2715954,348.6794,198.5429,350.0421
2018/06/29 - 02:48:25.1767766,25.19086,0.08305418,-0.006076206,0.1064782,1.536044,202.4429,1.205759,0.003687666,-0.3855976,-0.2712619,347.891,198.8213,349.9901
2018/06/29 - 02:48:25.1887577,25.20147,0.08333661,-0.006085238,0.1066104,1.4625,202.3788,1.20695,0.003368341,-0.3835412,-0.2692952,346.4702,200.3635,350.2706
2018/06/29 - 02:48:25.2037041,25.2125,0.08357963,-0.00603552,0.1066198,1.435404,202.3473,1.199383,0.002189884,-0.3815338,-0.267344,345.1477,202.8446,350.7005
2018/06/29 - 02:48:25.2116836,25.2255,0.08393663,-0.005951325,0.1068158,1.393273,202.2876,1.151203,1.959185E-05,-0.3799337,-0.2670394,345.0388,204.2504,349.8654
2018/06/29 - 02:48:25.2206609,25.23558,0.0842851,-0.005875367,0.1070037,1.311377,202.2877,1.141595,-0.001360415,-0.3781917,-0.2672808,345.0165,203.7249,349.1689
2018/06/29 - 02:48:25.2336250,25.24536,0.08473234,-0.00568383,0.1072092,1.238874,202.3978,1.127326,-0.002178474,-0.3759726,-0.2674243,344.5202,203.1819,349.4271
2018/06/29 - 02:48:25.2445954,25.25704,0.08506235,-0.005575545,0.1074026,1.068864,202.4412,1.146643,-0.003073411,-0.3737212,-0.2671382,343.8971,202.8792,349.8887
2018/06/29 - 02:48:25.2555886,25.2684,0.08526379,-0.00539582,0.107562,0.9177462,202.492,1.20532,-0.004618658,-0.3716576,-0.2663985,343.6466,203.3547,349.9659
2018/06/29 - 02:48:25.2665365,25.27976,0.08555703,-0.005229684,0.1077642,0.74838,202.637,1.280687,-0.006190695,-0.3696427,-0.2652563,343.4621,204.193,350.1293
2018/06/29 - 02:48:25.2765111,25.29007,0.0857714,-0.004968746,0.1079856,0.6490814,202.7984,1.28942,-0.007806156,-0.3677062,-0.2640359,343.2985,205.1767,350.3274
2018/06/29 - 02:48:25.2884791,25.30099,0.08603257,-0.004720895,0.1082568,0.5483609,203.0104,1.309685,-0.009611125,-0.3661761,-0.2628993,343.3386,206.0447,350.3249
2018/06/29 - 02:48:25.2994484,25.31233,0.08620475,-0.004554317,0.1084571,0.3543631,203.25,1.340539,-0.01131533,-0.3650101,-0.2614721,343.4174,206.967,350.1031
2018/06/29 - 02:48:25.3114161,25.32339,0.08634756,-0.004294232,0.1087823,0.2201047,203.4543,1.370211,-0.013242,-0.3641496,-0.2601557,343.5246,208.0726,349.8528
2018/06/29 - 02:48:25.3213898,25.33434,0.08645228,-0.004068624,0.1091081,0.0352346,203.7767,1.475026,-0.01518567,-0.3632267,-0.259007,343.6108,208.8955,349.4869
2018/06/29 - 02:48:25.3333575,25.3454,0.08660305,-0.003763197,0.1094298,359.8718,204.0644,1.424263,-0.01672259,-0.3623554,-0.2572461,343.3455,209.8182,349.3297
2018/06/29 - 02:48:25.3443282,25.35636,0.08667979,-0.003558708,0.1096267,359.5929,204.4992,1.479885,-0.01837519,-0.3615158,-0.2551926,343.0125,211.4645,349.3315
2018/06/29 - 02:48:25.3543014,25.36776,0.08682139,-0.003215089,0.1099615,359.4093,204.8826,1.442633,-0.01989175,-0.3606733,-0.2533074,342.6124,212.6517,349.443
2018/06/29 - 02:48:25.3672677,25.37867,0.08678334,-0.002987711,0.1102547,359.1175,205.348,1.529669,-0.02153033,-0.3600307,-0.2513626,342.4167,213.813,349.4018
2018/06/29 - 02:48:25.3762425,25.39017,0.08677129,-0.002684141,0.1105738,358.8651,205.8422,1.557227,-0.02317918,-0.3594639,-0.2493778,342.2759,215.2963,349.557
2018/06/29 - 02:48:25.3882105,25.40042,0.08680261,-0.002368399,0.1108157,358.6333,206.4345,1.55232,-0.02491061,-0.3590957,-0.2476702,342.0453,216.3467,349.6046
2018/06/29 - 02:48:25.3981851,25.41161,0.08671173,-0.002030609,0.1110804,358.42,206.9861,1.506366,-0.0267688,-0.3587689,-0.2461676,341.9645,217.0977,349.5151
2018/06/29 - 02:48:25.4101519,25.42308,0.08656316,-0.00177369,0.1113042,358.1257,207.6118,1.515746,-0.02883426,-0.3586066,-0.2449682,341.7921,217.3396,349.2911
2018/06/29 - 02:48:25.4211229,25.43421,0.08659579,-0.001438384,0.1115543,357.9056,208.3838,1.480486,-0.03081767,-0.3583778,-0.2436004,341.5234,217.6675,349.128
2018/06/29 - 02:48:25.4330911,25.44523,0.08651588,-0.001168583,0.1118039,357.6689,209.0999,1.443669,-0.03288187,-0.3581439,-0.2421186,341.247,218.0934,349.0069
2018/06/29 - 02:48:25.4440613,25.45701,0.08638906,-0.0009306933,0.1120481,357.4072,209.8698,1.447765,-0.0350297,-0.3579629,-0.240438,341.0978,218.9191,348.9751
2018/06/29 - 02:48:25.4540344,25.46762,0.08625643,-0.0006257886,0.1123517,357.2532,210.6198,1.376301,-0.03721008,-0.3577895,-0.2385856,341.0272,220.0233,348.9984
2018/06/29 - 02:48:25.4669999,25.4788,0.08613034,-0.0004165713,0.112671,357.0792,211.3897,1.347747,-0.03942048,-0.3575916,-0.2365723,340.9854,221.3056,349.0826
2018/06/29 - 02:48:25.4759761,25.49077,0.0859841,-0.0002531966,0.112987,356.8948,212.1541,1.33366,-0.04164012,-0.3573523,-0.2346885,340.7259,222.2759,349.1542
2018/06/29 - 02:48:25.4889650,25.50104,0.08589739,-0.0001057046,0.1131938,356.7279,212.98,1.273135,-0.04401496,-0.3571834,-0.2331429,340.5235,222.8159,349.1063
2018/06/29 - 02:48:25.4989157,25.51219,0.08589893,0.0001594065,0.1134523,356.6483,213.8309,1.216708,-0.04657087,-0.357096,-0.2318411,340.4446,222.9532,348.9855
2018/06/29 - 02:48:25.5111010,25.52362,0.08581306,0.0003010008,0.1136527,356.4764,214.616,1.190942,-0.04911502,-0.3571054,-0.2304268,340.4603,223.2901,348.8875
2018/06/29 - 02:48:25.5210744,25.53464,0.08582052,0.0005595508,0.1139072,356.3842,215.3809,1.080509,-0.05174699,-0.3571816,-0.2289233,340.5614,223.8395,348.7714
2018/06/29 - 02:48:25.5340413,25.54563,0.08573569,0.0006966656,0.1140977,356.2508,216.0923,1.049029,-0.05445815,-0.357351,-0.2270879,340.5905,224.6467,348.552
2018/06/29 - 02:48:25.5440137,25.55731,0.08567908,0.0007923183,0.1142691,356.1161,216.8767,1.006974,-0.0571935,-0.3574875,-0.2252384,340.6834,225.5634,348.387
2018/06/29 - 02:48:25.5549832,25.5676,0.08563382,0.0008626988,0.1145033,356.0713,217.6106,0.972925,-0.05985095,-0.3576192,-0.2233598,340.8607,226.5218,348.3327
2018/06/29 - 02:48:25.5669796,25.57909,0.08555055,0.0009097897,0.1146595,356.0385,218.3414,0.8782656,-0.06258181,-0.3577173,-0.2215309,341.1302,227.5851,348.5045
2018/06/29 - 02:48:25.5769246,25.59025,0.08547214,0.0009714654,0.1148689,356.043,219.0988,0.8768178,-0.06531975,-0.3577245,-0.21987,341.4031,228.4369,348.7171
2018/06/29 - 02:48:25.5898939,25.60128,0.08528663,0.0009133648,0.1150286,355.981,219.8111,0.9013321,-0.06803223,-0.3576653,-0.2183684,341.4864,228.992,348.8582
2018/06/29 - 02:48:25.5988675,25.61315,0.08523008,0.0009858223,0.1151976,356.0158,220.5459,0.8123906,-0.07089965,-0.3577575,-0.2170301,341.6688,229.3675,348.8639
2018/06/29 - 02:48:25.6118549,25.62343,0.0851023,0.0009533188,0.1153584,355.9813,221.2463,0.7879256,-0.07383765,-0.3579098,-0.215652,341.8787,229.7096,348.7207
2018/06/29 - 02:48:25.6208075,25.63528,0.08502364,0.001033057,0.1154608,356.0204,222.0279,0.7352518,-0.0764668,-0.3583933,-0.2136642,341.9044,230.5341,348.4655
2018/06/29 - 02:48:25.6337733,25.64579,0.08481515,0.001029016,0.1155574,356.0082,222.6577,0.6544284,-0.07892718,-0.3590846,-0.2106587,342.0747,232.4541,347.8545
2018/06/29 - 02:48:25.6477358,25.65747,0.08464684,0.001039137,0.115612,356.0611,223.3785,0.6158273,-0.08090323,-0.3600866,-0.2066653,341.6312,235.3613,347.1107
2018/06/29 - 02:48:25.6547166,25.66818,0.084589,0.001067929,0.1158057,356.1411,224.0737,0.5346865,-0.08411087,-0.3605937,-0.2032525,342.053,238.3059,346.2088
2018/06/29 - 02:48:25.6686796,25.67918,0.08447892,0.001050234,0.1159025,356.1812,224.8375,0.4961645,-0.08734798,-0.3609259,-0.2013323,342.7454,238.6101,345.622
2018/06/29 - 02:48:25.6766583,25.69189,0.08431593,0.001068474,0.1160355,356.2034,225.5384,0.4329476,-0.09029854,-0.3606785,-0.2003645,343.1114,238.1524,346.003
2018/06/29 - 02:48:25.6886277,25.70143,0.08414749,0.001088174,0.1161159,356.1964,226.282,0.3538093,-0.09311636,-0.3601455,-0.1996534,343.2202,236.9629,346.5352
2018/06/29 - 02:48:25.6995964,25.71259,0.08393745,0.00116403,0.1161517,356.219,227.0899,0.3195974,-0.09588496,-0.3598463,-0.1985194,343.54,236.5226,346.9406
2018/06/29 - 02:48:25.7111511,25.72379,0.08380874,0.001205678,0.1162459,356.1869,227.8925,0.261432,-0.09860114,-0.3596897,-0.1970476,344.1355,236.6377,347.2301
2018/06/29 - 02:48:25.7211237,25.73461,0.08374584,0.001217512,0.1163524,356.153,228.6537,0.1693181,-0.1012814,-0.3598222,-0.1954385,344.9588,237.1044,347.4193
2018/06/29 - 02:48:25.7330914,25.74561,0.08364423,0.00126365,0.1164415,356.1625,229.4287,0.04680732,-0.1032944,-0.360371,-0.1934345,345.783,237.7916,347.6328
2018/06/29 - 02:48:25.7450790,25.75673,0.08352762,0.001275771,0.1165338,356.1808,230.1952,359.938,-0.1056283,-0.3614191,-0.1910689,346.788,239.1517,347.5907
2018/06/29 - 02:48:25.7550319,25.76834,0.08349085,0.001315754,0.116534,356.2352,231.0768,359.7989,-0.1082089,-0.3625156,-0.1885715,347.9373,240.4455,347.1506
2018/06/29 - 02:48:25.7670013,25.77915,0.08338403,0.001315229,0.1166005,356.2708,231.8747,359.6915,-0.1102436,-0.3640183,-0.1856582,348.661,242.1531,346.7073
2018/06/29 - 02:48:25.7769731,25.7904,0.08326741,0.001218874,0.1166113,356.274,232.6771,359.5687,-0.1131069,-0.3661122,-0.1835584,349.9497,242.7332,346.0096
2018/06/29 - 02:48:25.7889422,25.8013,0.08322021,0.001139848,0.1166102,356.3321,233.5586,359.4544,-0.1160884,-0.3682158,-0.1818177,351.4054,242.7954,345.1519
2018/06/29 - 02:48:25.7989159,25.8125,0.08315893,0.0009870768,0.1166425,356.3828,234.3864,359.3233,-0.1187878,-0.370137,-0.1803131,352.5727,242.8138,344.6264
2018/06/29 - 02:48:25.8108833,25.82372,0.08303015,0.0008333496,0.1165774,356.4259,235.2513,359.159,-0.1207983,-0.3714311,-0.1786883,352.7201,242.7666,344.491
2018/06/29 - 02:48:25.8208565,25.83463,0.08294544,0.0006917841,0.1164725,356.5621,236.1179,358.9916,-0.1223814,-0.3723222,-0.1771208,352.2708,242.6526,344.7166
2018/06/29 - 02:48:25.8338217,25.84574,0.08279345,0.0005230581,0.1163638,356.7385,236.9845,358.9379,-0.1239972,-0.3733196,-0.1755591,352.1865,242.9771,345.138
2018/06/29 - 02:48:25.8437943,25.85736,0.08273133,0.0003829587,0.1161635,356.9333,237.8736,358.7652,-0.1258235,-0.3747209,-0.1739987,352.6873,243.5629,345.5815
2018/06/29 - 02:48:25.8547656,25.86763,0.08263426,7.99495E-05,0.1159447,357.081,238.7115,358.6503,-0.1276816,-0.3763652,-0.1722626,353.3169,244.3302,345.9267
2018/06/29 - 02:48:25.8687309,25.87946,0.08265577,-0.0001624849,0.1157007,357.3356,239.5643,358.5456,-0.1295388,-0.378095,-0.1704492,353.7631,245.2554,346.1757
2018/06/29 - 02:48:25.8767073,25.89187,0.08262781,-0.0004872013,0.1154086,357.5309,240.4202,358.4623,-0.1316025,-0.3800763,-0.1687632,354.2684,245.9844,346.2793
2018/06/29 - 02:48:25.8886747,25.90132,0.08260851,-0.0007881444,0.1150768,357.7597,241.2549,358.3186,-0.1341554,-0.3825242,-0.1674,355.1534,246.2913,346.0921
2018/06/29 - 02:48:25.8996445,25.91221,0.08265071,-0.001070647,0.1146243,358.0927,242.1546,358.2113,-0.1368322,-0.3850153,-0.1662312,356.0232,246.2755,345.8054
2018/06/29 - 02:48:25.9116378,25.92366,0.08266594,-0.001437417,0.1141335,358.3485,243.0542,358.1263,-0.1394342,-0.3873343,-0.16525,356.4856,245.9969,345.495
2018/06/29 - 02:48:25.9255773,25.93481,0.08268257,-0.001814524,0.11358,358.6438,243.8943,358.0275,-0.1417761,-0.3892331,-0.1642495,356.4577,245.8853,345.2925
2018/06/29 - 02:48:25.9325572,25.94875,0.08267958,-0.002181218,0.1129721,358.9315,244.7298,357.8915,-0.143984,-0.3911167,-0.1631743,356.5319,246.0106,345.2748
2018/06/29 - 02:48:25.9445482,25.95703,0.08271801,-0.002513048,0.1123462,359.2749,245.5739,357.8316,-0.1461123,-0.3928926,-0.1622699,356.6553,246.2423,345.5052
2018/06/29 - 02:48:25.9544978,25.96782,0.08280062,-0.002864095,0.1116138,359.6761,246.4012,357.7963,-0.1482749,-0.3948433,-0.1612519,357.0653,246.6045,345.719
2018/06/29 - 02:48:25.9664663,25.97864,0.08285491,-0.003286127,0.1108001,0.01731976,247.1885,357.7398,-0.1505259,-0.3969147,-0.1601558,357.688,247.226,345.9995
2018/06/29 - 02:48:25.9764409,25.99041,0.08289602,-0.003672022,0.1100381,0.4173033,247.8617,357.6788,-0.1529716,-0.3991281,-0.1591371,358.481,247.7693,346.179
2018/06/29 - 02:48:25.9894283,26.00113,0.08286688,-0.004163196,0.109142,0.7925124,248.5899,357.678,-0.15559,-0.4013646,-0.1583118,359.4523,248.0754,346.4452
2018/06/29 - 02:48:25.9983812,26.01261,0.08280557,-0.004687713,0.1081885,1.126768,249.2786,357.6756,-0.158045,-0.4034739,-0.1575248,0.1975542,248.3586,346.7896
2018/06/29 - 02:48:26.0113467,26.02316,0.08277042,-0.005138715,0.1071413,1.558127,249.9467,357.6484,-0.160542,-0.4055305,-0.15683,0.7883871,248.5805,347.0952
2018/06/29 - 02:48:26.0223177,26.03474,0.08274449,-0.005564713,0.1060727,2.010342,250.5683,357.5886,-0.162919,-0.4074948,-0.1561149,1.242719,248.7146,347.2503
2018/06/29 - 02:48:26.0322909,26.04583,0.08267201,-0.006121109,0.1049473,2.423292,251.1449,357.6854,-0.1650476,-0.409562,-0.1552061,1.436539,249.0124,347.2338
2018/06/29 - 02:48:26.0452558,26.05687,0.08258919,-0.006721405,0.1038261,2.796956,251.6171,357.7182,-0.1673366,-0.4118836,-0.1542381,1.860535,249.4456,347.0265
2018/06/29 - 02:48:26.0542320,26.06854,0.08254468,-0.007195629,0.1025874,3.280811,252.1448,357.7488,-0.1696984,-0.414186,-0.153363,2.287405,249.8061,346.6987
2018/06/29 - 02:48:26.0662005,26.0789,0.0824049,-0.007757232,0.1012709,3.658448,252.6211,357.7937,-0.1718974,-0.4163027,-0.1525785,2.566612,250.0313,346.4489
2018/06/29 - 02:48:26.0771713,26.09002,0.08221429,-0.008271232,0.1000036,4.044374,253.0478,357.8838,-0.1740143,-0.4182059,-0.1519329,2.678712,250.2314,346.2967
2018/06/29 - 02:48:26.0901371,26.10179,0.08196957,-0.008784488,0.09860543,4.392196,253.4755,357.9201,-0.1760552,-0.4199615,-0.1514651,2.824347,250.3438,346.287
2018/06/29 - 02:48:26.0991150,26.11335,0.08181848,-0.009266311,0.09737263,4.810217,253.8106,358.0111,-0.1780404,-0.4216408,-0.1510183,3.16892,250.5712,346.4543
2018/06/29 - 02:48:26.1110801,26.12391,0.08162703,-0.009825409,0.0959772,5.16062,254.2399,358.0934,-0.179809,-0.4232177,-0.1503792,3.378022,251.0298,346.6678
2018/06/29 - 02:48:26.1210521,26.1343,0.08143505,-0.01034233,0.09468993,5.526263,254.5152,358.1283,-0.1814977,-0.4247184,-0.1495307,3.489829,251.7385,346.8708
2018/06/29 - 02:48:26.1330215,26.14541,0.08120834,-0.0107806,0.09325961,5.9285,254.8273,358.1164,-0.183163,-0.4261568,-0.1484599,3.610623,252.6799,346.963
2018/06/29 - 02:48:26.1439919,26.15682,0.0809559,-0.0112581,0.09189589,6.294773,255.1312,358.1612,-0.1849364,-0.4276256,-0.147404,3.654293,253.5243,346.87
2018/06/29 - 02:48:26.1549615,26.16792,0.08065161,-0.01180682,0.09057649,6.587422,255.3668,358.1508,-0.1870165,-0.4292819,-0.1465876,3.872036,254.071,346.5893
2018/06/29 - 02:48:26.1659345,26.17959,0.08039751,-0.01222561,0.08924482,6.994213,255.6393,358.1567,-0.189195,-0.430801,-0.1460557,4.115814,254.0905,346.1728
2018/06/29 - 02:48:26.1769029,26.19001,0.08013815,-0.0126949,0.08794855,7.324496,255.9091,358.19,-0.1910978,-0.4318048,-0.1454774,3.730048,254.1528,345.8558
2018/06/29 - 02:48:26.1888939,26.20141,0.07988583,-0.01306285,0.08662528,7.695082,256.1502,358.1555,-0.1930302,-0.4325224,-0.1448114,3.230213,254.3173,345.5853
2018/06/29 - 02:48:26.1988440,26.21191,0.07962596,-0.01346107,0.08525665,7.990811,256.4628,358.1128,-0.1949047,-0.4333411,-0.1439511,3.060592,254.6911,345.3464
2018/06/29 - 02:48:26.2108120,26.22325,0.07934236,-0.0138737,0.08394,8.251609,256.7865,358.1484,-0.1967423,-0.4339536,-0.1427896,3.007242,255.4568,345.2262
2018/06/29 - 02:48:26.2207852,26.23451,0.07906639,-0.01417084,0.08267627,8.548529,257.0233,358.1133,-0.198548,-0.4345037,-0.1415191,3.054901,256.4098,345.2874
2018/06/29 - 02:48:26.2327546,26.24514,0.07880323,-0.01448532,0.08134524,8.762507,257.368,358.0615,-0.2004781,-0.4348445,-0.1402704,3.303527,257.3703,345.5918
2018/06/29 - 02:48:26.2447214,26.2563,0.07857156,-0.01462931,0.08012754,9.082323,257.6998,358.0461,-0.2023077,-0.4349121,-0.1391514,3.205822,258.054,345.8958
2018/06/29 - 02:48:26.2547145,26.26804,0.07836203,-0.01493176,0.07891189,9.2308,258.0532,357.9783,-0.2041611,-0.4347267,-0.1380604,2.786973,258.471,346.1023
2018/06/29 - 02:48:26.2666856,26.27904,0.07814704,-0.01517632,0.07780216,9.418231,258.3693,357.9746,-0.2062397,-0.434707,-0.1368948,2.610582,258.8239,346.0569
2018/06/29 - 02:48:26.2766360,26.28982,0.07794126,-0.01536286,0.07672053,9.59245,258.7603,357.9979,-0.208463,-0.4346814,-0.1356554,2.608485,259.0192,345.7622
2018/06/29 - 02:48:26.2905982,26.3015,0.07767265,-0.01550736,0.07545981,9.732317,259.1804,357.9156,-0.2107181,-0.4346177,-0.1343119,2.725019,259.2914,345.5063
2018/06/29 - 02:48:26.3005924,26.31469,0.07741639,-0.01568768,0.07429121,9.85037,259.5728,357.9114,-0.2128993,-0.4344657,-0.132883,2.812021,259.706,345.3996
2018/06/29 - 02:48:26.3105462,26.32471,0.07719307,-0.01590765,0.07316698,9.935283,260.0018,357.932,-0.2150084,-0.4340617,-0.1312933,2.834778,260.1957,345.3969
2018/06/29 - 02:48:26.3205188,26.3343,0.0769925,-0.01601929,0.0720436,10.08019,260.4854,357.9459,-0.2169704,-0.4336159,-0.1295797,2.753003,260.7934,345.4386
2018/06/29 - 02:48:26.3324874,26.34518,0.07673317,-0.01611897,0.07091936,10.20303,260.9329,357.9229,-0.2189103,-0.4330972,-0.1277175,2.701866,261.4742,345.5158
2018/06/29 - 02:48:26.3444542,26.35611,0.07656196,-0.01619824,0.06995153,10.36271,261.393,358.0131,-0.2208824,-0.4325134,-0.1258827,2.623485,262.0713,345.5468
2018/06/29 - 02:48:26.3544277,26.36764,0.07637241,-0.01628004,0.06887482,10.49372,261.8961,358.065,-0.2227981,-0.431864,-0.124014,2.493015,262.547,345.6235
2018/06/29 - 02:48:26.3663968,26.37855,0.07619692,-0.0163715,0.06783813,10.58766,262.4492,358.1867,-0.2248052,-0.4312808,-0.1221106,2.498209,263.0299,345.709
2018/06/29 - 02:48:26.3753729,26.38983,0.0759418,-0.01641186,0.06680766,10.65901,262.8566,358.1797,-0.2267803,-0.4307591,-0.1201932,2.463124,263.4951,345.7886
2018/06/29 - 02:48:26.3883382,26.40032,0.07571607,-0.01643396,0.06572802,10.73528,263.3738,358.2477,-0.2287219,-0.4302588,-0.1182302,2.380593,263.935,345.835
2018/06/29 - 02:48:26.3993075,26.41174,0.07551493,-0.0164391,0.0647174,10.79998,263.881,358.3227,-0.2306175,-0.4297618,-0.1160504,2.307078,264.4131,345.7829
2018/06/29 - 02:48:26.4112763,26.42352,0.07525858,-0.01645679,0.0637141,10.85492,264.3804,358.4349,-0.2324115,-0.429263,-0.113749,2.171916,265.0041,345.7442
2018/06/29 - 02:48:26.4202619,26.43449,0.07507082,-0.01646432,0.06275298,10.89101,264.8662,358.5135,-0.2342118,-0.4287976,-0.111302,2.12635,265.6783,345.7068
2018/06/29 - 02:48:26.4332177,26.44503,0.0748818,-0.01644689,0.06179982,10.96696,265.36,358.6265,-0.2359891,-0.4283945,-0.1088094,2.176904,266.3322,345.6939
2018/06/29 - 02:48:26.4451865,26.4566,0.07471438,-0.01645223,0.06090356,10.97902,265.8633,358.7202,-0.2377492,-0.4279419,-0.1062344,2.205006,267.0755,345.6824
2018/06/29 - 02:48:26.4551594,26.46925,0.07444388,-0.01638883,0.05988193,11.02088,266.3904,358.8382,-0.2395519,-0.4274447,-0.1036209,2.158338,267.772,345.6867
