Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
14.45694,6,6,Peer hit peer's target,-1.120026,0.446406,-0.2078367,338.8544,14.17649,354.641,-1.008275,0.2129287,0.1290151,338.2487,13.12653,354.8743
14.57091,7,6,User hit user's target,-1.116141,0.4450793,-0.2085262,340.2112,18.01795,353.984,-0.9798209,0.2089311,0.1269815,340.5005,15.07809,353.5934
17.8649,7,7,Peer hit peer's target,-1.122666,0.4257431,-0.2248528,355.232,75.72704,359.1445,-0.7409111,0.04768284,-0.1544216,351.7367,77.8866,4.228515
19.71151,7,6,Peer missed,-1.185668,0.4254482,-0.1854296,348.1063,184.3013,356.6891,-1.298899,0.06389391,-0.5506848,347.6013,190.4845,0.9036134
25.11094,7,7,Peer hit peer's target,-1.162747,0.3977399,-0.1823695,4.706157,32.68425,0.7205864,-0.9111478,-0.03264575,-0.09513943,2.415035,31.32531,5.469047
25.46602,7,8,Peer hit peer's target,-1.140252,0.3937637,-0.1959516,8.96852,28.14849,359.4442,-0.9049821,-0.07247675,-0.0302405,9.906652,35.63886,9.282649
25.77758,8,8,User hit user's target,-1.090823,0.3791763,-0.2090294,15.03101,48.64759,359.6517,-0.8170733,-0.1396546,-0.07097539,20.94086,53.48732,10.9136
27.75325,8,9,Peer hit peer's target,-1.163316,0.4087277,-0.2841513,358.8474,339.1531,1.516844,-1.171255,0.03009881,-0.02274328,357.9457,342.1382,359.095
27.99814,8,8,Peer missed,-1.155975,0.4047788,-0.3201555,0.2739189,332.3621,1.257748,-1.189314,0.03682493,-0.05727635,358.6396,334.0788,359.1871
30.08855,8,7,Peer missed,-1.100818,0.4207549,-0.3363846,351.0133,20.41564,357.6694,-1.11452,0.06416386,-0.04529866,345.921,351.7716,7.108802
32.33482,8,8,Peer hit peer's target,-1.178378,0.4137723,-0.3694172,349.9414,136.0608,2.520195,-0.9914455,0.01844586,-0.6179802,354.4165,134.1215,2.090967
32.95779,8,9,Peer hit peer's target,-1.162873,0.4345964,-0.3181224,330.2891,144.8059,359.8218,-1.047888,0.02710682,-0.6457267,350.4898,146.0437,2.965926
42.90058,8,10,Peer hit peer's target,-0.7920129,0.4662723,-0.09009635,327.7948,50.91534,356.2727,-0.6788124,-0.03089325,0.1052622,325.1492,37.29192,346.5309
46.78833,8,9,Peer missed,-0.6860541,0.4364702,0.01904891,328.5403,45.67319,354.1391,-0.5400979,-0.1802109,0.1052223,351.981,71.49954,310.0191
54.99152,8,8,Peer missed,-0.6818956,0.4260384,0.03233745,329.055,46.35144,354.7317,-0.5456545,-0.03579089,0.388916,338.2751,52.27569,275.3825
55.51921,8,7,Peer missed,-0.6751329,0.4290403,0.05486098,331.1636,50.70809,349.7397,-0.5176764,-0.06189781,0.3928584,319.2843,111.8631,196.792
58.50297,8,8,Peer hit peer's target,-0.6768481,0.4320277,0.1259561,328.1853,53.86212,355.5371,-0.4797158,-0.08415103,0.3405574,321.92,97.88712,199.277
58.84669,8,9,Peer hit peer's target,-0.6786929,0.4325783,0.124993,328.3665,53.1303,355.5703,-0.4797221,-0.08415332,0.3405638,321.9483,97.91405,199.2462
59.03506,8,10,Peer hit peer's target,-0.6772798,0.4325614,0.1236555,328.3849,53.04857,355.0847,-0.4797238,-0.08415125,0.3405513,321.9467,97.88214,199.3104
65.21317,8,9,Peer missed,-0.6798552,0.4238649,0.1400242,334.1107,49.85188,357.3633,-0.4806403,-0.08609883,0.3244373,322.5905,94.9193,201.3473
65.3702,7,9,User missed,-0.6859607,0.4297489,0.1341975,329.7456,49.86639,356.8764,-0.4708745,-0.0826611,0.3232423,322.4373,96.80365,196.3607
65.69104,6,9,User missed,-0.6871006,0.4305145,0.1336124,329.3463,49.51828,356.9836,-0.4761348,-0.08685608,0.3234704,323.5588,97.36472,194.4316
66.64697,5,9,User missed,-0.6925989,0.4314625,0.1319689,328.7102,48.55571,357.3331,-0.4764155,-0.08668192,0.3245472,322.9026,94.19221,197.0682
66.9137,5,8,Peer missed,-0.6930059,0.4313245,0.131291,328.8261,48.69999,357.5703,-0.4746589,-0.08562734,0.3243309,322.9932,93.34931,197.3054
69.97872,5,9,Peer hit peer's target,-0.6946104,0.4285365,0.1376669,329.46,47.32903,358.9852,-0.474036,-0.08536767,0.3247131,321.95,92.35777,199.6362
71.51956,5,8,Peer missed,-0.6955934,0.4303374,0.1316248,328.8948,47.55515,358.4916,-0.4752223,-0.08579855,0.3249587,322.9172,91.27081,199.4776
76.29133,5,7,Peer missed,-0.7274783,0.37534,0.1138359,10.19356,52.27858,1.75685,-0.4747865,-0.08551495,0.3255022,323.0076,91.00508,199.4665
84.70242,5,8,Peer hit peer's target,-0.6875388,0.4280317,0.1526796,334.5107,44.32269,4.470779,-0.4744026,-0.08553914,0.3253403,322.892,91.13258,199.3761
85.96951,5,9,Peer hit peer's target,-0.6570624,0.4048809,0.1621028,349.1773,48.80495,0.5854198,-0.4747418,-0.08586808,0.3255567,322.8998,91.14682,199.3589
89.0757,5,10,Peer hit peer's target,-0.6741152,0.4198953,0.148353,341.3976,47.81794,0.5864075,-0.4743613,-0.08557475,0.3254777,322.9135,91.14129,199.3698
91.61266,5,9,Peer missed,-0.6782916,0.4239325,0.1410617,338.8116,47.79005,0.2522365,-0.4748256,-0.08587551,0.3254077,322.87,91.18933,199.3345
92.55623,5,8,Peer missed,-0.6787514,0.4238776,0.1404551,338.75,47.9819,0.2202815,-0.4746041,-0.08571066,0.3254861,322.8781,91.20226,199.3295
94.47964,5,7,Peer missed,-0.6786631,0.4245895,0.1392085,338.3276,48.16108,0.1299591,-0.4747091,-0.08546457,0.3251867,322.873,91.30045,199.2878
98.3232,5,8,Peer hit peer's target,-0.6798951,0.4239148,0.1418053,337.948,47.97583,0.3235757,-0.4745309,-0.08572448,0.3255347,322.8488,91.32271,199.2641
99.75543,5,7,Peer missed,-0.682541,0.4248225,0.1437836,337.4749,47.57484,0.6741501,-0.4743894,-0.08564344,0.3254527,322.8741,91.33998,199.2431
100.2675,5,6,Peer missed,-0.6844416,0.4267085,0.138738,336.9318,47.84055,0.3301839,-0.4750589,-0.0859112,0.3254919,322.8524,91.30608,199.2926
