Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/22 - 01:52:40.4179975,7.189632,0.574945,0.2574358,-0.819293,6.869672,268.728,358.3951,0.4462127,-0.188321,-0.7147819,12.28586,267.9208,30.46892
2018/06/22 - 01:52:40.4269737,7.201482,0.5749352,0.2575142,-0.8188925,6.848344,269.1991,358.4269,0.4452202,-0.1894031,-0.7125417,12.51656,268.6425,29.89873
2018/06/22 - 01:52:40.4389417,7.21157,0.5749574,0.2576097,-0.8185097,6.858025,269.6936,358.4482,0.4445454,-0.1902336,-0.7105165,12.64036,269.1446,29.29159
2018/06/22 - 01:52:40.4489229,7.222717,0.5749341,0.2576131,-0.8180675,6.824605,270.1234,358.5359,0.4438703,-0.1908446,-0.7083318,12.7948,269.4384,28.58756
2018/06/22 - 01:52:40.4608829,7.233921,0.5747995,0.2576357,-0.8176016,6.789499,270.5524,358.5678,0.4430641,-0.191412,-0.7061824,13.25377,269.9576,28.01002
2018/06/22 - 01:52:40.4718537,7.244884,0.5746968,0.2577008,-0.8171309,6.790926,270.9493,358.5454,0.442633,-0.19178,-0.70424,13.45855,270.3819,27.54103
2018/06/22 - 01:52:40.4828244,7.255395,0.5745403,0.2577592,-0.8166593,6.806303,271.3803,358.5536,0.4422687,-0.1920689,-0.7025635,13.63501,270.7433,27.28881
2018/06/22 - 01:52:40.4937951,7.26674,0.574398,0.2576875,-0.8162202,6.772611,271.876,358.5812,0.4422242,-0.1922056,-0.701511,13.76447,270.6877,27.20299
2018/06/22 - 01:52:40.5037681,7.277581,0.5743371,0.2576674,-0.8157181,6.85195,272.3123,358.5658,0.4422981,-0.1922691,-0.7010351,13.8496,270.1526,27.27854
2018/06/22 - 01:52:40.5177309,7.288685,0.5741977,0.2575251,-0.8150982,6.92954,272.7201,358.5853,0.4424709,-0.1921292,-0.7007608,13.88893,269.6122,27.49547
2018/06/22 - 01:52:40.5267190,7.301164,0.574106,0.2574686,-0.8145219,7.105106,273.2104,358.6086,0.4425889,-0.191988,-0.7002242,14.05852,269.4148,27.45627
2018/06/22 - 01:52:40.5376775,7.311615,0.5740862,0.257396,-0.8139187,7.201365,273.6356,358.6373,0.4424833,-0.1914946,-0.6992483,14.22689,269.6,27.13305
2018/06/22 - 01:52:40.5486477,7.32173,0.5740307,0.2573559,-0.8133476,7.253213,274.0807,358.6526,0.442327,-0.1907251,-0.6979811,14.24601,270.042,26.71475
2018/06/22 - 01:52:40.5666013,7.33302,0.5737257,0.2573588,-0.8127254,7.218246,274.5167,358.6729,0.4421823,-0.1894343,-0.6964475,13.86626,270.7592,26.32373
2018/06/22 - 01:52:40.5765734,7.349959,0.5735903,0.2573065,-0.8121082,7.206134,274.9052,358.6716,0.4418969,-0.1881549,-0.6944957,13.35972,271.9311,26.02518
2018/06/22 - 01:52:40.5825572,7.359686,0.5735726,0.2572629,-0.8115351,7.22374,275.3427,358.7131,0.4416784,-0.1873526,-0.692801,13.24159,272.8288,25.81172
2018/06/22 - 01:52:40.5935285,7.367407,0.5735956,0.2572534,-0.8109968,7.246756,275.7011,358.6819,0.4414242,-0.1867071,-0.6911495,13.24373,273.7289,25.78704
2018/06/22 - 01:52:40.6044990,7.377331,0.5735425,0.2573127,-0.8105178,7.291656,276.0532,358.6715,0.4412989,-0.1861755,-0.6898445,13.2421,274.3427,25.92833
2018/06/22 - 01:52:40.6164946,7.389506,0.5733289,0.2573465,-0.8099356,7.20376,276.365,358.6821,0.4414425,-0.1857016,-0.6889182,13.14577,274.6992,26.40775
2018/06/22 - 01:52:40.6264405,7.399792,0.5732543,0.2574225,-0.8094115,7.182415,276.6967,358.7205,0.4417177,-0.1852492,-0.6881713,12.9655,275.0802,27.02674
2018/06/22 - 01:52:40.6394060,7.411409,0.5731831,0.2574975,-0.8089144,7.126919,276.9673,358.7242,0.4421528,-0.1847795,-0.6876168,12.62665,275.4377,27.81374
2018/06/22 - 01:52:40.6493789,7.422872,0.5731599,0.2576716,-0.8084303,7.144594,277.2162,358.7646,0.4426409,-0.1840986,-0.686864,12.16146,275.9581,28.48266
2018/06/22 - 01:52:40.6623624,7.434177,0.5730739,0.2577647,-0.8079816,7.020336,277.4831,358.7834,0.4431652,-0.18325,-0.6859282,11.596,276.4985,28.94884
2018/06/22 - 01:52:40.6713201,7.445849,0.5730413,0.2579612,-0.8075259,6.951132,277.7451,358.7939,0.4436955,-0.1820123,-0.6848262,10.88572,276.9192,29.18182
2018/06/22 - 01:52:40.6833066,7.455864,0.5730601,0.2580708,-0.8071054,6.809571,278.005,358.7857,0.4442772,-0.1805431,-0.6834238,10.07679,277.445,29.21873
2018/06/22 - 01:52:40.6942589,7.466833,0.5731058,0.2582786,-0.8067256,6.766103,278.2096,358.753,0.4450952,-0.178764,-0.6815636,8.973685,278.2231,28.91855
2018/06/22 - 01:52:40.7052294,7.47802,0.5731043,0.2583759,-0.8063459,6.631197,278.4385,358.7392,0.4459367,-0.1771887,-0.6797047,7.99118,278.9818,28.57763
2018/06/22 - 01:52:40.7162001,7.489195,0.5730376,0.25857,-0.8059168,6.564868,278.6552,358.7513,0.446607,-0.1757903,-0.6776853,7.260877,279.7144,28.26405
2018/06/22 - 01:52:40.7261736,7.499872,0.5730618,0.2587148,-0.8055573,6.428098,278.8625,358.7001,0.4472797,-0.1747164,-0.675638,6.739669,280.4186,28.02227
2018/06/22 - 01:52:40.7381416,7.510822,0.5731207,0.2589058,-0.8051689,6.322073,279.043,358.6761,0.4478577,-0.1739547,-0.673474,6.492897,281.0937,27.83084
2018/06/22 - 01:52:40.7491123,7.521799,0.5731027,0.259044,-0.8047373,6.14521,279.3102,358.7336,0.4482731,-0.173205,-0.6710703,6.333719,281.8275,27.64441
2018/06/22 - 01:52:40.7610801,7.533107,0.5731088,0.2593077,-0.8043252,6.004265,279.5862,358.7348,0.4486432,-0.1724905,-0.6681502,6.15735,282.6949,27.36503
2018/06/22 - 01:52:40.7700560,7.544119,0.5732243,0.2595254,-0.8038951,5.852322,279.8594,358.7747,0.4490517,-0.1716007,-0.6651865,5.825083,283.5338,27.17113
2018/06/22 - 01:52:40.7830224,7.555101,0.5734008,0.2598216,-0.8034361,5.754215,280.1287,358.7832,0.4495733,-0.1704603,-0.6617193,5.357781,284.5052,26.95003
2018/06/22 - 01:52:40.7929947,7.566738,0.5734581,0.2599921,-0.8030097,5.552154,280.459,358.7552,0.4503386,-0.1689949,-0.6579515,4.627465,285.7485,26.57553
2018/06/22 - 01:52:40.8039840,7.577124,0.5735591,0.2602541,-0.8025161,5.458761,280.7794,358.786,0.4513026,-0.1670488,-0.6535606,3.571975,287.2507,25.9514
2018/06/22 - 01:52:40.8149368,7.588208,0.5736774,0.2604202,-0.8020273,5.294275,281.0774,358.8204,0.4523632,-0.1651307,-0.6491432,2.49125,288.852,25.18915
2018/06/22 - 01:52:40.8259067,7.598682,0.5738284,0.2606636,-0.8015804,5.204143,281.347,358.7828,0.4534861,-0.1633426,-0.6447892,1.598274,290.273,24.39536
2018/06/22 - 01:52:40.8388725,7.610997,0.5739812,0.2608597,-0.8010969,5.109227,281.6074,358.7346,0.4545053,-0.1617105,-0.6407334,1.024352,291.4463,23.8371
2018/06/22 - 01:52:40.8468512,7.622726,0.5741504,0.2609712,-0.8006271,4.955506,281.9267,358.7039,0.4555036,-0.1601423,-0.6368262,0.417073,292.6959,23.42743
2018/06/22 - 01:52:40.8598168,7.631888,0.5742713,0.2610728,-0.8000701,4.884146,282.406,358.6909,0.4565058,-0.1584556,-0.63324,359.6994,294.0568,23.42832
2018/06/22 - 01:52:40.8692233,7.64304,0.5744932,0.2611854,-0.7993693,4.797685,282.8676,358.7035,0.4577018,-0.1566244,-0.6298735,358.778,295.6403,23.70096
2018/06/22 - 01:52:40.8811857,7.654207,0.5746883,0.26131,-0.7986884,4.747595,283.448,358.757,0.4590223,-0.1545802,-0.6272702,357.293,297.6178,24.78826
2018/06/22 - 01:52:40.8911589,7.665002,0.5749544,0.2614384,-0.7980487,4.715906,283.8748,358.8257,0.4602673,-0.1525148,-0.625246,355.57,299.6137,26.42187
2018/06/22 - 01:52:40.9041244,7.67615,0.5751699,0.2615215,-0.797565,4.629369,284.1884,358.8339,0.4614372,-0.1503911,-0.6239173,353.7061,301.6423,28.49705
2018/06/22 - 01:52:40.9160984,7.68759,0.5753871,0.2616862,-0.7971602,4.525271,284.4618,358.7379,0.4625534,-0.1483563,-0.6230613,351.8999,303.1929,30.3533
2018/06/22 - 01:52:40.9250683,7.699288,0.5756548,0.2619026,-0.7965934,4.412441,284.698,358.5702,0.4634441,-0.1464173,-0.6230138,350.26,304.0583,32.08286
2018/06/22 - 01:52:40.9380345,7.710253,0.5759174,0.2621546,-0.795996,4.317337,285.2034,358.422,0.4641703,-0.1445128,-0.6232566,349.0067,304.2775,33.20772
2018/06/22 - 01:52:40.9480077,7.721839,0.5762549,0.262293,-0.7952254,4.172054,285.7672,358.4468,0.4649855,-0.1427068,-0.6236013,347.9745,304.1035,33.79231
2018/06/22 - 01:52:40.9599754,7.732958,0.5765612,0.262502,-0.7945102,4.095431,286.3409,358.4509,0.4657155,-0.1410195,-0.62415,347.3293,303.5048,33.8812
2018/06/22 - 01:52:40.9709458,7.744036,0.5769089,0.2626933,-0.7937822,4.015697,286.8534,358.4556,0.4663401,-0.139368,-0.6245417,346.8157,303.144,33.90015
2018/06/22 - 01:52:40.9819174,7.75539,0.5772824,0.2628899,-0.7930794,3.946026,287.3443,358.4568,0.4668255,-0.1377998,-0.6248749,346.5217,302.8586,33.76194
2018/06/22 - 01:52:40.9938852,7.766015,0.5776677,0.2631265,-0.7924774,3.876765,287.8478,358.4325,0.4671564,-0.1365208,-0.6252948,346.4909,302.4651,33.36441
2018/06/22 - 01:52:41.0038581,7.77764,0.5781358,0.2633257,-0.7918471,3.787002,288.2806,358.4464,0.467157,-0.1355524,-0.6260154,346.6025,301.7742,33.12509
2018/06/22 - 01:52:41.0158255,7.788248,0.5785522,0.2635231,-0.7913085,3.695219,288.7508,358.4471,0.4670548,-0.1349289,-0.626978,346.7876,300.9371,33.23681
2018/06/22 - 01:52:41.0257993,7.799842,0.578996,0.2637185,-0.7907298,3.628579,289.1008,358.3991,0.4667454,-0.1346956,-0.6281406,347.1119,300.1406,33.5565
2018/06/22 - 01:52:41.0377727,7.810028,0.5793668,0.2639517,-0.7902388,3.597807,289.5077,358.3713,0.4663172,-0.134627,-0.6292266,347.3163,299.5627,33.78845
2018/06/22 - 01:52:41.0487383,7.821638,0.5797101,0.2641596,-0.789813,3.492827,289.9118,358.3869,0.4658816,-0.1347943,-0.6302204,347.4561,299.0017,33.93937
2018/06/22 - 01:52:41.0607060,7.833206,0.5801021,0.2644028,-0.7894183,3.387192,290.2176,358.3808,0.4651966,-0.1354015,-0.631278,347.8372,298.3016,34.12384
2018/06/22 - 01:52:41.0706798,7.844172,0.5805458,0.2646864,-0.7891131,3.333328,290.4587,358.3951,0.4645302,-0.1361282,-0.6322783,348.4829,297.5347,34.33868
2018/06/22 - 01:52:41.0826472,7.855559,0.5809737,0.2648993,-0.7888705,3.257268,290.7337,358.3003,0.4640343,-0.1368319,-0.6329503,349.0605,297.1467,34.24273
2018/06/22 - 01:52:41.0936186,7.866402,0.5815263,0.2649943,-0.7887852,3.167448,291.0565,358.3197,0.4637595,-0.1374036,-0.6334155,349.1991,297.1104,34.00893
2018/06/22 - 01:52:41.1035915,7.877115,0.5821089,0.265154,-0.788664,3.104703,291.3476,358.2907,0.4635445,-0.1380691,-0.6339328,349.1894,297.1382,33.90734
2018/06/22 - 01:52:41.1165570,7.888245,0.5826856,0.2652966,-0.7885486,3.066388,291.6522,358.3232,0.4632635,-0.1390653,-0.6345344,349.2378,297.1161,33.94499
2018/06/22 - 01:52:41.1265305,7.899883,0.5831494,0.2653907,-0.7885029,2.975446,291.9917,358.3093,0.4628841,-0.1402567,-0.6352657,349.4315,296.9636,34.04853
2018/06/22 - 01:52:41.1384982,7.911042,0.5836362,0.2654727,-0.7884459,2.896228,292.2291,358.2933,0.462414,-0.1416884,-0.6361317,349.7043,296.7176,34.28902
2018/06/22 - 01:52:41.1484720,7.921966,0.58411,0.265503,-0.7883044,2.790909,292.4361,358.2798,0.4620332,-0.1429919,-0.6369853,350.0241,296.4003,34.54973
2018/06/22 - 01:52:41.1604514,7.93302,0.5845822,0.2656057,-0.7882338,2.778228,292.6792,358.2687,0.4619078,-0.1440764,-0.6375223,350.3969,296.239,34.56489
2018/06/22 - 01:52:41.1701444,7.944327,0.5849631,0.2656105,-0.7880388,2.696912,292.9347,358.2379,0.4619897,-0.1448462,-0.6377822,350.67,296.1827,34.23477
2018/06/22 - 01:52:41.1821130,7.954969,0.58531,0.2655344,-0.787814,2.602202,293.2075,358.2802,0.462172,-0.1454216,-0.6379404,350.9358,296.0948,33.71093
2018/06/22 - 01:52:41.1940804,7.966146,0.5856795,0.2655774,-0.7876163,2.618785,293.3983,358.2416,0.4625362,-0.1457669,-0.6379337,351.3301,295.9003,32.90088
2018/06/22 - 01:52:41.2040536,7.977771,0.5860009,0.2655461,-0.7874047,2.591504,293.5786,358.2439,0.4628806,-0.1460824,-0.6379702,351.7407,295.5338,32.03891
2018/06/22 - 01:52:41.2160219,7.988812,0.5863512,0.26549,-0.7872378,2.63045,293.7083,358.2682,0.463237,-0.1463311,-0.6380163,352.1801,295.0038,31.09665
2018/06/22 - 01:52:41.2259954,8.000121,0.5866055,0.2653697,-0.7870925,2.621038,293.8675,358.3153,0.4634979,-0.1466357,-0.6380993,352.6075,294.5083,30.26175
2018/06/22 - 01:52:41.2389880,8.010653,0.5868754,0.2653026,-0.7869505,2.642295,293.9418,358.3849,0.4636442,-0.1469567,-0.6380968,352.9954,294.1438,29.54162
2018/06/22 - 01:52:41.2479360,8.022578,0.587137,0.2653497,-0.7868721,2.70668,294.0476,358.3527,0.4637063,-0.1473145,-0.6381174,353.3,293.9381,28.98458
2018/06/22 - 01:52:41.2599040,8.033028,0.5873683,0.2653523,-0.786783,2.720638,294.1403,358.3639,0.4636809,-0.1477334,-0.6382604,353.4913,293.837,28.70448
2018/06/22 - 01:52:41.2711424,8.04427,0.5876211,0.2652751,-0.7867011,2.668303,294.211,358.4154,0.4635255,-0.1482257,-0.6385914,353.5768,293.8594,28.90336
2018/06/22 - 01:52:41.2820927,8.055366,0.5878364,0.2652998,-0.7867182,2.714412,294.263,358.4321,0.4634971,-0.148588,-0.6389025,353.5623,294.0091,29.37966
2018/06/22 - 01:52:41.2940604,8.066454,0.5878705,0.2652487,-0.7867469,2.708834,294.2188,358.4228,0.4637253,-0.1487322,-0.6390871,353.2187,294.3719,29.83553
2018/06/22 - 01:52:41.3040339,8.077588,0.5880359,0.2652591,-0.7867877,2.762069,294.2352,358.4187,0.4640191,-0.1487886,-0.6392155,352.7896,294.717,30.18324
2018/06/22 - 01:52:41.3160025,8.088411,0.5882662,0.2652035,-0.786777,2.771185,294.3126,358.4718,0.4643213,-0.1487917,-0.6392823,352.4538,294.9623,30.40412
2018/06/22 - 01:52:41.3259751,8.099787,0.5884282,0.2652039,-0.7867579,2.764105,294.3701,358.4756,0.46455,-0.1487897,-0.6392,352.4,294.9933,30.38499
2018/06/22 - 01:52:41.3389645,8.110485,0.588652,0.2651654,-0.7866452,2.721899,294.4643,358.5575,0.4646013,-0.1487753,-0.6390051,352.6054,294.8034,30.10684
2018/06/22 - 01:52:41.3479163,8.122425,0.588836,0.2652225,-0.7865899,2.771928,294.5293,358.6184,0.4648553,-0.1488762,-0.6388093,352.7657,294.5974,29.70758
2018/06/22 - 01:52:41.3608813,8.132956,0.588944,0.2652313,-0.7865684,2.801775,294.5521,358.6634,0.4649587,-0.1489663,-0.6385832,352.9398,294.3622,29.2852
2018/06/22 - 01:52:41.3708553,8.144396,0.5890027,0.2652224,-0.7865489,2.827925,294.5327,358.6789,0.4650225,-0.1490804,-0.6383843,353.1357,294.1977,28.98659
2018/06/22 - 01:52:41.3828239,8.155791,0.5892006,0.2651914,-0.7865818,2.872881,294.5024,358.7045,0.4650302,-0.1491989,-0.6381215,353.4152,294.0574,28.67297
2018/06/22 - 01:52:41.3937932,8.166152,0.5894282,0.2651756,-0.7866572,2.943776,294.4751,358.6876,0.4649956,-0.1493284,-0.6378441,353.6586,293.861,28.33665
2018/06/22 - 01:52:41.4047640,8.177807,0.589554,0.2651384,-0.7867211,2.938747,294.4556,358.6696,0.4650041,-0.1494283,-0.6375214,353.8127,293.7755,28.07998
2018/06/22 - 01:52:41.4157356,8.189298,0.5897229,0.2651483,-0.7867855,2.973002,294.4444,358.6552,0.4649593,-0.1495127,-0.6371126,353.856,293.9044,27.94163
2018/06/22 - 01:52:41.4267058,8.200056,0.5898821,0.2651871,-0.7868098,2.999696,294.4067,358.6325,0.464901,-0.149629,-0.6367874,353.8806,294.0204,27.86403
2018/06/22 - 01:52:41.4386738,8.211041,0.5899804,0.265257,-0.7867389,2.97404,294.3151,358.605,0.4647271,-0.1498711,-0.6365914,353.8373,294.1082,27.99342
2018/06/22 - 01:52:41.4486481,8.222686,0.5899588,0.2653016,-0.7867066,2.965353,294.2957,358.6319,0.4645737,-0.1501092,-0.6366336,353.8271,294.0808,28.15681
2018/06/22 - 01:52:41.4606152,8.233504,0.5900001,0.2653823,-0.7866933,2.967148,294.1267,358.6106,0.4643134,-0.1507578,-0.6365275,353.9243,294.0352,28.33239
2018/06/22 - 01:52:41.4705882,8.244733,0.5900111,0.2654712,-0.7867138,2.99898,293.9143,358.5692,0.4640528,-0.1512558,-0.6365691,354.0617,293.9569,28.59173
2018/06/22 - 01:52:41.4835716,8.255651,0.5898977,0.2654598,-0.7866846,2.921231,293.7563,358.5572,0.4638951,-0.151668,-0.6365744,354.1901,293.8587,28.81111
2018/06/22 - 01:52:41.4945239,8.266815,0.5898441,0.2655105,-0.7867434,2.888732,293.6379,358.5418,0.4638488,-0.1519846,-0.6366044,354.1934,293.7442,28.95606
2018/06/22 - 01:52:41.5044979,8.278179,0.5898148,0.2656239,-0.7868608,2.895205,293.5285,358.5026,0.4638152,-0.1522682,-0.6366327,354.143,293.6517,29.06433
2018/06/22 - 01:52:41.5164659,8.289097,0.589798,0.2655964,-0.7869,2.789263,293.3385,358.4726,0.4637573,-0.1525545,-0.6366776,354.07,293.5336,29.12231
2018/06/22 - 01:52:41.5264463,8.300023,0.5897634,0.2655643,-0.7870352,2.754463,293.235,358.5348,0.463657,-0.1529176,-0.6367739,354.0677,293.3824,29.19568
2018/06/22 - 01:52:41.5384074,8.31146,0.5897556,0.2655499,-0.7871773,2.746692,293.043,358.5654,0.4635167,-0.1532116,-0.6368083,354.2238,293.1848,29.21414
2018/06/22 - 01:52:41.5483803,8.322263,0.5896683,0.2655145,-0.7873735,2.746362,292.8147,358.5557,0.4634108,-0.153362,-0.6366317,354.5009,293.0937,29.06338
2018/06/22 - 01:52:41.5603603,8.333424,0.5895466,0.2654942,-0.7874907,2.756969,292.5078,358.5821,0.4633876,-0.1533925,-0.6364251,354.6457,293.084,28.76501
2018/06/22 - 01:52:41.5713387,8.344334,0.5893108,0.2655093,-0.7877255,2.800314,292.201,358.527,0.4634097,-0.1532719,-0.6362764,354.6359,293.0803,28.41567
2018/06/22 - 01:52:41.5833067,8.355931,0.5890164,0.265414,-0.787908,2.753742,291.8452,358.4662,0.4634329,-0.1531448,-0.6362479,354.7864,293.0362,28.138
2018/06/22 - 01:52:41.5942581,8.366789,0.5888039,0.2653748,-0.7881082,2.77335,291.4538,358.4187,0.4634773,-0.1529975,-0.6364524,355.1272,292.7453,27.82884
2018/06/22 - 01:52:41.6062261,8.378091,0.5885075,0.2652619,-0.788378,2.739646,291.1335,358.3588,0.4635572,-0.1528793,-0.636916,355.4612,292.1383,27.47622
2018/06/22 - 01:52:41.6171963,8.391302,0.588232,0.2651975,-0.7886015,2.729665,290.7856,358.2744,0.463585,-0.152703,-0.6375265,355.7459,291.4239,27.08056
2018/06/22 - 01:52:41.6261933,8.401056,0.5879977,0.2651388,-0.7887936,2.76964,290.4471,358.2312,0.4635585,-0.1523607,-0.6387027,355.8911,290.3965,26.6786
2018/06/22 - 01:52:41.6381403,8.411205,0.5877095,0.265017,-0.7890139,2.784454,290.1942,358.2155,0.4635519,-0.1520459,-0.6401203,356.0064,289.4421,26.42566
2018/06/22 - 01:52:41.6481143,8.422323,0.5875415,0.2648844,-0.7891829,2.81582,289.8707,358.1915,0.4635928,-0.1517958,-0.6415867,356.1274,288.4288,26.22792
2018/06/22 - 01:52:41.6600820,8.433025,0.5874188,0.2648036,-0.7894096,2.900503,289.6021,358.183,0.4636652,-0.1515709,-0.6435233,356.211,287.0736,26.07999
2018/06/22 - 01:52:41.6770361,8.444301,0.5872982,0.2647125,-0.7896568,2.950413,289.3832,358.1484,0.4637961,-0.1513336,-0.6452349,356.3278,285.8849,25.83892
2018/06/22 - 01:52:41.6860353,8.455704,0.5871964,0.264685,-0.7898465,2.991861,289.1071,358.0994,0.4640348,-0.1510252,-0.6466767,356.3142,285.006,25.53568
2018/06/22 - 01:52:41.6939912,8.469606,0.5869446,0.264644,-0.7899931,3.006731,288.8776,358.1152,0.4642397,-0.1507231,-0.6479167,356.2129,284.3882,25.20876
2018/06/22 - 01:52:41.7039656,8.477573,0.5867095,0.264615,-0.7901404,2.984039,288.6192,358.0664,0.4643679,-0.1505193,-0.6490442,356.0781,283.9289,24.94303
2018/06/22 - 01:52:41.7159327,8.488119,0.5864857,0.2646077,-0.7902953,2.961264,288.3752,358.0339,0.4644199,-0.1504984,-0.6501206,356.0189,283.6132,24.74611
2018/06/22 - 01:52:41.7259059,8.499928,0.5862976,0.264639,-0.7904387,2.968072,288.0712,357.9433,0.4643121,-0.1506833,-0.6510634,356.0957,283.4791,24.67184
2018/06/22 - 01:52:41.7378739,8.510196,0.5860256,0.2646069,-0.7906314,2.913772,287.8538,357.9064,0.4640908,-0.1509938,-0.6518868,356.2889,283.3768,24.68297
2018/06/22 - 01:52:41.7478474,8.52216,0.5858103,0.2645967,-0.7908425,2.907767,287.6152,357.8668,0.4638934,-0.1513245,-0.6526937,356.4242,283.2854,24.71577
2018/06/22 - 01:52:41.7608457,8.533059,0.5856405,0.2645433,-0.7910072,2.879522,287.3487,357.8554,0.4636964,-0.1517452,-0.653442,356.4878,283.2824,24.84665
2018/06/22 - 01:52:41.7708192,8.544217,0.5854778,0.2645221,-0.791232,2.89242,287.0958,357.8003,0.4635354,-0.1522317,-0.6542087,356.5162,283.2714,25.02558
2018/06/22 - 01:52:41.7827869,8.555387,0.5852444,0.264458,-0.7914892,2.883308,286.9229,357.7833,0.4633789,-0.1527097,-0.6548991,356.6239,283.2225,25.16873
2018/06/22 - 01:52:41.7937573,8.566329,0.585062,0.2644348,-0.7916461,2.906526,286.6596,357.761,0.4632524,-0.1531911,-0.6554508,356.7668,283.0734,25.19898
2018/06/22 - 01:52:41.8047284,8.577447,0.5846755,0.2643623,-0.7916165,2.855921,286.4516,357.7507,0.4631172,-0.1536242,-0.6559886,356.8288,282.8616,25.12259
2018/06/22 - 01:52:41.8156991,8.589337,0.5843026,0.2643401,-0.7915512,2.869604,286.248,357.7101,0.4628892,-0.1540925,-0.6564418,356.8786,282.6512,25.01601
2018/06/22 - 01:52:41.8256720,8.59977,0.5839441,0.2643071,-0.7915472,2.89886,286.1443,357.7123,0.4625781,-0.154644,-0.6569016,357.0258,282.5202,24.98082
2018/06/22 - 01:52:41.8386373,8.610692,0.5835826,0.2642876,-0.7914737,2.922439,286.1089,357.6696,0.4622141,-0.1552788,-0.6573684,357.2865,282.4177,24.97674
2018/06/22 - 01:52:41.8486111,8.62252,0.583207,0.2642998,-0.7912551,2.939818,286.147,357.6617,0.4618508,-0.1558616,-0.6578351,357.5195,282.3107,24.96091
2018/06/22 - 01:52:41.8605788,8.63322,0.5833172,0.2643706,-0.7908918,2.907033,286.3347,357.7256,0.4616035,-0.1563016,-0.6582681,357.6404,282.2388,24.92656
2018/06/22 - 01:52:41.8715504,8.644084,0.5826327,0.2643149,-0.7904842,2.909551,286.4976,357.8217,0.4614736,-0.1566415,-0.6587354,357.6218,282.2207,24.90164
2018/06/22 - 01:52:41.8845151,8.656051,0.5822097,0.2642484,-0.7900681,2.979651,286.7561,358.0457,0.46134,-0.1569763,-0.6592584,357.5745,282.1972,24.93732
2018/06/22 - 01:52:41.8955035,8.667788,0.5819371,0.2641579,-0.789751,3.023585,286.9288,358.2211,0.4611671,-0.1573261,-0.6598448,357.5844,282.1318,25.02555
2018/06/22 - 01:52:41.9054599,8.678698,0.5816612,0.2640649,-0.7894065,3.062928,287.0314,358.3331,0.4609775,-0.1577411,-0.6605055,357.6852,282.0117,25.11407
2018/06/22 - 01:52:41.9164318,8.690653,0.5813352,0.2639886,-0.7891379,3.05397,287.1378,358.415,0.4607988,-0.1581669,-0.6612565,357.7879,281.7968,25.19942
2018/06/22 - 01:52:41.9264038,8.699905,0.5810405,0.2639398,-0.788848,3.057102,287.1751,358.4983,0.4606549,-0.1584905,-0.6620154,357.9106,281.5887,25.31147
2018/06/22 - 01:52:41.9393691,8.711435,0.5807603,0.2638622,-0.788604,3.047928,287.1829,358.524,0.460608,-0.158666,-0.6627659,357.9514,281.3782,25.46512
2018/06/22 - 01:52:41.9503390,8.723334,0.5806917,0.2638748,-0.7885814,3.032591,287.1404,358.394,0.4606018,-0.1587499,-0.663476,357.8979,281.2225,25.61532
2018/06/22 - 01:52:41.9613092,8.734462,0.5805175,0.2638371,-0.7884737,3.03958,287.1667,358.3691,0.460622,-0.1588048,-0.6641604,357.8378,281.0995,25.786
2018/06/22 - 01:52:41.9722799,8.745028,0.580358,0.2638279,-0.7883422,3.067788,287.1519,358.3159,0.4607102,-0.1587485,-0.6647701,357.773,281.0084,25.96267
2018/06/22 - 01:52:41.9832518,8.756274,0.5801244,0.2637531,-0.7881919,3.042513,287.1414,358.2544,0.4608631,-0.1585764,-0.6652298,357.6949,280.9433,26.04364
2018/06/22 - 01:52:41.9952186,8.76695,0.5798483,0.263762,-0.7880338,3.10987,287.1478,358.16,0.4610876,-0.1582489,-0.6654838,357.5269,280.9174,25.92983
2018/06/22 - 01:52:42.0051921,8.778111,0.5797683,0.2637198,-0.7879765,3.089564,287.1414,358.1468,0.4613136,-0.1579532,-0.6657531,357.3752,280.842,25.77608
2018/06/22 - 01:52:42.0161694,8.789434,0.5797803,0.2637045,-0.7879527,3.09043,287.144,358.1799,0.4614492,-0.1576503,-0.665938,357.2826,280.7157,25.6179
2018/06/22 - 01:52:42.0271330,8.800303,0.5796708,0.2636626,-0.7878811,3.063538,287.1566,358.1672,0.4615687,-0.157458,-0.6661513,357.2475,280.5994,25.5376
2018/06/22 - 01:52:42.0381038,8.811398,0.5796287,0.2636708,-0.7878435,3.085381,287.1685,358.1633,0.4616693,-0.1573018,-0.6663224,357.2495,280.515,25.53554
2018/06/22 - 01:52:42.0480776,8.822022,0.5795578,0.2636507,-0.7877886,3.06536,287.1818,358.1597,0.4617945,-0.1571273,-0.6664702,357.1976,280.4904,25.61154
2018/06/22 - 01:52:42.0600453,8.832421,0.579454,0.2636631,-0.787719,3.05915,287.2119,358.158,0.461885,-0.1569072,-0.6664609,357.0665,280.5786,25.73261
2018/06/22 - 01:52:42.0700185,8.844233,0.5793043,0.2636776,-0.7876369,3.035714,287.2682,358.1996,0.4619882,-0.156666,-0.6663755,356.9034,280.7187,25.84391
