Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/29 - 02:37:28.5662597,19.21547,0.1267619,0.3686126,0.1910243,316.788,247.1108,7.885056,-0.08758847,0.08633061,0.08880959,311.1348,247.736,13.64949
2018/06/29 - 02:37:28.5772307,19.22463,0.1278902,0.3684747,0.1911336,316.7354,244.5436,8.4737,-0.08495236,0.08664548,0.08644428,310.7769,246.6559,13.51132
2018/06/29 - 02:37:28.5882011,19.23559,0.1289622,0.3682564,0.1912838,316.7967,242.1044,9.096089,-0.08205605,0.08708974,0.08383189,310.5465,245.9386,13.47345
2018/06/29 - 02:37:28.5991724,19.24673,0.1299664,0.3679624,0.1914938,316.9232,239.6667,9.653337,-0.07889236,0.08762283,0.08105054,310.314,245.1438,13.78554
2018/06/29 - 02:37:28.6101434,19.25792,0.1309474,0.3676844,0.1918644,317.0362,237.1346,10.25519,-0.07568242,0.08825067,0.07817157,310.0645,243.8272,14.27942
2018/06/29 - 02:37:28.6201154,19.26841,0.1319263,0.3673775,0.1923376,317.019,234.6619,10.77497,-0.07241556,0.08898818,0.07522872,309.8403,241.9368,14.87059
2018/06/29 - 02:37:28.6320854,19.27932,0.1328732,0.36707,0.1929189,316.9522,232.1348,11.29887,-0.06898826,0.08975575,0.07226689,309.4305,239.5292,15.54788
2018/06/29 - 02:37:28.6430541,19.29078,0.1338286,0.3667718,0.1937996,316.8805,229.651,11.68315,-0.06539096,0.09055735,0.06951074,308.8671,236.9388,16.03504
2018/06/29 - 02:37:28.6550406,19.30192,0.1346451,0.3664295,0.1947268,316.829,227.3793,11.95289,-0.06185577,0.09131869,0.06701764,308.3589,235.1906,15.86076
2018/06/29 - 02:37:28.6649964,19.313,0.1353933,0.3660401,0.1960941,316.9053,225.4546,11.92043,-0.05835206,0.09202681,0.06467834,307.8776,233.9295,15.49622
2018/06/29 - 02:37:28.6779687,19.32446,0.1358135,0.3657032,0.1977378,317.002,223.8689,11.7471,-0.05468848,0.09272723,0.06235575,307.4124,232.9819,15.07845
2018/06/29 - 02:37:28.6889329,19.33584,0.13596,0.3654344,0.1994068,317.1024,222.4957,11.66971,-0.05097613,0.09341872,0.0598549,306.9707,232.0082,14.78179
2018/06/29 - 02:37:28.6989058,19.34661,0.1358246,0.365304,0.2012129,317.2399,221.5945,11.29373,-0.04757427,0.09413981,0.05725604,306.821,230.5417,14.6209
2018/06/29 - 02:37:28.7108846,19.35826,0.135427,0.3651486,0.2030129,317.3733,220.8589,10.79676,-0.04461765,0.0948172,0.05466039,307.0941,229.3007,14.06006
2018/06/29 - 02:37:28.7198491,19.36874,0.1344069,0.3650761,0.2050074,317.6055,220.6965,10.12122,-0.04209436,0.09538292,0.05203209,307.6129,228.4354,13.31004
2018/06/29 - 02:37:28.7328152,19.37938,0.1332408,0.3649819,0.2069726,317.9351,220.8527,9.182436,-0.04017242,0.09590078,0.04934608,308.7532,227.8555,12.42783
2018/06/29 - 02:37:28.7427880,19.39077,0.1314597,0.3648813,0.2090421,318.4149,221.7379,7.958127,-0.03863604,0.09606396,0.04678545,310.1733,227.5935,11.45718
2018/06/29 - 02:37:28.7607393,19.40189,0.1294931,0.3648064,0.2110637,318.9688,222.9003,6.69726,-0.03734289,0.09600031,0.04437849,311.7406,227.656,10.34563
2018/06/29 - 02:37:28.7687185,19.41299,0.1269144,0.3647642,0.2131756,319.7733,224.9856,5.313866,-0.03653473,0.09535706,0.04253716,313.8211,228.7734,8.810482
2018/06/29 - 02:37:28.7757007,19.42716,0.12472,0.364745,0.2152193,320.5709,226.5794,4.110834,-0.03537869,0.09466278,0.04094267,315.5542,229.9635,7.516214
2018/06/29 - 02:37:28.7876670,19.43476,0.1222387,0.3647065,0.2172354,321.3794,228.4344,2.868728,-0.03393742,0.09344351,0.0402614,316.9083,231.8509,6.592505
2018/06/29 - 02:37:28.7986400,19.44608,0.1197036,0.3646556,0.2192189,322.2274,230.4084,1.651617,-0.03222581,0.09229977,0.03984923,317.7831,233.3806,6.017147
2018/06/29 - 02:37:28.8096079,19.45738,0.1172179,0.3645921,0.2211327,322.9954,232.2802,0.4993638,-0.0304739,0.09119531,0.03989222,318.2065,234.0884,5.914336
2018/06/29 - 02:37:28.8205791,19.46822,0.1148032,0.3644442,0.2230775,323.6613,233.8931,359.5446,-0.02916399,0.0902574,0.04005827,318.5606,234.2958,5.62331
2018/06/29 - 02:37:28.8325474,19.47924,0.1124219,0.3642239,0.2250263,324.237,235.4264,358.716,-0.02840073,0.08947069,0.04075408,318.6528,234.0674,5.098022
2018/06/29 - 02:37:28.8425203,19.4905,0.110268,0.3639092,0.2269258,324.7463,237.0451,357.8692,-0.02791166,0.08870234,0.04183717,318.727,234.1094,4.226511
2018/06/29 - 02:37:28.8544925,19.50169,0.108241,0.3635546,0.2290384,325.2051,238.5942,357.1321,-0.02781991,0.08808654,0.04379167,318.7466,234.8217,2.940791
2018/06/29 - 02:37:28.8644620,19.51296,0.1063032,0.3631836,0.2312122,325.6845,240.1316,356.4616,-0.02791432,0.08757416,0.04624784,319.0678,236.398,1.588081
2018/06/29 - 02:37:28.8774400,19.5238,0.1046214,0.3628434,0.2334825,326.241,241.7709,355.8925,-0.0283986,0.08708867,0.04905988,319.9198,238.8044,0.1513563
2018/06/29 - 02:37:28.8883976,19.53511,0.1030758,0.362452,0.2356397,326.7203,243.4515,355.3717,-0.02920125,0.08663306,0.05182408,321.2244,241.3452,358.9445
2018/06/29 - 02:37:28.8983714,19.54629,0.1017285,0.3620786,0.2378626,327.2083,244.97,354.9514,-0.02988727,0.08651009,0.05462492,322.4615,243.5381,358.4792
2018/06/29 - 02:37:28.9103390,19.5575,0.1006104,0.3618166,0.2399491,327.4146,246.4156,354.571,-0.0301074,0.08654995,0.05729948,322.8009,244.7517,358.7393
2018/06/29 - 02:37:28.9203122,19.56848,0.09978011,0.3617098,0.2420699,327.6856,247.7703,354.1869,-0.0306947,0.08661896,0.06017057,322.8557,245.561,359.0399
2018/06/29 - 02:37:28.9322799,19.57932,0.09901102,0.3616488,0.2441248,327.6812,249.0342,353.8648,-0.03186643,0.08643,0.06324402,323.3621,246.6737,358.7877
2018/06/29 - 02:37:28.9422536,19.59087,0.09838126,0.3615259,0.2462421,327.6953,250.2112,353.6835,-0.0336803,0.08601537,0.06657684,324.4059,248.1869,358.2638
2018/06/29 - 02:37:28.9552274,19.60141,0.09785394,0.3615875,0.248201,327.7867,251.3828,353.5461,-0.03545227,0.08547687,0.06997099,325.4203,249.9007,357.7552
2018/06/29 - 02:37:28.9651923,19.61298,0.0973637,0.3615805,0.2501827,327.9536,252.4447,353.4022,-0.03732906,0.08475686,0.07348017,326.4692,251.6929,357.2863
2018/06/29 - 02:37:28.9781584,19.6241,0.09691254,0.3615262,0.2520682,328.1129,253.3923,353.3501,-0.03881218,0.08421157,0.07689824,326.9509,253.2464,357.0986
2018/06/29 - 02:37:28.9881307,19.63612,0.0964248,0.3614384,0.2537534,328.2485,254.293,353.2697,-0.040207,0.08379578,0.08023898,326.8426,254.2422,357.1186
2018/06/29 - 02:37:28.9981042,19.64611,0.09604153,0.3613937,0.2553527,328.4441,255.096,353.2623,-0.04192551,0.0834818,0.08345946,326.9473,254.9698,357.138
2018/06/29 - 02:37:29.0100724,19.65713,0.09567734,0.3613738,0.2568837,328.5166,255.8292,353.1977,-0.04363195,0.08336764,0.08647469,326.7852,255.2316,357.4187
2018/06/29 - 02:37:29.0210425,19.66815,0.09527344,0.361455,0.2582487,328.472,256.5097,353.1399,-0.04527865,0.0832567,0.08957244,326.7753,255.7484,357.7341
2018/06/29 - 02:37:29.0320133,19.67967,0.09493326,0.3615842,0.2596061,328.4294,257.1632,353.0786,-0.04711729,0.08315579,0.09267466,327.2206,256.8148,358.1572
2018/06/29 - 02:37:29.0429848,19.69055,0.09466172,0.3616571,0.2611061,328.4642,257.7903,353.0589,-0.04900017,0.08300962,0.09579397,327.824,258.0717,358.5304
2018/06/29 - 02:37:29.0549522,19.70197,0.09426452,0.3617521,0.2624402,328.5722,258.3555,353.0231,-0.05086729,0.08280327,0.0990178,328.4637,259.5225,358.6927
2018/06/29 - 02:37:29.0649248,19.71286,0.09386337,0.3617813,0.263831,328.6882,258.8823,353.099,-0.05249798,0.08283346,0.1022925,328.5817,260.7298,358.792
2018/06/29 - 02:37:29.0768936,19.72377,0.09341042,0.3618564,0.2650084,328.7516,259.3925,353.1528,-0.05388085,0.08309713,0.1055814,327.9355,261.3234,358.8609
2018/06/29 - 02:37:29.0878646,19.73509,0.09308515,0.3620267,0.2661836,328.8414,259.8242,353.2358,-0.05571062,0.08332451,0.1089513,327.6317,261.921,358.7501
2018/06/29 - 02:37:29.0978372,19.74604,0.09276991,0.3622408,0.2672684,328.8967,260.2517,353.1734,-0.05770875,0.08355846,0.1122512,327.699,262.7396,358.6878
2018/06/29 - 02:37:29.1108025,19.75712,0.09225675,0.3624067,0.2682641,328.819,260.7516,353.1439,-0.05962875,0.08388301,0.1154656,327.6978,263.7071,358.6846
2018/06/29 - 02:37:29.1207839,19.76851,0.09186914,0.3625799,0.2693177,328.7212,261.1665,353.1254,-0.06150201,0.08414382,0.1187088,327.6044,264.7695,358.6496
2018/06/29 - 02:37:29.1327436,19.7798,0.091635,0.3628043,0.2703278,328.6451,261.6772,353.1156,-0.06340539,0.08437119,0.1219513,327.4914,265.8716,358.4836
2018/06/29 - 02:37:29.1427170,19.7909,0.09143546,0.3631497,0.2711089,328.5586,262.2373,353.0584,-0.06537291,0.08465125,0.1252866,327.3417,266.97,358.2596
2018/06/29 - 02:37:29.1546847,19.80182,0.09124123,0.3634343,0.2720028,328.452,262.7095,353.132,-0.06707666,0.0851803,0.1285628,326.7405,267.8069,358.0829
2018/06/29 - 02:37:29.1646585,19.81286,0.09104556,0.3637432,0.2727127,328.3567,263.114,353.1895,-0.06870202,0.08573773,0.1318461,326.0739,268.648,357.7343
2018/06/29 - 02:37:29.1766270,19.82409,0.09112196,0.3640602,0.2734796,328.3202,263.4898,353.2809,-0.0706364,0.08626153,0.1352566,325.8852,269.7632,357.2031
2018/06/29 - 02:37:29.1885953,19.83515,0.09107734,0.364388,0.2740655,328.1876,263.7627,353.3191,-0.07262436,0.08682144,0.1386321,325.8419,270.86,356.6706
2018/06/29 - 02:37:29.1985681,19.847,0.09101131,0.3647125,0.2745117,328.0131,264.1228,353.3653,-0.0744856,0.08759544,0.1418558,325.798,271.932,356.2553
2018/06/29 - 02:37:29.2102915,19.85737,0.0910235,0.3650382,0.2750513,327.8691,264.4412,353.3912,-0.0760824,0.08854955,0.1448943,325.3651,272.8298,355.9363
2018/06/29 - 02:37:29.2202794,19.86862,0.09086186,0.3652923,0.2755323,327.6738,264.8623,353.484,-0.07746609,0.0898098,0.1477239,324.6649,273.4578,355.6284
2018/06/29 - 02:37:29.2322326,19.87933,0.09099502,0.36561,0.2760451,327.6113,265.2363,353.4902,-0.07879202,0.09112825,0.150517,323.8663,273.9742,355.3009
2018/06/29 - 02:37:29.2422064,19.89029,0.09100544,0.3658246,0.2764081,327.4603,265.7052,353.5185,-0.08000331,0.09255878,0.1533396,323.1609,274.6062,354.8098
2018/06/29 - 02:37:29.2551713,19.90145,0.09119349,0.3660536,0.2767985,327.3842,266.1055,353.5935,-0.08117104,0.09403521,0.1561458,322.6563,275.5722,354.3434
2018/06/29 - 02:37:29.2651519,19.91288,0.09142929,0.3662709,0.277041,327.2037,266.4686,353.6489,-0.08203179,0.09567326,0.1587002,322.0447,276.5775,354.0617
2018/06/29 - 02:37:29.2771122,19.92403,0.091768,0.3664984,0.2772144,327.0545,266.821,353.7054,-0.08296689,0.09739424,0.1611518,321.6012,277.6079,353.8382
2018/06/29 - 02:37:29.2880837,19.93534,0.09220646,0.3667714,0.2773527,326.9379,267.2284,353.6866,-0.08357503,0.09940518,0.1633404,320.6705,278.1992,353.733
2018/06/29 - 02:37:29.2980560,19.94603,0.09254795,0.3669192,0.2775121,326.6676,267.621,353.7126,-0.08422089,0.101464,0.1653974,319.6312,278.4802,353.6418
2018/06/29 - 02:37:29.3100246,19.9575,0.09317595,0.3672063,0.2775611,326.5259,268.1221,353.7226,-0.08494799,0.1036726,0.1672934,318.5823,278.527,353.5563
2018/06/29 - 02:37:29.3199974,19.96843,0.09380565,0.3674711,0.2774411,326.2158,268.6552,353.7008,-0.08560529,0.1058373,0.169098,317.5275,278.5517,353.4289
2018/06/29 - 02:37:29.3329635,19.9793,0.09466512,0.3677986,0.2772554,325.9777,269.0813,353.6304,-0.08643906,0.107924,0.1708387,317.0829,279.1566,353.2874
2018/06/29 - 02:37:29.3429364,19.99077,0.09560607,0.3680785,0.2769222,325.6936,269.4778,353.5797,-0.08715672,0.110246,0.1724174,316.4966,279.8226,353.2708
2018/06/29 - 02:37:29.3559096,20.0021,0.09658682,0.3682916,0.2765415,325.3753,269.8273,353.5319,-0.08703658,0.1132999,0.1730691,314.5902,279.4608,354.1671
2018/06/29 - 02:37:29.3648781,20.01361,0.09762643,0.3685425,0.2760372,324.9644,270.1597,353.4561,-0.08605524,0.1163524,0.1729598,311.229,277.4579,356.3068
2018/06/29 - 02:37:29.3768449,20.02411,0.09879491,0.3687866,0.2754084,324.6166,270.5058,353.4397,-0.08352003,0.1179312,0.1734131,307.7649,277.9742,356.8807
2018/06/29 - 02:37:29.3918053,20.03517,0.1000002,0.3689301,0.2745984,324.2126,270.8077,353.4187,-0.08169819,0.119084,0.1759865,306.7511,283.769,353.9729
2018/06/29 - 02:37:29.3977897,20.04719,0.1013168,0.36913,0.2737259,323.9094,271.0522,353.3802,-0.08203085,0.1205383,0.1793806,307.4531,288.5123,350.2328
2018/06/29 - 02:37:29.4103638,20.05699,0.1025707,0.3691619,0.2726237,323.5544,271.3003,353.4849,-0.08374149,0.1222564,0.1826367,308.3347,290.2959,348.24
2018/06/29 - 02:37:29.4213342,20.06865,0.1039115,0.3692675,0.27152,323.274,271.5408,353.51,-0.08591339,0.123886,0.1856139,308.9147,291.477,346.9444
2018/06/29 - 02:37:29.4333022,20.08006,0.1052257,0.3692852,0.2704283,322.9946,271.7143,353.5911,-0.08877102,0.1253578,0.1882507,309.3141,291.1617,346.9736
2018/06/29 - 02:37:29.4432762,20.09114,0.1065582,0.3694311,0.2693021,322.7636,271.9464,353.6689,-0.09138756,0.1265777,0.1904392,309.5956,290.7067,347.6545
2018/06/29 - 02:37:29.4542466,20.10187,0.1078684,0.3696129,0.2681939,322.597,272.1247,353.8937,-0.0938862,0.1273213,0.1924504,310.7814,290.9847,348.463
2018/06/29 - 02:37:29.4652159,20.11273,0.1091705,0.3698427,0.267111,322.4732,272.2804,354.1068,-0.09603533,0.1270254,0.1944686,312.7118,292.2705,349.0572
2018/06/29 - 02:37:29.4771853,20.12415,0.1102324,0.3699349,0.2661013,322.2831,272.4672,354.3875,-0.09698831,0.1260388,0.1964804,313.2841,293.4716,348.7286
2018/06/29 - 02:37:29.4891527,20.13526,0.1111776,0.3700586,0.2651814,322.1241,272.7122,354.5909,-0.09749715,0.1250958,0.1982594,313.1517,293.6653,348.1885
2018/06/29 - 02:37:29.4981289,20.14653,0.1120097,0.3702167,0.2643881,321.9249,272.9921,354.7812,-0.09730562,0.1236256,0.1992722,313.2504,293.3778,348.0499
2018/06/29 - 02:37:29.5108808,20.15738,0.1126031,0.3703871,0.2636956,321.7504,273.4879,354.8497,-0.09661738,0.121837,0.1998279,313.6801,294.296,347.9417
2018/06/29 - 02:37:29.5208409,20.16912,0.1131837,0.3706465,0.2631084,321.641,273.97,354.9036,-0.09589945,0.1201146,0.1997722,314.9102,294.9195,348.3685
2018/06/29 - 02:37:29.5328125,20.17983,0.1134466,0.3707263,0.2626444,321.5085,274.597,354.8834,-0.09475242,0.1177967,0.1988665,315.576,295.1794,349.2594
2018/06/29 - 02:37:29.5427886,20.19067,0.1136925,0.3707438,0.2622,321.5285,275.2542,354.8303,-0.09330089,0.1149866,0.1973795,316.1372,296.0995,349.8761
2018/06/29 - 02:37:29.5547500,20.20216,0.1137591,0.3706591,0.2617084,321.4942,275.9354,354.7508,-0.09214213,0.1118469,0.1956041,316.5864,296.3224,350.2429
2018/06/29 - 02:37:29.5647237,20.2133,0.1138495,0.3705041,0.2612329,321.6174,276.4782,354.6238,-0.09135984,0.1087169,0.1936257,316.9763,296.2801,350.5605
2018/06/29 - 02:37:29.5776889,20.2239,0.1137377,0.3701792,0.2606596,321.7115,276.9299,354.4619,-0.09079007,0.1054304,0.1912871,317.2875,295.7148,350.9622
2018/06/29 - 02:37:29.5886597,20.23551,0.1136666,0.3698719,0.2599342,321.8786,277.2942,354.3193,-0.09047472,0.1020585,0.1883686,317.7185,294.9555,351.4596
2018/06/29 - 02:37:29.5986564,20.24714,0.1135963,0.369581,0.259208,322.0309,277.5822,354.2615,-0.08997098,0.09863791,0.1851698,318.0248,294.2613,351.9917
2018/06/29 - 02:37:29.6106002,20.2576,0.1134524,0.3692594,0.2584368,322.178,277.6842,354.3206,-0.08942292,0.09524919,0.1815021,318.1667,293.3458,352.4633
2018/06/29 - 02:37:29.6205745,20.26888,0.113342,0.3690389,0.2575151,322.3067,277.7575,354.2988,-0.08892371,0.0919949,0.1776688,318.3442,292.1715,353.1175
2018/06/29 - 02:37:29.6325465,20.27971,0.1130851,0.3686695,0.2565068,322.2855,277.6684,354.3848,-0.08845553,0.08893164,0.1735418,318.6519,291.0814,353.9253
2018/06/29 - 02:37:29.6425162,20.29072,0.1128749,0.3683456,0.2554787,322.2897,277.4903,354.3393,-0.08800743,0.08613934,0.1694515,319.0784,290.0789,354.7182
2018/06/29 - 02:37:29.6544831,20.30176,0.1127177,0.3680552,0.2543762,322.284,277.1482,354.2758,-0.08728016,0.08371801,0.1650817,319.3228,288.8519,355.7379
2018/06/29 - 02:37:29.6654543,20.31292,0.1125421,0.3679018,0.2532534,322.2696,276.8203,354.261,-0.08644938,0.08155403,0.16074,319.6097,287.6718,356.757
2018/06/29 - 02:37:29.6774232,20.32475,0.1123515,0.3677731,0.2522157,322.2312,276.4106,354.3341,-0.08545193,0.07961102,0.1564281,319.8185,286.235,357.635
2018/06/29 - 02:37:29.6883922,20.33523,0.1121546,0.3676871,0.2511848,322.2132,276.0051,354.396,-0.08434249,0.07779223,0.152118,319.9295,284.7162,358.493
2018/06/29 - 02:37:29.6983665,20.34616,0.1119946,0.367513,0.2502964,322.2142,275.5419,354.4111,-0.08314253,0.07627718,0.1478998,319.9648,283.2578,359.3051
2018/06/29 - 02:37:29.7113311,20.35769,0.111796,0.3672705,0.2495259,322.2021,275.1817,354.2573,-0.0818507,0.07515141,0.1439434,320.1283,282.1034,0.04058163
2018/06/29 - 02:37:29.7203070,20.36884,0.1116111,0.3670417,0.2489197,322.2606,275.0527,353.9529,-0.080484,0.07410673,0.1402929,320.3376,281.4285,0.6479788
2018/06/29 - 02:37:29.7332723,20.37978,0.1114569,0.3669476,0.2483316,322.358,275.0743,353.6469,-0.07914829,0.07344806,0.1371067,320.6265,280.9499,1.093192
2018/06/29 - 02:37:29.7432480,20.39153,0.1113058,0.366985,0.2476603,322.4739,275.0323,353.4457,-0.07779324,0.07292252,0.1340288,320.776,280.1652,1.495697
2018/06/29 - 02:37:29.7552137,20.40244,0.1111537,0.3671275,0.2469615,322.6685,274.8632,353.4315,-0.07615865,0.07272491,0.1311497,320.323,278.9424,1.810231
2018/06/29 - 02:37:29.7651880,20.4135,0.1109101,0.3672312,0.2461434,322.7506,274.4964,353.4567,-0.07465504,0.07264168,0.1284588,319.9634,277.552,2.039788
2018/06/29 - 02:37:29.7781521,20.42406,0.1106345,0.3674041,0.2452239,322.8372,273.8779,353.6795,-0.07327822,0.07259192,0.1258113,319.8568,276.494,2.143205
2018/06/29 - 02:37:29.7901198,20.43547,0.1101848,0.3676347,0.2440024,322.8678,273.2713,353.9095,-0.07191,0.0726682,0.1232553,319.8112,275.5417,2.08818
2018/06/29 - 02:37:29.7990960,20.44768,0.1098572,0.3679323,0.242656,323.0655,272.3824,354.3054,-0.07038292,0.07271395,0.1205806,319.7885,274.8,1.981367
2018/06/29 - 02:37:29.8100669,20.45729,0.109364,0.3682402,0.2410303,323.2763,271.2205,354.8499,-0.06861898,0.07284666,0.1177467,319.5511,274.1368,1.930992
2018/06/29 - 02:37:29.8210371,20.46838,0.1088718,0.3686058,0.2389701,323.6685,269.504,355.6902,-0.0665077,0.0732067,0.114517,318.8543,273.0319,2.160007
2018/06/29 - 02:37:29.8320081,20.47939,0.1081663,0.3688849,0.2369589,323.9172,267.3785,356.6985,-0.06437625,0.07378402,0.110961,318.0396,271.2889,2.675311
2018/06/29 - 02:37:29.8419827,20.49016,0.1074604,0.3692458,0.2345395,324.2315,264.9005,357.7707,-0.06250812,0.07450074,0.1070755,317.5416,269.0621,3.321455
2018/06/29 - 02:37:29.8549479,20.50118,0.1066158,0.3695175,0.2319625,324.5605,261.9602,359.1464,-0.06083085,0.07512019,0.1031615,317.3777,266.9376,3.871793
2018/06/29 - 02:37:29.8639238,20.51258,0.1059384,0.3697294,0.2292847,325.0847,258.7179,0.5773113,-0.05914089,0.07565014,0.09908816,317.3482,264.7692,4.329505
2018/06/29 - 02:37:29.8768913,20.52353,0.1052747,0.3698936,0.2265213,325.6262,255.4856,1.936265,-0.05725308,0.0760107,0.0947836,317.3189,262.5587,4.662427
2018/06/29 - 02:37:29.8888559,20.53469,0.1047023,0.3698902,0.2236505,326.1414,251.8603,3.332172,-0.05509226,0.07623678,0.09038807,317.0927,260.1035,5.072889
2018/06/29 - 02:37:29.8978343,20.5464,0.1042711,0.3698182,0.2207543,326.7262,248.0189,4.680685,-0.05297023,0.0764154,0.08590371,316.8901,257.4705,5.427591
2018/06/29 - 02:37:29.9098003,20.55733,0.1038522,0.3697242,0.2178601,327.3563,244.2355,5.909774,-0.05079424,0.07667336,0.08122295,316.4879,254.0673,5.903664
2018/06/29 - 02:37:29.9207926,20.56822,0.1036284,0.3693561,0.2151109,327.9995,240.3784,6.979618,-0.04842411,0.07693254,0.07656769,316.0801,250.3864,6.49844
2018/06/29 - 02:37:29.9377247,20.57964,0.1035127,0.3689421,0.2125899,328.708,236.6539,7.861414,-0.04586109,0.0772726,0.07171005,315.7991,246.8836,7.111544
2018/06/29 - 02:37:29.9447070,20.5904,0.1037653,0.3682878,0.2102911,329.3232,233.0247,8.58509,-0.04349709,0.07771152,0.06660353,316.048,243.6117,7.837711
2018/06/29 - 02:37:29.9546796,20.60378,0.1037921,0.3678499,0.2080835,330.0245,229.4107,9.354674,-0.04128478,0.07823202,0.06134787,316.6839,240.3518,8.547211
2018/06/29 - 02:37:29.9646536,20.61265,0.1041637,0.3672543,0.2062999,330.6617,225.8534,9.972318,-0.03887594,0.07868417,0.05595472,317.5629,237.2172,9.295462
2018/06/29 - 02:37:29.9766215,20.6238,0.1044833,0.366751,0.2046414,331.3366,222.3279,10.43201,-0.03634232,0.07904746,0.05066099,318.289,234.2252,10.00188
2018/06/29 - 02:37:29.9875920,20.63454,0.1047435,0.3662009,0.2032269,331.9771,218.9238,10.86384,-0.03330553,0.07930172,0.04542439,319.1667,231.5759,10.64807
2018/06/29 - 02:37:29.9985630,20.64579,0.1051401,0.3656531,0.2022274,332.6017,215.7056,10.96851,-0.03027854,0.07948902,0.04041062,320.0204,229.24,11.1336
2018/06/29 - 02:37:30.0105309,20.65794,0.1052664,0.3650109,0.201524,333.059,212.8029,11.10828,-0.02686727,0.0795795,0.03576234,320.7116,227.3428,11.50169
2018/06/29 - 02:37:30.0205041,20.66847,0.1053083,0.3645607,0.2009426,333.628,210.0558,11.14451,-0.023279,0.07961947,0.03137955,321.1703,225.2212,11.94604
2018/06/29 - 02:37:30.0324718,20.67961,0.1052426,0.36409,0.2007143,334.1196,207.6048,11.26871,-0.01961161,0.07945208,0.02752266,321.4916,223.3174,12.12092
2018/06/29 - 02:37:30.0434425,20.69047,0.104981,0.3635803,0.200381,334.601,205.1458,11.35071,-0.01610685,0.07922272,0.02395465,321.7348,221.5739,11.98939
2018/06/29 - 02:37:30.0544135,20.70212,0.1047089,0.363015,0.2003829,335.2312,202.8492,11.23557,-0.01242449,0.07893181,0.02079889,321.8221,219.6384,11.86828
2018/06/29 - 02:37:30.0643869,20.71274,0.1043656,0.3625338,0.2003635,335.8465,200.6265,11.0574,-0.008723312,0.07846887,0.01794598,321.7939,217.8476,11.75357
2018/06/29 - 02:37:30.0763546,20.72353,0.1039401,0.3620933,0.2005557,336.5297,198.6335,10.65643,-0.005411777,0.07794059,0.01514263,322.0097,216.2351,11.30516
2018/06/29 - 02:37:30.0883226,20.73467,0.1032699,0.361562,0.2007251,337.1017,196.905,10.42205,-0.002359877,0.07733028,0.01252439,322.5471,214.684,10.54835
2018/06/29 - 02:37:30.0983151,20.74627,0.1025396,0.3610693,0.2009815,337.7523,195.2453,10.16524,0.000917677,0.07660184,0.01012155,323.0324,213.2932,9.978766
2018/06/29 - 02:37:30.1102646,20.7573,0.1015634,0.3604453,0.2012618,338.335,193.8548,9.924489,0.004238835,0.07580292,0.007832344,323.5225,212.1418,9.465235
2018/06/29 - 02:37:30.1202488,20.76847,0.1005938,0.3598823,0.2015743,338.9917,192.467,9.610075,0.007658952,0.07503367,0.005778953,324.1228,211.1614,9.063993
2018/06/29 - 02:37:30.1322043,20.77979,0.09957615,0.3592113,0.2018789,339.579,191.2665,9.272679,0.01147713,0.07434737,0.003775891,324.5492,209.7752,9.093744
2018/06/29 - 02:37:30.1431759,20.79052,0.09853314,0.3585713,0.2022627,340.3033,190.0526,8.913134,0.01556416,0.07359729,0.002112294,324.8332,208.2333,9.373663
2018/06/29 - 02:37:30.1541468,20.80185,0.09742542,0.3579895,0.2025436,341.01,189.0027,8.516962,0.01943535,0.0728324,0.0004953176,325.2633,206.7677,9.335554
2018/06/29 - 02:37:30.1651176,20.81268,0.09628776,0.3574269,0.2028333,341.751,187.9514,8.172135,0.02315188,0.07196177,-0.0007643693,325.675,205.466,9.033546
2018/06/29 - 02:37:30.1770850,20.82412,0.09496563,0.3568832,0.2031071,342.5211,187.0038,7.936635,0.02688106,0.0709929,-0.001922084,326.0388,204.3548,8.629611
2018/06/29 - 02:37:30.1880554,20.83507,0.09379496,0.3562611,0.2033624,343.2208,186.2159,7.67226,0.03040226,0.06983241,-0.002950429,326.5321,203.4575,8.109654
2018/06/29 - 02:37:30.2000271,20.84639,0.09246308,0.3557054,0.2035778,343.8331,185.383,7.457209,0.03363528,0.06856051,-0.004346146,327.4758,202.477,7.515389
2018/06/29 - 02:37:30.2099971,20.85878,0.09123382,0.3551896,0.2038341,344.4138,184.4742,7.170248,0.03703756,0.06724305,-0.005769078,328.7945,201.3288,7.222521
2018/06/29 - 02:37:30.2209675,20.86833,0.09008318,0.3546828,0.2040878,344.9002,183.5538,6.947057,0.04105735,0.06594297,-0.006824556,329.6725,200.1311,7.554452
2018/06/29 - 02:37:30.2319379,20.8796,0.08904062,0.3542444,0.2043918,345.3381,182.586,6.668584,0.0454563,0.06464954,-0.007488133,330.2752,198.9437,8.398433
2018/06/29 - 02:37:30.2429192,20.89013,0.0880458,0.3538031,0.2045571,345.6349,181.6245,6.418507,0.0495301,0.0632012,-0.008073683,330.9445,197.8924,8.92876
2018/06/29 - 02:37:30.2538876,20.90168,0.08699209,0.3533597,0.2047508,346.0124,180.618,6.232965,0.05321901,0.06147442,-0.00865976,331.817,197.0153,9.070889
