Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,User Points:,Peer Points:,Action type:,Target position x:,Target position y:,Target position z:
2018/06/29 - 02:37:57.2330225,47.8901,15,11,Peer hit peer's target,-4.758881,7.86528,0.03487927
2018/06/29 - 02:37:58.8779750,49.53537,17,12,Peer hit peer's target,-4.112191,5.093863,-2.365615
2018/06/29 - 02:37:59.4879902,50.14569,17,11,Peer missed, , , 
2018/06/29 - 02:37:59.7552797,50.41266,17,10,Peer missed, , , 
2018/06/29 - 02:38:00.5436427,51.20179,16,9,Peer missed, , , 
2018/06/29 - 02:38:04.0216703,54.68014,18,10,Peer hit peer's target,-4.963694,2.522048,1.194587
2018/06/29 - 02:38:07.7784047,58.43541,20,11,Peer hit peer's target,-3.302577,2.822131,3.250273
2018/06/29 - 02:38:10.7786652,61.43604,22,12,Peer hit peer's target,0.8757843,2.902301,5.558111
2018/06/29 - 02:38:10.9007553,61.55894,22,13,Peer hit peer's target,4.717853,4.452297,0.9820435
2018/06/29 - 02:38:11.7897036,62.4465,21,14,Peer hit peer's target,1.464234,2.827607,-3.847826
2018/06/29 - 02:38:14.1004413,64.75923,21,15,Peer hit peer's target,-4.468336,6.133591,2.1224
2018/06/29 - 02:38:16.4228520,67.08118,21,14,Peer missed, , , 
2018/06/29 - 02:38:16.7908770,67.44796,21,15,Peer hit peer's target,4.082446,2.868158,2.059343
2018/06/29 - 02:38:17.2906292,67.94811,20,16,Peer hit peer's target,-1.501271,5.130634,-5.190677
2018/06/29 - 02:38:20.6227710,71.28097,21,17,Peer hit peer's target,-3.797642,6.222827,2.784036
2018/06/29 - 02:38:20.8341770,71.49121,21,16,Peer missed, , , 
2018/06/29 - 02:38:20.9565941,71.61379,21,15,Peer missed, , , 
2018/06/29 - 02:38:21.6781869,72.33598,22,14,Peer missed, , , 
2018/06/29 - 02:38:25.6673843,76.3254,26,15,Peer hit peer's target,-1.653456,7.556538,-4.374824
2018/06/29 - 02:38:26.3462456,77.00453,27,16,Peer hit peer's target,1.865286,6.048333,4.996089
2018/06/29 - 02:38:27.0792511,77.73628,27,17,Peer hit peer's target,-3.539999,4.290482,-1.779233
2018/06/29 - 02:38:27.3799457,78.03732,27,18,Peer hit peer's target,2.353637,7.743299,3.120149
2018/06/29 - 02:38:27.6901039,78.34715,28,19,Peer hit peer's target,1.265862,7.24804,4.629675
2018/06/29 - 02:38:28.1897703,78.84725,28,20,Peer hit peer's target,1.157064,5.561026,-4.050802
2018/06/29 - 02:38:29.0444124,79.70265,29,21,Peer hit peer's target,3.069121,2.536005,-4.088373
2018/06/29 - 02:38:30.1129824,80.7701,29,22,Peer hit peer's target,0.9860265,6.436454,3.925741
2018/06/29 - 02:38:31.6573562,82.31436,29,23,Peer hit peer's target,1.939974,7.871305,-3.285234
2018/06/29 - 02:38:32.1500378,82.80629,29,24,Peer hit peer's target,-0.9634011,2.344401,3.793753
2018/06/29 - 02:38:32.8448425,83.50353,29,25,Peer hit peer's target,2.103751,6.596891,-4.386179
2018/06/29 - 02:38:36.2448582,86.90309,28,26,Peer hit peer's target,4.089893,7.870594,2.392495
2018/06/29 - 02:38:36.3685261,87.02549,28,25,Peer missed, , , 
2018/06/29 - 02:38:36.9701527,87.6273,29,24,Peer missed, , , 
2018/06/29 - 02:38:37.1442809,87.80296,29,23,Peer missed, , , 
2018/06/29 - 02:38:39.3895931,90.0472,31,24,Peer hit peer's target,2.92709,5.938768,-3.042457
2018/06/29 - 02:38:42.4006202,93.05895,32,25,Peer hit peer's target,1.239462,2.566898,-4.837534
2018/06/29 - 02:38:43.9561595,94.61362,32,26,Peer hit peer's target,3.106966,7.939945,2.122297
2018/06/29 - 02:38:47.9450782,98.60305,32,25,Peer missed, , , 
2018/06/29 - 02:38:48.3450069,99.00318,32,26,Peer hit peer's target,0.9022738,3.33453,4.772872
2018/06/29 - 02:38:48.5564626,99.21407,32,27,Peer hit peer's target,-5.736566,3.700219,-0.4607636
2018/06/29 - 02:38:49.3019009,99.96001,33,28,Peer hit peer's target,0.7378696,4.368142,4.322182
2018/06/29 - 02:38:49.9462577,100.6041,34,29,Peer hit peer's target,3.28089,7.262125,-3.019692
2018/06/29 - 02:38:50.1788286,100.8368,34,30,Peer hit peer's target,4.002377,7.176993,-1.633181
2018/06/29 - 02:38:51.2001047,101.8586,34,31,Peer hit peer's target,-3.915261,7.47533,-1.159355
2018/06/29 - 02:38:51.5577102,102.2151,34,30,Peer missed, , , 
2018/06/29 - 02:38:53.8127339,104.4697,35,29,Peer missed, , , 
2018/06/29 - 02:38:55.2014837,105.8597,35,30,Peer hit peer's target,1.805304,4.400834,-4.330679
2018/06/29 - 02:38:55.8582179,106.515,35,31,Peer hit peer's target,-2.896749,5.621582,4.592241
2018/06/29 - 02:38:56.1789984,106.8373,35,32,Peer hit peer's target,-1.017975,2.667979,-4.005052
2018/06/29 - 02:38:57.6242029,108.2821,35,33,Peer hit peer's target,1.570479,7.37376,-4.019267
2018/06/29 - 02:38:58.1135997,108.7708,35,32,Peer missed, , , 
2018/06/29 - 02:38:58.1574731,108.8153,35,31,Peer missed, , , 
2018/06/29 - 02:38:58.4018174,109.0599,35,30,Peer missed, , , 
2018/06/29 - 02:38:59.0022286,109.6602,35,29,Peer missed, , , 
2018/06/29 - 02:38:59.3755948,110.0272,36,28,Peer missed, , , 
2018/06/29 - 02:39:02.5484242,113.2057,38,29,Peer hit peer's target,-3.418913,6.514868,-1.987839
2018/06/29 - 02:39:02.6581296,113.3164,38,30,Peer hit peer's target,2.354954,3.463026,-4.545428
2018/06/29 - 02:39:03.0131851,113.6705,39,31,Peer hit peer's target,-4.338019,6.125821,2.029906
2018/06/29 - 02:39:03.3792044,114.0373,39,32,Peer hit peer's target,-1.574524,3.572017,-4.657909
2018/06/29 - 02:39:04.6149664,115.2725,40,33,Peer hit peer's target,3.183777,4.033296,-3.466565
2018/06/29 - 02:39:05.7353225,116.3926,39,34,Peer hit peer's target,4.40781,5.198728,-1.228076
2018/06/29 - 02:39:08.9449365,119.6039,38,33,Peer missed, , , 
