Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,User Points:,Peer Points:,Action type:,Target position x:,Target position y:,Target position z:
2018/06/28 - 03:29:38.4132813,44.95224,11,13,Peer hit peer's target,2.089651,7.860257,3.486145
2018/06/28 - 03:29:38.7035246,45.24171,11,12,Peer missed, , , 
2018/06/28 - 03:29:39.9488493,46.48728,10,11,Peer missed, , , 
2018/06/28 - 03:29:40.5153329,47.05378,10,10,Peer missed, , , 
2018/06/28 - 03:29:43.5844929,50.12276,12,9,Peer missed, , , 
2018/06/28 - 03:29:44.3943451,50.93338,12,10,Peer hit peer's target,0.04436587,8.0045,4.937541
2018/06/28 - 03:29:45.0636047,51.60106,12,11,Peer hit peer's target,-5.022357,6.142579,-0.5503029
2018/06/28 - 03:29:48.5629804,55.1008,12,12,Peer hit peer's target,1.117367,8.181661,-4.166306
2018/06/28 - 03:29:50.6085508,57.14639,11,11,Peer missed, , , 
2018/06/28 - 03:29:50.6334832,57.16721,11,10,Peer missed, , , 
2018/06/28 - 03:29:54.3388046,60.8774,14,11,Peer hit peer's target,-2.926224,2.46855,-4.02755
2018/06/28 - 03:29:54.6829036,61.22045,14,12,Peer hit peer's target,3.374239,7.350518,-1.726618
2018/06/28 - 03:29:55.1616118,61.69904,14,13,Peer hit peer's target,3.616867,8.15941,-2.058402
2018/06/28 - 03:29:57.0286307,63.56694,14,14,Peer hit peer's target,1.885957,8.303097,-2.631228
2018/06/28 - 03:29:58.1626574,64.70073,15,15,Peer hit peer's target,1.274707,4.087134,-4.526138
2018/06/28 - 03:29:58.4629017,65.00081,15,16,Peer hit peer's target,3.030321,8.577456,1.181603
2018/06/28 - 03:30:02.3509663,68.88929,11,15,Peer missed, , , 
2018/06/28 - 03:30:02.3619617,68.9003,11,14,Peer missed, , , 
2018/06/28 - 03:30:02.7075111,69.24491,11,13,Peer missed, , , 
2018/06/28 - 03:30:03.1654865,69.70176,12,12,Peer hit user's target,4.313277,5.128329,1.240686
2018/06/28 - 03:30:03.2402864,69.77891,12,11,Peer missed, , , 
2018/06/28 - 03:30:04.6173470,71.15663,13,10,Peer missed, , , 
2018/06/28 - 03:30:08.5080165,75.04589,16,11,Peer hit peer's target,-3.32905,2.342197,-0.6554761
2018/06/28 - 03:30:08.6859295,75.22372,16,12,Peer hit peer's target,4.651662,2.970912,-0.02173943
2018/06/28 - 03:30:08.8415131,75.37976,16,13,Peer hit peer's target,-2.963633,2.150572,2.819199
2018/06/28 - 03:30:08.9183077,75.45761,16,14,Peer hit peer's target,4.650218,4.968616,-1.08403
2018/06/28 - 03:30:10.5304975,77.06849,17,15,Peer hit peer's target,-4.682105,4.022182,-0.7398428
2018/06/28 - 03:30:11.2425963,77.78059,18,16,Peer hit peer's target,1.747813,1.368909,-3.125752
2018/06/28 - 03:30:12.7072366,79.2457,19,17,Peer hit peer's target,-1.886726,9.038425,-1.753706
2018/06/28 - 03:30:13.6175833,80.15691,20,18,Peer hit peer's target,2.509228,9.251677,0.6537727
2018/06/28 - 03:30:15.6400589,82.17862,21,19,Peer hit peer's target,4.680474,4.173274,0.7054918
2018/06/28 - 03:30:16.3296000,82.86734,21,20,Peer hit peer's target,-1.532332,2.006234,-3.807325
2018/06/28 - 03:30:18.6511884,85.18987,21,21,Peer hit peer's target,-1.950612,8.531454,1.01469
2018/06/28 - 03:30:19.9962866,86.53475,21,22,Peer hit peer's target,-4.554295,4.838795,1.425848
2018/06/28 - 03:30:21.5848231,88.12311,22,23,Peer hit peer's target,-0.4628995,7.99895,-3.54978
2018/06/28 - 03:30:21.7852862,88.32381,22,24,Peer hit peer's target,0.3556741,5.621745,4.690625
2018/06/28 - 03:30:23.6404887,90.17902,23,25,Peer hit peer's target,-3.421728,8.103904,1.872904
2018/06/28 - 03:30:24.7425232,91.28017,22,24,Peer missed, , , 
2018/06/28 - 03:30:25.5744537,92.11307,23,25,Peer hit peer's target,5.145363,6.32482,-0.1389231
2018/06/28 - 03:30:28.4845880,95.02248,22,24,Peer missed, , , 
2018/06/28 - 03:30:28.9160726,95.4552,23,23,Peer missed, , , 
2018/06/28 - 03:30:29.5643443,96.10211,23,22,Peer missed, , , 
2018/06/28 - 03:30:30.6644642,97.20244,24,23,Peer hit peer's target,-0.9050639,7.110639,-5.090997
2018/06/28 - 03:30:32.7733862,99.31262,26,24,Peer hit peer's target,0.6278677,4.565166,5.138553
2018/06/28 - 03:30:32.8521513,99.39107,26,25,Peer hit peer's target,-1.438505,5.950552,5.138437
2018/06/28 - 03:30:32.9648513,99.50282,26,26,Peer hit peer's target,-0.4290084,7.001999,-4.063312
2018/06/28 - 03:30:34.8834367,101.4212,28,27,Peer hit peer's target,0.2317628,6.21523,4.921904
2018/06/28 - 03:30:36.5421935,103.0796,30,28,Peer hit peer's target,2.744113,7.973427,2.507225
2018/06/28 - 03:30:37.5081038,104.0467,29,29,Peer hit peer's target,3.256978,1.394765,0.1182244
2018/06/28 - 03:30:39.2183040,105.7573,28,30,Peer hit peer's target,-2.437632,6.552232,-3.82003
2018/06/28 - 03:30:39.6747949,106.2138,28,31,Peer hit peer's target,4.887328,4.785863,-1.459178
2018/06/28 - 03:30:41.6098453,108.148,28,30,Peer missed, , , 
2018/06/28 - 03:30:45.2862980,111.8242,29,29,Peer missed, , , 
2018/06/28 - 03:30:46.4751507,113.0144,30,28,Peer missed, , , 
2018/06/28 - 03:30:47.8332449,114.3722,29,27,Peer missed, , , 
2018/06/28 - 03:30:48.0975374,114.6364,29,28,Peer hit peer's target,4.670303,3.431359,1.014159
2018/06/28 - 03:30:49.3312219,115.8688,30,29,Peer hit peer's target,4.752778,4.264199,-1.212971
2018/06/28 - 03:30:50.4422869,116.9806,31,30,Peer hit peer's target,-1.078151,2.453953,3.984687
2018/06/28 - 03:30:50.9898078,117.5272,31,31,Peer hit peer's target,2.456819,7.147833,3.788253
2018/06/28 - 03:30:52.0188842,118.5577,31,32,Peer hit peer's target,-0.5477922,8.410695,2.961352
2018/06/28 - 03:30:55.4304751,121.969,34,33,Peer hit peer's target,3.940986,3.895289,2.871973
2018/06/28 - 03:30:56.6195451,123.1583,36,32,Peer hit user's target,3.253678,7.292163,-3.89672
2018/06/28 - 03:30:57.3107235,123.8479,36,33,Peer hit peer's target,3.491822,5.309196,3.416523
2018/06/28 - 03:31:00.3650357,126.9034,38,34,Peer hit peer's target,-2.449421,3.859837,4.331439
2018/06/28 - 03:31:00.4218821,126.9602,38,35,Peer hit peer's target,-4.349754,5.783225,2.75867
2018/06/28 - 03:31:00.8892723,127.4271,38,36,Peer hit peer's target,-3.900311,1.808343,-0.0500074
2018/06/28 - 03:31:02.1095711,128.6477,38,37,Peer hit peer's target,-2.628329,8.045148,2.251913
2018/06/28 - 03:31:02.2536606,128.7929,38,38,Peer hit peer's target,3.105966,5.400389,3.716486
2018/06/28 - 03:31:02.3224767,128.8606,38,39,Peer hit peer's target,-1.583504,7.942009,0.8189879
2018/06/28 - 03:31:02.6326460,129.1709,38,40,Peer hit peer's target,0.04395971,6.028674,-5.611316
2018/06/28 - 03:31:04.8191928,131.3581,39,41,Peer hit peer's target,2.86721,7.389688,3.438624
2018/06/28 - 03:31:04.9209212,131.4592,39,40,Peer missed, , , 
2018/06/28 - 03:31:05.2650222,131.8033,39,39,Peer missed, , , 
2018/06/28 - 03:31:05.5563272,132.0937,39,38,Peer missed, , , 
2018/06/28 - 03:31:05.8885589,132.4264,39,37,Peer missed, , , 
2018/06/28 - 03:31:09.0075150,135.5462,40,36,Peer missed, , , 
2018/06/28 - 03:31:09.4423765,135.9805,40,37,Peer hit peer's target,0.1767441,2.117526,4.727752
2018/06/28 - 03:31:09.6089297,136.1474,40,38,Peer hit peer's target,-0.565246,4.214071,5.04292
2018/06/28 - 03:31:09.7874383,136.3253,40,39,Peer hit peer's target,-4.017591,5.67329,-1.49709
2018/06/28 - 03:31:11.2755927,137.8146,38,40,Peer hit peer's target,1.652227,7.926506,3.579637
2018/06/28 - 03:31:11.2985294,137.8375,38,39,Peer missed, , , 
2018/06/28 - 03:31:14.0651419,140.6034,40,38,Peer missed, , , 
2018/06/28 - 03:31:17.5453338,144.0829,44,39,Peer hit peer's target,-4.48276,7.247294,0.5536832
2018/06/28 - 03:31:18.3662494,144.9044,45,40,Peer hit peer's target,3.870093,4.519176,-3.160947
2018/06/28 - 03:31:18.8115754,145.3487,45,41,Peer hit peer's target,-3.468649,4.892655,4.18284
2018/06/28 - 03:31:19.4314283,145.9705,45,42,Peer hit peer's target,2.794905,3.017956,-4.334235
2018/06/28 - 03:31:20.1267746,146.6637,46,43,Peer hit peer's target,-4.36266,6.504068,-1.677228
2018/06/28 - 03:31:20.6753393,147.2145,46,44,Peer hit peer's target,-4.172157,8.086815,0.8244191
2018/06/28 - 03:31:21.5858738,148.1246,46,45,Peer hit peer's target,5.111895,4.790198,0.670908
2018/06/28 - 03:31:24.4759477,151.0154,48,46,Peer hit peer's target,1.868284,3.719384,-4.507942
2018/06/28 - 03:31:24.6986745,151.2375,48,47,Peer hit peer's target,-1.130021,6.868502,5.107811
2018/06/28 - 03:31:25.6103090,152.1487,48,48,Peer hit peer's target,0.9871929,7.815088,-4.28968
2018/06/28 - 03:31:27.6322504,154.1706,49,49,Peer hit peer's target,-0.6149783,4.328719,-5.00792
2018/06/28 - 03:31:28.4236712,154.9615,48,50,Peer hit peer's target,-4.972317,2.719047,0.8745728
2018/06/28 - 03:31:31.8333290,158.3724,47,49,Peer missed, , , 
2018/06/28 - 03:31:33.6543050,160.1933,46,50,Peer hit peer's target,0.197034,2.832481,-4.634376
2018/06/28 - 03:31:35.4879424,162.0262,48,49,Peer missed, , , 
2018/06/28 - 03:31:35.9985661,162.5373,48,48,Peer missed, , , 
2018/06/28 - 03:31:36.7317738,163.2694,49,47,Peer missed, , , 
2018/06/28 - 03:31:37.0728415,163.6043,49,46,Peer missed, , , 
2018/06/28 - 03:31:39.2313409,165.7704,50,47,Peer hit peer's target,-0.4068103,3.164993,-4.69796
2018/06/28 - 03:31:40.8856798,167.4233,50,46,Peer missed, , , 
2018/06/28 - 03:31:41.9530434,168.4914,50,47,Peer hit peer's target,0.3652425,2.67953,-3.949185
2018/06/28 - 03:31:42.3212763,168.8588,50,48,Peer hit peer's target,-3.090096,5.001538,-3.930817
2018/06/28 - 03:31:42.6319952,169.1703,50,49,Peer hit peer's target,-1.245835,8.510242,-2.963731
2018/06/28 - 03:31:45.2438311,171.7818,51,50,Peer hit peer's target,1.364661,6.658514,4.581551
2018/06/28 - 03:31:47.5556614,174.0941,53,51,Peer hit peer's target,1.191118,6.264512,4.768422
2018/06/28 - 03:31:48.0447524,174.5833,52,52,Peer hit peer's target,-2.658948,5.825178,3.93465
2018/06/28 - 03:31:49.5108293,176.0485,52,53,Peer hit peer's target,-3.719557,4.264718,-3.072238
2018/06/28 - 03:31:51.7348080,178.2728,51,54,Peer hit peer's target,-4.518677,3.156777,0.7666217
