Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
9.167024,-11,-5,Peer missed,0.9051673,0.3539943,-0.1644576,336.1293,344.7979,2.96085,0.9456212,-0.008537998,0.1831157,353.9601,347.0293,2.303965
9.200528,-12,-5,User missed,0.9039131,0.3554556,-0.1676103,334.8606,343.1198,3.79023,0.9378272,-0.004849754,0.1781735,353.1078,344.8243,2.189887
9.211641,-12,-6,Peer missed,0.9035276,0.3558861,-0.1686183,334.4154,342.5678,3.990636,0.9354502,-0.003551131,0.1771333,353.0698,344.5609,1.866435
9.422975,-13,-6,User missed,0.8950867,0.3595521,-0.1875053,330.3876,330.7379,7.590116,0.8757691,0.01324822,0.1414023,348.4327,329.2766,358.6591
9.656296,-14,-6,User missed,0.8865536,0.3580685,-0.202584,331.4831,317.7774,9.746724,0.8094704,0.01335189,0.08068045,347.6385,310.8453,358.6738
9.889647,-15,-6,User missed,0.874218,0.3555425,-0.208551,333.3128,310.4681,10.70004,0.7806443,-0.004632891,0.05097003,350.2952,303.339,357.6819
10.12303,-16,-6,User missed,0.8653158,0.3524624,-0.2060472,335.8933,305.962,9.741463,0.7665001,-0.0131083,0.03618674,350.7565,298.2827,356.5712
10.31188,-16,-7,Peer missed,0.8610408,0.3502831,-0.1999769,337.4475,304.8264,8.762079,0.7663086,-0.01244884,0.02716218,344.385,295.0285,358.1057
10.33434,-17,-7,User missed,0.8609104,0.350145,-0.1990593,337.6191,304.552,8.835144,0.767581,-0.01259548,0.02597401,344.0687,294.6603,357.4191
10.36723,-17,-8,Peer missed,0.8609583,0.3498141,-0.1976091,337.9564,304.245,8.831979,0.7665645,-0.01269928,0.0264906,344.7141,295.6167,356.3917
10.38979,-17,-9,Peer missed,0.8611995,0.3496377,-0.1965974,338.2214,304.1234,8.790506,0.7655627,-0.01327776,0.02674592,345.3052,296.0331,356.1406
10.52317,-18,-9,User missed,0.8628148,0.3482995,-0.1897746,338.8612,303.7497,8.406218,0.7689376,-0.01850715,0.02712768,343.9801,293.3477,355.9626
10.64532,-18,-10,Peer missed,0.8637234,0.3475233,-0.1831811,339.5053,303.7595,8.046111,0.7649167,-0.02175793,0.03016429,347.3989,296.0619,355.4876
10.7343,-19,-10,User missed,0.8644131,0.3475137,-0.1793143,339.3004,303.9203,7.652519,0.7698822,-0.02587583,0.03082544,344.4963,292.7435,355.9659
10.93418,-20,-10,User missed,0.8650317,0.3481045,-0.1732476,338.4287,304.438,7.00092,0.7680833,-0.03255541,0.03609371,345.2237,294.7707,354.6615
11.10103,-20,-11,Peer missed,0.8649548,0.3487352,-0.1704506,337.9161,305.0002,6.762103,0.7642639,-0.03571366,0.04152134,347.1541,298.2001,354.4303
11.13416,-20,-12,Peer missed,0.8650422,0.3489129,-0.170131,337.642,305.0292,6.736536,0.7679383,-0.03581778,0.03875596,344.8304,294.9437,354.8979
11.14539,-21,-12,User missed,0.8650667,0.3489926,-0.1700709,337.6003,305.0419,6.687852,0.7678139,-0.03587445,0.03791612,344.9642,293.9398,355.1813
11.34539,-22,-12,User missed,0.8653824,0.3495955,-0.1696956,336.9263,305.2366,6.613067,0.7668445,-0.03979003,0.03724734,344.7878,293.7179,355.3638
11.55647,-23,-12,User missed,0.8652944,0.3498213,-0.171007,336.6174,305.058,6.864147,0.7676125,-0.03900661,0.03525404,343.8791,293.9489,356.0058
11.62338,-23,-13,Peer missed,0.8653797,0.3498804,-0.1713254,336.4942,304.9929,6.901139,0.7655926,-0.03753717,0.03669471,345.1253,296.7326,355.0586
11.76782,-24,-13,User missed,0.8653646,0.3501485,-0.1718249,336.3592,304.9161,7.027017,0.769033,-0.03724046,0.03443491,343.2233,293.4818,355.056
11.76782,-24,-14,Peer missed,0.8653646,0.3501485,-0.1718249,336.3592,304.9161,7.027017,0.769033,-0.03724046,0.03443491,343.2233,293.4818,355.056
11.80124,-24,-15,Peer missed,0.8653048,0.3501917,-0.1719349,336.3714,304.8829,7.062158,0.7684303,-0.03657475,0.03339422,343.1848,293.8284,355.5158
11.98987,-25,-15,User missed,0.8649023,0.3500661,-0.1723272,336.3571,304.8016,7.392298,0.7691972,-0.03705447,0.03110834,342.6572,292.4402,355.8264
12.22315,-26,-15,User missed,0.8654082,0.349707,-0.1714691,336.4932,304.6086,7.808189,0.7689672,-0.03562615,0.03254243,342.5941,293.6483,355.3724
12.22315,-25,-16,Peer hit user's target,0.8654082,0.349707,-0.1714691,336.4932,304.6086,7.808189,0.7689672,-0.03562615,0.03254243,342.5941,293.6483,355.3724
12.24523,-25,-17,Peer missed,0.8657554,0.3497168,-0.1713931,336.4567,304.3262,8.334416,0.7682909,-0.03517815,0.0327514,342.8724,294.3264,355.3738
12.43454,-26,-17,User missed,0.8685407,0.3503723,-0.170765,335.8669,304.2325,7.886212,0.7685136,-0.03343374,0.03359419,342.3761,293.7105,355.3322
12.6121,-26,-18,Peer missed,0.8705236,0.3512335,-0.1706671,335.007,304.3176,7.612568,0.7686135,-0.03388605,0.03623448,342.6832,295.0906,354.7841
12.63441,-27,-18,User missed,0.8709956,0.351437,-0.1705137,334.8196,304.5492,7.48313,0.7698423,-0.0341739,0.03498007,342.2248,293.9474,354.866
12.83438,-28,-18,User missed,0.8727006,0.3521888,-0.1713877,334.1434,304.2453,7.853449,0.7708352,-0.03358081,0.03621445,341.9693,294.5498,354.379
12.92323,-27,-19,Peer hit user's target,0.8729475,0.3523506,-0.1716482,334.0492,304.0323,7.866614,0.7684905,-0.03268912,0.03690375,343.3309,296.4802,354.0429
13.03449,-28,-19,User missed,0.8727058,0.352443,-0.1723228,333.949,303.7098,8.235773,0.7713894,-0.03219182,0.03396431,341.052,293.7168,353.8574
13.0792,-28,-20,Peer missed,0.8726239,0.3525912,-0.1724737,333.7758,303.6506,8.218561,0.7700008,-0.03126625,0.03300169,341.4099,294.1388,353.8392
13.25654,-29,-20,User missed,0.8723173,0.3530679,-0.1735871,333.5102,303.2343,8.264515,0.7684895,-0.02852733,0.03175844,340.5815,292.8824,353.5166
13.47887,-30,-20,User missed,0.8714048,0.3533244,-0.1749191,333.2178,303.0965,8.304484,0.7683415,-0.02798146,0.03242751,340.8499,293.4135,352.7857
13.47887,-30,-21,Peer missed,0.8714048,0.3533244,-0.1749191,333.2178,303.0965,8.304484,0.7683415,-0.02798146,0.03242751,340.8499,293.4135,352.7857
13.66778,-31,-21,User missed,0.8713461,0.3536296,-0.1757344,332.7092,303.2134,8.272813,0.7714326,-0.02722729,0.03464418,340.3447,293.5614,352.6243
13.76789,-30,-22,Peer hit user's target,0.871742,0.353961,-0.1761786,332.4335,303.3492,8.32364,0.7683678,-0.02683027,0.03672794,342.6314,296.178,352.0318
13.8789,-31,-22,User missed,0.8723974,0.3542538,-0.1767536,332.1951,303.4304,8.335117,0.7728114,-0.02744884,0.03421634,340.5244,293.5345,352.218
14.09011,-32,-22,User missed,0.8729944,0.3542347,-0.1777747,332.1314,303.481,8.436571,0.7746954,-0.02665814,0.03321439,339.1439,293.8936,352.4795
14.12341,-32,-23,Peer missed,0.8730466,0.3542193,-0.1779247,332.1133,303.519,8.469993,0.7738524,-0.02606318,0.03247154,339.4085,294.1559,352.828
14.31252,-33,-23,User missed,0.8733841,0.3542029,-0.1789705,332.0882,303.5806,8.587509,0.7747892,-0.02581237,0.03426772,339.4646,295.0304,352.1333
14.51263,-34,-23,User missed,0.8734841,0.3539073,-0.1798061,332.1284,303.6386,8.880027,0.7747257,-0.02651746,0.03457994,339.793,294.902,352.0485
14.52315,-34,-24,Peer missed,0.8734888,0.3538467,-0.1799182,332.1737,303.5611,8.959549,0.7745426,-0.02637424,0.03436873,339.8158,294.6689,352.0791
14.56801,-34,-25,Peer missed,0.8735107,0.3536456,-0.1806417,332.0247,302.6505,9.521397,0.7734126,-0.02536565,0.03524808,340.1918,296.8178,351.8955
14.71213,-35,-25,User missed,0.8760588,0.3542119,-0.1810849,331.1989,302.8394,9.447557,0.7763231,-0.02195602,0.03413659,338.0609,294.4996,351.8398
14.88982,-35,-26,Peer missed,0.8762206,0.3544122,-0.1814589,330.9396,302.1249,9.21628,0.7815688,-0.004402413,0.02473915,335.0602,294.2169,352.8262
14.92335,-36,-26,User missed,0.8764026,0.3544611,-0.18155,330.8572,302.1511,9.19289,0.7841857,-0.00122397,0.02146835,333.751,293.4724,353.2951
14.93413,-36,-27,Peer missed,0.8764704,0.354508,-0.1816386,330.831,302.1907,9.171402,0.7846512,-0.0003362883,0.02043411,333.5419,292.8303,353.5663
15.15657,-37,-27,User missed,0.8783968,0.355347,-0.1835894,330.2127,302.2903,9.136861,0.7880895,0.003196334,0.01854363,332.6813,292.1931,353.6911
15.25686,-36,-28,Peer hit user's target,0.8791581,0.3557613,-0.1840321,329.8605,302.4435,9.075199,0.787048,0.003441916,0.0222136,333.3827,295.78,352.7435
15.37935,-37,-28,User missed,0.8802226,0.3565529,-0.1842432,329.222,302.8861,8.647314,0.7900228,0.001930454,0.03252129,331.7371,300.3893,352.8675
15.62351,-38,-28,User missed,0.8832617,0.3575681,-0.1834234,327.949,304.5648,7.78206,0.7949175,-0.007024746,0.06749925,337.829,313.0955,350.7679
15.65669,-38,-29,Peer missed,0.8838093,0.3577315,-0.1833046,327.7842,304.775,7.658769,0.7955336,-0.009006043,0.07193113,338.9577,314.423,351.2014
15.8458,-39,-29,User missed,0.8872147,0.3583701,-0.1821406,327.4339,306.0181,6.902551,0.805872,-0.01967729,0.09948889,341.4962,322.5778,351.0368
15.86781,-39,-30,Peer missed,0.8876764,0.3584444,-0.1819889,327.4297,306.2641,6.766667,0.8071577,-0.02087332,0.1033011,341.806,323.6193,351.3718
16.04584,-39,-31,Peer missed,0.8911199,0.3590462,-0.1810506,326.7856,307.7234,5.911041,0.8183394,-0.03251791,0.1331428,346.7411,330.4595,350.5908
16.07926,-40,-31,User missed,0.8918775,0.3591634,-0.1809557,326.5596,307.9855,5.789878,0.8206742,-0.03557411,0.1360357,346.9587,331.4159,350.9155
16.07926,-40,-32,Peer missed,0.8918775,0.3591634,-0.1809557,326.5596,307.9855,5.789878,0.8206742,-0.03557411,0.1360357,346.9587,331.4159,350.9155
16.33446,-41,-32,User missed,0.8979936,0.3601403,-0.1792147,325.3542,310.0175,4.467726,0.8307216,-0.01980023,0.1284756,341.2635,329.6896,347.9152
16.56812,-41,-33,Peer missed,0.9034207,0.360623,-0.1775303,325.4193,312.271,2.915723,0.8190307,0.006913119,0.1005774,338.9937,319.7854,351.0378
16.57895,-42,-32,User hit peer's target,0.9035354,0.3605146,-0.1774415,325.5056,312.3867,2.890561,0.818862,0.00652171,0.1005922,339.0366,319.532,351.3419
16.6348,-42,-33,Peer missed,0.9036478,0.3598981,-0.177123,326.5233,312.7727,2.839909,0.8197223,0.005766761,0.1065466,340.1387,322.3609,350.5101
16.80129,-42,-34,Peer missed,0.9029887,0.3580327,-0.173278,328.951,315.2216,1.648965,0.8320252,0.009381142,0.1272665,340.5116,329.5732,348.1087
16.8234,-43,-34,User missed,0.9033,0.3577406,-0.1725088,329.4146,315.9829,1.235707,0.8345395,0.009059431,0.1286715,339.634,330.022,348.2851
17.06816,-43,-35,Peer missed,0.9046761,0.3573418,-0.1678036,329.6245,319.0092,359.2567,0.8428669,0.02333491,0.1058867,331.7946,319.3372,350.6593
17.0793,-44,-35,User missed,0.9046521,0.3574649,-0.167951,329.5349,318.8599,359.2824,0.843633,0.02563138,0.1012102,330.5262,318.0649,350.2868
17.17911,-44,-36,Peer missed,0.9039871,0.3582709,-0.1697807,328.7523,316.5024,359.9761,0.8437118,0.04514391,0.07365085,325.5743,311.8408,350.0894
17.33499,-45,-35,User hit peer's target,0.9026054,0.3587205,-0.1743956,328.1228,313.0349,0.4463227,0.8298177,0.04613869,0.05342483,330.0694,303.12,359.4864
17.51268,-45,-36,Peer missed,0.9033464,0.3582553,-0.1754293,328.3691,314.3065,0.0746778,0.8436424,0.06486492,0.07007397,325.0647,315.3806,353.9424
17.53483,-46,-36,User missed,0.9037063,0.3581569,-0.1753323,328.5406,314.6468,359.9586,0.8468818,0.06537837,0.0722084,324.0123,317.1177,352.7921
17.79028,-47,-36,User missed,0.9002427,0.3532511,-0.1695722,334.9765,315.1638,359.7739,0.8272811,0.01427542,0.07405266,342.8755,306.681,0.8486931
17.85688,-47,-37,Peer missed,0.8984708,0.3516851,-0.1669297,336.415,315.689,359.6469,0.827022,0.002972612,0.07193284,344.9035,307.2242,359.7004
18.0456,-48,-36,User hit peer's target,0.8960119,0.3494103,-0.1617496,338.6473,317.2677,358.7428,0.8276924,-0.028935,0.0938335,357.7102,311.2427,0.05037755
18.09031,-48,-37,Peer missed,0.8955615,0.348968,-0.1610332,339.0782,317.9391,358.5739,0.8301897,-0.03866132,0.1039372,0.2165791,313.6501,1.402934
18.10112,-48,-38,Peer missed,0.8955048,0.3488599,-0.1607885,339.1494,318.1075,358.6157,0.8310143,-0.04071115,0.1065784,0.6258437,314.593,1.676897
18.15676,-47,-39,Peer hit user's target,0.8951877,0.3484477,-0.1596517,339.33,319.1956,358.5908,0.8352857,-0.05098366,0.1191347,4.196857,318.6186,1.715731
18.2567,-48,-39,User missed,0.8992336,0.3558378,-0.1623738,331.3211,320.9925,358.8708,0.846223,-0.06048322,0.126753,3.572121,318.7832,2.154956
18.26786,-48,-40,Peer missed,0.9001546,0.3563621,-0.1634967,330.7189,321.0465,358.9299,0.84701,-0.06089485,0.1267759,3.514842,318.0217,2.132324
18.51233,-49,-40,User missed,0.9106902,0.3610643,-0.1727742,324.4203,321.4816,359.569,0.8489704,-0.01689428,0.1158893,347.9424,315.8913,356.6302
18.57893,-49,-41,Peer missed,0.9115238,0.3614033,-0.1745978,323.9549,321.037,359.9452,0.8490273,-0.0009044284,0.1104259,343.5402,317.2953,354.5507
18.74566,-50,-41,User missed,0.9118108,0.3613133,-0.176252,324.4302,321.6313,0.154671,0.8708898,0.05642269,0.09543762,324.0734,322.0383,349.0967
18.97864,-49,-42,Peer hit user's target,0.9114472,0.3615925,-0.1814463,325.2341,318.5347,0.8664282,0.859901,0.122726,0.05822188,314.6682,319.9263,347.7636
18.99041,-50,-41,User hit peer's target,0.9112475,0.3614675,-0.1817683,325.2888,318.3075,0.8404716,0.8572322,0.1220812,0.05684064,314.9104,318.9945,347.9642
19.23495,-51,-41,User missed,0.8944417,0.3564989,-0.1832048,332.2848,309.4438,2.902685,0.8094881,0.09928825,0.02856161,320.9912,304.4372,354.7759
19.51034,-52,-41,User missed,0.8459351,0.326266,-0.1840586,357.9816,288.4561,5.23399,0.7942846,0.009661198,-0.0266414,342.3297,281.6381,359.6122
19.52168,-52,-42,Peer missed,0.844379,0.3250786,-0.1842156,358.7311,287.7729,5.113747,0.7955839,0.007185345,-0.02882371,342.6812,280.5194,359.9861
19.55455,-52,-43,Peer missed,0.8401592,0.3212083,-0.1844356,1.001234,286.0585,5.012909,0.7979344,0.0001978275,-0.03214787,344.0418,280.6555,0.1573519
19.64367,-52,-44,Peer missed,0.8326572,0.3143394,-0.1844392,4.631787,282.5621,4.176223,0.797694,-0.02525474,-0.03914725,353.8775,279.8279,358.3304
19.76591,-53,-44,User missed,0.8285046,0.3172388,-0.1849267,1.423104,278.9978,3.989744,0.8064216,-0.0476958,-0.05713172,357.4098,273.1342,357.8184
19.78811,-53,-45,Peer missed,0.8280724,0.3175378,-0.1852178,1.145248,278.2509,3.797517,0.8060989,-0.04845205,-0.06025305,358.2249,271.0255,356.5487
20.01078,-54,-45,User missed,0.8209388,0.3125481,-0.1826321,3.656797,276.5254,2.667644,0.8001443,-0.05943124,-0.07997146,3.309132,265.7291,355.2065
20.0661,-54,-46,Peer missed,0.817356,0.3106297,-0.1811179,4.603244,276.4117,2.454872,0.800765,-0.06430947,-0.0848477,4.943159,264.0754,354.368
20.25455,-55,-45,User hit peer's target,0.8050432,0.3024392,-0.1776995,8.51203,274.5892,1.595549,0.7968565,-0.08890059,-0.09596285,14.49524,262.7106,355.4972
20.52177,-56,-45,User missed,0.7995968,0.301769,-0.1601911,7.707686,283.232,1.499211,0.7900465,-0.09821184,-0.06251004,16.34043,274.6269,356.7549
20.75541,-57,-45,User missed,0.8281944,0.3237066,-0.1279237,353.2436,312.3101,1.974145,0.8119241,0.03519873,0.07759962,342.9108,315.904,355.2482
20.87734,-57,-46,Peer missed,0.8405697,0.3268188,-0.1203197,351.8356,320.8421,0.4604004,0.8343313,0.03798753,0.126946,345.0521,328.325,351.8617
20.98878,-58,-45,User hit peer's target,0.8475826,0.3273841,-0.1145289,351.8408,325.6375,359.8658,0.8543133,0.03002394,0.1457145,344.6804,331.4632,352.2519
21.17813,-58,-46,Peer missed,0.8595052,0.3271639,-0.1061204,352.3841,332.3092,358.9059,0.8828796,0.01933523,0.1689166,347.5128,337.685,352.529
21.18903,-58,-47,Peer missed,0.860149,0.3272608,-0.1057726,352.4031,332.5878,358.8918,0.884212,0.01883212,0.1693881,347.3486,337.7841,353.0294
21.23372,-59,-47,User missed,0.8623344,0.3275278,-0.1045972,352.2079,333.4249,358.6685,0.8908282,0.01696033,0.1704652,346.6451,337.2422,352.7928
21.44531,-59,-48,Peer missed,0.8671876,0.3311977,-0.1056681,349.9922,332.192,359.2697,0.8865592,0.01187133,0.159361,346.2116,332.3474,354.9135
21.52265,-60,-48,User missed,0.8682469,0.3332143,-0.1083019,348.7064,330.8086,359.7148,0.884031,0.01476636,0.1493728,342.0547,327.8683,354.5384
21.66692,-60,-49,Peer missed,0.8659309,0.3325819,-0.1115184,349.8893,327.1353,0.5880911,0.8683992,0.01100526,0.1254175,342.8294,321.49,354.962
21.75618,-61,-49,User missed,0.8646477,0.3308877,-0.1129725,351.09,325.4343,0.4634492,0.8609939,-0.001721489,0.1048567,342.8493,314.4736,356.9933
21.90038,-61,-50,Peer missed,0.8570948,0.3178753,-0.1127757,2.311236,321.1246,0.8457192,0.8498095,-0.01199065,0.09024919,346.9704,313.8493,355.7382
21.93396,-61,-51,Peer missed,0.8542279,0.3122373,-0.1126788,6.651493,319.6263,1.262748,0.8481011,-0.01518061,0.08335874,347.2167,312.9774,356.2549
21.97815,-61,-52,Peer missed,0.8502926,0.3047891,-0.112515,11.54101,317.895,1.900257,0.8470899,-0.02268805,0.06968804,347.1292,307.6455,358.9665
21.98943,-62,-52,User missed,0.8491555,0.3030296,-0.1124808,12.65085,317.5127,1.977166,0.8467034,-0.02464121,0.06665493,347.6163,306.0223,359.2678
22.20063,-63,-52,User missed,0.8340449,0.2847788,-0.1118499,21.3038,311.525,2.63173,0.8513401,-0.0496192,0.03930411,352.6951,301.0244,359.2764
22.45595,-64,-52,User missed,0.8220187,0.2940568,-0.1176742,13.66902,303.5181,0.5023319,0.8476117,-0.08104353,0.008055692,0.8342295,295.518,358.4406
22.68957,-65,-52,User missed,0.8419321,0.3121071,-0.1029795,2.228914,322.1709,1.809316,0.8819825,-0.0367007,0.1245913,351.9803,332.0894,355.0935
22.71182,-65,-53,Peer missed,0.8440039,0.3126553,-0.1017968,2.068781,323.8466,1.642295,0.8884986,-0.03546166,0.1345973,352.686,335.1893,354.1009
22.90068,-65,-54,Peer missed,0.8541967,0.3121166,-0.09211013,2.649335,332.3694,0.8742372,0.9086143,-0.06204441,0.1637879,6.371699,340.1871,352.877
22.92304,-66,-53,User hit peer's target,0.8548269,0.3117717,-0.09105805,2.937852,332.7885,0.8809381,0.9078416,-0.06605294,0.1616474,7.933088,338.6438,352.4763
23.04544,-66,-54,Peer missed,0.8586868,0.3077773,-0.08604335,5.872909,334.8891,0.4189282,0.9166445,-0.09732038,0.1636217,16.90163,342.6323,354.6957
23.10078,-65,-55,Peer hit user's target,0.8603389,0.3055911,-0.08329487,7.008443,336.1289,0.4154742,0.9238064,-0.1099905,0.1649077,19.41216,344.018,355.6074
23.1564,-66,-55,User missed,0.8606375,0.3042788,-0.08159671,7.645845,336.1398,0.2940908,0.9254425,-0.1111895,0.1582766,17.29694,340.9413,354.5333
23.17857,-66,-56,Peer missed,0.860128,0.3041381,-0.08118328,7.694376,335.6218,0.3209695,0.9215742,-0.1083297,0.1535437,15.8837,338.7641,354.3541
23.42299,-67,-55,User hit peer's target,0.8549174,0.3079509,-0.08687897,5.855479,325.6713,359.6818,0.8523843,-0.04638287,0.09083401,2.329414,318.3247,353.1901
23.62302,-67,-56,Peer missed,0.8575652,0.3108573,-0.09000782,4.09125,328.9295,359.9695,0.8623916,-0.02894283,0.1308559,359.9909,327.5075,354.046
23.65654,-68,-56,User missed,0.8581855,0.311929,-0.09047815,3.510691,329.1063,359.8513,0.8635738,-0.02739429,0.132015,358.8094,327.0156,354.6228
23.66739,-68,-57,Peer missed,0.8583019,0.3123083,-0.09069428,3.265407,329.1068,359.8277,0.8636931,-0.02684867,0.1325067,358.9448,326.9369,354.5136
23.70053,-68,-58,Peer missed,0.8582628,0.3140024,-0.09142622,2.1088,328.6897,359.632,0.8633041,-0.02392987,0.1317551,358.5435,326.7126,354.2188
23.76723,-68,-59,Peer missed,0.857784,0.3239119,-0.09414122,354.7487,326.362,358.743,0.8610584,-0.008114399,0.12571,354.0917,325.0093,354.4286
23.95659,-69,-59,User missed,0.867286,0.3393402,-0.1066932,344.0935,323.3607,358.1666,0.8617133,0.08163965,0.09512868,333.9494,320.5585,354.1599
24.22346,-70,-59,User missed,0.8759267,0.3399389,-0.1087089,344.2116,328.2799,357.1564,0.8686454,0.07555245,0.1176159,337.4547,327.7362,352.9915
24.36779,-70,-60,Peer missed,0.8800913,0.3392266,-0.1066311,344.5383,331.4958,357.0405,0.8973485,0.07948177,0.1319332,334.7231,337.807,349.4074
24.48983,-71,-59,User hit peer's target,0.8875534,0.3401372,-0.1056291,343.8156,336.2378,356.4656,0.9278451,0.08013982,0.153437,332.9296,346.8565,348.9058
24.52314,-71,-60,Peer missed,0.8892449,0.3404157,-0.1054064,343.5909,337.2629,356.3838,0.9350045,0.08029398,0.1573338,332.2069,348.9114,349.206
24.6119,-71,-61,Peer missed,0.8934635,0.3408595,-0.1047668,343.3272,339.795,356.1508,0.9525331,0.08339136,0.1654904,331.7598,353.5817,348.3007
24.83424,-72,-61,User missed,0.8987454,0.3367131,-0.101204,347.5599,341.6573,356.8211,0.9364097,0.04758766,0.1577174,338.8109,341.7761,356.0331
25.13408,-72,-62,Peer missed,0.9085082,0.3270964,-0.09357791,354.2574,349.922,356.7103,0.9627952,-0.06338281,0.1887797,1.684086,352.5175,355.7589
25.16752,-73,-62,User missed,0.9098732,0.3261876,-0.09289222,354.8672,351.3259,356.6484,0.9769806,-0.07673158,0.1966146,3.262683,355.6658,356.9452
25.23434,-72,-63,Peer hit user's target,0.9131185,0.3242189,-0.09146096,356.1357,353.963,356.5824,1.0054,-0.09005438,0.2051659,5.144906,2.434784,357.1046
25.44537,-71,-64,Peer hit user's target,0.9244518,0.3214758,-0.08972427,357.5574,0.01559803,356.4363,1.060555,-0.09769264,0.21009,5.531559,11.68383,356.7237
25.45642,-72,-64,User missed,0.9248004,0.3215766,-0.08979794,357.4714,0.1235675,356.425,1.060771,-0.09775801,0.2096694,5.747067,10.65067,356.476
25.52302,-72,-65,Peer missed,0.9257342,0.3226278,-0.09026959,356.6456,359.6028,356.4179,1.054895,-0.09180582,0.2029548,2.463061,9.15855,358.1599
