Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,User Points:,Peer Points:,Action type:,Target position x:,Target position y:,Target position z:
2018/06/28 - 04:33:47.0311599,37.78956,20,21,Peer hit peer's target,3.712929,5.888924,-3.388953
2018/06/28 - 04:33:47.7622591,38.52153,21,22,Peer hit peer's target,-3.922417,6.969892,-3.852229
2018/06/28 - 04:33:48.0185961,38.77851,22,23,Peer hit peer's target,-2.236115,5.532445,4.440301
2018/06/28 - 04:33:49.5413402,40.30074,23,24,Peer hit peer's target,3.563868,8.550109,-1.935887
2018/06/28 - 04:33:51.8639415,42.62337,24,25,Peer hit peer's target,1.978542,8.74297,2.852463
2018/06/28 - 04:33:54.0636127,44.82301,25,26,Peer hit peer's target,-2.602466,2.636466,3.362901
2018/06/28 - 04:33:56.9639871,47.72296,24,27,Peer hit peer's target,-0.009053925,7.670193,4.526036
2018/06/28 - 04:33:59.1281655,49.88722,25,28,Peer hit peer's target,2.631476,6.594777,3.787667
2018/06/28 - 04:34:03.9218431,54.68145,28,29,Peer hit peer's target,3.382284,7.933139,-0.9660595
2018/06/28 - 04:34:04.7304179,55.48879,27,28,Peer missed, , , 
2018/06/28 - 04:34:06.1189111,56.87856,28,27,Peer missed, , , 
2018/06/28 - 04:34:07.3542078,58.11252,28,28,Peer hit peer's target,3.770835,5.436353,-3.762894
2018/06/28 - 04:34:08.6018980,59.36116,28,27,Peer hit user's target,2.896641,4.367038,3.471037
2018/06/28 - 04:34:11.4881136,62.24711,27,28,Peer hit peer's target,0.5142993,8.444188,-2.664836
2018/06/28 - 04:34:11.5987947,62.35743,27,29,Peer hit peer's target,3.176695,6.162936,3.219492
2018/06/28 - 04:34:13.1087019,63.86733,28,30,Peer hit peer's target,3.075461,8.746216,1.695769
2018/06/28 - 04:34:14.6408215,65.39986,28,31,Peer hit peer's target,-1.321975,4.636464,-4.495579
2018/06/28 - 04:34:15.1744183,65.9332,29,32,Peer hit peer's target,2.777967,6.365106,-4.845805
2018/06/28 - 04:34:16.0856116,66.84518,29,31,Peer missed, , , 
2018/06/28 - 04:34:16.1085622,66.86716,29,30,Peer missed, , , 
2018/06/28 - 04:34:16.3977817,67.15613,29,29,Peer missed, , , 
2018/06/28 - 04:34:16.5635248,67.32307,29,28,Peer missed, , , 
2018/06/28 - 04:34:16.6540254,67.41189,28,27,Peer missed, , , 
2018/06/28 - 04:34:18.4095628,69.16794,28,26,Peer missed, , , 
2018/06/28 - 04:34:19.2543021,70.0126,29,27,Peer hit peer's target,3.918823,4.393348,-3.672705
2018/06/28 - 04:34:21.9653707,72.72504,31,28,Peer hit peer's target,-3.174018,7.137772,-2.780014
2018/06/28 - 04:34:22.3658370,73.12489,30,29,Peer hit peer's target,1.491638,6.169798,4.788433
2018/06/28 - 04:34:22.8548740,73.61342,30,30,Peer hit peer's target,-2.27755,3.20723,4.293147
2018/06/28 - 04:34:23.8764075,74.63534,31,31,Peer hit peer's target,2.170432,3.273512,-4.015328
2018/06/28 - 04:34:25.2882342,76.04661,33,32,Peer hit peer's target,3.684894,3.783741,-2.0742
2018/06/28 - 04:34:26.8423653,77.60223,34,33,Peer hit peer's target,2.24918,7.844493,-3.442388
2018/06/28 - 04:34:29.1589599,79.91734,34,34,Peer hit peer's target,0.8125257,8.489379,-4.066987
2018/06/28 - 04:34:29.6855509,80.44549,34,33,Peer missed, , , 
2018/06/28 - 04:34:31.9762074,82.7345,34,32,Peer missed, , , 
2018/06/28 - 04:34:34.7227951,85.48183,37,33,Peer hit peer's target,4.192203,4.973969,1.917525
2018/06/28 - 04:34:34.8315046,85.58983,37,34,Peer hit peer's target,-0.7623245,7.004392,3.824857
2018/06/28 - 04:34:35.4860401,86.2459,38,35,Peer hit peer's target,5.418075,2.885291,0.320985
2018/06/28 - 04:34:38.3106085,89.06874,40,36,Peer hit peer's target,-2.941638,7.797444,-2.368774
2018/06/28 - 04:34:39.4995941,90.25813,41,37,Peer hit peer's target,2.981666,4.159582,-4.300386
2018/06/28 - 04:34:39.5654181,90.32424,41,38,Peer hit peer's target,-3.471849,7.508425,1.296041
2018/06/28 - 04:34:42.7330951,93.49178,42,39,Peer hit peer's target,-0.1708583,2.35582,-3.643377
2018/06/28 - 04:34:43.3102399,94.06864,42,40,Peer hit peer's target,3.737859,6.17967,3.677961
2018/06/28 - 04:34:44.0982414,94.85709,44,41,Peer hit peer's target,1.89912,7.699342,5.052526
2018/06/28 - 04:34:44.1191640,94.87877,44,42,Peer hit peer's target,3.719344,5.858809,-2.248078
2018/06/28 - 04:34:44.8532051,95.61168,45,43,Peer hit peer's target,2.203402,8.32769,-2.184953
2018/06/28 - 04:34:45.2790831,96.03723,44,44,Peer hit peer's target,-3.597242,5.606875,3.620932
2018/06/28 - 04:34:45.9750895,96.73379,45,45,Peer hit peer's target,3.428724,4.121786,3.531654
2018/06/28 - 04:34:47.8200757,98.57996,47,46,Peer hit peer's target,3.988463,7.480149,-2.357125
2018/06/28 - 04:34:51.5111820,102.27,47,45,Peer missed, , , 
2018/06/28 - 04:34:51.5879577,102.3466,47,46,Peer hit peer's target,1.734667,6.870119,4.230505
2018/06/28 - 04:34:52.1993228,102.9589,48,47,Peer hit peer's target,2.728877,8.484066,3.02392
2018/06/28 - 04:34:52.5641790,103.3241,48,48,Peer hit peer's target,3.835073,4.434225,-3.809371
2018/06/28 - 04:34:55.5346515,106.2935,51,49,Peer hit peer's target,-4.072769,5.604056,2.863199
2018/06/28 - 04:34:55.6782867,106.4366,51,50,Peer hit peer's target,-4.531694,4.04997,-0.6083854
2018/06/28 - 04:34:56.7344405,107.4928,52,51,Peer hit peer's target,0.9884303,8.70876,2.471305
2018/06/28 - 04:34:59.9768901,110.7355,54,50,Peer missed, , , 
2018/06/28 - 04:35:02.5211410,113.2802,56,51,Peer hit peer's target,4.272817,6.870331,-1.273626
2018/06/28 - 04:35:03.2110675,113.9695,57,52,Peer hit peer's target,4.317436,8.195604,0.4471503
2018/06/28 - 04:35:03.5002930,114.2589,57,53,Peer hit peer's target,3.443186,3.083102,3.052903
2018/06/28 - 04:35:03.6658534,114.425,57,54,Peer hit peer's target,-1.561702,8.497371,2.511157
2018/06/28 - 04:35:04.8223009,115.5816,58,55,Peer hit peer's target,-4.534405,7.575797,-0.3241276
2018/06/28 - 04:35:05.7301704,116.4892,59,56,Peer hit peer's target,4.776164,7.351107,0.7423804
2018/06/28 - 04:35:06.4385382,117.1983,59,57,Peer hit peer's target,2.126953,4.583999,4.187395
2018/06/28 - 04:35:09.8652692,120.6248,62,58,Peer hit peer's target,1.400952,7.046483,-4.318523
2018/06/28 - 04:35:10.2655549,121.0249,62,59,Peer hit peer's target,2.890229,8.35099,-0.205842
2018/06/28 - 04:35:10.5783548,121.3365,62,60,Peer hit peer's target,0.1376162,8.651225,-3.07413
2018/06/28 - 04:35:10.7459064,121.5049,62,61,Peer hit peer's target,0.1237137,5.38657,4.577041
2018/06/28 - 04:35:11.1488283,121.9068,62,62,Peer hit peer's target,-3.976495,5.112169,3.24702
2018/06/28 - 04:35:12.0356274,122.7938,64,63,Peer hit peer's target,-1.329695,7.237278,-4.092554
2018/06/28 - 04:35:12.2793667,123.0371,64,64,Peer hit peer's target,0.6984122,3.503272,4.67162
2018/06/28 - 04:35:13.0776039,123.8366,64,65,Peer hit peer's target,0.2865556,4.072649,-4.460622
2018/06/28 - 04:35:13.6103371,124.369,63,66,Peer hit peer's target,-4.477922,5.345881,-2.670055
2018/06/28 - 04:35:17.2351465,127.9934,67,67,Peer hit peer's target,-4.813241,5.126274,-2.029134
2018/06/28 - 04:35:17.5353430,128.2935,67,66,Peer missed, , , 
2018/06/28 - 04:35:20.4998541,131.2595,69,67,Peer hit peer's target,2.709545,3.908659,3.946576
2018/06/28 - 04:35:20.6564352,131.4151,69,68,Peer hit peer's target,3.75486,4.475599,-2.927484
2018/06/28 - 04:35:20.9802408,131.7401,69,69,Peer hit peer's target,4.426065,2.489249,-1.481911
2018/06/28 - 04:35:21.0450874,131.8042,69,70,Peer hit peer's target,-3.125813,3.993213,3.77037
2018/06/28 - 04:35:21.3123519,132.0708,69,71,Peer hit peer's target,0.7027633,4.907562,-3.580519
2018/06/28 - 04:35:23.8437974,134.6038,69,70,Peer missed, , , 
2018/06/28 - 04:35:26.7217503,137.4808,71,71,Peer hit peer's target,4.112157,5.299126,2.378716
2018/06/28 - 04:35:26.9561254,137.7146,71,70,Peer missed, , , 
2018/06/28 - 04:35:28.3000665,139.0593,72,69,Peer missed, , , 
2018/06/28 - 04:35:31.9674272,142.7261,74,70,Peer hit peer's target,3.826058,5.721741,2.468297
2018/06/28 - 04:35:32.1010685,142.8604,74,71,Peer hit peer's target,5.170548,2.487958,0.6028394
2018/06/28 - 04:35:32.6785225,143.4382,73,72,Peer hit peer's target,3.931454,7.337835,2.431172
2018/06/28 - 04:35:32.7124325,143.4708,73,73,Peer hit peer's target,-4.069783,3.319199,1.997255
2018/06/28 - 04:35:34.0897861,144.8482,74,74,Peer hit peer's target,-3.444441,8.412748,-0.550795
2018/06/28 - 04:35:35.5167193,146.2726,75,73,Peer missed, , , 
2018/06/28 - 04:35:38.7240461,149.483,77,72,Peer missed, , , 
2018/06/28 - 04:35:40.1140127,150.872,77,73,Peer hit peer's target,4.240384,3.861238,1.073683
2018/06/28 - 04:35:42.0442145,152.804,79,74,Peer hit peer's target,-4.359114,7.135317,-0.8331802
2018/06/28 - 04:35:42.4661071,153.226,80,75,Peer hit peer's target,-5.408328,4.991108,1.768029
2018/06/28 - 04:35:43.0215975,153.7808,81,76,Peer hit peer's target,4.300568,4.038873,2.890366
2018/06/28 - 04:35:43.3673787,154.1261,82,77,Peer hit peer's target,-2.337843,8.126108,-3.219552
2018/06/28 - 04:35:43.6775702,154.4364,82,78,Peer hit peer's target,-3.257885,4.968667,3.733262
2018/06/28 - 04:35:44.6899134,155.4487,81,79,Peer hit peer's target,-3.560195,5.995176,3.216308
2018/06/28 - 04:35:48.4333668,159.1922,82,80,Peer hit peer's target,-1.26708,2.202396,3.753721
2018/06/28 - 04:35:48.5441502,159.3035,82,81,Peer hit peer's target,2.172953,8.640193,-3.07975
2018/06/28 - 04:35:48.8125280,159.5703,83,82,Peer hit peer's target,-0.09794805,2.847487,-4.294782
2018/06/28 - 04:35:49.3297792,160.082,83,83,Peer hit peer's target,-2.906277,6.871046,-4.53869
2018/06/28 - 04:35:50.7453168,161.5053,84,84,Peer hit peer's target,-4.417304,7.51009,-0.3081934
2018/06/28 - 04:35:54.2027452,164.9623,87,85,Peer hit peer's target,4.262576,6.285284,-2.791681
2018/06/28 - 04:35:54.3912523,165.1497,87,86,Peer hit peer's target,0.4184518,2.976509,-4.120983
2018/06/28 - 04:35:54.8250904,165.5845,87,87,Peer hit peer's target,3.537418,4.037658,-2.965097
2018/06/28 - 04:35:56.2573337,167.016,87,88,Peer hit peer's target,-3.397271,7.710885,3.111055
2018/06/28 - 04:35:58.3343516,169.093,88,89,Peer hit peer's target,-3.245034,2.557174,-2.453037
2018/06/28 - 04:36:00.5573916,171.3164,89,90,Peer hit peer's target,2.659333,3.99938,-4.059403
2018/06/28 - 04:36:02.1893562,172.9488,90,91,Peer hit peer's target,0.9472643,3.340008,-4.94339
2018/06/28 - 04:36:05.0695576,175.8281,91,92,Peer hit peer's target,-4.213247,8.119084,1.043476
2018/06/28 - 04:36:05.4365955,176.1956,91,91,Peer missed, , , 
2018/06/28 - 04:36:05.8794001,176.6397,92,90,Peer missed, , , 
2018/06/28 - 04:36:09.0343244,179.7933,95,91,Peer hit peer's target,-1.545968,3.820124,4.475746
