Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/28 - 04:39:10.4188476,1.065415,-0.02980893,-0.004941462,0.03890751,1.786873,351.3832,353.8615,-0.009229579,-0.5696627,0.1682114,359.9478,351.3344,0.9193521
2018/06/28 - 04:39:10.4307911,1.076172,-0.02962229,-0.005275062,0.03979825,1.915097,351.3735,353.8,-0.009611665,-0.5688963,0.1692163,359.7646,351.4205,0.9129394
2018/06/28 - 04:39:10.4407649,1.087418,-0.02954549,-0.005594324,0.04058761,2.06186,351.3574,353.7266,-0.0100285,-0.568241,0.170311,359.7286,351.4701,0.9212111
2018/06/28 - 04:39:10.4527334,1.098348,-0.02953961,-0.0057226,0.04103447,2.163598,351.3002,353.6602,-0.01044112,-0.5677084,0.1711276,359.7365,351.535,0.9257923
2018/06/28 - 04:39:10.4637226,1.10979,-0.02963762,-0.005906472,0.0413627,2.197921,351.2859,353.6583,-0.01082088,-0.5671458,0.1716125,359.6332,351.5571,0.8261072
2018/06/28 - 04:39:10.4746757,1.12077,-0.02976283,-0.006134823,0.04129645,2.236556,351.2194,353.6359,-0.01124399,-0.5665649,0.1719658,359.5134,351.4805,0.660325
2018/06/28 - 04:39:10.4856450,1.131878,-0.02991881,-0.006191683,0.04150223,2.482017,351.2003,353.6031,-0.01167248,-0.5660073,0.1722691,359.3445,351.3686,0.498482
2018/06/28 - 04:39:10.4976402,1.142952,-0.02995955,-0.006224643,0.04208917,2.574814,351.1368,353.5925,-0.01209597,-0.565545,0.1725916,359.2125,351.3191,0.4378341
2018/06/28 - 04:39:10.5086024,1.154195,-0.03010846,-0.006241075,0.04241722,2.615853,351.1237,353.6034,-0.0125551,-0.5652026,0.1728193,359.1573,351.351,0.5076619
2018/06/28 - 04:39:10.5185801,1.165255,-0.03021706,-0.006182162,0.04264078,2.61703,351.1092,353.6832,-0.01305814,-0.5648766,0.1730131,359.181,351.3069,0.5348012
2018/06/28 - 04:39:10.5325805,1.176101,-0.03032036,-0.006184194,0.04257251,2.575065,351.0928,353.7321,-0.01350491,-0.5645536,0.1730079,359.287,351.2521,0.4879991
2018/06/28 - 04:39:10.5415575,1.188922,-0.0304677,-0.006210118,0.04232077,2.552324,351.1007,353.7308,-0.0138142,-0.5640293,0.1730015,359.1629,351.2888,0.4069176
2018/06/28 - 04:39:10.5565261,1.199181,-0.03086399,-0.006210677,0.04170116,2.572156,351.1021,353.7435,-0.0141441,-0.5634467,0.1728548,358.9508,351.3453,0.3509449
2018/06/28 - 04:39:10.5674871,1.212629,-0.03124089,-0.006238959,0.04110208,2.576785,351.0966,353.7755,-0.01454911,-0.5629724,0.1726407,358.8843,351.3745,0.3959076
2018/06/28 - 04:39:10.5754677,1.223882,-0.03189312,-0.006111078,0.04008369,2.68981,351.0875,353.8057,-0.01499142,-0.5625812,0.1723724,358.9016,351.3444,0.5045318
2018/06/28 - 04:39:10.5854389,1.233186,-0.03259574,-0.006072195,0.0385293,2.779488,351.097,353.8745,-0.01538237,-0.5621554,0.1720303,358.8326,351.3163,0.569519
2018/06/28 - 04:39:10.5974074,1.24264,-0.03291513,-0.006154046,0.03750446,2.686291,351.0824,353.9042,-0.01568319,-0.5616573,0.1716354,358.6792,351.2819,0.4771371
2018/06/28 - 04:39:10.6093760,1.253372,-0.03370643,-0.005852859,0.03589871,2.620614,351.0649,354.0336,-0.01595468,-0.5612382,0.1711528,358.5695,351.2298,0.3507116
2018/06/28 - 04:39:10.6193489,1.265995,-0.03423641,-0.005560138,0.03485388,2.590999,351.0538,354.0724,-0.01626264,-0.5609691,0.1705383,358.5081,351.1898,0.3460212
2018/06/28 - 04:39:10.6313168,1.277084,-0.034783,-0.005230912,0.03387667,2.486014,351.0406,354.0873,-0.01658284,-0.5606874,0.1698788,358.2937,351.1944,0.4820687
2018/06/28 - 04:39:10.6412897,1.287677,-0.03524809,-0.004870546,0.03351862,2.356787,351.0419,354.1603,-0.0168756,-0.5604728,0.1693406,358.2104,351.2018,0.5724005
2018/06/28 - 04:39:10.7081107,1.29898,-0.03844473,-0.003823078,0.02851506,2.087906,350.9895,354.3758,-0.01754021,-0.5601451,0.167159,358.1336,351.0361,1.013948
2018/06/28 - 04:39:10.7170869,1.363278,-0.03906465,-0.003616276,0.02795345,2.055574,350.9615,354.4177,-0.01789643,-0.5600278,0.1650009,357.9417,350.9625,1.378591
2018/06/28 - 04:39:10.7450147,1.374827,-0.04209302,-0.002862478,0.0251007,1.974535,350.9031,354.7,-0.01809012,-0.5607004,0.16042,357.9513,351.0734,2.141405
2018/06/28 - 04:39:10.7683860,1.400707,-0.04454692,-0.00287965,0.02133328,2.233278,350.6015,354.8868,-0.01799972,-0.5610265,0.1588333,358.3657,350.7001,2.040156
2018/06/28 - 04:39:10.7863370,1.423733,-0.04666626,-0.002697201,0.01909485,2.39114,350.3901,355.1453,-0.01760496,-0.5607875,0.1573272,358.1588,350.6858,2.127902
2018/06/28 - 04:39:10.8092751,1.443526,-0.04787559,-0.002745179,0.01785902,2.299666,350.0136,355.3016,-0.01705056,-0.5605648,0.1557081,357.9865,350.8601,2.298419
2018/06/28 - 04:39:10.8182703,1.465681,-0.04908501,-0.002633135,0.01649523,2.325408,349.8352,355.3935,-0.01668813,-0.5604555,0.1547409,357.9103,351.017,2.342228
2018/06/28 - 04:39:10.8292225,1.475652,-0.05025217,-0.002592567,0.01527703,2.280165,349.5897,355.4422,-0.01634696,-0.5603976,0.1538084,357.9872,351.1581,2.39833
2018/06/28 - 04:39:10.8391954,1.486138,-0.05134429,-0.002256471,0.01423594,2.227395,349.3098,355.4871,-0.01597851,-0.5603176,0.152805,358.1618,351.2616,2.345299
2018/06/28 - 04:39:10.8511637,1.496975,-0.05256114,-0.00194387,0.0131828,1.994365,349.1049,355.4574,-0.01554707,-0.5601187,0.1518346,358.2614,351.3424,2.227232
2018/06/28 - 04:39:10.8611368,1.50807,-0.05360253,-0.001672571,0.01204536,1.754503,348.7776,355.5016,-0.01497196,-0.5597804,0.1509461,358.3846,351.4696,2.072464
2018/06/28 - 04:39:10.8750996,1.519078,-0.05472801,-0.001526355,0.01076059,1.642043,348.5432,355.5459,-0.01453906,-0.5595155,0.149959,358.5439,351.5443,1.99135
2018/06/28 - 04:39:10.8850731,1.532229,-0.05576406,-0.001359575,0.009348128,1.701503,348.2678,355.6382,-0.01424685,-0.5592617,0.1488101,358.5741,351.5678,1.99082
