Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,User Points:,Peer Points:,Action type:,Target position x:,Target position y:,Target position z:
2018/06/29 - 02:41:37.8509540,103.7264,33,39,Peer hit peer's target,1.956234,7.391205,4.007355
2018/06/29 - 02:41:38.3077291,104.1814,32,40,Peer hit peer's target,4.020635,4.622218,-3.659811
2018/06/29 - 02:41:39.2295810,105.1034,33,39,Peer missed, , , 
2018/06/29 - 02:41:42.4188197,108.2938,31,40,Peer hit peer's target,3.479061,5.227252,-2.508303
2018/06/29 - 02:41:42.7958106,108.6707,32,39,Peer missed, , , 
2018/06/29 - 02:41:43.0293708,108.9043,32,38,Peer missed, , , 
2018/06/29 - 02:41:43.3076332,109.1815,32,37,Peer missed, , , 
2018/06/29 - 02:41:46.5653134,112.4385,32,36,Peer missed, , , 
2018/06/29 - 02:41:49.6405502,115.5149,35,37,Peer hit peer's target,2.858192,4.065943,2.917949
2018/06/29 - 02:41:50.2629153,116.1372,35,38,Peer hit peer's target,-1.351413,3.713747,-3.785196
2018/06/29 - 02:41:50.7506944,116.6259,35,39,Peer hit peer's target,-1.604828,3.675858,-4.331189
2018/06/29 - 02:41:52.9357899,118.8088,36,40,Peer hit peer's target,2.838104,7.529047,2.738312
2018/06/29 - 02:41:54.0732991,119.9487,34,39,Peer missed, , , 
2018/06/29 - 02:41:54.2637880,120.1372,34,38,Peer missed, , , 
2018/06/29 - 02:41:57.1247795,122.996,37,39,Peer hit peer's target,-0.5945359,4.723733,5.274411
2018/06/29 - 02:41:58.3183463,124.1933,38,40,Peer hit peer's target,-3.824735,3.190771,0.7383497
2018/06/29 - 02:41:58.7960675,124.6716,38,41,Peer hit peer's target,4.824872,5.770352,2.886644
2018/06/29 - 02:41:58.9975290,124.8717,37,42,Peer hit peer's target,5.413611,5.590393,1.23953
2018/06/29 - 02:42:00.8735670,126.7489,35,43,Peer hit peer's target,3.029974,4.795141,-4.794041
2018/06/29 - 02:42:01.6860825,127.5604,35,42,Peer missed, , , 
2018/06/29 - 02:42:02.9304779,128.8053,35,41,Peer missed, , , 
2018/06/29 - 02:42:03.2635539,129.1382,35,40,Peer missed, , , 
2018/06/29 - 02:42:05.4744296,131.3492,38,39,Peer missed, , , 
2018/06/29 - 02:42:05.7736522,131.649,38,40,Peer hit peer's target,-4.241909,2.951554,0.6838945
2018/06/29 - 02:42:05.8424859,131.7168,38,41,Peer hit peer's target,3.942049,8.916896,1.534059
2018/06/29 - 02:42:06.2423975,132.1157,38,42,Peer hit peer's target,-4.509299,6.266372,-1.662358
2018/06/29 - 02:42:07.9761115,133.8502,39,43,Peer hit peer's target,-2.715409,6.601072,4.148159
2018/06/29 - 02:42:08.9771975,134.8492,37,44,Peer hit peer's target,-3.359241,5.771004,-2.993376
2018/06/29 - 02:42:10.1749676,136.0502,37,43,Peer missed, , , 
2018/06/29 - 02:42:10.6749223,136.5496,36,42,Peer missed, , , 
2018/06/29 - 02:42:11.5087133,137.3825,36,41,Peer missed, , , 
2018/06/29 - 02:42:12.1307969,138.0048,37,40,Peer missed, , , 
2018/06/29 - 02:42:15.9192677,141.7939,38,41,Peer hit peer's target,-0.3069938,3.536083,-5.598628
2018/06/29 - 02:42:17.7211026,143.5948,39,42,Peer hit peer's target,-3.099827,5.656108,-3.632217
2018/06/29 - 02:42:19.6645222,145.5383,40,43,Peer hit peer's target,0.05994301,8.243727,3.824246
2018/06/29 - 02:42:19.8430232,145.7168,40,44,Peer hit peer's target,4.859554,3.215612,0.4344096
2018/06/29 - 02:42:20.6418842,146.5157,39,45,Peer hit peer's target,1.00086,2.634224,-4.14919
2018/06/29 - 02:42:24.1097321,149.9825,41,46,Peer hit peer's target,0.7047125,5.869516,-4.64198
2018/06/29 - 02:42:24.5306053,150.4042,41,45,Peer missed, , , 
2018/06/29 - 02:42:25.4106460,151.2831,43,44,Peer hit user's target,-1.837874,8.024291,-5.505701
2018/06/29 - 02:42:27.4097423,153.2833,44,45,Peer hit peer's target,-2.303558,7.122084,-4.405041
2018/06/29 - 02:42:27.7557678,153.628,44,46,Peer hit peer's target,-4.924425,6.224147,2.640041
2018/06/29 - 02:42:29.1215200,154.9946,44,47,Peer hit peer's target,-4.14267,3.402575,-2.948792
2018/06/29 - 02:42:33.2322636,159.1053,45,48,Peer hit peer's target,-2.71144,3.844904,-3.307383
2018/06/29 - 02:42:34.0532786,159.9277,46,47,Peer missed, , , 
2018/06/29 - 02:42:35.7991736,161.6733,47,48,Peer hit peer's target,1.345776,6.257779,-5.478615
2018/06/29 - 02:42:36.5538821,162.4278,47,49,Peer hit peer's target,0.8622071,3.663743,4.581871
2018/06/29 - 02:42:38.1988398,164.073,47,50,Peer hit peer's target,0.7392951,3.699089,4.880786
2018/06/29 - 02:42:38.4531589,164.3273,47,51,Peer hit peer's target,4.796034,4.256003,0.3357832
2018/06/29 - 02:42:38.9754371,164.8499,48,52,Peer hit peer's target,2.447481,6.379684,-4.026711
2018/06/29 - 02:42:39.1429884,165.0161,48,53,Peer hit peer's target,3.182898,8.031344,3.730318
2018/06/29 - 02:42:39.2885986,165.1623,48,54,Peer hit peer's target,2.425155,7.29979,4.825597
2018/06/29 - 02:42:40.4527752,166.3271,49,55,Peer hit peer's target,2.00341,6.716313,4.105486
2018/06/29 - 02:42:41.9974027,167.8717,49,56,Peer hit peer's target,-2.581712,5.166509,4.102382
2018/06/29 - 02:42:44.3040202,170.1734,50,57,Peer hit peer's target,3.371667,5.86194,-2.931121
2018/06/29 - 02:42:44.5762920,170.4508,50,56,Peer missed, , , 
2018/06/29 - 02:42:44.7458398,170.619,50,55,Peer missed, , , 
2018/06/29 - 02:42:44.7538168,170.6286,50,54,Peer missed, , , 
2018/06/29 - 02:42:45.2445354,171.1179,50,53,Peer missed, , , 
2018/06/29 - 02:42:46.9410189,172.8143,51,52,Peer missed, , , 
2018/06/29 - 02:42:48.1308464,174.0052,49,53,Peer hit peer's target,-2.478142,6.074989,4.38471
2018/06/29 - 02:42:48.6211559,174.4944,50,52,Peer missed, , , 
2018/06/29 - 02:42:49.3442212,175.2173,50,53,Peer hit peer's target,-2.695463,6.968939,-3.518559
2018/06/29 - 02:42:50.4668978,176.3398,51,54,Peer hit peer's target,-0.0575582,3.996846,5.280244
2018/06/29 - 02:42:50.9314817,176.8057,51,55,Peer hit peer's target,2.03842,5.390023,4.565406
2018/06/29 - 02:42:52.6431343,178.5164,52,56,Peer hit peer's target,1.177312,3.669354,-5.104637
2018/06/29 - 02:42:53.5177695,179.385,51,57,Peer hit peer's target,-1.724793,8.164719,3.551515
