Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
15.97156,11,14,Peer hit peer's target,-0.01351419,-0.03439074,-0.1982486,3.665304,32.24077,6.573331,0.2432103,-0.3748617,-0.06784746,346.1074,30.621,5.840173
16.17155,11,15,Peer hit peer's target,-0.02623851,-0.03708366,-0.1951296,6.905188,24.91733,7.504297,0.2144273,-0.3729808,-0.04213272,349.0733,23.00625,1.677555
16.32699,11,16,Peer hit peer's target,-0.01744161,-0.04101706,-0.1915866,8.234214,24.22405,6.179661,0.2081487,-0.378016,-0.03403499,351.0718,21.24881,0.1121165
20.92652,11,15,Peer missed,0.001819562,-0.007322297,0.2990243,353.0582,4.269451,7.705409,0.01452904,-0.6856498,0.4279891,350.604,338.1961,46.55199
23.45947,11,14,Peer missed,0.006237976,-0.01267768,0.3030282,355.6715,7.013748,7.266164,0.0180126,-0.6871696,0.4323847,351.8832,340.5704,47.09887
23.82664,11,13,Peer missed,0.01019106,-0.01151468,0.299039,354.9516,7.57928,5.375036,0.01710248,-0.6880886,0.4318838,352.0364,340.6121,47.37981
23.85973,11,12,Peer missed,0.01028244,-0.01134939,0.2986804,354.9669,7.562264,5.269059,0.01694998,-0.6878494,0.4318237,352.0128,340.7129,47.14418
28.13806,11,13,Peer hit peer's target,-0.06452605,-0.009569176,-0.1755312,359.8545,9.767404,7.395444,0.01372928,-0.6394423,0.0896143,2.626416,358.6039,14.19935
29.77098,11,12,Peer missed,-0.09715429,-0.02095861,-0.2110056,6.962476,331.2512,4.177676,-0.1229032,-0.4392968,0.02547657,358.9879,319.6788,353.8246
30.427,11,11,Peer missed,-0.07192165,-0.01777675,-0.2101492,5.219378,342.8787,1.338108,-0.05451763,-0.4355987,0.03881145,4.759491,337.6323,353.1247
30.48294,10,11,User missed,-0.07124045,-0.01991988,-0.2060804,6.133499,344.3918,1.084234,-0.04468423,-0.4619045,0.04435855,10.59311,339.8799,351.4742
30.80502,9,11,User missed,-0.05942437,-0.02482874,-0.1848631,9.012858,356.2468,0.9748451,0.01128118,-0.485686,0.06533318,15.47508,348.9722,354.1628
31.52733,9,10,Peer missed,-0.05292209,-0.008957048,-0.206156,0.222836,3.463313,358.6384,0.01551,-0.3715308,0.09822458,356.1458,359.8598,357.5267
31.85009,10,10,User hit user's target,-0.03179088,-0.02703074,-0.2026028,9.607393,15.51445,357.6613,0.1200206,-0.5229484,0.05528692,22.89797,20.14003,4.07908
32.23814,11,9,Peer hit user's target,0.008296823,-0.03067858,-0.2138237,9.136127,51.3207,359.1936,0.3079294,-0.4557565,-0.03762434,7.786004,56.14466,10.13866
32.36097,12,9,User hit user's target,0.003005961,-0.02835708,-0.2234251,7.220336,59.68578,359.9852,0.3633796,-0.4135697,-0.07841262,3.651829,64.58649,7.032973
32.9936,11,9,User missed,-0.03749289,-0.009490421,-0.2523197,353.8854,75.38994,359.6762,0.3972313,-0.3127456,-0.206021,347.0966,83.4113,1.256006
33.36079,12,9,User hit user's target,-0.04110429,-0.005407967,-0.272013,351.7399,88.24612,356.4165,0.4011852,-0.2415565,-0.3756586,332.6744,104.7417,1.06063
33.93885,13,9,User hit user's target,-0.07081158,-0.01228078,-0.3035443,352.3142,117.357,357.1563,0.3290544,-0.3938653,-0.5358561,7.637191,116.603,359.2337
33.93885,13,10,Peer hit peer's target,-0.07081158,-0.01228078,-0.3035443,352.3142,117.357,357.1563,0.3290544,-0.3938653,-0.5358561,7.637191,116.603,359.2337
34.47166,13,11,Peer hit peer's target,-0.05861388,-0.006450747,-0.277692,353.6951,100.6974,359.6889,0.2752348,-0.3542623,-0.4008689,352.4759,96.5893,1.163403
34.76059,14,11,User hit user's target,-0.05945603,-0.008982797,-0.2736224,355.3132,101.5732,0.5625723,0.2976426,-0.3968413,-0.4184682,3.003049,104.1366,3.203795
34.76059,14,12,Peer hit peer's target,-0.05945603,-0.008982797,-0.2736224,355.3132,101.5732,0.5625723,0.2976426,-0.3968413,-0.4184682,3.003049,104.1366,3.203795
35.06088,14,13,Peer hit peer's target,-0.06050616,-0.003729319,-0.2784279,350.2148,100.6051,359.4266,0.2772366,-0.3811825,-0.4757198,358.7294,111.3731,3.624813
35.71631,15,13,User hit user's target,-0.1019441,0.001623067,-0.2983168,344.1373,125.0585,351.9955,0.2339917,-0.321354,-0.5780383,354.7338,126.1455,355.6992
36.4275,16,13,User hit user's target,-0.1400409,-0.008921942,-0.2962572,348.4627,162.3629,350.7597,-0.04191065,-0.2022476,-0.710369,332.0449,176.5927,350.3196
37.0485,15,13,User missed,-0.1252284,-0.041461,-0.2722931,7.695997,160.7207,358.1244,-0.01342986,-0.4968925,-0.6128702,23.31469,156.4803,2.290328
37.39244,16,13,User hit user's target,-0.1134526,-0.04029008,-0.2922924,6.073781,171.0211,359.6683,-0.08869679,-0.4737835,-0.6741258,15.44734,176.067,9.117886
38.08215,16,14,Peer hit peer's target,-0.1116957,-0.001967999,-0.2045295,335.0939,190.9569,349.1973,-0.236381,-0.1245374,-0.5891018,319.7014,221.498,338.4746
38.22591,17,14,User hit user's target,-0.1135304,-0.002382873,-0.1782246,333.9754,199.8347,346.8881,-0.3098751,-0.09478591,-0.5541763,322.2793,228.773,334.0274
38.3602,17,15,Peer hit peer's target,-0.1124268,-0.002855184,-0.1652344,333.8754,201.219,347.6366,-0.3308645,-0.09853783,-0.5409411,326.5797,231.5951,332.0611
38.50484,17,16,Peer hit peer's target,-0.0974018,0.0001770316,-0.1633744,332.0917,185.674,354.694,-0.2479478,-0.1179296,-0.5418162,320.3783,210.2662,342.6539
38.90527,17,17,Peer hit peer's target,-0.06334843,-0.003259772,-0.1738121,337.8036,137.1351,6.07601,0.06363615,-0.2786841,-0.5323933,343.7551,147.6752,0.6589311
38.91594,17,18,Peer hit peer's target,-0.06423195,-0.002803954,-0.1750202,337.2963,137.5883,5.850488,0.06354848,-0.2756433,-0.5341936,343.3845,148.2567,0.276757
39.31641,17,19,Peer hit peer's target,-0.09579686,0.002519285,-0.2035924,335.0491,167.1478,357.1997,-0.08252337,-0.1298161,-0.6107093,322.4857,183.8217,346.493
39.338,18,19,User hit user's target,-0.09596263,0.002640718,-0.2034537,335.0262,167.6636,357.0503,-0.08609585,-0.1285831,-0.6122865,322.3545,184.0844,347.5432
39.8036,19,19,User hit user's target,-0.1052648,-0.002250538,-0.2008343,338.3191,175.396,354.6518,-0.09162438,-0.1837772,-0.6173113,337.5526,174.8077,355.1493
40.7145,19,20,Peer hit peer's target,-0.122104,-0.03308582,-0.1919751,2.370526,238.0582,358.2615,-0.4309009,-0.373135,-0.4240094,9.970222,250.9738,359.3372
40.81446,18,20,User missed,-0.1360381,-0.03945315,-0.1910979,5.908308,244.847,359.7946,-0.4549648,-0.4254584,-0.3734277,18.52162,258.9885,3.977529
40.91525,18,21,Peer hit peer's target,-0.149832,-0.04212485,-0.1876343,7.929233,249.7151,0.660459,-0.46949,-0.4423275,-0.3406464,25.62628,258.7539,2.769501
41.25963,17,21,User missed,-0.1717372,-0.03924726,-0.190504,6.836737,260.7342,1.350079,-0.5604592,-0.4294557,-0.2682707,16.23087,284.936,6.60137
42.06223,18,21,User hit user's target,-0.1074569,-0.01951611,-0.1823072,353.7803,255.696,359.1346,-0.5351506,-0.3058028,-0.2412792,0.2240764,268.8091,0.1061236
42.55988,17,21,User missed,-0.1131436,-0.01875873,-0.1539429,353.4926,272.6565,356.5005,-0.5457622,-0.2311632,-0.08836725,345.8365,288.8444,356.8242
42.89347,16,21,User missed,-0.0972436,-0.01428958,-0.1406762,349.9602,281.9682,354.9156,-0.5216534,-0.1709415,0.01814614,333.977,312.5211,351.8801
43.23824,15,21,User missed,-0.07125805,-0.005892367,-0.144242,342.9421,276.6339,355.657,-0.5000666,-0.1668589,0.02188834,339.7036,306.9661,345.9114
43.40546,15,22,Peer hit peer's target,-0.05845073,-0.002629556,-0.1678143,341.3126,246.6662,1.108397,-0.4441314,-0.2141123,-0.1910257,335.4284,255.6073,0.9995688
44.08324,14,22,User missed,-0.06572312,0.004752327,-0.1436108,330.6367,234.1887,354.824,-0.409826,-0.03595495,-0.3023804,315.2394,259.0296,341.523
44.28379,14,21,Peer missed,-0.05576311,0.009534865,-0.1242615,323.8643,241.3157,350.7812,-0.3907657,0.004431195,-0.2543404,307.5795,261.6439,341.4601
44.41702,15,21,User hit user's target,-0.04477647,0.01067232,-0.1085092,320.8349,247.8463,347.2625,-0.3946364,0.02515029,-0.2032411,304.4815,278.2876,330.4041
44.7615,15,20,Peer missed,-0.01498333,0.006940808,-0.07802226,314.9695,262.4576,341.2425,-0.4020978,0.01583781,-0.1178425,308.6719,288.0254,331.3744
45.03994,16,20,User hit user's target,-0.01683832,0.004434627,-0.07587174,319.2469,265.7961,341.4676,-0.4316396,0.04145695,-0.07438844,316.3544,294.5576,325.747
45.48449,15,20,User missed,0.001015987,0.001769767,-0.06731987,316.4884,270.6203,338.2559,-0.3851573,0.09953021,-0.02138983,307.0959,316.1958,316.0798
45.67295,15,19,Peer missed,0.007292138,-0.001980235,-0.05963621,318.7617,275.2353,335.9717,-0.4108658,0.1027779,0.03593239,322.9345,317.2636,314.1539
45.7956,16,19,User hit user's target,0.0079532,-0.003814692,-0.05629372,321.7473,279.4023,334.6212,-0.4261074,0.08481988,0.08774684,327.8179,325.4545,313.1266
46.31757,15,19,User missed,-0.03044418,-0.01182499,-0.05546329,336.0934,280.4868,340.7491,-0.534932,-0.06299458,0.06225232,342.4908,305.5532,335.7327
46.66996,16,19,User hit user's target,-0.05735252,-0.01763167,-0.06333352,345.5752,285.1432,344.6503,-0.5749335,-0.1360001,0.1438778,357.7004,319.3736,338.2562
47.51484,17,19,User hit user's target,-0.1155387,-0.03114402,-0.1345015,358.824,256.7968,358.8101,-0.5610215,-0.3057624,-0.2033739,4.847775,266.4574,359.8231
48.59338,17,20,Peer hit peer's target,-0.08001547,-0.02841132,-0.2403143,359.7464,182.6605,3.312764,-0.2057551,-0.3499694,-0.5579016,355.8163,184.2389,5.069987
49.08177,18,20,User hit user's target,-0.06060146,-0.05371636,-0.2603758,11.65221,178.6705,4.178456,-0.1672719,-0.5164763,-0.6053708,28.86805,187.5387,11.0125
50.18278,18,21,Peer hit peer's target,-0.1096062,-0.002794866,-0.2135422,336.7408,209.7436,355.8352,-0.2191554,-0.459731,-0.5148571,9.2072,190.4109,9.491278
51.57199,18,20,Peer missed,-0.03905245,-0.05617159,-0.2172063,13.46596,123.4669,7.816411,0.07659154,-0.447772,-0.4091909,330.1047,127.8595,31.94295
53.52813,18,19,Peer missed,0.05882192,0.02328609,0.1060897,334.0416,12.22186,357.0909,0.0333108,-0.4021208,0.3254333,325.7241,11.92667,335.453
54.15201,18,18,Peer missed,0.04876104,0.01940237,0.2695155,334.7838,9.057148,356.7355,-0.1104354,-0.3930953,0.508763,341.3645,349.7481,349.4373
