Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
51.5242,11,13,User missed,-0.003958384,-0.109644,-0.7441751,10.10096,156.9823,356.3413,0.08747395,-0.4902306,-1.037216,12.43577,155.6605,16.59986
51.84651,11,14,Peer hit peer's target,-0.02595338,-0.09872735,-0.7225609,4.497743,170.8629,355.6156,-0.0002177263,-0.4450067,-1.079699,10.31419,173.0246,11.40108
51.91312,12,14,User hit user's target,-0.03092412,-0.09706951,-0.7168645,3.784371,173.6165,355.1516,-0.02652135,-0.4306168,-1.091923,6.588747,177.1836,11.17088
52.4795,13,14,User hit user's target,-0.04088018,-0.09744225,-0.6967943,5.275688,176.2045,355.628,-0.03971653,-0.5219766,-1.037069,27.04204,175.494,12.64193
52.50207,13,15,Peer hit peer's target,-0.03994714,-0.09841781,-0.6981674,5.806787,176.3687,356.0325,-0.04212622,-0.5282894,-1.032692,27.83571,174.9856,12.34922
53.83648,14,15,User hit user's target,-0.04335287,-0.0659892,-0.6395918,339.4421,140.0395,352.8507,0.1924337,-0.2578522,-0.9814426,341.42,145.208,355.3697
53.85748,14,16,Peer hit peer's target,-0.044521,-0.06609738,-0.6416159,339.962,140.9913,352.5351,0.1888335,-0.2591364,-0.9839444,341.2487,146.0715,355.8441
54.55991,14,17,Peer hit peer's target,-0.02428672,-0.06823974,-0.6496068,343.8326,99.06958,2.235216,0.2775231,-0.3322808,-0.7631115,344.8648,95.8551,1.240124
54.92579,15,17,User hit user's target,-0.00398353,-0.06439709,-0.6837513,343.241,111.3476,354.5188,0.2939706,-0.3019336,-0.8844199,343.4425,127.4572,352.3881
55.25798,16,17,User hit user's target,-0.01122999,-0.06790359,-0.719988,347.5239,131.7835,350.9921,0.2647714,-0.3412178,-0.9719079,353.492,131.5969,354.8129
56.69105,17,17,User hit user's target,0.08703626,-0.1107277,-0.6975316,14.17801,96.54729,4.08876,0.357843,-0.5456538,-0.7518623,18.49498,96.83799,8.197556
57.20181,18,17,User hit user's target,0.04617898,-0.09290688,-0.7419692,2.914327,129.0488,357.8108,0.3099383,-0.3883938,-1.021138,355.1853,143.3362,3.676091
57.61373,19,17,User hit user's target,-0.006638544,-0.0915125,-0.744947,2.821805,154.3878,356.4261,0.1567292,-0.4196512,-1.082626,2.328065,159.6986,1.937182
57.92394,19,18,Peer hit peer's target,-0.0452818,-0.07044857,-0.7026427,348.9521,156.7922,353.6596,0.115678,-0.3047378,-1.046147,346.8933,157.3483,358.1604
58.11277,19,19,Peer hit peer's target,-0.05289873,-0.06707367,-0.678149,345.6823,157.0661,353.6865,0.1165799,-0.2610316,-1.019393,340.2039,155.4829,358.5177
58.21302,20,19,User hit user's target,-0.0557522,-0.0668763,-0.668725,345.5051,158.5963,352.9641,0.1139615,-0.2824043,-1.047767,348.1618,157.5652,358.9731
58.27055,20,20,Peer hit peer's target,-0.05533752,-0.06583604,-0.6648661,344.2798,158.6367,353.0752,0.1050606,-0.286995,-1.0517,347.0027,159.6552,0.4436466
58.59151,20,21,Peer hit peer's target,-0.06450954,-0.0478363,-0.6285212,322.1034,130.0679,357.0373,0.1715398,-0.3231336,-0.9772689,345.0139,142.2237,1.482522
58.86997,20,22,Peer hit peer's target,-0.06779749,-0.05038191,-0.6192163,325.3373,84.2385,8.467107,0.2730144,-0.3165533,-0.7760639,344.4335,102.5686,357.1995
59.24651,20,23,Peer hit peer's target,-0.05926954,-0.0767591,-0.6207262,354.9119,31.04866,10.23446,0.1916905,-0.3793052,-0.5262473,351.7544,44.2911,3.975574
59.6134,20,24,Peer hit peer's target,-0.05103096,-0.1019081,-0.6483648,10.44183,0.05535797,3.97147,0.04599901,-0.4759983,-0.4539386,12.87112,356.649,4.180761
59.65797,20,25,Peer hit peer's target,-0.04995763,-0.1031418,-0.6513345,11.1208,358.0524,3.580545,0.03667632,-0.4786018,-0.4552628,12.00479,355.7097,5.146883
59.74718,19,25,User missed,-0.04672997,-0.1040876,-0.6565896,11.61126,354.3557,3.397049,0.02472223,-0.4738192,-0.4580608,9.582334,351.3794,5.082819
60.16949,18,25,User missed,-0.007547449,-0.08698927,-0.6617031,3.87805,355.9683,1.608712,0.03078152,-0.4942506,-0.4661292,19.49481,337.7667,1.081071
60.56919,19,25,User hit user's target,0.04574982,-0.07285754,-0.6736842,353.8962,20.14075,356.7622,0.2428398,-0.3056973,-0.4201472,346.0706,24.06086,357.4677
61.13565,18,25,User missed,0.076322,-0.07529661,-0.6496055,352.6081,359.6688,0.7326979,0.09537475,-0.3364513,-0.3856299,349.2089,348.6813,1.491636
61.53622,19,25,User hit user's target,0.07454851,-0.0540589,-0.6918475,337.5585,342.7074,357.4349,0.03268966,-0.2490172,-0.3978448,333.7965,339.0739,359.2888
61.53622,19,24,Peer missed,0.07454851,-0.0540589,-0.6918475,337.5585,342.7074,357.4349,0.03268966,-0.2490172,-0.3978448,333.7965,339.0739,359.2888
62.05925,20,24,User hit user's target,0.09746867,-0.05055173,-0.7675932,325.7388,1.591097,347.8397,0.1592211,-0.1717525,-0.4353724,322.1582,11.22696,343.2206
62.08089,20,25,Peer hit peer's target,0.09934132,-0.05091899,-0.768539,325.9528,3.052623,347.2736,0.1666646,-0.1732732,-0.4337876,322.384,11.38128,344.4488
62.14739,20,26,Peer hit peer's target,0.1051239,-0.05203401,-0.7701926,326.7375,6.960818,345.9387,0.1881466,-0.1780508,-0.4324928,323.7239,14.13329,344.5501
63.15897,19,26,User missed,0.09132454,-0.06145853,-0.6914919,341.686,348.2128,355.1532,0.09701663,-0.2203923,-0.4238099,327.2704,349.8385,354.1219
63.51461,20,26,User hit user's target,0.1194113,-0.05953442,-0.7099652,337.3741,6.919863,348.8208,0.1637387,-0.1916652,-0.42749,323.379,359.5953,352.5617
64.21398,21,26,User hit user's target,0.1507178,-0.07954254,-0.7535022,353.8265,61.68922,348.835,0.4413108,-0.3692281,-0.5824321,358.431,66.1063,349.8528
64.6924,22,26,User hit user's target,0.08650903,-0.07832896,-0.7761553,353.2047,55.22402,356.043,0.329187,-0.3570114,-0.5594609,0.717869,45.33752,355.6548
65.04793,22,25,Peer missed,0.05503301,-0.07698159,-0.7308624,352.6372,28.20569,0.8642458,0.211495,-0.3788601,-0.4941291,0.5514941,26.95477,356.2638
65.24851,22,26,Peer hit peer's target,0.03172844,-0.07782592,-0.7157097,353.319,359.3283,3.195131,0.1061883,-0.3815197,-0.4819787,358.5366,3.160507,357.8074
67.12567,23,26,User hit user's target,0.117302,-0.04793357,-0.7395502,324.9656,324.2988,352.4289,0.04327635,-0.1530026,-0.5248539,312.9827,335.9399,341.6901
68.39246,23,27,Peer hit peer's target,0.1524432,-0.07438736,-0.7025582,351.2896,22.32669,352.5501,0.3101024,-0.3957389,-0.403985,359.7363,28.28057,351.9349
68.8149,24,27,User hit user's target,0.1425838,-0.09234846,-0.7187742,4.404819,37.89315,355.2875,0.3426793,-0.5130821,-0.4683306,21.52324,33.56015,356.0233
69.78104,24,28,Peer hit peer's target,0.118042,-0.113827,-0.7095294,16.9399,39.67995,359.6336,0.3110335,-0.5823042,-0.534602,27.71462,37.87223,3.837824
76.47054,24,29,Peer hit peer's target,-0.06772909,-0.04940395,-0.7953986,315.8134,31.01208,4.138507,0.129789,-0.1187602,-0.5147603,317.5377,32.36566,6.336779
77.0923,24,30,Peer hit peer's target,-0.03109322,-0.05093815,-0.7843766,331.6009,0.6297183,8.166164,-0.005743621,-0.1605982,-0.477095,324.4787,359.9057,11.97268
83.01559,25,29,Peer hit user's target,-0.06403446,-0.07696068,-0.795153,350.6164,165.5184,348.9041,0.04517478,-0.2960409,-1.149613,348.204,170.0746,353.1829
83.57082,25,30,Peer hit peer's target,-0.08695272,-0.1022112,-0.8025551,5.518455,183.5587,352.9626,-0.0636569,-0.4529054,-1.153875,14.5024,187.1992,2.935248
83.68148,26,30,User hit user's target,-0.08889448,-0.1047958,-0.7992907,7.339495,186.182,354.0797,-0.08153109,-0.4770992,-1.149427,20.34205,189.6756,3.18845
84.13609,25,30,User missed,-0.09211697,-0.09733034,-0.7644727,2.967602,195.9684,354.7333,-0.1604068,-0.3999771,-1.110051,9.087425,197.3704,2.327695
84.45812,26,30,User hit user's target,-0.1073161,-0.1104748,-0.7436895,9.301968,208.1896,357.0095,-0.2728183,-0.5259982,-1.085891,28.42858,225.1712,12.15819
85.36971,27,30,User hit user's target,-0.03590184,-0.09628849,-0.7280567,3.289823,172.8978,0.2628667,0.004329167,-0.4326196,-1.065133,11.11918,176.5477,1.520025
85.8578,28,30,User hit user's target,-0.01153154,-0.09286974,-0.7297376,0.7037689,161.6445,0.1115891,0.08239224,-0.3993567,-1.057373,1.502649,169.5423,2.682446
86.38135,28,31,Peer hit peer's target,0.008314706,-0.1198339,-0.742633,18.75654,150.1067,1.761567,0.09833732,-0.5599035,-0.9771338,31.68166,154.7228,13.32463
86.49237,29,31,User hit user's target,0.006783966,-0.1291562,-0.7531623,22.78948,155.954,3.486817,0.06207961,-0.5928919,-1.001374,35.11489,165.8259,17.34817
86.99244,29,32,Peer hit peer's target,-0.0220588,-0.1038074,-0.7682875,8.247684,173.6682,3.161042,0.02254025,-0.4765803,-1.042527,3.365395,162.6139,6.461312
87.79276,29,33,Peer hit peer's target,0.009459067,-0.0837501,-0.7100167,359.0154,115.7091,4.548326,0.2408803,-0.3585013,-0.8983812,340.8167,71.31399,359.6648
88.75959,29,34,Peer hit peer's target,0.0362841,-0.07956433,-0.7334319,356.9416,24.2763,2.50123,0.2618472,-0.392174,-0.4708801,342.0294,7.317996,352.4484
89.11498,28,34,User missed,0.06089947,-0.07570862,-0.7400773,354.4193,27.19348,359.654,0.3224588,-0.3497868,-0.4332786,348.0004,30.14042,353.569
89.51481,29,34,User hit user's target,0.06626672,-0.07289445,-0.7416044,352.0474,41.51493,357.1501,0.4223997,-0.3302677,-0.4512132,348.1187,52.5805,354.8866
90.17052,28,34,User missed,0.07385939,-0.07570603,-0.7473589,354.5475,38.49631,358.5071,0.3953595,-0.4103742,-0.442533,357.8946,42.96318,3.382277
90.46989,29,34,User hit user's target,0.07901783,-0.07627541,-0.7457968,355.2959,32.92689,358.6995,0.346781,-0.3856266,-0.3985433,357.5064,32.0378,0.2286141
90.84853,30,34,User hit user's target,0.09019785,-0.07358819,-0.7461531,352.9079,45.32692,357.0076,0.4608963,-0.3796761,-0.4687705,354.0112,54.85763,359.0374
91.9378,30,35,Peer hit peer's target,0.08556407,-0.07237606,-0.7390671,352.1341,26.2343,1.503375,0.2891691,-0.401674,-0.4595518,350.8116,24.88027,358.108
92.70425,31,35,User hit user's target,0.07045245,-0.06091246,-0.7514932,343.3475,24.55839,359.8363,0.2192826,-0.3081456,-0.4573808,336.0257,15.83226,359.1215
93.87042,30,35,User missed,0.0782255,-0.06378058,-0.7455232,344.3837,18.82859,353.1553,0.2450563,-0.3337386,-0.4891922,335.152,28.53675,350.2885
94.01567,30,34,Peer missed,0.09755959,-0.06697787,-0.7482949,346.2605,30.88861,349.9313,0.3119833,-0.3688871,-0.4901101,347.1967,38.52302,348.0403
94.1823,29,34,User missed,0.1159365,-0.07308083,-0.749282,350.1506,40.45488,348.6162,0.3577872,-0.3972948,-0.5110075,350.248,41.52212,346.8167
94.62607,30,34,User hit user's target,0.143698,-0.07578848,-0.7717432,350.5748,66.5352,344.7418,0.4753282,-0.3695545,-0.6313211,343.6993,76.1742,344.7305
96.14822,31,34,User hit user's target,0.06242044,-0.09575878,-0.6765125,8.50415,8.682019,2.949661,0.1990998,-0.536914,-0.52234,13.08027,4.383662,8.695316
97.28282,31,33,Peer missed,0.03827367,-0.09032691,-0.6704916,3.334111,336.5113,0.5730383,0.1057037,-0.4861911,-0.5165278,1.436675,340.1335,0.5981848
97.3377,31,34,Peer hit peer's target,0.03953584,-0.08791534,-0.6723943,1.317427,336.1736,0.07073873,0.09991117,-0.4749745,-0.5156707,358.9766,340.2048,0.6477955
97.48133,31,35,Peer hit peer's target,0.04676468,-0.07736634,-0.6813523,352.4805,336.4089,359.0249,0.08428624,-0.3990619,-0.5302739,343.972,334.2682,359.6816
97.73826,32,35,User hit user's target,0.06324442,-0.06134182,-0.7031243,340.092,340.5512,356.7036,0.08891182,-0.283913,-0.5586047,321.8852,331.2686,357.7879
98.22649,32,36,Peer hit peer's target,0.07061181,-0.05663119,-0.7281066,335.8893,339.0464,356.8169,0.08087991,-0.3134404,-0.5319628,332.097,334.0353,359.5701
98.43279,33,36,User hit user's target,0.07133605,-0.05770442,-0.7227613,337.4995,341.7299,355.4872,0.07823032,-0.338082,-0.5113463,338.8121,336.3553,358.1298
98.88155,33,37,Peer hit peer's target,0.07498468,-0.06742689,-0.6937747,348.2772,352.6196,355.455,0.1652022,-0.3882388,-0.4662634,346.8269,358.3519,357.8952
100.25,33,38,Peer hit peer's target,-0.0104355,-0.03819755,-0.5470818,342.0441,355.4332,6.832308,0.1097133,-0.4684221,-0.3785817,342.8008,4.271889,13.88529
